Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Maurice Jones-Drew,RB,11,JAX,CLE,23,133,6,1,3,3,87,0,1,1,32.00,2010
2,Arian Foster,RB,11,HOU,NYJ,22,84,4,2,7,6,59,0,1,1,31.30,2010
3,Fred Jackson,RB,11,BUF,CIN,21,116,6,2,5,3,13,0,0,0,30.90,2010
4,LeSean McCoy,RB,11,PHI,NYG,14,111,8,1,5,5,29,0,0,0,28.00,2010
5,Mike Tolbert,FB,11,LAC,DEN,25,111,4,1,2,2,42,0,1,0,26.30,2010
6,Peyton Hillis,RB,11,CLE,JAX,21,48,2,0,8,6,95,1,0,0,26.30,2010
7,Cedric Benson,RB,11,CIN,BUF,25,124,5,1,3,3,22,0,1,1,25.60,2010
8,Ray Rice,RB,11,BAL,CAR,19,65,3,1,7,6,66,0,0,0,25.10,2010
9,Knowshon Moreno,RB,11,DEN,LAC,13,58,5,1,7,7,62,0,0,0,25.00,2010
10,Mike Goodson,RB,11,CAR,BAL,22,120,6,0,6,5,31,0,2,0,23.10,2010
11,Michael Turner,RB,11,ATL,LAR,28,131,5,1,1,1,-4,0,0,0,22.70,2010
12,Thomas Jones,RB,11,KC,ARI,15,71,5,2,0,0,0,0,0,0,19.10,2010
13,Danny Woodhead,RB,11,NE,IND,7,69,10,1,4,4,21,0,0,0,19.00,2010
14,Chris Johnson,RB,11,TEN,WAS,21,130,6,0,3,2,6,0,0,0,18.60,2010
15,Matt Forte,RB,11,CHI,MIA,25,97,4,1,2,2,7,0,0,0,18.40,2010
16,Darren Sproles,RB,11,LAC,DEN,5,14,3,0,9,5,60,1,0,0,18.40,2010
17,LaDainian Tomlinson,RB,11,NYJ,HOU,12,36,3,0,9,7,71,0,0,0,17.70,2010
18,BenJarvus Green-Ellis,RB,11,NE,IND,21,96,5,1,1,1,4,0,0,0,17.00,2010
19,Jamaal Charles,RB,11,KC,ARI,12,88,7,0,5,4,38,0,0,0,16.60,2010
20,Chris Ivory,RB,11,NO,SEA,23,99,4,1,0,0,0,0,0,0,15.90,2010
21,Keiland Williams,RB,11,WAS,TEN,23,68,3,0,8,6,27,0,0,0,15.50,2010
22,Donald Brown,RB,11,IND,NE,17,68,4,0,3,3,40,0,0,0,13.80,2010
23,Cadillac Williams,RB,11,TB,SF,7,51,7,1,1,1,7,0,0,0,12.80,2010
24,Tim Hightower,RB,11,ARI,KC,12,62,5,0,4,3,24,0,0,0,11.60,2010
25,Isaac Redman,RB,11,PIT,OAK,5,27,5,0,1,1,16,1,0,0,11.30,2010
26,Maurice Morris,RB,11,DET,DAL,10,31,3,0,6,4,40,0,0,0,11.10,2010
27,Frank Gore,RB,11,SF,TB,12,23,2,0,8,5,37,0,0,0,11.00,2010
28,Rashard Mendenhall,RB,11,PIT,OAK,23,59,3,1,1,0,0,0,1,1,10.90,2010
29,Felix Jones,RB,11,DAL,DET,11,51,5,0,3,3,35,0,1,1,10.60,2010
30,Brandon Jackson,RB,11,GB,MIN,14,28,2,0,4,4,38,0,0,0,10.60,2010
31,Adrian Peterson,RB,11,MIN,GB,14,72,5,0,4,1,16,0,0,0,9.80,2010
32,Jacob Hester,RB,11,LAC,DEN,3,7,2,0,2,2,9,1,0,0,9.60,2010
33,Justin Forsett,RB,11,SEA,NO,8,10,1,0,6,5,33,0,0,0,9.30,2010
34,Tyler Thigpen,RB,11,MIA,CHI,6,27,5,0,0,0,0,0,1,0,9.18,2010
35,Steven Jackson,RB,11,LAR,ATL,11,54,5,0,3,3,7,0,0,0,9.10,2010
36,LeGarrette Blount,RB,11,TB,SF,26,82,3,0,0,0,0,0,0,0,8.20,2010
37,Marshawn Lynch,RB,11,SEA,NO,7,36,5,0,6,4,19,0,2,2,7.50,2010
38,Michael Bush,RB,11,OAK,PIT,4,33,8,0,3,2,18,0,0,0,7.10,2010
39,Ladell Betts,RB,11,NO,SEA,0,0,0,0,3,3,37,0,0,0,6.70,2010
40,Javarris James,RB,11,IND,NE,3,3,1,0,4,4,24,0,0,0,6.70,2010
41,Toby Gerhart,RB,11,MIN,GB,1,3,3,0,5,3,41,0,1,1,6.40,2010
42,Marion Barber,RB,11,DAL,DET,13,36,3,0,1,1,15,0,0,0,6.10,2010
43,Ronnie Brown,RB,11,MIA,CHI,3,10,3,0,3,3,19,0,0,0,5.90,2010
44,Jason Snelling,RB,11,ATL,LAR,1,2,2,0,3,3,26,0,0,0,5.80,2010
45,Jahvid Best,RB,11,DET,DAL,3,2,1,0,5,4,15,0,0,0,5.70,2010
46,Clinton Portis,RB,11,WAS,TEN,5,32,6,0,2,1,14,0,0,0,5.60,2010
47,Brian Leonard,RB,11,CIN,BUF,0,0,0,0,4,3,23,0,0,0,5.30,2010
48,Darren McFadden,RB,11,OAK,PIT,10,14,1,0,4,2,16,0,0,0,5.00,2010
49,Mewelde Moore,RB,11,PIT,OAK,1,2,2,0,4,3,17,0,0,0,4.90,2010
50,Brandon Jacobs,RB,11,NYG,PHI,5,10,2,0,2,1,22,0,0,0,4.20,2010
