,Player,Position,Team,Opponent,Points,PlayerID
33,Matt Flynn,QB,GB,MIN,0.7,00-0026349
34,Tim Tebow,QB,DEN,LAC,0.0,00-0027876
35,Chase Daniel,QB,NO,SEA,0.0,00-0026544
36,Sage Rosenfels,QB,NYG,PHI,0.0,00-0020480
37,Santonio Holmes,WR,NYJ,HOU,34.6,00-0024240
38,Marques Colston,WR,NO,SEA,34.3,00-0024466
39,Dwayne Bowe,WR,KC,ARI,31.9,00-0025410
40,Reggie Wayne,WR,IND,NE,27.7,00-0020498
41,Santana Moss,WR,WAS,TEN,25.6,00-0020494
42,Mike Wallace,WR,PIT,OAK,25.5,00-0026901
43,Nate Burleson,WR,DET,DAL,24.2,00-0021999
44,Jeremy Maclin,WR,PHI,NYG,24.0,00-0026995
45,Patrick Crayton,WR,LAC,DEN,22.5,00-0022766
46,Blair White,WR,IND,NE,21.2,00-0027477
47,Larry Fitzgerald,WR,ARI,KC,21.0,00-0022921
48,Robert Meachem,WR,NO,SEA,20.8,00-0025414
49,Mike Williams,WR,SEA,NO,19.9,00-0033536
50,Brandon Lloyd,WR,DEN,LAC,19.8,00-0022097
51,Ben Obomanu,WR,SEA,NO,19.7,00-0024463
52,Nate Washington,WR,TEN,WAS,19.7,00-0023367
53,Roddy White,WR,ATL,LAR,19.3,00-0023462
54,Braylon Edwards,WR,NYJ,HOU,18.6,00-0023438
55,Donald Jones,WR,BUF,CIN,18.1,00-0027518
56,David Gettis,WR,CAR,BAL,17.2,00-0027795
57,Wes Welker,WR,NE,IND,16.8,00-0022427
58,Calvin Johnson,WR,DET,DAL,16.6,00-0025389
59,TJ Houshmandzadeh,WR,BAL,CAR,15.9,
60,Terrell Owens,WR,CIN,BUF,15.3,00-0012478
61,Brandon Gibson,WR,LA,ATL,15.2,00-0026937
62,Miles Austin,WR,DAL,DET,14.7,00-0023921
63,Mike Thomas,WR,JAX,CLE,14.6,00-0033114
64,Mike Williams,WR,TB,SF,14.4,00-0033536
65,Danny Amendola,WR,LA,ATL,14.3,00-0026035
66,Steve Breaston,WR,ARI,KC,14.2,00-0025529
67,James Jones,WR,GB,MIN,14.1,00-0025465
68,Deion Branch,WR,NE,IND,14.0,00-0021192
69,Brandon Stokley,WR,SEA,NO,13.6,00-0015754
70,Hakeem Nicks,WR,NYG,PHI,12.5,00-0027005
71,Jordan Shipley,WR,CIN,BUF,12.1,00-0027687
72,Brian Hartline,WR,MIA,CHI,12.0,00-0027077
73,Chad Johnson,WR,CIN,BUF,11.8,00-0020397
74,Emmanuel Sanders,WR,PIT,OAK,11.5,00-0027685
75,Pierre Garcon,WR,IND,NE,11.2,00-0026345
76,Andre Roberts,WR,ARI,KC,11.2,00-0027691
77,Austin Collie,WR,IND,NE,11.0,00-0027092
78,Michael Jenkins,WR,ATL,LAR,10.8,00-0022781
79,Johnny Knox,WR,CHI,MIA,10.5,00-0026913
80,Laurent Robinson,WR,LA,ATL,10.5,00-0025462
81,Malcom Floyd,WR,LAC,DEN,10.4,00-0022414
82,DeSean Jackson,WR,PHI,NYG,10.3,00-0026189
83,Derek Hagan,WR,NYG,PHI,10.0,00-0024297
84,Dez Bryant,WR,DAL,DET,9.8,00-0027902
85,Chris Cooley,TE,WAS,TEN,16.1,00-0022738
86,Brandon Pettigrew,TE,DET,DAL,15.5,00-0026996
87,Michael Hoomanawanui,TE,LA,ATL,14.6,00-0027732
88,Jacob Tamme,TE,IND,NE,13.0,00-0026267
89,Jimmy Graham,TE,NO,SEA,12.2,00-0027696
90,Todd Heap,TE,BAL,CAR,11.9,00-0020516
91,Evan Moore,TE,CLE,JAX,9.9,00-0026123
92,Justin Peelle,TE,ATL,LAR,9.4,00-0021227
93,Bo Scaife,TE,TEN,WAS,9.1,00-0023612
94,Jason Witten,TE,DAL,DET,8.8,00-0022127
95,Tony Gonzalez,TE,ATL,LAR,8.6,00-0006101
96,Greg Olsen,TE,CHI,MIA,8.0,00-0025418
97,Aaron Hernandez,TE,NE,IND,7.8,00-0027713
98,Kellen Winslow,TE,TB,SF,7.4,00-0022922
99,Travis Beckum,TE,NYG,PHI,7.2,00-0027070
100,Gijon Robinson,TE,IND,NE,7.1,00-0024529
101,Fred Davis,TE,WAS,TEN,6.4,00-0026188
102,Delanie Walker,TE,SF,TB,6.0,00-0024389
103,Brandon Myers,TE,OAK,PIT,5.8,00-0027135
104,Zach Miller,TE,JAX,CLE,5.7,00-0027125
105,Heath Miller,TE,PIT,OAK,5.6,00-0023465
106,Ben Patrick,TE,ARI,KC,5.4,00-0025602
107,Jermaine Gresham,TE,CIN,BUF,5.3,00-0027873
108,David Thomas,TE,NO,SEA,4.6,00-0024301
109,Jake O'Connell,TE,KC,ARI,4.4,00-0027154
110,John Carlson,TE,SEA,NO,4.4,00-0026178
111,Kevin Boss,TE,NYG,PHI,4.2,00-0025540
112,Kory Sperry,TE,LAC,DEN,4.1,00-0026757
113,Deon Butler,TE,SEA,NO,3.9,00-0027063
114,Matt Spaeth,TE,PIT,OAK,3.6,00-0025464
115,Rob Gronkowski,TE,NE,IND,3.5,00-0027656
116,David Martin,TE,BUF,CIN,3.5,00-0020332
117,Jared Cook,TE,TEN,WAS,3.1,00-0027061
118,Zach Miller,TE,OAK,PIT,2.9,00-0027125
119,Dustin Keller,TE,NYJ,HOU,2.7,00-0026170
120,Anthony Fasano,TE,MIA,CHI,2.6,00-0024268
121,Daniel Graham,TE,DEN,LAC,2.6,00-0021154
122,Visanthe Shiancoe,TE,MIN,GB,2.6,00-0022054
123,Andrew Quarless,TE,GB,MIN,2.4,00-0027753
124,Jeff King,TE,CAR,BAL,2.4,00-0024369
125,Tory Humphrey,TE,NO,SEA,2.2,00-0023210
126,Daniel Fells,TE,LA,ATL,2.1,00-0023752
127,Tony Scheffler,TE,DET,DAL,2.0,00-0024276
128,Shawn Nelson,TE,BUF,CIN,1.9,00-0027088
129,Billy Bajema,TE,LA,ATL,1.9,00-0023679
130,Clay Harbor,TE,PHI,NYG,1.6,00-0027725
131,Mike Sellers,TE,WAS,TEN,1.6,00-0014655
132,James Casey,TE,HOU,NYJ,1.3,00-0027109
133,Fred Jackson,RB,BUF,CIN,30.9,00-0024204
134,LeSean McCoy,RB,PHI,NYG,28.0,00-0027029
135,Mike Tolbert,FB,LAC,DEN,26.3,00-0026069
136,Peyton Hillis,RB,CLE,JAX,26.3,00-0026367
137,Cedric Benson,RB,CIN,BUF,25.6,00-0023439
138,Ray Rice,RB,BAL,CAR,25.1,00-0026195
139,Knowshon Moreno,RB,DEN,LAC,25.0,00-0026988
140,Mike Goodson,RB,CAR,BAL,23.1,00-0027080
141,Michael Turner,RB,ATL,LAR,22.7,00-0022821
142,Thomas Jones,RB,KC,ARI,19.1,00-0019641
143,Danny Woodhead,RB,NE,IND,19.0,00-0026019
144,Chris Johnson,RB,TEN,WAS,18.6,
145,Matt Forte,RB,CHI,MIA,18.4,00-0026184
146,Darren Sproles,RB,LAC,DEN,18.4,00-0023564
147,LaDainian Tomlinson,RB,NYJ,HOU,17.7,00-0020536
148,BenJarvus Green-Ellis,RB,NE,IND,17.0,00-0025860
149,Jamaal Charles,RB,KC,ARI,16.6,00-0026213
150,Chris Ivory,RB,NO,SEA,15.9,00-0027531
151,Keiland Williams,RB,WAS,TEN,15.5,00-0027214
152,Donald Brown,RB,IND,NE,13.8,00-0027003
153,Cadillac Williams,RB,TB,SF,12.8,00-0023440
154,Tim Hightower,RB,ARI,KC,11.6,00-0026289
155,Isaac Redman,RB,PIT,OAK,11.3,00-0026566
156,Maurice Morris,RB,DET,DAL,11.1,00-0021182
157,Frank Gore,RB,SF,TB,11.0,00-0023500
158,Rashard Mendenhall,RB,PIT,OAK,10.9,00-0026163
159,Brandon Jackson,RB,GB,MIN,10.6,00-0025450
160,Felix Jones,RB,DAL,DET,10.6,00-0026162
161,Adrian Peterson,RB,MIN,GB,9.8,00-0025394
162,Jacob Hester,RB,LAC,DEN,9.6,00-0026209
163,Justin Forsett,RB,SEA,NO,9.3,00-0026373
164,Tyler Thigpen,RB,MIA,CHI,9.18,00-0025604
165,Steven Jackson,RB,LA,ATL,9.1,00-0022736
166,LeGarrette Blount,RB,TB,SF,8.2,00-0027325
167,Marshawn Lynch,RB,SEA,NO,7.5,00-0025399
168,Michael Bush,RB,OAK,PIT,7.1,00-0025487
169,Ladell Betts,RB,NO,SEA,6.7,00-0021184
170,Javarris James,RB,IND,NE,6.7,00-0027467
171,Toby Gerhart,RB,MIN,GB,6.4,00-0027888
172,Marion Barber,RB,DAL,DET,6.1,00-0023544
173,Ronnie Brown,RB,MIA,CHI,5.9,00-0023437
174,Jason Snelling,RB,ATL,LAR,5.8,00-0025631
175,Jahvid Best,RB,DET,DAL,5.7,00-0027880
176,Clinton Portis,RB,WAS,TEN,5.6,00-0021179
177,Brian Leonard,RB,CIN,BUF,5.3,00-0025439
178,Darren McFadden,RB,OAK,PIT,5.0,00-0026144
179,Mewelde Moore,RB,PIT,OAK,4.9,00-0022217
180,Brandon Jacobs,RB,NYG,PHI,4.2,00-0023545
181,David Akers,K,PHI,NYG,0.0,00-0000108
182,Graham Gano,K,WAS,TEN,0.0,00-0026858
183,Billy Cundiff,K,BAL,CAR,0.0,00-0020972
184,Nick Folk,K,NYJ,HOU,0.0,00-0025565
185,Robbie Gould,K,CHI,MIA,0.0,00-0023252
186,Rob Bironas,K,TEN,WAS,0.0,00-0020962
187,Neil Rackers,K,HOU,NYJ,0.0,00-0019676
188,Phil Dawson,K,CLE,JAX,0.0,00-0004091
189,Rian Lindell,K,BUF,CIN,0.0,00-0019310
190,John Kasay,K,CAR,BAL,0.0,00-0009028
191,A Pettrey,K,CIN,BUF,0.0,
192,Josh Brown,K,LA,ATL,0.0,00-0021940
193,Jay Feely,K,ARI,KC,0.0,00-0019770
194,Mason Crosby,K,GB,MIN,0.0,00-0025580
195,Ryan Succop,K,KC,ARI,0.0,00-0026968
196,Shayne Graham,K,NE,IND,0.0,00-0019536
197,Josh Scobee,K,JAX,CLE,0.0,00-0022874
198,Dave Rayner,K,DET,DAL,0.0,00-0023635
199,Shaun Suisham,K,PIT,OAK,0.0,00-0023001
200,David Buehler,K,DAL,DET,0.0,00-0027119
201,Lawrence Tynes,K,NYG,PHI,0.0,00-0019778
202,Nate Kaeding,K,LAC,DEN,0.0,00-0022737
203,Garrett Hartley,K,NO,SEA,0.0,00-0025824
204,Adam Vinatieri,K,IND,NE,0.0,00-0016919
205,Ryan Longwell,K,MIN,GB,0.0,00-0010072
206,Sebastian Janikowski,K,OAK,PIT,0.0,00-0019646
207,Connor Barth,K,TB,SF,0.0,00-0026138
208,Matt Prater,K,DEN,LAC,0.0,00-0023853
209,Dan Carpenter,K,MIA,CHI,0.0,00-0026003
210,Thomas Howard,K,OAK,PIT,0.0,00-0024253
211,Rhys Lloyd,K,CAR,BAL,0.0,00-0023363
212,Shane Andrus,K,SF,TB,0.0,00-0023728
213,Tampa Bay Buccaneers,DST,TB,SF,20.0,
214,Pittsburgh Steelers,DST,PIT,OAK,19.0,
215,Chicago Bears,DST,CHI,MIA,18.0,
216,Buffalo Bills,DST,BUF,CIN,14.0,
217,Dallas Cowboys,DST,DAL,DET,14.0,
218,Tennessee Titans,DST,TEN,WAS,12.0,
219,Green Bay Packers,DST,GB,MIN,12.0,
220,Philadelphia Eagles,DST,PHI,NYG,11.0,
221,Jacksonville Jaguars,DST,JAX,CLE,9.0,
222,New York Giants,DST,NYG,PHI,9.0,
223,Los Angeles Chargers,DST,LAC,DEN,8.0,
224,Carolina Panthers,DST,CAR,BAL,7.0,
225,Cincinnati Bengals,DST,CIN,BUF,7.0,
226,Washington Redskins,DST,WAS,TEN,6.0,
227,Miami Dolphins,DST,MIA,CHI,6.0,
228,Kansas City Chiefs,DST,KC,ARI,6.0,
229,Houston Texans,DST,HOU,NYJ,6.0,
230,New England Patriots,DST,NE,IND,5.0,
231,New Orleans Saints,DST,NO,SEA,5.0,
232,Atlanta Falcons,DST,ATL,LAR,3.0,
233,New York Jets,DST,NYJ,HOU,3.0,
234,Seattle Seahawks,DST,SEA,NO,3.0,
235,San Francisco 49ers,DST,SF,TB,2.0,
236,Minnesota Vikings,DST,MIN,GB,2.0,
237,Detroit Lions,DST,DET,DAL,2.0,
238,Indianapolis Colts,DST,IND,NE,0.0,
239,Oakland Raiders,DST,OAK,PIT,0.0,
240,Los Angeles Rams,DST,LA,ATL,-1.0,
241,Denver Broncos,DST,DEN,LAC,-1.0,
242,Arizona Cardinals,DST,ARI,KC,-1.0,
