Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
36,Logan Paulsen,TE,2,WAS,GB,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2013
37,Bear Pascoe,TE,2,NYG,DEN,2,2,100,12,0,9,6,6,0,0,0,0,0,3.20,2013
38,Vance McDonald,TE,2,SF,SEA,2,1,50,19,0,19,10,19,0,0,0,0,0,2.90,2013
39,Allen Reisner,TE,2,JAX,OAK,2,2,100,9,0,5,5,5,0,0,0,0,0,2.90,2013
40,Billy Bajema,TE,2,BAL,CLE,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2013
41,Dominique Jones,TE,2,IND,MIA,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2013
42,Jared Cook,TE,2,LAR,ATL,6,1,17,10,0,10,2,10,0,0,0,0,0,2.00,2013
43,Gavin Escobar,TE,2,DAL,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2013
44,Dallas Clark,TE,2,BAL,CLE,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2013
45,Andrew Quarless,TE,2,GB,WAS,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2013
46,Cory Harkey,TE,2,LAR,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2013
47,Mike McNeill,TE,2,LAR,ATL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2013
48,Virgil Green,TE,2,DEN,NYG,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2013
49,Levine Toilolo,TE,2,ATL,LAR,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2013
50,Fred Davis,TE,2,WAS,GB,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2013
