Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Aaron Rodgers,QB,2,GB,WAS,34,42,81,480,11,4,0,146,3,-3,-1,0,37.90,2013
2,Michael Vick,QB,2,PHI,LAC,23,36,64,428,12,2,0,123,5,34,7,1,37.32,2013
3,Philip Rivers,QB,2,LAC,PHI,36,47,77,419,9,3,0,124,3,11,4,0,32.86,2013
4,Sam Bradford,QB,2,LAR,ATL,32,55,58,352,6,3,1,88,3,25,8,0,30.58,2013
5,Robert Griffin III,QB,2,WAS,GB,26,40,65,320,8,3,1,104,4,1,0,0,26.90,2013
6,Matt Ryan,QB,2,ATL,LAR,33,43,77,374,9,2,0,118,0,0,0,0,25.96,2013
7,Peyton Manning,QB,2,DEN,NYG,30,43,70,307,7,2,0,105,3,-3,-1,0,22.98,2013
8,Andrew Luck,QB,2,IND,MIA,25,43,58,321,8,1,1,80,4,38,10,0,22.64,2013
9,Alex Smith,QB,2,KC,DAL,21,36,58,223,6,2,0,95,8,57,7,0,22.62,2013
10,Matt Schaub,QB,2,HOU,TEN,26,48,54,298,6,3,2,77,0,0,0,0,21.92,2013
11,Jay Cutler,QB,2,CHI,MIN,28,39,72,290,7,3,2,97,3,9,3,0,21.50,2013
12,Ryan Tannehill,QB,2,MIA,IND,23,34,68,319,9,1,0,107,4,1,0,0,18.86,2013
13,Matthew Stafford,QB,2,DET,ARI,24,36,67,278,8,2,0,108,2,1,1,0,18.22,2013
14,Drew Brees,QB,2,NO,TB,26,46,57,322,7,1,2,67,0,0,0,0,17.88,2013
15,Cam Newton,QB,2,CAR,BUF,21,38,55,229,6,2,1,80,4,15,4,0,17.66,2013
16,Eli Manning,QB,2,NYG,DEN,28,49,57,362,7,1,4,53,0,0,0,0,17.48,2013
17,EJ Manuel,QB,2,BUF,CAR,27,39,69,296,8,1,1,89,4,13,3,0,17.14,2013
18,Andy Dalton,QB,2,CIN,PIT,25,45,56,280,6,1,0,82,3,10,3,0,16.20,2013
19,Tony Romo,QB,2,DAL,KC,30,42,71,298,7,1,0,99,2,3,2,0,15.22,2013
20,Jake Locker,QB,2,TEN,HOU,17,30,57,148,5,2,0,92,2,10,5,0,14.92,2013
21,Chad Henne,QB,2,JAX,OAK,25,38,66,241,6,1,0,92,2,9,5,0,14.54,2013
22,Christian Ponder,QB,2,MIN,CHI,16,30,53,227,8,1,1,75,6,18,3,0,13.88,2013
23,Ben Roethlisberger,QB,2,PIT,CIN,20,37,54,251,7,1,1,73,1,6,6,0,13.64,2013
24,Joe Flacco,QB,2,BAL,CLE,22,33,67,211,6,1,0,94,4,6,2,0,13.04,2013
25,Carson Palmer,QB,2,ARI,DET,22,39,56,248,6,1,1,73,2,-2,-1,0,12.72,2013
26,Russell Wilson,QB,2,SEA,SF,8,19,42,142,8,1,1,64,10,33,3,0,11.98,2013
27,Tom Brady,QB,2,NE,NYJ,19,39,49,185,5,1,0,71,2,-2,-1,0,11.20,2013
28,Brandon Weeden,QB,2,CLE,BAL,21,33,64,227,7,0,0,84,2,7,4,0,9.78,2013
29,Colin Kaepernick,QB,2,SF,SEA,13,28,46,127,5,0,3,20,9,87,10,0,9.78,2013
30,Josh Freeman,QB,2,TB,NO,9,22,41,125,6,1,1,56,3,16,5,0,8.60,2013
31,Geno Smith,QB,2,NYJ,NE,15,35,43,214,6,0,3,28,3,17,6,0,7.26,2013
32,Jason Campbell,QB,2,CLE,BAL,1,4,25,6,2,0,0,40,0,0,0,0,0.24,2013
33,Nick Foles,QB,2,PHI,LAC,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2013
34,Joe Webb,QB,2,MIN,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
35,Luke McCown,QB,2,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
