,Player,Position,Team,Opponent,Points,PlayerID
85,Coby Fleener,TE,IND,MIA,16.9,00-0029697
86,Julius Thomas,TE,DEN,NYG,16.7,00-0028067
87,Jordan Cameron,TE,CLE,BAL,14.5,00-0028040
88,Brandon Myers,TE,NYG,DEN,13.4,00-0027135
89,Kyle Rudolph,TE,MIN,CHI,13.2,00-0027981
90,Jermaine Gresham,TE,CIN,PIT,12.6,00-0027873
91,Clay Harbor,TE,JAX,OAK,12.4,00-0027725
92,Garrett Graham,TE,HOU,TEN,12.0,00-0027718
93,Jordan Reed,TE,WAS,GB,10.8,00-0030472
94,Owen Daniels,TE,HOU,TEN,10.4,00-0024313
95,Tyler Eifert,TE,CIN,PIT,9.6,00-0030549
96,Jim Dray,TE,ARI,DET,8.1,00-0027825
97,Delanie Walker,TE,TEN,HOU,8.0,00-0024389
98,Zach Ertz,TE,PHI,LAC,7.8,00-0030061
99,Tony Gonzalez,TE,ATL,LAR,7.3,00-0006101
100,David Paulson,TE,PIT,CIN,6.9,00-0029218
101,Brandon Pettigrew,TE,DET,ARI,6.2,00-0026996
102,Mychal Rivera,TE,OAK,JAX,6.2,00-0030514
103,Larry Donnell,TE,NYG,DEN,6.1,00-0028838
104,James Hanna,TE,DAL,KC,6.0,00-0029634
105,Sean McGrath,TE,KC,DAL,5.1,00-0029391
106,Vernon Davis,TE,SF,SEA,5.0,00-0024221
107,Anthony Fasano,TE,KC,DAL,4.6,00-0024268
108,Kellen Winslow,TE,NYJ,NE,4.6,00-0022922
109,Nate Byham,TE,TB,NO,4.4,00-0027780
110,Lance Kendricks,TE,LA,ATL,4.3,00-0027985
111,Zach Miller,TE,SEA,SF,4.2,00-0027125
112,Jason Witten,TE,DAL,KC,4.2,00-0022127
113,Scott Chandler,TE,BUF,CAR,4.0,00-0025516
114,Logan Paulsen,TE,WAS,GB,3.3,00-0027215
115,Bear Pascoe,TE,NYG,DEN,3.2,00-0026931
116,Vance McDonald,TE,SF,SEA,2.9,00-0030470
117,Allen Reisner,TE,JAX,OAK,2.9,00-0028267
118,Billy Bajema,TE,BAL,CLE,2.8,00-0023679
119,Dominique Jones,TE,IND,MIA,2.3,00-0028994
120,Jared Cook,TE,LA,ATL,2.0,00-0027061
121,Gavin Escobar,TE,DAL,KC,1.9,00-0030544
122,Dallas Clark,TE,BAL,CLE,1.8,00-0022165
123,Andrew Quarless,TE,GB,WAS,1.7,00-0027753
124,Cory Harkey,TE,LA,ATL,1.6,00-0028958
125,Mike McNeill,TE,LA,ATL,1.5,00-0028651
126,Virgil Green,TE,DEN,NYG,1.5,00-0028142
127,Levine Toilolo,TE,ATL,LAR,1.4,00-0030443
128,Fred Davis,TE,WAS,GB,1.3,00-0026188
129,Matt Forte,RB,CHI,MIN,26.1,00-0026184
130,Knowshon Moreno,RB,DEN,NYG,25.7,00-0026988
131,LeSean McCoy,RB,PHI,LAC,24.7,00-0027029
132,Jamaal Charles,RB,KC,DAL,24.3,00-0026213
133,Darren McFadden,RB,OAK,JAX,21.7,00-0026144
134,CJ Spiller,RB,BUF,CAR,19.9,
135,Giovani Bernard,RB,CIN,PIT,19.5,00-0030456
136,Arian Foster,RB,HOU,TEN,17.5,00-0026796
137,Rashard Mendenhall,RB,ARI,DET,17.4,00-0026163
138,Doug Martin,RB,TB,NO,17.4,00-0029613
139,Ahmad Bradshaw,RB,IND,MIA,17.4,00-0025637
140,Alfred Morris,RB,WAS,GB,17.0,00-0029141
141,Jason Snelling,RB,ATL,LAR,16.0,00-0025631
142,Lamar Miller,RB,MIA,IND,15.5,00-0029615
143,Fred Jackson,RB,BUF,CAR,15.3,00-0024204
144,Bilal Powell,RB,NYJ,NE,15.0,00-0028064
145,Danny Woodhead,RB,LAC,PHI,14.4,00-0026019
146,Andre Ellington,RB,ARI,DET,14.2,00-0030287
147,Adrian Peterson,RB,MIN,CHI,13.7,00-0025394
148,Ben Tate,RB,HOU,TEN,13.1,00-0027890
149,Daryl Richardson,RB,LA,ATL,13.0,00-0029612
150,Trent Richardson,RB,CLE,BAL,12.9,00-0029675
151,Bernard Pierce,RB,BAL,CLE,12.5,00-0029264
152,DeMarco Murray,RB,DAL,KC,12.4,00-0028009
153,Joique Bell,RB,DET,ARI,12.2,00-0027218
154,Darren Sproles,RB,NO,TB,12.2,00-0023564
155,Da'Rel Scott,RB,NYG,DEN,11.2,00-0028159
156,Chris Johnson,RB,TEN,HOU,10.7,
157,Reggie Bush,RB,DET,ARI,9.9,00-0024217
158,BenJarvus Green-Ellis,RB,CIN,PIT,9.0,00-0025860
159,Pierre Thomas,RB,NO,TB,8.8,00-0024813
160,DeAngelo Williams,RB,CAR,BUF,8.5,00-0024242
161,Jacquizz Rodgers,RB,ATL,LAR,8.5,00-0028083
162,Steven Jackson,RB,ATL,LAR,7.8,00-0022736
163,Ryan Mathews,RB,LAC,PHI,7.6,00-0027864
164,Marcel Reece,FB,OAK,JAX,7.5,00-0026393
165,Frank Summers,FB,BUF,CAR,6.9,00-0026926
166,Ray Rice,RB,BAL,CLE,6.5,00-0026195
167,Brandon Jacobs,RB,NYG,DEN,6.4,00-0023545
168,Mike Tolbert,FB,CAR,BUF,6.3,00-0026069
169,Montee Ball,RB,DEN,NYG,5.3,00-0030522
170,Chris Ivory,RB,NYJ,NE,5.2,00-0027531
171,Daniel Thomas,RB,MIA,IND,5.0,00-0028000
172,Rashad Jennings,RB,OAK,JAX,4.4,00-0027155
173,Chris Ogbonnaya,RB,CLE,BAL,4.4,00-0027140
174,Bruce Miller,FB,SF,SEA,4.2,00-0028149
175,Stevan Ridley,RB,NE,NYJ,4.0,00-0028011
176,Frank Gore,RB,SF,SEA,4.0,00-0023500
177,Jay Feely,K,ARI,DET,0.0,00-0019770
178,Sebastian Janikowski,K,OAK,JAX,0.0,00-0019646
179,Alex Henery,K,PHI,LAC,0.0,00-0028058
180,Blair Walsh,K,MIN,CHI,0.0,00-0029576
181,Dan Carpenter,K,BUF,CAR,0.0,00-0026003
182,Matt Prater,K,DEN,NYG,0.0,00-0023853
183,Graham Gano,K,CAR,BUF,0.0,00-0026858
184,Josh Brown,K,NYG,DEN,0.0,00-0021940
185,Garrett Hartley,K,NO,TB,0.0,00-0025824
186,Steven Hauschka,K,SEA,SF,0.0,
187,Mason Crosby,K,GB,WAS,0.0,00-0025580
188,Mike Nugent,K,CIN,PIT,0.0,00-0023482
189,Caleb Sturgis,K,MIA,IND,0.0,00-0030390
190,Adam Vinatieri,K,IND,MIA,0.0,00-0016919
191,Billy Cundiff,K,CLE,BAL,0.0,00-0020972
192,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
193,Matt Bryant,K,ATL,LAR,0.0,00-0020578
194,Robbie Gould,K,CHI,MIN,0.0,00-0023252
195,Rob Bironas,K,TEN,HOU,0.0,00-0020962
196,Greg Zuerlein,K,LA,ATL,0.0,00-0029621
197,Ryan Succop,K,KC,DAL,0.0,00-0026968
198,Shaun Suisham,K,PIT,CIN,0.0,00-0023001
199,Nick Folk,K,NYJ,NE,0.0,00-0025565
200,David Akers,K,DET,ARI,0.0,00-0000108
201,Phil Dawson,K,SF,SEA,0.0,00-0004091
202,Josh Scobee,K,JAX,OAK,0.0,00-0022874
203,John Potter,K,WAS,GB,0.0,00-0029318
204,Justin Tucker,K,BAL,CLE,0.0,00-0029597
205,Randy Bullock,K,HOU,TEN,0.0,00-0029421
206,Rian Lindell,K,TB,NO,0.0,00-0019310
207,New England Patriots,DST,NE,NYJ,16.0,
208,Denver Broncos,DST,DEN,NYG,15.0,
209,Tampa Bay Buccaneers,DST,TB,NO,15.0,
210,Chicago Bears,DST,CHI,MIN,13.0,
211,Baltimore Ravens,DST,BAL,CLE,12.0,
212,Tennessee Titans,DST,TEN,HOU,11.0,
213,Cincinnati Bengals,DST,CIN,PIT,10.0,
214,New Orleans Saints,DST,NO,TB,9.0,
215,Detroit Lions,DST,DET,ARI,9.0,
216,Oakland Raiders,DST,OAK,JAX,9.0,
217,Buffalo Bills,DST,BUF,CAR,8.0,
218,Kansas City Chiefs,DST,KC,DAL,8.0,
219,Atlanta Falcons,DST,ATL,LAR,8.0,
220,San Francisco 49ers,DST,SF,SEA,8.0,
221,Houston Texans,DST,HOU,TEN,7.0,
222,Indianapolis Colts,DST,IND,MIA,7.0,
223,Dallas Cowboys,DST,DAL,KC,7.0,
224,Miami Dolphins,DST,MIA,IND,6.0,
225,Jacksonville Jaguars,DST,JAX,OAK,6.0,
226,Arizona Cardinals,DST,ARI,DET,6.0,
227,New York Jets,DST,NYJ,NE,5.0,
228,Carolina Panthers,DST,CAR,BUF,5.0,
229,Cleveland Browns,DST,CLE,BAL,5.0,
230,Philadelphia Eagles,DST,PHI,LAC,4.0,
231,Green Bay Packers,DST,GB,WAS,4.0,
232,Los Angeles Chargers,DST,LAC,PHI,3.0,
233,Los Angeles Rams,DST,LA,ATL,2.0,
234,Pittsburgh Steelers,DST,PIT,CIN,1.0,
235,Washington Redskins,DST,WAS,GB,0.0,
236,New York Giants,DST,NYG,DEN,-2.0,
