,Player,Position,Team,Opponent,Points,PlayerID
66,Titus Young,WR,DET,KC,13.9,00-0027982
67,Greg Jennings,WR,GB,CAR,13.5,00-0024267
68,Santonio Holmes,WR,NYJ,JAX,13.2,00-0024240
69,Jesse Holley,WR,DAL,SF,12.6,00-0024609
70,Dane Sanzenbacher,WR,CHI,NO,12.3,00-0028352
71,Andre Caldwell,WR,CIN,DEN,11.7,00-0026237
72,Robert Meachem,WR,NO,CHI,11.7,00-0025414
73,Roddy White,WR,ATL,PHI,11.3,00-0023462
74,Jabar Gaffney,WR,WAS,ARI,11.2,00-0021163
75,Derek Hagan,WR,OAK,BUF,11.1,00-0024297
76,Domenik Hixon,WR,NYG,LAR,10.9,00-0024345
77,Antonio Brown,WR,PIT,SEA,10.8,00-0027793
78,Reggie Wayne,WR,IND,CLE,10.6,00-0020498
79,Hakeem Nicks,WR,NYG,LAR,10.5,00-0027005
80,Arrelious Benn,WR,TB,MIN,9.5,00-0027654
81,Brandon Gibson,WR,LA,NYG,9.2,00-0026937
82,Mario Manningham,WR,NYG,LAR,8.6,00-0026235
83,Kyle Williams,WR,SF,DAL,8.2,
84,Dezmon Briscoe,WR,TB,MIN,8.2,00-0027789
85,Malcom Floyd,WR,LAC,NE,7.9,00-0022414
86,Jacoby Jones,WR,HOU,MIA,7.8,00-0025460
87,Rob Gronkowski,TE,NE,LAC,24.6,00-0027656
88,Fred Davis,TE,WAS,ARI,20.6,00-0026188
89,Jason Witten,TE,DAL,SF,20.2,00-0022127
90,Aaron Hernandez,TE,NE,LAC,19.2,00-0027713
91,Jimmy Graham,TE,NO,CHI,13.9,00-0027696
92,Dallas Clark,TE,IND,CLE,13.2,00-0022165
93,Delanie Walker,TE,SF,DAL,11.8,00-0024389
94,Jermichael Finley,TE,GB,CAR,11.8,00-0026231
95,Jeff King,TE,ARI,WAS,11.6,00-0024369
96,Owen Daniels,TE,HOU,MIA,11.5,00-0024313
97,Tony Scheffler,TE,DET,KC,10.6,00-0024276
98,Scott Chandler,TE,BUF,OAK,9.6,00-0025516
99,Evan Moore,TE,CLE,IND,8.6,00-0026123
100,Jeremy Shockey,TE,CAR,GB,8.6,00-0021148
101,Kellen Winslow,TE,TB,MIN,8.4,00-0022922
102,Brent Celek,TE,PHI,ATL,8.3,00-0025549
103,Visanthe Shiancoe,TE,MIN,TB,5.8,00-0022054
104,Zach Miller,TE,JAX,NYJ,5.8,00-0027125
105,Jared Cook,TE,TEN,BAL,5.7,00-0027061
106,Alex Smith,TE,CLE,IND,4.9,
107,Ed Dickson,TE,BAL,TEN,4.5,00-0027675
108,Greg Olsen,TE,CAR,GB,4.4,00-0025418
109,Dennis Pitta,TE,BAL,TEN,4.4,00-0027714
110,Vernon Davis,TE,SF,DAL,3.8,00-0024221
111,Lance Kendricks,TE,LA,NYG,3.6,00-0027985
112,Brandon Myers,TE,OAK,BUF,3.6,00-0027135
113,Benjamin Watson,TE,CLE,IND,3.6,00-0022943
114,Leonard Pope,TE,KC,DET,2.9,00-0024287
115,Anthony McCoy,TE,SEA,PIT,2.9,00-0027783
116,Jermaine Gresham,TE,CIN,DEN,2.8,00-0027873
117,Matthew Mulligan,TE,NYJ,JAX,2.8,00-0026008
118,Luke Stocker,TE,TB,MIN,2.7,00-0028042
119,Heath Miller,TE,PIT,SEA,2.6,00-0023465
120,Kyle Rudolph,TE,MIN,TB,2.5,00-0027981
121,Zach Miller,TE,SEA,PIT,2.3,00-0027125
122,Jake Ballard,TE,NYG,LAR,2.3,00-0027259
123,Daniel Fells,TE,DEN,CIN,1.9,00-0023752
124,Joel Dreessen,TE,HOU,MIA,1.9,00-0023630
125,Todd Heap,TE,ARI,WAS,1.8,00-0020516
126,Michael Hoomanawanui,TE,LA,NYG,1.8,00-0027732
127,John Phillips,TE,DAL,SF,1.8,00-0027139
128,Brandon Pettigrew,TE,DET,KC,1.7,00-0026996
129,Randy McMichael,TE,LAC,NE,1.6,00-0021236
130,Julius Thomas,TE,DEN,CIN,1.5,00-0028067
131,Brody Eldridge,TE,IND,CLE,1.4,00-0027761
132,Jeff Cumberland,TE,NYJ,JAX,1.2,00-0027321
133,Will Heller,TE,DET,KC,1.2,00-0021756
134,Craig Stevens,TE,TEN,BAL,1.1,00-0026225
135,Fred Jackson,RB,BUF,OAK,31.0,00-0024204
136,Jahvid Best,RB,DET,KC,30.3,00-0027880
137,Matt Forte,RB,CHI,NO,29.6,00-0026184
138,LeSean McCoy,RB,PHI,ATL,27.6,00-0027029
139,Peyton Hillis,RB,CLE,IND,26.7,00-0026367
140,Ryan Mathews,RB,LAC,NE,25.6,00-0027864
141,Michael Turner,RB,ATL,PHI,24.6,00-0022821
142,Jonathan Stewart,RB,CAR,GB,21.5,00-0026153
143,Willis McGahee,RB,DEN,CIN,20.6,00-0022178
144,Ray Rice,RB,BAL,TEN,20.6,00-0026195
145,Ben Tate,RB,HOU,MIA,20.5,00-0027890
146,Darren Sproles,RB,NO,CHI,20.0,00-0023564
147,LeGarrette Blount,RB,TB,MIN,19.1,00-0027325
148,Rashard Mendenhall,RB,PIT,SEA,15.8,00-0026163
149,Frank Gore,RB,SF,DAL,15.4,00-0023500
150,Ahmad Bradshaw,RB,NYG,LAR,15.4,00-0025637
151,Chris Wells,RB,ARI,WAS,15.3,
152,Mike Tolbert,FB,LAC,NE,15.3,00-0026069
153,Daniel Thomas,RB,MIA,HOU,14.7,00-0028000
154,BenJarvus Green-Ellis,RB,NE,LAC,14.5,00-0025860
155,James Starks,RB,GB,CAR,14.5,00-0027791
156,Roy Helu,RB,WAS,ARI,14.2,00-0028043
157,Joseph Addai,RB,IND,CLE,14.1,00-0024245
158,Brandon Jacobs,RB,NYG,LAR,13.7,00-0023545
159,Maurice Jones-Drew,RB,JAX,NYJ,13.7,00-0024275
160,Shonn Greene,RB,NYJ,JAX,13.5,00-0026899
161,Javon Ringer,RB,TEN,BAL,13.1,00-0027120
162,Isaac Redman,RB,PIT,SEA,12.5,00-0026566
163,Tim Hightower,RB,WAS,ARI,11.6,00-0026289
164,Cedric Benson,RB,CIN,DEN,10.6,00-0023439
165,Chris Johnson,RB,TEN,BAL,9.5,
166,Earnest Graham,RB,TB,MIN,8.9,00-0021755
167,Toby Gerhart,RB,MIN,TB,8.8,00-0027888
168,Keiland Williams,RB,DET,KC,8.5,00-0027214
169,Michael Bush,RB,OAK,BUF,8.3,00-0025487
170,CJ Spiller,RB,BUF,OAK,7.9,
171,Dexter McCluster,RB,KC,DET,7.9,00-0027651
172,John Kuhn,FB,GB,CAR,7.8,00-0022999
173,DeAngelo Williams,RB,CAR,GB,7.6,00-0024242
174,Pierre Thomas,RB,NO,CHI,7.5,00-0024813
175,Ovie Mughelli,FB,ATL,PHI,7.2,00-0022143
176,Cadillac Williams,RB,LA,NYG,7.0,00-0023440
177,Ryan Grant,RB,GB,CAR,6.9,
178,Danny Woodhead,RB,NE,LAC,6.7,00-0026019
179,Arian Foster,RB,HOU,MIA,6.0,00-0026796
180,Justin Forsett,RB,SEA,PIT,6.0,00-0026373
181,Spencer Larsen,RB,DEN,CIN,5.7,00-0026323
182,Marcel Reece,FB,OAK,BUF,5.4,00-0026393
183,John Kasay,K,NO,CHI,0.0,00-0009028
184,Rob Bironas,K,TEN,BAL,0.0,00-0020962
185,Nick Folk,K,NYJ,JAX,0.0,00-0025565
186,Mason Crosby,K,GB,CAR,0.0,00-0025580
187,Neil Rackers,K,HOU,MIA,0.0,00-0019676
188,Olindo Mare,K,CAR,GB,0.0,00-0010373
189,Josh Brown,K,LA,NYG,0.0,00-0021940
190,Graham Gano,K,WAS,ARI,0.0,00-0026858
191,Mike Nugent,K,CIN,DEN,0.0,00-0023482
192,Stephen Gostkowski,K,NE,LAC,0.0,00-0024333
193,Phil Dawson,K,CLE,IND,0.0,00-0004091
194,Dan Bailey,K,DAL,SF,0.0,00-0028660
195,David Akers,K,SF,DAL,0.0,00-0000108
196,Rian Lindell,K,BUF,OAK,0.0,00-0019310
197,Ryan Longwell,K,MIN,TB,0.0,00-0010072
198,Thomas Howard,K,CIN,DEN,0.0,00-0024253
199,Billy Cundiff,K,BAL,TEN,0.0,00-0020972
200,Robbie Gould,K,CHI,NO,0.0,00-0023252
201,Dan Carpenter,K,MIA,HOU,0.0,00-0026003
202,Alex Henery,K,PHI,ATL,0.0,00-0028058
203,Shaun Suisham,K,PIT,SEA,0.0,00-0023001
204,Matt Prater,K,DEN,CIN,0.0,00-0023853
205,Connor Barth,K,TB,MIN,0.0,00-0026138
206,Josh Scobee,K,JAX,NYJ,0.0,00-0022874
207,Sebastian Janikowski,K,OAK,BUF,0.0,00-0019646
208,Matt Bryant,K,ATL,PHI,0.0,00-0020578
209,Lawrence Tynes,K,NYG,LAR,0.0,00-0019778
210,Ryan Succop,K,KC,DET,0.0,00-0026968
211,Jay Feely,K,ARI,WAS,0.0,00-0019770
212,Nick Novak,K,LAC,NE,0.0,00-0023096
213,Steven Hauschka,K,SEA,PIT,0.0,
214,DJ Smith,K,GB,CAR,0.0,
215,David Buehler,K,DAL,SF,0.0,00-0027119
216,Pittsburgh Steelers,DST,PIT,SEA,15.0,
217,New York Giants,DST,NYG,LAR,13.0,
218,Tennessee Titans,DST,TEN,BAL,13.0,
219,New Orleans Saints,DST,NO,CHI,12.0,
220,Green Bay Packers,DST,GB,CAR,12.0,
221,New England Patriots,DST,NE,LAC,10.0,
222,Houston Texans,DST,HOU,MIA,10.0,
223,Dallas Cowboys,DST,DAL,SF,8.0,
224,Cleveland Browns,DST,CLE,IND,7.0,
225,Washington Redskins,DST,WAS,ARI,7.0,
226,Arizona Cardinals,DST,ARI,WAS,7.0,
227,Cincinnati Bengals,DST,CIN,DEN,6.0,
228,San Francisco 49ers,DST,SF,DAL,5.0,
229,Los Angeles Rams,DST,LA,NYG,5.0,
230,Tampa Bay Buccaneers,DST,TB,MIN,5.0,
231,Atlanta Falcons,DST,ATL,PHI,5.0,
232,Jacksonville Jaguars,DST,JAX,NYJ,4.0,
233,Philadelphia Eagles,DST,PHI,ATL,4.0,
234,Minnesota Vikings,DST,MIN,TB,4.0,
235,Indianapolis Colts,DST,IND,CLE,3.0,
236,Miami Dolphins,DST,MIA,HOU,3.0,
237,Baltimore Ravens,DST,BAL,TEN,2.0,
238,Denver Broncos,DST,DEN,CIN,2.0,
239,Carolina Panthers,DST,CAR,GB,2.0,
240,Chicago Bears,DST,CHI,NO,2.0,
241,Seattle Seahawks,DST,SEA,PIT,2.0,
242,Buffalo Bills,DST,BUF,OAK,0.0,
243,Kansas City Chiefs,DST,KC,DET,-2.0,
244,Los Angeles Chargers,DST,LAC,NE,-2.0,
245,Oakland Raiders,DST,OAK,BUF,-2.0,
