Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
36,Robert Meachem,WR,2,NO,CHI,4,4,100,10,1,6,3,3,1,7,0,0,0,11.70,2011
37,Roddy White,WR,2,ATL,PHI,4,3,75,23,1,17,6,8,0,0,0,0,0,11.30,2011
38,Jabar Gaffney,WR,2,WAS,ARI,8,5,63,62,0,22,8,12,0,0,0,0,0,11.20,2011
39,Derek Hagan,WR,2,OAK,BUF,8,5,63,61,0,25,8,12,0,0,0,0,0,11.10,2011
40,Domenik Hixon,WR,2,NYG,LAR,2,2,100,29,1,22,15,15,0,0,0,0,0,10.90,2011
41,Antonio Brown,WR,2,PIT,SEA,6,4,67,67,0,19,11,17,1,1,0,0,0,10.80,2011
42,Reggie Wayne,WR,2,IND,CLE,8,4,50,66,0,20,8,17,0,0,0,0,0,10.60,2011
43,Hakeem Nicks,WR,2,NYG,LAR,7,3,43,15,1,8,2,5,0,0,0,0,0,10.50,2011
44,Arrelious Benn,WR,2,TB,MIN,2,1,50,25,1,25,13,25,0,0,0,0,0,9.50,2011
45,Brandon Gibson,WR,2,LAR,NYG,8,4,50,52,0,18,7,13,0,0,0,0,0,9.20,2011
46,Mario Manningham,WR,2,NYG,LAR,7,3,43,56,0,31,8,19,0,0,0,0,0,8.60,2011
47,Kyle Williams,WR,2,SF,DAL,1,1,100,12,1,12,12,12,0,0,0,0,0,8.20,2011
48,Dezmon Briscoe,WR,2,TB,MIN,4,4,100,42,0,19,11,11,0,0,0,0,0,8.20,2011
49,Malcom Floyd,WR,2,LAC,NE,2,2,100,59,0,36,30,30,0,0,0,0,0,7.90,2011
50,Jacoby Jones,WR,2,HOU,MIA,4,3,75,48,0,31,12,16,0,0,0,0,0,7.80,2011
