Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Tony Gonzalez,TE,2,ATL,PHI,9,7,78,83,2,17,9,12,0,0,0,0,0,27.30,2011
2,Dustin Keller,TE,2,NYJ,JAX,6,6,100,101,1,37,17,17,0,0,0,0,0,25.10,2011
3,Rob Gronkowski,TE,2,NE,LAC,6,4,67,86,2,30,14,22,0,0,0,0,0,24.60,2011
4,Fred Davis,TE,2,WAS,ARI,7,6,86,86,1,40,12,14,0,0,0,0,0,20.60,2011
5,Jason Witten,TE,2,DAL,SF,14,7,50,102,0,25,7,15,0,0,0,0,0,20.20,2011
6,Aaron Hernandez,TE,2,NE,LAC,8,7,88,62,1,16,8,9,0,0,0,0,0,19.20,2011
7,Jimmy Graham,TE,2,NO,CHI,7,6,86,79,0,31,11,13,0,0,0,0,0,13.90,2011
8,Dallas Clark,TE,2,IND,CLE,8,4,50,32,1,10,4,8,0,0,0,0,0,13.20,2011
9,Delanie Walker,TE,2,SF,DAL,4,2,50,38,1,29,10,19,0,0,0,0,0,11.80,2011
10,Jermichael Finley,TE,2,GB,CAR,6,5,83,68,0,39,11,14,0,0,0,0,0,11.80,2011
11,Jeff King,TE,2,ARI,WAS,2,2,100,36,1,21,18,18,0,0,0,0,0,11.60,2011
12,Owen Daniels,TE,2,HOU,MIA,5,3,60,25,1,11,5,8,0,0,0,0,0,11.50,2011
13,Tony Scheffler,TE,2,DET,KC,4,1,25,36,1,36,9,36,0,0,0,0,0,10.60,2011
14,Scott Chandler,TE,2,BUF,OAK,4,2,50,16,1,10,4,8,0,0,0,0,0,9.60,2011
15,Evan Moore,TE,2,CLE,IND,1,1,100,16,1,16,16,16,0,0,0,0,0,8.60,2011
16,Jeremy Shockey,TE,2,CAR,GB,5,3,60,56,0,23,11,19,0,0,0,0,0,8.60,2011
17,Kellen Winslow,TE,2,TB,MIN,8,4,50,44,0,18,6,11,0,0,0,0,0,8.40,2011
18,Brent Celek,TE,2,PHI,ATL,7,4,57,43,0,24,6,11,0,0,0,0,0,8.30,2011
19,Visanthe Shiancoe,TE,2,MIN,TB,7,3,43,28,0,15,4,9,0,0,0,0,0,5.80,2011
20,Zach Miller,TE,2,JAX,NYJ,4,3,75,28,0,14,7,9,0,0,0,0,0,5.80,2011
21,Jared Cook,TE,2,TEN,BAL,3,2,67,37,0,33,12,19,0,0,0,0,0,5.70,2011
