Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Wes Welker,WR,3,NE,BUF,20,16,80,217,2,33,11,14,1,19,0,0,0,54.60,2011
2,Torrey Smith,WR,3,BAL,LAR,8,5,63,152,3,74,19,30,1,10,0,0,0,42.20,2011
3,Calvin Johnson,WR,3,DET,MIN,11,7,64,108,2,40,10,15,0,0,0,0,0,32.80,2011
4,Victor Cruz,WR,3,NYG,PHI,5,3,60,110,2,74,22,37,0,0,0,0,0,29.00,2011
5,Mike Wallace,WR,3,PIT,IND,7,5,71,144,1,81,21,29,0,0,0,0,0,28.40,2011
6,Lance Moore,WR,3,NO,HOU,9,9,100,88,1,16,10,10,0,0,0,0,0,27.80,2011
7,Roddy White,WR,3,ATL,TB,17,9,53,140,0,30,8,16,0,0,0,0,0,26.00,2011
8,Greg Jennings,WR,3,GB,CHI,10,9,90,119,0,25,12,13,0,0,0,0,0,23.90,2011
9,Andre Johnson,WR,3,HOU,NO,12,7,58,128,0,48,11,18,1,8,0,0,0,23.60,2011
10,Steve Johnson,WR,3,BUF,NE,10,8,80,94,1,33,9,12,0,0,0,0,0,23.40,2011
11,Nate Washington,WR,3,TEN,DEN,9,8,89,92,1,22,10,12,0,0,0,0,0,23.20,2011
12,Sidney Rice,WR,3,SEA,ARI,10,8,80,109,0,32,11,14,0,0,0,0,0,21.90,2011
13,Julio Jones,WR,3,ATL,TB,7,6,86,115,0,49,16,19,1,-9,0,0,0,19.60,2011
14,Donald Jones,WR,3,BUF,NE,10,5,50,101,0,48,10,20,1,2,0,0,0,18.30,2011
15,Michael Jenkins,WR,3,MIN,DET,11,9,82,88,0,24,8,10,0,0,0,0,0,17.80,2011
16,Larry Fitzgerald,WR,3,ARI,SEA,8,5,63,64,1,28,8,13,0,0,0,0,0,17.40,2011
17,Dwayne Bowe,WR,3,KC,LAC,6,4,67,67,1,23,11,17,0,0,0,0,0,16.70,2011
18,Brandon Gibson,WR,3,LAR,BAL,7,5,71,55,1,34,8,11,0,0,0,0,0,16.50,2011
19,Robert Meachem,WR,3,NO,HOU,8,5,63,51,1,16,6,10,0,0,0,0,0,16.10,2011
20,Denarius Moore,WR,3,OAK,NYJ,6,4,67,34,0,13,6,9,1,23,1,0,0,15.70,2011
21,Mike Thomas,WR,3,JAX,CAR,8,4,50,55,1,36,7,14,0,0,0,0,0,15.50,2011
22,Plaxico Burress,WR,3,NYJ,OAK,6,3,50,55,1,24,9,18,0,0,0,0,0,14.50,2011
23,David Nelson,WR,3,BUF,NE,8,6,75,84,0,26,11,14,0,0,0,0,0,14.40,2011
24,Anquan Boldin,WR,3,BAL,LAR,14,7,50,74,0,21,5,11,0,0,0,0,0,14.40,2011
25,Pierre Garcon,WR,3,IND,PIT,10,6,60,82,0,29,8,14,0,0,0,0,0,14.20,2011
26,Joshua Cribbs,WR,3,CLE,MIA,6,3,50,49,1,33,8,16,0,0,0,0,0,13.90,2011
27,Dane Sanzenbacher,WR,3,CHI,GB,7,5,71,27,1,10,4,5,0,0,0,0,0,13.70,2011
28,Brian Hartline,WR,3,MIA,CLE,4,4,100,87,0,38,22,22,0,0,0,0,0,12.70,2011
29,Kevin Walter,WR,3,HOU,NO,3,3,100,35,1,20,12,12,0,0,0,0,0,12.50,2011
30,Johnny Knox,WR,3,CHI,GB,9,4,44,84,0,40,9,21,0,0,0,0,0,12.40,2011
31,Santana Moss,WR,3,WAS,DAL,8,5,63,70,0,36,9,14,0,0,0,0,0,12.00,2011
32,Jeremy Maclin,WR,3,PHI,NYG,7,5,71,69,0,24,10,14,0,0,0,0,0,11.90,2011
33,Percy Harvin,WR,3,MIN,DET,5,3,60,47,0,21,9,16,2,41,0,0,0,11.80,2011
34,Eric Decker,WR,3,DEN,TEN,12,7,58,48,0,10,4,7,0,0,0,0,0,11.80,2011
35,Antonio Brown,WR,3,PIT,IND,8,4,50,75,0,21,9,19,0,0,0,0,0,11.50,2011
36,Vincent Jackson,WR,3,LAC,KC,8,5,63,63,0,20,8,13,1,1,0,0,0,11.40,2011
37,Andre Caldwell,WR,3,CIN,SF,12,6,50,53,0,14,4,9,0,0,0,0,0,11.30,2011
38,Jabar Gaffney,WR,3,WAS,DAL,6,5,83,60,0,17,10,12,0,0,0,0,0,11.00,2011
39,Mohamed Massaquoi,WR,3,CLE,MIA,6,2,33,26,1,14,4,13,0,0,0,0,0,10.60,2011
40,Derrick Mason,WR,3,NYJ,OAK,10,6,60,45,0,12,5,8,0,0,0,0,0,10.50,2011
41,Dez Bryant,WR,3,DAL,WAS,4,4,100,63,0,30,16,16,0,0,0,0,0,10.30,2011
42,Davone Bess,WR,3,MIA,CLE,9,5,56,52,0,16,6,10,0,0,0,0,0,10.20,2011
43,Early Doucet,WR,3,ARI,SEA,6,5,83,50,0,12,8,10,0,0,0,0,0,10.00,2011
44,Patrick Crayton,WR,3,LAC,KC,7,5,71,47,0,23,7,9,0,0,0,1,0,9.70,2011
45,Matt Willis,WR,3,DEN,TEN,3,2,67,16,1,11,5,8,0,0,0,0,0,9.60,2011
46,Mike Williams,WR,3,TB,ATL,8,5,63,43,0,16,5,9,0,0,0,0,0,9.30,2011
47,Devery Henderson,WR,3,NO,HOU,4,3,75,62,0,44,16,21,0,0,0,0,0,9.20,2011
48,Devin Hester,WR,3,CHI,GB,5,3,60,62,0,37,12,21,0,0,0,0,0,9.20,2011
49,Titus Young,WR,3,DET,MIN,8,4,50,51,0,17,6,13,0,0,0,0,0,9.10,2011
50,Steve Breaston,WR,3,KC,LAC,6,3,50,55,0,43,9,18,0,0,0,0,0,8.50,2011
