Player,Position,Team,Opponent,Points
Percy Harvin,WR,MIN,DET,11.80
Eric Decker,WR,DEN,TEN,11.80
Antonio Brown,WR,PIT,IND,11.50
Vincent Jackson,WR,LAC,KC,11.40
Andre Caldwell,WR,CIN,SF,11.30
Jabar Gaffney,WR,WAS,DAL,11.00
Mohamed Massaquoi,WR,CLE,MIA,10.60
Derrick Mason,WR,NYJ,OAK,10.50
Dez Bryant,WR,DAL,WAS,10.30
Davone Bess,WR,MIA,CLE,10.20
Early Doucet,WR,ARI,SEA,10.00
Patrick Crayton,WR,LAC,KC,9.70
Matt Willis,WR,DEN,TEN,9.60
Mike Williams,WR,TB,ATL,9.30
Devin Hester,WR,CHI,GB,9.20
Devery Henderson,WR,NO,HOU,9.20
Titus Young,WR,DET,MIN,9.10
Steve Breaston,WR,KC,LAC,8.50
James Casey,TE,HOU,NO,27.70
Brandon Pettigrew,TE,DET,MIN,25.20
Jimmy Graham,TE,NO,HOU,23.00
Vernon Davis,TE,SF,CIN,22.20
Greg Olsen,TE,CAR,JAX,20.70
Owen Daniels,TE,HOU,NO,18.60
Dustin Keller,TE,NYJ,OAK,13.70
Leonard Pope,TE,KC,LAC,12.20
Heath Miller,TE,PIT,IND,12.10
Todd Heap,TE,ARI,SEA,12.10
Jason Witten,TE,DAL,WAS,12.00
Benjamin Watson,TE,CLE,MIA,11.40
Kellen Davis,TE,CHI,GB,10.20
Ed Dickson,TE,BAL,LAR,10.10
Tony Gonzalez,TE,ATL,TB,9.80
Randy McMichael,TE,LAC,KC,9.10
Jermaine Gresham,TE,CIN,SF,9.10
Scott Chandler,TE,BUF,NE,9.00
Chris Cooley,TE,WAS,DAL,8.40
Visanthe Shiancoe,TE,MIN,DET,7.80
Daniel Graham,TE,TEN,DEN,7.40
Kyle Rudolph,TE,MIN,DET,6.90
Craig Stevens,TE,TEN,DEN,6.80
Daniel Fells,TE,DEN,TEN,6.20
Jeremy Shockey,TE,CAR,JAX,6.00
Kevin Boss,TE,OAK,NYJ,5.60
Luke Stocker,TE,TB,ATL,5.30
Kellen Winslow,TE,TB,ATL,4.00
Evan Moore,TE,CLE,MIA,3.90
Lance Kendricks,TE,LAR,BAL,3.70
Anthony Fasano,TE,MIA,CLE,3.60
Marcedes Lewis,TE,JAX,CAR,3.50
Fred Davis,TE,WAS,DAL,3.30
Dallas Clark,TE,IND,PIT,3.20
Jared Cook,TE,TEN,DEN,3.20
Zach Miller,TE,SEA,ARI,2.90
Brent Celek,TE,PHI,NYG,2.90
Clay Harbor,TE,PHI,NYG,2.70
Jake Ballard,TE,NYG,PHI,2.50
Donald Lee,TE,CIN,SF,2.10
Michael Hoomanawanui,TE,LAR,BAL,2.00
Alex Smith,TE,CLE,MIA,1.90
Delanie Walker,TE,SF,CIN,1.90
David Thomas,TE,NO,HOU,1.70
Virgil Green,TE,DEN,TEN,1.70
Martellus Bennett,TE,DAL,WAS,1.60
Brody Eldridge,TE,IND,PIT,1.40
Tony Scheffler,TE,DET,MIN,1.40
LaDainian Tomlinson,RB,NYJ,OAK,29.40
Fred Jackson,RB,BUF,NE,27.10
LeSean McCoy,RB,PHI,NYG,26.10
Ahmad Bradshaw,RB,NYG,PHI,24.90
Maurice Jones-Drew,RB,JAX,CAR,22.70
Felix Jones,RB,DAL,WAS,21.50
Daniel Thomas,RB,MIA,CLE,21.20
Ray Rice,RB,BAL,LAR,21.20
Darren Sproles,RB,NO,HOU,20.50
Adrian Peterson,RB,MIN,DET,19.70
Tim Hightower,RB,WAS,DAL,19.00
Shonn Greene,RB,NYJ,OAK,17.60
Brandon Jacobs,RB,NYG,PHI,16.10
Joseph Addai,RB,IND,PIT,15.80
Matt Forte,RB,CHI,GB,15.20
Willis McGahee,RB,DEN,TEN,14.40
Jahvid Best,RB,DET,MIN,13.80
Michael Bush,RB,OAK,NYJ,13.70
Kendall Hunter,RB,SF,CIN,11.80
Montario Hardesty,RB,CLE,MIA,11.60
Mark Ingram,RB,NO,HOU,11.50
Jonathan Stewart,RB,CAR,JAX,11.50
Chris Johnson,RB,TEN,DEN,11.50
Dexter McCluster,RB,KC,LAC,11.20
Earnest Graham,RB,TB,ATL,10.60
Alfonso Smith,RB,ARI,SEA,10.50
LeGarrette Blount,RB,TB,ATL,10.40
Ben Tate,RB,HOU,NO,10.00
Ryan Grant,RB,GB,CHI,9.20
Cadillac Williams,RB,LAR,BAL,8.90
Marshawn Lynch,RB,SEA,ARI,8.50
Rashard Mendenhall,RB,PIT,IND,7.60
Mike Tolbert,FB,LAC,KC,7.30
Danny Woodhead,RB,NE,BUF,7.10
Bruce Miller,FB,SF,CIN,6.70
Cedric Benson,RB,CIN,SF,6.40
Ricky Williams,RB,BAL,LAR,6.30
Stevan Ridley,RB,NE,BUF,6.20
DeAngelo Williams,RB,CAR,JAX,5.50
Pierre Thomas,RB,NO,HOU,5.30
Roy Helu,RB,WAS,DAL,5.20
Lance Ball,RB,DEN,TEN,4.80
Jacquizz Rodgers,RB,ATL,TB,4.60
Thomas Jones,RB,KC,LAC,4.30
Deji Karim,RB,JAX,CAR,4.30
Chester Taylor,RB,ARI,SEA,4.20
Mewelde Moore,RB,PIT,IND,4.10
Vonta Leach,RB,BAL,LAR,4.10
Jason Hanson,K,DET,MIN,0.00
Billy Cundiff,K,BAL,LAR,0.00
Sebastian Janikowski,K,OAK,NYJ,0.00
Shaun Suisham,K,PIT,IND,0.00
Ryan Longwell,K,MIN,DET,0.00
Dan Carpenter,K,MIA,CLE,0.00
Connor Barth,K,TB,ATL,0.00
Rian Lindell,K,BUF,NE,0.00
Alex Henery,K,PHI,NYG,0.00
Graham Gano,K,WAS,DAL,0.00
David Akers,K,SF,CIN,0.00
Steven Hauschka,K,SEA,ARI,0.00
Mason Crosby,K,GB,CHI,0.00
Adam Vinatieri,K,IND,PIT,0.00
Nick Novak,K,LAC,KC,0.00
Stephen Gostkowski,K,NE,BUF,0.00
Matt Bryant,K,ATL,TB,0.00
Mike Nugent,K,CIN,SF,0.00
Josh Scobee,K,JAX,CAR,0.00
Nick Folk,K,NYJ,OAK,0.00
John Kasay,K,NO,HOU,0.00
Olindo Mare,K,CAR,JAX,0.00
Phil Dawson,K,CLE,MIA,0.00
Rob Bironas,K,TEN,DEN,0.00
Robbie Gould,K,CHI,GB,0.00
Ryan Succop,K,KC,LAC,0.00
Thomas Howard,K,CIN,SF,0.00
Jay Feely,K,ARI,SEA,0.00
Lawrence Tynes,K,NYG,PHI,0.00
Matt Prater,K,DEN,TEN,0.00
Josh Brown,K,LAR,BAL,0.00
DJ Smith,K,GB,CHI,0.00
San Francisco 49ers,DST,SF,CIN,14.00
Tampa Bay Buccaneers,DST,TB,ATL,14.00
Cincinnati Bengals,DST,CIN,SF,13.00
Buffalo Bills,DST,BUF,NE,13.00
Seattle Seahawks,DST,SEA,ARI,11.00
Pittsburgh Steelers,DST,PIT,IND,10.00
Carolina Panthers,DST,CAR,JAX,10.00
Arizona Cardinals,DST,ARI,SEA,10.00
Cleveland Browns,DST,CLE,MIA,10.00
Dallas Cowboys,DST,DAL,WAS,10.00
New York Giants,DST,NYG,PHI,9.00
Oakland Raiders,DST,OAK,NYJ,8.00
Green Bay Packers,DST,GB,CHI,8.00
Denver Broncos,DST,DEN,TEN,7.00
Kansas City Chiefs,DST,KC,LAC,7.00
Washington Redskins,DST,WAS,DAL,6.00
Tennessee Titans,DST,TEN,DEN,6.00
Chicago Bears,DST,CHI,GB,6.00
Atlanta Falcons,DST,ATL,TB,5.00
Minnesota Vikings,DST,MIN,DET,5.00
Los Angeles Chargers,DST,LAC,KC,4.00
Detroit Lions,DST,DET,MIN,4.00
New England Patriots,DST,NE,BUF,3.00
New Orleans Saints,DST,NO,HOU,3.00
Miami Dolphins,DST,MIA,CLE,3.00
Los Angeles Rams,DST,LAR,BAL,3.00
Houston Texans,DST,HOU,NO,2.00
Philadelphia Eagles,DST,PHI,NYG,2.00
Jacksonville Jaguars,DST,JAX,CAR,1.00
New York Jets,DST,NYJ,OAK,0.00
