Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Fred Jackson,RB,5,BUF,PHI,26,111,4,1,6,6,85,0,0,0,34.60,2011
2,Adrian Peterson,RB,5,MIN,ARI,29,122,4,3,0,0,0,0,0,0,33.20,2011
3,BenJarvus Green-Ellis,RB,5,NE,NYJ,27,136,5,2,1,1,13,0,0,0,30.90,2011
4,Jahvid Best,RB,5,DET,CHI,12,163,14,1,4,4,9,0,0,0,30.20,2011
5,Arian Foster,RB,5,HOU,OAK,22,68,3,0,7,5,116,0,0,0,26.40,2011
6,Frank Gore,RB,5,SF,TB,20,125,6,1,2,2,18,0,1,1,24.30,2011
7,Marshawn Lynch,RB,5,SEA,NYG,12,98,8,1,6,4,33,0,1,1,22.10,2011
8,Matt Forte,RB,5,CHI,DET,22,116,5,0,7,4,35,0,0,0,22.10,2011
9,LeSean McCoy,RB,5,PHI,BUF,11,80,7,1,7,4,27,0,0,0,20.70,2011
10,DeAngelo Williams,RB,5,CAR,NO,9,115,13,1,0,0,0,0,0,0,20.50,2011
11,Jackie Battle,FB,5,KC,IND,19,119,6,0,2,2,21,0,0,0,19.00,2011
12,Willis McGahee,RB,5,DEN,LAC,16,125,8,0,1,0,0,0,0,0,17.50,2011
13,Shonn Greene,RB,5,NYJ,NE,21,83,4,1,2,2,9,0,0,0,17.20,2011
14,Ryan Mathews,RB,5,LAC,DEN,24,125,5,0,1,1,7,0,0,0,17.20,2011
15,Chris Johnson,RB,5,TEN,PIT,14,51,4,1,3,3,14,0,0,0,15.50,2011
16,Jonathan Dwyer,RB,5,PIT,TEN,11,107,10,0,1,1,6,0,0,0,15.30,2011
17,Maurice Jones-Drew,RB,5,JAX,CIN,19,85,5,1,0,0,0,0,1,0,14.50,2011
18,Darren Sproles,RB,5,NO,CAR,11,51,5,0,7,5,40,0,0,0,14.10,2011
19,Pierre Thomas,RB,5,NO,CAR,7,18,3,0,3,3,24,1,0,0,13.20,2011
20,Knowshon Moreno,RB,5,DEN,LAC,0,0,0,0,3,3,40,1,0,0,13.00,2011
21,Mark Ingram,RB,5,NO,CAR,9,32,4,1,2,2,17,0,0,0,12.90,2011
22,Ahmad Bradshaw,RB,5,NYG,SEA,17,58,3,0,5,2,27,0,0,0,12.50,2011
23,Chris Wells,RB,5,ARI,MIN,20,60,3,1,1,0,0,0,1,0,12.00,2011
24,Michael Turner,RB,5,ATL,GB,16,56,4,1,0,0,0,0,0,0,11.60,2011
25,Delone Carter,RB,5,IND,KC,12,22,2,1,3,2,12,0,0,0,11.40,2011
26,Bernard Scott,RB,5,CIN,JAX,6,20,3,1,2,2,-1,0,0,0,9.90,2011
27,Isaac Redman,RB,5,PIT,TEN,15,49,3,0,3,3,12,0,0,0,9.10,2011
28,Darren McFadden,RB,5,OAK,HOU,16,51,3,0,3,2,17,0,0,0,8.80,2011
29,Javon Ringer,RB,5,TEN,PIT,3,12,4,0,6,6,16,0,0,0,8.80,2011
30,LeGarrette Blount,RB,5,TB,SF,10,34,3,0,3,2,31,0,0,0,8.50,2011
31,Thomas Jones,RB,5,KC,IND,10,55,6,0,3,2,7,0,0,0,8.20,2011
32,Jacob Hester,RB,5,LAC,DEN,11,47,4,0,2,2,13,0,0,0,8.00,2011
33,James Starks,RB,5,GB,ATL,12,40,3,0,3,2,19,0,0,0,7.90,2011
34,Mike Tolbert,FB,5,LAC,DEN,5,24,5,0,3,3,25,0,0,0,7.90,2011
35,Jed Collins,FB,5,NO,CAR,1,0,0,0,1,1,1,1,0,0,7.10,2011
36,Lorenzo Booker,RB,5,MIN,ARI,1,25,25,0,2,2,25,0,0,0,7.00,2011
37,Kendall Hunter,RB,5,SF,TB,9,65,7,0,0,0,0,0,0,0,6.50,2011
38,Anthony Dixon,RB,5,SF,TB,2,4,2,1,0,0,0,0,0,0,6.40,2011
39,Deji Karim,RB,5,JAX,CIN,2,4,2,0,4,3,27,0,0,0,6.10,2011
40,Cedric Benson,RB,5,CIN,JAX,24,53,2,0,0,0,0,0,0,0,5.30,2011
41,Jonathan Stewart,RB,5,CAR,NO,6,20,3,0,1,1,13,0,0,0,4.30,2011
42,Jason Snelling,RB,5,ATL,GB,1,2,2,0,2,2,21,0,0,0,4.30,2011
43,Donald Brown,RB,5,IND,KC,8,38,5,0,0,0,0,0,0,0,3.80,2011
44,CJ Spiller,RB,5,BUF,PHI,2,13,7,0,2,2,3,0,0,0,3.60,2011
45,Rock Cartwright,RB,5,OAK,HOU,1,35,35,0,0,0,0,0,0,0,3.50,2011
46,Joseph Addai,RB,5,IND,KC,6,19,3,0,1,1,6,0,0,0,3.50,2011
47,DJ Ware,RB,5,NYG,SEA,4,3,1,0,1,1,22,0,0,0,3.50,2011
48,Earnest Graham,RB,5,TB,SF,5,30,6,0,0,0,0,0,0,0,3.00,2011
49,Dexter McCluster,RB,5,KC,IND,4,8,2,0,2,1,10,0,0,0,2.80,2011
50,Leon Washington,RB,5,SEA,NYG,3,10,3,0,1,1,6,0,0,0,2.60,2011
