,Player,Position,Team,Opponent,Points,PlayerID
137,Shonn Greene,RB,NYJ,NE,17.2,00-0026899
138,Ryan Mathews,RB,LAC,DEN,17.2,00-0027864
139,Chris Johnson,RB,TEN,PIT,15.5,
140,Jonathan Dwyer,RB,PIT,TEN,15.3,00-0027786
141,Maurice Jones-Drew,RB,JAX,CIN,14.5,00-0024275
142,Darren Sproles,RB,NO,CAR,14.1,00-0023564
143,Pierre Thomas,RB,NO,CAR,13.2,00-0024813
144,Knowshon Moreno,RB,DEN,LAC,13.0,00-0026988
145,Mark Ingram,RB,NO,CAR,12.9,00-0027966
146,Ahmad Bradshaw,RB,NYG,SEA,12.5,00-0025637
147,Chris Wells,RB,ARI,MIN,12.0,
148,Michael Turner,RB,ATL,GB,11.6,00-0022821
149,Delone Carter,RB,IND,KC,11.4,00-0028057
150,Bernard Scott,RB,CIN,JAX,9.9,00-0026941
151,Isaac Redman,RB,PIT,TEN,9.1,00-0026566
152,Darren McFadden,RB,OAK,HOU,8.8,00-0026144
153,Javon Ringer,RB,TEN,PIT,8.8,00-0027120
154,LeGarrette Blount,RB,TB,SF,8.5,00-0027325
155,Thomas Jones,RB,KC,IND,8.2,00-0019641
156,Jacob Hester,RB,LAC,DEN,8.0,00-0026209
157,James Starks,RB,GB,ATL,7.9,00-0027791
158,Mike Tolbert,FB,LAC,DEN,7.9,00-0026069
159,Jed Collins,FB,NO,CAR,7.1,00-0026072
160,Lorenzo Booker,RB,MIN,ARI,7.0,00-0025458
161,Kendall Hunter,RB,SF,TB,6.5,00-0028053
162,Anthony Dixon,RB,SF,TB,6.4,00-0027772
163,Deji Karim,RB,JAX,CIN,6.1,00-0027779
164,Cedric Benson,RB,CIN,JAX,5.3,00-0023439
165,Jonathan Stewart,RB,CAR,NO,4.3,00-0026153
166,Jason Snelling,RB,ATL,GB,4.3,00-0025631
167,Donald Brown,RB,IND,KC,3.8,00-0027003
168,CJ Spiller,RB,BUF,PHI,3.6,
169,Rock Cartwright,RB,OAK,HOU,3.5,00-0021357
170,DJ Ware,RB,NYG,SEA,3.5,
171,Joseph Addai,RB,IND,KC,3.5,00-0024245
172,Earnest Graham,RB,TB,SF,3.0,00-0021755
173,Dexter McCluster,RB,KC,IND,2.8,00-0027651
174,Leon Washington,RB,SEA,NYG,2.6,00-0024332
175,Mason Crosby,K,GB,ATL,0.0,00-0025580
176,Ryan Longwell,K,MIN,ARI,0.0,00-0010072
177,John Kasay,K,NO,CAR,0.0,00-0009028
178,David Akers,K,SF,TB,0.0,00-0000108
179,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
180,Steven Hauschka,K,SEA,NYG,0.0,
181,Neil Rackers,K,HOU,OAK,0.0,00-0019676
182,Josh Scobee,K,JAX,CIN,0.0,00-0022874
183,Shaun Suisham,K,PIT,TEN,0.0,00-0023001
184,Adam Vinatieri,K,IND,KC,0.0,00-0016919
185,Robbie Gould,K,CHI,DET,0.0,00-0023252
186,Rian Lindell,K,BUF,PHI,0.0,00-0019310
187,Jay Feely,K,ARI,MIN,0.0,00-0019770
188,Alex Henery,K,PHI,BUF,0.0,00-0028058
189,Mike Nugent,K,CIN,JAX,0.0,00-0023482
190,Jason Hanson,K,DET,CHI,0.0,00-0006800
191,Thomas Howard,K,CIN,JAX,0.0,00-0024253
192,Rob Bironas,K,TEN,PIT,0.0,00-0020962
193,Lawrence Tynes,K,NYG,SEA,0.0,00-0019778
194,Matt Prater,K,DEN,LAC,0.0,00-0023853
195,Ryan Succop,K,KC,IND,0.0,00-0026968
196,Connor Barth,K,TB,SF,0.0,00-0026138
197,Olindo Mare,K,CAR,NO,0.0,00-0010373
198,Nick Folk,K,NYJ,NE,0.0,00-0025565
199,Matt Bryant,K,ATL,GB,0.0,00-0020578
200,DJ Smith,K,GB,ATL,0.0,
201,Buffalo Bills,DST,BUF,PHI,17.0,
202,Minnesota Vikings,DST,MIN,ARI,16.0,
203,Cincinnati Bengals,DST,CIN,JAX,14.0,
204,Denver Broncos,DST,DEN,LAC,14.0,
205,New York Giants,DST,NYG,SEA,11.0,
206,Oakland Raiders,DST,OAK,HOU,8.0,
207,Detroit Lions,DST,DET,CHI,7.0,
208,Pittsburgh Steelers,DST,PIT,TEN,6.0,
209,Green Bay Packers,DST,GB,ATL,6.0,
210,Atlanta Falcons,DST,ATL,GB,6.0,
211,Houston Texans,DST,HOU,OAK,5.0,
212,New York Jets,DST,NYJ,NE,5.0,
213,New Orleans Saints,DST,NO,CAR,5.0,
214,Jacksonville Jaguars,DST,JAX,CIN,4.0,
215,Los Angeles Chargers,DST,LAC,DEN,3.0,
216,Philadelphia Eagles,DST,PHI,BUF,3.0,
217,Chicago Bears,DST,CHI,DET,3.0,
218,Carolina Panthers,DST,CAR,NO,3.0,
219,Arizona Cardinals,DST,ARI,MIN,2.0,
220,New England Patriots,DST,NE,NYJ,2.0,
221,Indianapolis Colts,DST,IND,KC,1.0,
222,Tennessee Titans,DST,TEN,PIT,1.0,
223,Kansas City Chiefs,DST,KC,IND,0.0,
224,Tampa Bay Buccaneers,DST,TB,SF,-2.0,
