Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dwayne Allen,TE,13,IND,NYJ,4,4,100,72,3,23,18,18,0,0,0,0,0,29.20,2016
2,Dennis Pitta,TE,13,BAL,MIA,11,9,82,90,2,25,8,10,0,0,0,1,1,29.00,2016
3,Ladarius Green,TE,13,PIT,NYG,11,6,55,110,1,37,10,18,0,0,0,0,0,26.00,2016
4,Travis Kelce,TE,13,KC,ATL,8,8,100,140,0,35,18,18,0,0,0,0,0,25.00,2016
5,Zach Ertz,TE,13,PHI,CIN,15,9,60,79,1,20,5,9,0,0,0,0,0,22.90,2016
6,Cameron Brate,TE,13,TB,LAC,9,6,67,86,1,38,10,14,0,0,0,0,0,20.60,2016
7,Jimmy Graham,TE,13,SEA,CAR,9,6,67,63,1,18,7,11,0,0,0,0,0,18.30,2016
8,Coby Fleener,TE,13,NO,DET,7,5,71,86,0,31,12,17,0,0,0,0,0,13.60,2016
9,Ryan Griffin,TE,13,HOU,GB,6,4,67,35,1,18,6,9,0,0,0,1,1,12.50,2016
10,Tyler Eifert,TE,13,CIN,PHI,2,2,100,25,1,13,13,13,0,0,0,0,0,10.50,2016
11,Kyle Rudolph,TE,13,MIN,DAL,12,6,50,45,0,17,4,8,0,0,0,0,0,10.50,2016
12,CJ Fiedorowicz,TE,13,HOU,GB,9,6,67,44,0,13,5,7,0,0,0,0,0,10.40,2016
13,Trey Burton,TE,13,PHI,CIN,9,5,56,53,0,15,6,11,0,0,0,0,0,10.30,2016
14,Jermaine Gresham,TE,13,ARI,WAS,6,5,83,52,0,14,9,10,0,0,0,0,0,10.20,2016
15,Vernon Davis,TE,13,WAS,ARI,6,5,83,47,0,18,8,9,0,0,0,0,0,9.70,2016
16,Mychal Rivera,TE,13,OAK,BUF,5,3,60,57,0,26,11,19,0,0,0,0,0,8.70,2016
17,Eric Ebron,TE,13,DET,NO,6,4,67,38,0,12,6,10,0,0,0,0,0,7.80,2016
18,Antonio Gates,TE,13,LAC,TB,4,4,100,37,0,14,9,9,0,0,0,0,0,7.70,2016
19,Dion Sims,TE,13,MIA,BAL,4,3,75,39,0,22,10,13,0,0,0,0,0,6.90,2016
20,Jesse James,TE,13,PIT,NYG,4,3,75,32,0,16,8,11,0,0,0,0,0,6.20,2016
21,Greg Olsen,TE,13,CAR,SEA,7,3,43,30,0,16,4,10,0,0,0,0,0,6.00,2016
22,Jack Doyle,TE,13,IND,NYJ,4,4,100,30,0,14,8,8,0,0,0,1,1,6.00,2016
23,Levine Toilolo,TE,13,ATL,KC,1,1,100,42,0,42,42,42,0,0,0,0,0,5.20,2016
24,Austin Seferian-Jenkins,TE,13,NYJ,IND,5,2,40,29,0,19,6,15,0,0,0,0,0,4.90,2016
25,Jared Cook,TE,13,GB,HOU,4,3,75,19,0,10,5,6,0,0,0,0,0,4.90,2016
26,Nick Vannett,TE,13,SEA,CAR,2,2,100,25,0,21,13,13,0,0,0,0,0,4.50,2016
27,Nick Boyle,TE,13,BAL,MIA,2,2,100,24,0,20,12,12,0,0,0,0,0,4.40,2016
28,Will Tye,TE,13,NYG,PIT,4,2,50,22,0,16,6,11,0,0,0,0,0,4.20,2016
29,Tyler Higbee,TE,13,LAR,NE,4,2,50,16,0,10,4,8,0,0,0,0,0,3.60,2016
30,Richard Rodgers,TE,13,GB,HOU,2,2,100,16,0,9,8,8,0,0,0,0,0,3.60,2016
31,Erik Swoope,TE,13,IND,NYJ,3,2,67,15,0,11,5,8,0,0,0,0,0,3.50,2016
32,Lance Kendricks,TE,13,LAR,NE,5,2,40,13,0,11,3,7,0,0,0,0,0,3.30,2016
33,Vance McDonald,TE,13,SF,CHI,4,2,50,9,0,5,2,5,0,0,0,0,0,2.90,2016
34,Clive Walford,TE,13,OAK,BUF,3,1,33,18,0,18,6,18,0,0,0,0,0,2.80,2016
35,Gerald Christian,TE,13,BUF,OAK,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2016
36,Hunter Henry,TE,13,LAC,TB,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2016
37,Martellus Bennett,TE,13,NE,LAR,4,2,50,4,0,2,1,2,0,0,0,0,0,2.40,2016
38,Brandon Bostick,TE,13,NYJ,IND,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2016
39,Jerell Adams,TE,13,NYG,PIT,3,1,33,10,0,10,3,10,0,0,0,0,0,2.00,2016
40,Darren Fells,TE,13,ARI,WAS,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2016
41,Nick O'Leary,TE,13,BUF,OAK,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2016
42,Dominique Jones,TE,13,MIA,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2016
43,Rhett Ellison,TE,13,MIN,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2016
44,Demetrius Harris,TE,13,KC,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2016
45,Derek Carrier,TE,13,WAS,ARI,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2016
