Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Deshaun Watson,QB,5,HOU,KC,16,31,52,261,8,5,0,120,3,31,10,0,35.54,2017
2,Carson Wentz,QB,5,PHI,ARI,21,30,70,304,10,4,1,128,6,11,2,0,31.26,2017
3,Dak Prescott,QB,5,DAL,GB,25,36,69,251,7,3,1,105,4,37,9,1,30.74,2017
4,Alex Smith,QB,5,KC,HOU,29,37,78,324,9,3,0,130,5,19,4,0,29.86,2017
5,Cam Newton,QB,5,CAR,DET,26,33,79,355,11,3,0,142,7,0,0,0,29.20,2017
6,Brian Hoyer,QB,5,SF,IND,29,46,63,353,8,2,0,101,2,0,0,0,25.12,2017
7,Aaron Rodgers,QB,5,GB,DAL,19,29,66,221,8,3,0,123,4,32,8,0,24.04,2017
8,Jacoby Brissett,QB,5,IND,SF,22,34,65,314,9,0,1,82,8,14,2,1,21.96,2017
9,Philip Rivers,QB,5,LAC,NYG,21,44,48,258,6,3,1,80,4,5,1,0,21.82,2017
10,Jameis Winston,QB,5,TB,NE,26,46,57,334,7,1,0,87,3,11,4,0,21.46,2017
11,Andy Dalton,QB,5,CIN,BUF,22,36,61,328,9,1,2,77,5,2,0,0,18.32,2017
12,Kevin Hogan,QB,5,CLE,NYJ,16,19,84,194,10,2,1,122,4,30,8,0,17.76,2017
13,Tom Brady,QB,5,NE,TB,30,40,75,303,8,1,1,94,2,5,3,0,17.62,2017
14,Matthew Stafford,QB,5,DET,CAR,23,35,66,229,7,2,0,103,0,0,0,0,16.16,2017
15,Carson Palmer,QB,5,ARI,PHI,28,44,64,291,7,1,0,90,0,0,0,0,15.64,2017
16,Eli Manning,QB,5,NYG,LAC,21,36,58,225,6,2,1,84,0,0,0,0,15.00,2017
17,Josh McCown,QB,5,NYJ,CLE,23,30,77,194,7,2,1,101,3,-3,-1,0,14.46,2017
18,Russell Wilson,QB,5,SEA,LAR,24,37,65,198,5,1,1,76,5,16,3,0,12.52,2017
19,EJ Manuel,QB,5,OAK,BAL,13,26,50,159,6,1,0,82,2,15,8,0,11.86,2017
20,Case Keenum,QB,5,MIN,CHI,17,21,81,140,7,1,0,110,1,22,22,0,11.80,2017
21,Mitch Trubisky,QB,5,CHI,MIN,12,25,48,128,5,1,1,60,3,22,7,0,11.32,2017
22,Jared Goff,QB,5,LAR,SEA,22,47,47,288,6,0,2,49,1,22,22,0,10.72,2017
23,Ben Roethlisberger,QB,5,PIT,JAX,33,55,60,312,6,0,5,38,1,1,1,0,10.58,2017
24,Tyrod Taylor,QB,5,BUF,CIN,20,37,54,166,5,1,1,64,1,3,3,0,9.94,2017
25,Matt Cassel,QB,5,TEN,MIA,21,32,66,141,4,1,0,86,0,0,0,0,8.64,2017
26,Joe Flacco,QB,5,BAL,OAK,19,26,73,222,9,0,0,99,3,-4,-1,0,8.48,2017
27,Jay Cutler,QB,5,MIA,TEN,12,26,46,92,4,1,1,52,2,8,4,0,7.48,2017
28,Deshone Kizer,QB,5,CLE,NYJ,8,17,47,87,5,0,1,38,6,29,5,0,4.38,2017
29,Blake Bortles,QB,5,JAX,PIT,8,14,57,95,7,0,1,48,1,9,9,0,3.70,2017
30,Sam Bradford,QB,5,MIN,CHI,5,11,46,36,3,0,0,54,0,0,0,0,1.44,2017
31,Joe Webb,QB,5,BUF,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2017
