Player,Position,Team,Opponent,Points
Danny Amendola,WR,NE,TB,15.70
Jarvis Landry,WR,MIA,TEN,15.40
Jermaine Kearse,WR,NYJ,CLE,13.80
Brandin Cooks,WR,NE,TB,13.50
JJ Nelson,WR,ARI,PHI,12.40
Robert Woods,WR,LAR,SEA,12.40
Tavon Austin,WR,LAR,SEA,12.10
Ricardo Louis,WR,CLE,NYJ,12.10
Marvin Jones,WR,DET,CAR,11.40
Larry Fitzgerald,WR,ARI,PHI,11.10
Keenan Allen,WR,LAC,NYG,10.70
John Brown,WR,ARI,PHI,10.60
Brandon Tate,WR,BUF,CIN,10.50
Jordy Nelson,WR,GB,DAL,10.40
Jeremy Maclin,WR,BAL,OAK,10.30
Roger Lewis,WR,NYG,LAC,9.90
Mike Evans,WR,TB,NE,9.90
Juju Smith-Schuster,WR,PIT,JAX,9.80
Golden Tate,WR,DET,CAR,9.80
Adam Thielen,WR,MIN,CHI,9.50
Kendall Wright,WR,CHI,MIN,8.60
Martavis Bryant,WR,PIT,JAX,8.40
Brandon LaFell,WR,CIN,BUF,8.20
Adam Humphries,WR,TB,NE,8.10
De'Anthony Thomas,WR,KC,HOU,8.00
Jeremy Kerley,WR,NYJ,CLE,7.90
Brice Butler,WR,DAL,GB,7.70
Doug Baldwin,WR,SEA,LAR,7.70
Chris Conley,WR,KC,HOU,7.60
Cooper Kupp,WR,LAR,SEA,7.40
Zach Ertz,TE,PHI,ARI,18.10
Cameron Brate,TE,TB,NE,17.80
Travis Kelce,TE,KC,HOU,17.80
Kyle Rudolph,TE,MIN,CHI,16.50
Darren Fells,TE,DET,CAR,16.40
Jimmy Graham,TE,SEA,LAR,15.70
Austin Seferian-Jenkins,TE,NYJ,CLE,14.90
David Njoku,TE,CLE,NYJ,13.90
Tyler Higbee,TE,LAR,SEA,13.80
Hunter Henry,TE,LAC,NYG,13.20
Jason Witten,TE,DAL,GB,13.10
Zach Miller,TE,CHI,MIN,12.90
Nick O'Leary,TE,BUF,CIN,10.40
Phillip Supernaw,TE,TEN,MIA,9.60
Trey Burton,TE,PHI,ARI,9.60
Stephen Anderson,TE,HOU,KC,8.30
Martellus Bennett,TE,GB,DAL,8.30
Tyler Kroft,TE,CIN,BUF,7.80
Jonnu Smith,TE,TEN,MIA,7.10
Delanie Walker,TE,TEN,MIA,5.50
Jesse James,TE,PIT,JAX,5.40
Seth DeValve,TE,CLE,NYJ,5.40
Charles Clay,TE,BUF,CIN,5.10
Demetrius Harris,TE,KC,HOU,5.10
Brandon Williams,TE,IND,SF,4.70
Ross Travis,TE,KC,HOU,4.60
Jared Cook,TE,OAK,BAL,4.50
Eric Tomlinson,TE,NYJ,CLE,4.40
Antonio Gates,TE,LAC,NYG,4.30
Ryan Griffin,TE,HOU,KC,4.20
Jermaine Gresham,TE,ARI,PHI,3.60
Lance Kendricks,TE,GB,DAL,3.40
CJ Uzomah,TE,CIN,BUF,3.10
Dion Sims,TE,CHI,MIN,2.70
Richard Rodgers,TE,GB,DAL,2.60
Julius Thomas,TE,MIA,TEN,2.50
Marcedes Lewis,TE,JAX,PIT,2.40
Darrell Daniels,TE,IND,SF,2.30
Nick Vannett,TE,SEA,LAR,2.30
Benjamin Watson,TE,BAL,OAK,2.20
Jerell Adams,TE,NYG,LAC,2.10
Rhett Ellison,TE,NYG,LAC,1.90
Nick Boyle,TE,BAL,OAK,1.90
Gerald Everett,TE,LAR,SEA,1.80
Garrett Celek,TE,SF,IND,1.60
Eric Ebron,TE,DET,CAR,1.60
Brent Celek,TE,PHI,ARI,1.50
Logan Thomas,TE,BUF,CIN,1.30
Jerick McKinnon,RB,MIN,CHI,26.60
Aaron Jones,RB,GB,DAL,23.40
Le'Veon Bell,RB,PIT,JAX,19.30
Javorius Allen,RB,BAL,OAK,18.50
Kareem Hunt,RB,KC,HOU,17.60
Duke Johnson,RB,CLE,NYJ,17.30
Ezekiel Elliott,RB,DAL,GB,17.20
Marlon Mack,RB,IND,SF,16.30
Charcandrick West,RB,KC,HOU,15.30
Andre Ellington,RB,ARI,PHI,15.30
Doug Martin,RB,TB,NE,15.20
LeSean McCoy,RB,BUF,CIN,14.90
Christian McCaffrey,RB,CAR,DET,14.80
Orleans Darkwa,RB,NYG,LAC,14.20
Wayne Gallman,RB,NYG,LAC,13.20
James White,RB,NE,TB,13.00
Benjamin Cunningham,RB,CHI,MIN,12.70
Marshawn Lynch,RB,OAK,BAL,12.30
Frank Gore,RB,IND,SF,11.60
Joe Mixon,RB,CIN,BUF,11.10
Lamar Miller,RB,HOU,KC,10.90
Matt Breida,RB,SF,IND,10.10
DeMarco Murray,RB,TEN,MIA,9.90
Kyle Juszczyk,FB,SF,IND,9.70
Theo Riddick,RB,DET,CAR,9.30
Jay Ajayi,RB,MIA,TEN,8.90
Isaiah Crowell,RB,CLE,NYJ,8.70
Shane Vereen,RB,NYG,LAC,8.50
Charles Sims,RB,TB,NE,8.40
Dion Lewis,RB,NE,TB,8.30
Jordan Howard,RB,CHI,MIN,7.60
LeGarrette Blount,RB,PHI,ARI,7.40
Jonathan Stewart,RB,CAR,DET,7.40
Bilal Powell,RB,NYJ,CLE,7.30
Zach Zenner,RB,DET,CAR,7.10
JD McKissic,RB,SEA,LAR,6.60
Mike Tolbert,FB,BUF,CIN,6.40
Latavius Murray,RB,MIN,CHI,6.30
Todd Gurley,RB,LAR,SEA,6.00
Austin Ekeler,RB,LAC,NYG,5.80
Alex Collins,RB,BAL,OAK,5.50
Thomas Rawls,RB,SEA,LAR,5.50
Mike Gillislee,RB,NE,TB,5.20
Giovani Bernard,RB,CIN,BUF,5.20
Elijah McGuire,RB,NYJ,CLE,5.00
Corey Clement,RB,PHI,ARI,4.90
Malcolm Brown,RB,LAR,SEA,4.90
Ameer Abdullah,RB,DET,CAR,4.40
Stephen Gostkowski,K,NE,TB,0.00
Justin Tucker,K,BAL,OAK,0.00
Robbie Gould,K,SF,IND,0.00
Steven Hauschka,K,BUF,CIN,0.00
Jake Elliott,K,PHI,ARI,0.00
Blair Walsh,K,SEA,LAR,0.00
Chris Boswell,K,PIT,JAX,0.00
Nick Novak,K,LAC,NYG,0.00
Graham Gano,K,CAR,DET,0.00
Randy Bullock,K,CIN,BUF,0.00
Kai Forbath,K,MIN,CHI,0.00
Chandler Catanzaro,K,NYJ,CLE,0.00
Dan Bailey,K,DAL,GB,0.00
Jason Myers,K,JAX,PIT,0.00
Matt Prater,K,DET,CAR,0.00
Giorgio Tavecchio,K,OAK,BAL,0.00
Mason Crosby,K,GB,DAL,0.00
Ryan Succop,K,TEN,MIA,0.00
Cody Parkey,K,MIA,TEN,0.00
Greg Zuerlein,K,LAR,SEA,0.00
Nick Folk,K,TB,NE,0.00
Zane Gonzalez,K,CLE,NYJ,0.00
Aldrick Rosas,K,NYG,LAC,0.00
Ka'imi Fairbairn,K,HOU,KC,0.00
Phil Dawson,K,ARI,PHI,0.00
Connor Barth,K,CHI,MIN,0.00
Michael Palardy,K,CAR,DET,0.00
Seattle Seahawks,DST,SEA,LAR,14.00
Baltimore Ravens,DST,BAL,OAK,12.00
Green Bay Packers,DST,GB,DAL,12.00
Los Angeles Chargers,DST,LAC,NYG,10.00
Kansas City Chiefs,DST,KC,HOU,10.00
Cincinnati Bengals,DST,CIN,BUF,9.00
Tennessee Titans,DST,TEN,MIA,9.00
Tampa Bay Buccaneers,DST,TB,NE,8.00
New York Jets,DST,NYJ,CLE,8.00
Buffalo Bills,DST,BUF,CIN,8.00
Carolina Panthers,DST,CAR,DET,8.00
Los Angeles Rams,DST,LAR,SEA,8.00
Philadelphia Eagles,DST,PHI,ARI,8.00
Chicago Bears,DST,CHI,MIN,7.00
Cleveland Browns,DST,CLE,NYJ,6.00
San Francisco 49ers,DST,SF,IND,6.00
Minnesota Vikings,DST,MIN,CHI,6.00
Pittsburgh Steelers,DST,PIT,JAX,5.00
Dallas Cowboys,DST,DAL,GB,5.00
New York Giants,DST,NYG,LAC,4.00
New England Patriots,DST,NE,TB,3.00
Detroit Lions,DST,DET,CAR,3.00
Indianapolis Colts,DST,IND,SF,2.00
Arizona Cardinals,DST,ARI,PHI,2.00
Oakland Raiders,DST,OAK,BAL,0.00
Houston Texans,DST,HOU,KC,-3.00
