Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Calvin Johnson,WR,15,DET,OAK,14,9,64,214,2,51,15,24,0,0,0,0,0,45.40,2011
2,Roddy White,WR,15,ATL,JAX,16,10,63,135,2,29,8,14,0,0,0,0,0,38.50,2011
3,Darrius Heyward-Bey,WR,15,OAK,DET,9,8,89,155,1,43,17,19,0,0,0,1,1,31.50,2011
4,Greg Little,WR,15,CLE,ARI,9,5,56,131,1,76,15,26,0,0,0,0,0,27.10,2011
5,Lance Moore,WR,15,NO,MIN,6,5,83,91,2,47,15,18,0,0,0,0,0,26.10,2011
6,Demaryius Thomas,WR,15,DEN,NE,13,7,54,116,0,39,9,17,0,0,0,0,0,21.60,2011
7,Nate Burleson,WR,15,DET,OAK,11,7,64,81,1,39,7,12,0,0,0,0,0,21.10,2011
8,Malcom Floyd,WR,15,LAC,BAL,6,5,83,96,1,28,16,19,0,0,0,0,0,20.60,2011
9,AJ Green,WR,15,CIN,LAR,9,6,67,115,0,55,13,19,0,0,0,0,0,20.50,2011
10,Julio Jones,WR,15,ATL,JAX,6,5,83,85,1,29,14,17,1,6,0,0,0,20.10,2011
11,Torrey Smith,WR,15,BAL,LAC,7,6,86,77,1,36,11,13,0,0,0,1,0,19.70,2011
12,Steve Smith,WR,15,CAR,HOU,7,5,71,82,1,26,12,16,0,0,0,0,0,19.20,2011
13,Nate Washington,WR,15,TEN,IND,13,7,54,62,1,15,5,9,0,0,0,0,0,19.20,2011
14,Andre Roberts,WR,15,ARI,CLE,10,6,60,60,1,21,6,10,1,7,0,0,0,18.70,2011
15,Marques Colston,WR,15,NO,MIN,9,8,89,91,0,25,10,11,0,0,0,0,0,17.10,2011
16,Lavelle Hawkins,WR,15,TEN,IND,10,8,80,88,0,22,9,11,0,0,0,0,0,16.80,2011
17,Brandon Marshall,WR,15,MIA,BUF,8,3,38,84,1,65,11,28,0,0,0,1,1,16.40,2011
18,Miles Austin,WR,15,DAL,TB,8,5,63,53,1,19,7,11,0,0,0,0,0,16.30,2011
19,Jabar Gaffney,WR,15,WAS,NYG,9,6,67,85,0,17,9,14,0,0,0,0,0,14.50,2011
20,Jerricho Cotchery,WR,15,PIT,SF,6,5,83,93,0,36,16,19,0,0,0,0,0,14.30,2011
21,Danario Alexander,WR,15,LAR,CIN,3,3,100,52,1,25,17,17,0,0,0,0,0,14.20,2011
22,Dez Bryant,WR,15,DAL,TB,4,4,100,40,1,16,10,10,0,0,0,0,0,14.00,2011
23,Titus Young,WR,15,DET,OAK,10,5,50,21,1,13,2,4,1,4,0,0,0,13.50,2011
24,Steve Johnson,WR,15,BUF,MIA,10,5,50,82,0,22,8,16,0,0,0,0,0,13.20,2011
25,Santonio Holmes,WR,15,NYJ,PHI,6,4,67,40,1,25,7,10,0,0,0,1,1,13.00,2011
26,Chastin West,WR,15,JAX,ATL,7,3,43,38,1,16,5,13,0,0,0,0,0,12.80,2011
27,Dezmon Briscoe,WR,15,TB,DAL,3,3,100,36,1,17,12,12,0,0,0,0,0,12.60,2011
28,Reggie Wayne,WR,15,IND,TEN,3,3,100,33,1,18,11,11,0,0,0,0,0,12.30,2011
29,Vincent Jackson,WR,15,LAC,BAL,6,3,50,84,0,58,14,28,1,9,0,0,0,12.30,2011
30,Hakeem Nicks,WR,15,NYG,WAS,12,5,42,73,0,20,6,15,0,0,0,0,0,12.30,2011
