Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Aaron Hernandez,TE,15,NE,DEN,11,9,82,129,1,46,12,14,1,16,0,0,0,32.50,2011
2,Brent Celek,TE,15,PHI,NYJ,6,5,83,156,1,73,26,31,0,0,0,0,0,29.60,2011
3,Jared Cook,TE,15,TEN,IND,11,9,82,103,0,27,9,11,0,0,0,1,1,21.30,2011
4,Vernon Davis,TE,15,SF,PIT,10,6,60,72,1,31,7,12,0,0,0,0,0,19.20,2011
5,Jimmy Graham,TE,15,NO,MIN,10,7,70,70,1,18,7,10,0,0,0,1,1,19.00,2011
6,Todd Heap,TE,15,ARI,CLE,9,7,78,69,0,18,8,10,0,0,0,0,0,13.90,2011
7,Heath Miller,TE,15,PIT,SF,9,5,56,82,0,39,9,16,0,0,0,0,0,13.20,2011
8,Ed Dickson,TE,15,BAL,LAC,4,3,75,36,1,15,9,12,0,0,0,0,0,12.60,2011
9,Jason Witten,TE,15,DAL,TB,5,4,80,77,0,28,15,19,0,0,0,0,0,11.70,2011
10,Jeremy Shockey,TE,15,CAR,HOU,4,2,50,35,1,26,9,18,0,0,0,0,0,11.50,2011
11,Jermichael Finley,TE,15,GB,KC,10,3,30,83,0,41,8,28,0,0,0,0,0,11.30,2011
12,Anthony Fasano,TE,15,MIA,BUF,4,2,50,28,1,22,7,14,0,0,0,0,0,10.80,2011
13,Dustin Keller,TE,15,NYJ,PHI,6,3,50,73,0,41,12,24,0,0,0,0,0,10.30,2011
14,Brandon Pettigrew,TE,15,DET,OAK,11,5,46,49,0,17,5,10,0,0,0,0,0,9.90,2011
15,Kellen Winslow,TE,15,TB,DAL,7,4,57,37,0,17,5,9,0,0,0,0,0,9.70,2011
16,Rob Gronkowski,TE,15,NE,DEN,5,4,80,53,0,38,11,13,0,0,0,0,0,9.30,2011
17,Leonard Pope,TE,15,KC,GB,2,2,100,72,0,39,36,36,0,0,0,0,0,9.20,2011
18,Kevin Boss,TE,15,OAK,DET,3,3,100,47,0,21,16,16,0,0,0,0,0,7.70,2011
19,John Gilmore,TE,15,NO,MIN,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2011
20,Zach Miller,TE,15,SEA,CHI,5,4,80,23,0,12,5,6,0,0,0,0,0,6.30,2011
21,Marcedes Lewis,TE,15,JAX,ATL,5,3,60,30,0,22,6,10,0,0,0,0,0,6.00,2011
22,Dennis Pitta,TE,15,BAL,LAC,3,3,100,25,0,11,8,8,0,0,0,0,0,5.50,2011
23,Martellus Bennett,TE,15,DAL,TB,3,3,100,23,0,11,8,8,0,0,0,0,0,5.30,2011
24,Antonio Gates,TE,15,LAC,BAL,2,2,100,31,0,20,16,16,0,0,0,0,0,5.10,2011
25,Owen Daniels,TE,15,HOU,CAR,5,2,40,29,0,17,6,15,0,0,0,0,0,4.90,2011
26,Lance Kendricks,TE,15,LAR,CIN,4,3,75,19,0,9,5,6,0,0,0,0,0,4.90,2011
27,Bear Pascoe,TE,15,NYG,WAS,3,2,67,26,0,14,9,13,0,0,0,0,0,4.60,2011
28,Jermaine Gresham,TE,15,CIN,LAR,5,3,60,16,0,9,3,5,0,0,0,0,0,4.60,2011
