,Player,Position,Team,Opponent,Points,PlayerID
120,Owen Daniels,TE,DEN,PIT,3.4,00-0024313
121,Ladarius Green,TE,LAC,MIA,3.3,00-0029275
122,Clive Walford,TE,OAK,GB,3.0,00-0032256
123,James Hanna,TE,DAL,NYJ,2.7,00-0029634
124,Chris Gragg,TE,BUF,WAS,2.6,00-0030049
125,Coby Fleener,TE,IND,HOU,2.2,00-0029697
126,Vance McDonald,TE,SF,CIN,2.0,00-0030470
127,Ryan Hewitt,TE,CIN,SF,1.9,00-0030780
128,Dion Sims,TE,MIA,LAC,1.9,00-0030422
129,Kellen Davis,TE,NYJ,DAL,1.9,00-0026298
130,Rob Housler,TE,CHI,MIN,1.9,00-0028007
131,Jerome Cunningham,TE,NYG,CAR,1.7,00-0031462
132,Michael Williams,TE,NE,TEN,1.7,00-0030110
133,Richard Rodgers,TE,GB,OAK,1.7,00-0031384
134,Dwayne Allen,TE,IND,HOU,1.6,00-0029689
135,Justin Perillo,TE,GB,OAK,1.5,00-0030758
136,Craig Stevens,TE,TEN,NE,1.5,00-0026225
137,Vernon Davis,TE,DEN,PIT,1.5,00-0024221
138,Devonta Freeman,RB,ATL,JAX,23.1,00-0031285
139,Matt Forte,RB,CHI,MIN,22.4,00-0026184
140,Shane Vereen,RB,NYG,CAR,21.2,00-0027994
141,Bilal Powell,RB,NYJ,DAL,20.9,00-0028064
142,James White,RB,NE,TEN,20.7,00-0031062
143,Rashad Jennings,RB,NYG,CAR,19.7,00-0027155
144,Jerick McKinnon,RB,MIN,CHI,18.6,00-0031376
145,Joique Bell,RB,DET,NO,18.1,00-0027218
146,Denard Robinson,RB,JAX,ATL,16.7,00-0030547
147,DeAngelo Williams,RB,PIT,DEN,16.6,00-0024242
148,Charcandrick West,RB,KC,BAL,16.5,00-0030668
149,Mike Gillislee,RB,BUF,WAS,16.3,00-0030433
150,Darren McFadden,RB,DAL,NYJ,16.3,00-0026144
151,Todd Gurley,RB,LA,TB,15.9,00-0032241
152,Ameer Abdullah,RB,DET,NO,15.9,00-0032104
153,Jeremy Hill,RB,CIN,SF,14.1,00-0031301
154,Kyle Juszczyk,FB,BAL,KC,13.6,00-0029892
155,Duke Johnson,RB,CLE,SEA,13.5,00-0032257
156,Alfred Blue,RB,HOU,IND,12.7,00-0031075
157,Donald Brown,RB,LAC,MIA,12.4,00-0027003
158,Antonio Andrews,RB,TEN,NE,12.0,00-0030789
159,Tim Hightower,RB,NO,DET,11.5,00-0026289
160,Cameron Artis-Payne,RB,CAR,NYG,11.3,00-0031599
161,Jay Ajayi,RB,MIA,LAC,11.2,00-0031590
162,Kendall Gaskins,FB,SF,CIN,11.2,00-0030039
163,Doug Martin,RB,TB,LAR,10.7,00-0029613
164,Charles Sims,RB,TB,LAR,10.2,00-0031390
165,Giovani Bernard,RB,CIN,SF,9.1,00-0030456
166,Latavius Murray,RB,OAK,GB,9.0,00-0030513
167,Michael Burton,FB,DET,NO,9.0,00-0031595
168,Christine Michael,RB,SEA,CLE,8.4,00-0030432
169,Alfred Morris,RB,WAS,BUF,8.4,00-0029141
170,Bruce Miller,FB,SF,CIN,8.3,00-0028149
171,Zach Line,FB,MIN,CHI,7.7,00-0029931
172,Travaris Cadet,RB,SF,CIN,7.6,00-0029205
173,Brandon Bolden,RB,NE,TEN,7.4,00-0029239
174,John Kuhn,FB,GB,OAK,7.2,00-0022999
175,Frank Gore,RB,IND,HOU,6.9,00-0023500
176,Jeremy Langford,RB,CHI,MIN,6.7,00-0031569
177,Marcel Reece,FB,OAK,GB,6.7,00-0026393
178,Terrance West,RB,BAL,KC,6.6,00-0031375
179,Adrian Peterson,RB,MIN,CHI,6.3,00-0025394
180,Ryan Mathews,RB,PHI,ARI,6.1,00-0027864
181,Isaiah Crowell,RB,CLE,SEA,6.0,00-0030656
182,Melvin Gordon,RB,LAC,MIA,5.7,00-0032144
183,Kerwynn Williams,RB,ARI,PHI,5.6,00-0030117
184,James Starks,RB,GB,OAK,5.6,00-0027791
185,Darren Sproles,RB,PHI,ARI,5.5,00-0023564
186,Mason Crosby,K,GB,OAK,0.0,00-0025580
187,Dan Bailey,K,DAL,NYJ,0.0,00-0028660
188,Cairo Santos,K,KC,BAL,0.0,00-0031203
189,Steven Hauschka,K,SEA,CLE,0.0,
190,Shayne Graham,K,ATL,JAX,0.0,00-0019536
191,Blair Walsh,K,MIN,CHI,0.0,00-0029576
192,Chris Boswell,K,PIT,DEN,0.0,00-0031136
193,Nick Novak,K,HOU,IND,0.0,00-0023096
194,Chandler Catanzaro,K,ARI,PHI,0.0,00-0030896
195,Kai Forbath,K,NO,DET,0.0,00-0028787
196,Sebastian Janikowski,K,OAK,GB,0.0,00-0019646
197,Graham Gano,K,CAR,NYG,0.0,00-0026858
198,Robbie Gould,K,CHI,MIN,0.0,00-0023252
199,Travis Coons,K,CLE,SEA,0.0,00-0031112
200,Randy Bullock,K,NYJ,DAL,0.0,00-0029421
201,Greg Zuerlein,K,LA,TB,0.0,00-0029621
202,Josh Lambo,K,LAC,MIA,0.0,00-0032087
203,Mike Nugent,K,CIN,SF,0.0,00-0023482
204,Caleb Sturgis,K,PHI,ARI,0.0,00-0030390
205,Matt Prater,K,DET,NO,0.0,00-0023853
206,Jason Myers,K,JAX,ATL,0.0,00-0031492
207,Dan Carpenter,K,BUF,WAS,0.0,00-0026003
208,Josh Brown,K,NYG,CAR,0.0,00-0021940
209,Dustin Hopkins,K,WAS,BUF,0.0,00-0030098
210,Ryan Succop,K,TEN,NE,0.0,00-0026968
211,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
212,Brandon McManus,K,DEN,PIT,0.0,00-0029822
213,Justin Tucker,K,BAL,KC,0.0,00-0029597
214,Andrew Franks,K,MIA,LAC,0.0,00-0031718
215,Phil Dawson,K,SF,CIN,0.0,00-0004091
216,Jordan Gay,K,BUF,WAS,0.0,00-0030410
217,Arizona Cardinals,DST,ARI,PHI,17.0,
218,Cincinnati Bengals,DST,CIN,SF,15.0,
219,Green Bay Packers,DST,GB,OAK,14.0,
220,New York Jets,DST,NYJ,DAL,11.0,
221,Houston Texans,DST,HOU,IND,11.0,
222,Minnesota Vikings,DST,MIN,CHI,10.0,
223,Seattle Seahawks,DST,SEA,CLE,9.0,
224,Indianapolis Colts,DST,IND,HOU,8.0,
225,Oakland Raiders,DST,OAK,GB,8.0,
226,San Francisco 49ers,DST,SF,CIN,6.0,
227,Denver Broncos,DST,DEN,PIT,6.0,
228,Tennessee Titans,DST,TEN,NE,6.0,
229,Los Angeles Chargers,DST,LAC,MIA,6.0,
230,Pittsburgh Steelers,DST,PIT,DEN,6.0,
231,Atlanta Falcons,DST,ATL,JAX,5.0,
232,Dallas Cowboys,DST,DAL,NYJ,5.0,
233,Washington Redskins,DST,WAS,BUF,5.0,
234,Los Angeles Rams,DST,LA,TB,4.0,
235,Miami Dolphins,DST,MIA,LAC,4.0,
236,Jacksonville Jaguars,DST,JAX,ATL,3.0,
237,Baltimore Ravens,DST,BAL,KC,3.0,
238,New York Giants,DST,NYG,CAR,3.0,
239,Carolina Panthers,DST,CAR,NYG,2.0,
240,New Orleans Saints,DST,NO,DET,1.0,
241,Cleveland Browns,DST,CLE,SEA,1.0,
242,Philadelphia Eagles,DST,PHI,ARI,1.0,
243,Detroit Lions,DST,DET,NO,1.0,
244,Tampa Bay Buccaneers,DST,TB,LAR,1.0,
245,Buffalo Bills,DST,BUF,WAS,-1.0,
246,Chicago Bears,DST,CHI,MIN,-3.0,
