Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Brown,WR,15,PIT,DEN,18,16,89,189,2,23,11,12,0,0,0,0,0,49.90,2015
2,Emmanuel Sanders,WR,15,DEN,PIT,16,10,63,181,1,61,11,18,1,24,0,0,0,39.50,2015
3,Amari Cooper,WR,15,OAK,GB,9,6,67,120,2,41,13,20,0,0,0,0,0,33.00,2015
4,Jordan Matthews,WR,15,PHI,ARI,11,8,73,159,1,78,15,20,0,0,0,0,0,32.90,2015
5,Brandin Cooks,WR,15,NO,DET,13,10,77,124,1,28,10,12,0,0,0,0,0,31.40,2015
6,Sammy Watkins,WR,15,BUF,WAS,10,5,50,111,2,48,11,22,0,0,0,0,0,31.10,2015
7,DeSean Jackson,WR,15,WAS,BUF,8,6,75,153,1,77,19,26,0,0,0,0,0,30.30,2015
8,Kamar Aiken,WR,15,BAL,KC,12,8,67,128,1,48,11,16,0,0,0,0,0,29.80,2015
9,Julio Jones,WR,15,ATL,JAX,13,9,69,118,1,23,9,13,0,0,0,0,0,29.80,2015
10,Mike Evans,WR,15,TB,LAR,17,9,53,157,0,30,9,17,0,0,0,0,0,27.70,2015
11,Ted Ginn,WR,15,CAR,NYG,14,6,43,85,2,23,6,14,0,0,0,0,0,26.50,2015
12,Demaryius Thomas,WR,15,DEN,PIT,12,5,42,61,2,18,5,12,0,0,0,0,0,23.10,2015
13,Golden Tate,WR,15,DET,NO,6,6,100,45,2,12,8,8,0,0,0,0,0,22.50,2015
14,Tavon Austin,WR,15,LAR,TB,3,3,100,41,1,17,14,14,4,32,1,0,0,22.30,2015
15,Jermaine Kearse,WR,15,SEA,CLE,8,7,88,110,0,39,14,16,0,0,0,0,0,21.00,2015
16,Stefon Diggs,WR,15,MIN,CHI,4,3,75,55,2,33,14,18,0,0,0,0,0,20.50,2015
17,Doug Baldwin,WR,15,SEA,CLE,6,4,67,45,2,27,8,11,0,0,0,0,0,20.50,2015
18,Anquan Boldin,WR,15,SF,CIN,10,8,80,74,1,29,7,9,0,0,0,1,1,20.40,2015
19,Dorial Green-Beckham,WR,15,TEN,NE,9,6,67,113,0,30,13,19,0,0,0,0,0,20.30,2015
