Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,LeSean McCoy,RB,16,PHI,CHI,18,133,7,2,6,6,29,0,0,0,37.20,2013
2,Joique Bell,RB,16,DET,NYG,20,91,5,1,10,10,63,0,0,0,31.40,2013
3,Jamaal Charles,RB,16,KC,IND,13,106,8,1,6,5,38,0,0,0,28.40,2013
4,DeMarco Murray,RB,16,DAL,WAS,22,96,4,1,3,3,15,1,0,0,26.10,2013
5,Donald Brown,RB,16,IND,KC,10,79,8,1,3,2,31,1,0,0,25.00,2013
6,Eddie Lacy,RB,16,GB,PIT,15,84,6,2,3,2,6,0,0,0,23.00,2013
7,Fred Jackson,RB,16,BUF,MIA,19,111,6,1,2,2,7,0,0,0,22.80,2013
8,Le'Veon Bell,RB,16,PIT,GB,26,124,5,1,3,1,5,0,1,1,21.90,2013
9,Ryan Mathews,RB,16,LAC,OAK,25,99,4,1,5,3,20,0,0,0,20.90,2013
10,Bryce Brown,RB,16,PHI,CHI,9,115,13,1,0,0,0,0,0,0,20.50,2013
11,Zac Stacy,RB,16,LAR,TB,33,104,3,1,1,1,5,0,1,1,19.90,2013
12,LeGarrette Blount,RB,16,NE,BAL,16,76,5,2,0,0,0,0,0,0,19.60,2013
13,Frank Gore,RB,16,SF,ATL,21,97,5,1,1,1,6,0,0,0,17.30,2013
14,Shonn Greene,RB,16,TEN,JAX,19,91,5,1,1,1,0,0,0,0,16.10,2013
15,Edwin Baker,RB,16,CLE,NYJ,17,64,4,1,3,2,12,0,0,0,15.60,2013
16,Alfred Morris,RB,16,WAS,DAL,24,88,4,1,1,0,0,0,0,0,14.80,2013
17,Chris Ivory,RB,16,NYJ,CLE,20,109,5,0,0,0,0,0,0,0,13.90,2013
18,DeAngelo Williams,RB,16,CAR,NO,12,67,6,1,1,1,0,0,0,0,13.70,2013
19,CJ Spiller,RB,16,BUF,MIA,20,77,4,0,4,3,26,0,1,0,13.30,2013
20,Steven Jackson,RB,16,ATL,SF,16,53,3,1,2,2,-4,0,0,0,12.90,2013
21,Knowshon Moreno,RB,16,DEN,HOU,11,76,7,0,4,2,26,0,0,0,12.20,2013
22,Bilal Powell,RB,16,NYJ,CLE,7,54,8,0,5,4,26,0,0,0,12.00,2013
23,Maurice Jones-Drew,RB,16,JAX,TEN,13,45,4,0,5,4,24,0,0,0,10.90,2013
24,BenJarvus Green-Ellis,RB,16,CIN,MIN,12,24,2,1,2,1,10,0,0,0,10.40,2013
25,Chris Johnson,RB,16,TEN,JAX,22,90,4,0,1,1,3,0,0,0,10.30,2013
26,Rashad Jennings,RB,16,OAK,LAC,10,45,5,0,3,3,27,0,0,0,10.20,2013
27,Bobby Rainey,RB,16,TB,LAR,20,37,2,1,1,1,4,0,1,1,10.10,2013
28,Mark Ingram,RB,16,NO,CAR,13,83,6,0,1,1,7,0,0,0,10.00,2013
29,Danny Woodhead,RB,16,LAC,OAK,8,52,7,0,3,3,16,0,0,0,9.80,2013
30,Marshawn Lynch,RB,16,SEA,ARI,18,71,4,0,2,2,5,0,0,0,9.60,2013
31,Matt Forte,RB,16,CHI,PHI,9,29,3,0,5,4,25,0,0,0,9.40,2013
32,Andre Ellington,RB,16,ARI,SEA,15,64,4,0,3,2,8,0,0,0,9.20,2013
33,Chris Polk,RB,16,PHI,CHI,2,12,6,1,1,1,8,0,0,0,9.00,2013
34,Trent Richardson,RB,16,IND,KC,16,43,3,0,5,3,15,0,0,0,8.80,2013
35,Bernard Pierce,RB,16,BAL,NE,10,31,3,0,5,3,27,0,0,0,8.80,2013
36,Giovani Bernard,RB,16,CIN,MIN,13,20,2,0,4,2,47,0,0,0,8.70,2013
37,Darren McFadden,RB,16,OAK,LAC,4,8,2,1,3,1,8,0,0,0,8.60,2013
38,Rashard Mendenhall,RB,16,ARI,SEA,21,63,3,0,0,0,0,0,0,0,8.30,2013
39,Ray Rice,RB,16,BAL,NE,11,40,4,0,3,2,23,0,0,0,8.30,2013
40,Shane Vereen,RB,16,NE,BAL,2,6,3,0,2,1,4,1,0,0,8.00,2013
41,James Starks,RB,16,GB,PIT,10,47,5,0,1,1,23,0,0,0,8.00,2013
42,John Kuhn,FB,16,GB,PIT,3,12,4,1,1,0,0,0,0,0,7.20,2013
43,Theo Riddick,RB,16,DET,NYG,2,8,4,1,0,0,0,0,0,0,6.80,2013
44,Marcel Reece,FB,16,OAK,LAC,0,0,0,0,6,4,26,0,0,0,6.60,2013
45,Pierre Thomas,RB,16,NO,CAR,4,8,2,0,5,5,7,0,0,0,6.50,2013
46,Andre Brown,RB,16,NYG,DET,16,40,3,0,3,2,14,0,1,1,6.40,2013
47,Adrian Peterson,RB,16,MIN,CIN,11,45,4,0,1,1,2,0,0,0,5.70,2013
48,Jacquizz Rodgers,RB,16,ATL,SF,3,10,3,0,3,3,15,0,0,0,5.50,2013
49,Stevan Ridley,RB,16,NE,BAL,15,54,4,0,1,0,0,0,0,0,5.40,2013
50,Reggie Bush,RB,16,DET,NYG,12,34,3,0,4,2,10,0,1,1,5.40,2013
