Player,Position,Team,Opponent,Points
Bilal Powell,RB,NYJ,CLE,12.00
Maurice Jones-Drew,RB,JAX,TEN,10.90
BenJarvus Green-Ellis,RB,CIN,MIN,10.40
Chris Johnson,RB,TEN,JAX,10.30
Rashad Jennings,RB,OAK,LAC,10.20
Bobby Rainey,RB,TB,LAR,10.10
Mark Ingram,RB,NO,CAR,10.00
Danny Woodhead,RB,LAC,OAK,9.80
Marshawn Lynch,RB,SEA,ARI,9.60
Matt Forte,RB,CHI,PHI,9.40
Andre Ellington,RB,ARI,SEA,9.20
Chris Polk,RB,PHI,CHI,9.00
Bernard Pierce,RB,BAL,NE,8.80
Trent Richardson,RB,IND,KC,8.80
Giovani Bernard,RB,CIN,MIN,8.70
Darren McFadden,RB,OAK,LAC,8.60
Rashard Mendenhall,RB,ARI,SEA,8.30
Ray Rice,RB,BAL,NE,8.30
James Starks,RB,GB,PIT,8.00
Shane Vereen,RB,NE,BAL,8.00
John Kuhn,FB,GB,PIT,7.20
Theo Riddick,RB,DET,NYG,6.80
Marcel Reece,FB,OAK,LAC,6.60
Pierre Thomas,RB,NO,CAR,6.50
Andre Brown,RB,NYG,DET,6.40
Adrian Peterson,RB,MIN,CIN,5.70
Jacquizz Rodgers,RB,ATL,SF,5.50
Stevan Ridley,RB,NE,BAL,5.40
Reggie Bush,RB,DET,NYG,5.40
Greg Zuerlein,K,LAR,TB,0.00
Matt Prater,K,DEN,HOU,0.00
Josh Brown,K,NYG,DET,0.00
Stephen Gostkowski,K,NE,BAL,0.00
Adam Vinatieri,K,IND,KC,0.00
Kai Forbath,K,WAS,DAL,0.00
Phil Dawson,K,SF,ATL,0.00
Alex Henery,K,PHI,CHI,0.00
Rob Bironas,K,TEN,JAX,0.00
Jay Feely,K,ARI,SEA,0.00
Shaun Suisham,K,PIT,GB,0.00
Billy Cundiff,K,CLE,NYJ,0.00
Mason Crosby,K,GB,PIT,0.00
Rian Lindell,K,TB,LAR,0.00
Randy Bullock,K,HOU,DEN,0.00
Shayne Graham,K,NO,CAR,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Nick Folk,K,NYJ,CLE,0.00
Dan Bailey,K,DAL,WAS,0.00
Mike Nugent,K,CIN,MIN,0.00
Matt Bryant,K,ATL,SF,0.00
Graham Gano,K,CAR,NO,0.00
Steven Hauschka,K,SEA,ARI,0.00
David Akers,K,DET,NYG,0.00
Josh Scobee,K,JAX,TEN,0.00
Robbie Gould,K,CHI,PHI,0.00
Blair Walsh,K,MIN,CIN,0.00
Ryan Succop,K,KC,IND,0.00
Justin Tucker,K,BAL,NE,0.00
Caleb Sturgis,K,MIA,BUF,0.00
Buffalo Bills,DST,BUF,MIA,21.00
Cincinnati Bengals,DST,CIN,MIN,19.00
New York Giants,DST,NYG,DET,15.00
Los Angeles Rams,DST,LAR,TB,15.00
Indianapolis Colts,DST,IND,KC,15.00
Carolina Panthers,DST,CAR,NO,14.00
Arizona Cardinals,DST,ARI,SEA,12.00
Pittsburgh Steelers,DST,PIT,GB,12.00
Seattle Seahawks,DST,SEA,ARI,11.00
San Francisco 49ers,DST,SF,ATL,11.00
Denver Broncos,DST,DEN,HOU,11.00
New York Jets,DST,NYJ,CLE,11.00
Los Angeles Chargers,DST,LAC,OAK,9.00
Detroit Lions,DST,DET,NYG,9.00
Oakland Raiders,DST,OAK,LAC,7.00
New Orleans Saints,DST,NO,CAR,7.00
Tennessee Titans,DST,TEN,JAX,7.00
Washington Redskins,DST,WAS,DAL,6.00
Jacksonville Jaguars,DST,JAX,TEN,6.00
Tampa Bay Buccaneers,DST,TB,LAR,5.00
Miami Dolphins,DST,MIA,BUF,4.00
Green Bay Packers,DST,GB,PIT,4.00
Dallas Cowboys,DST,DAL,WAS,2.00
Atlanta Falcons,DST,ATL,SF,2.00
Kansas City Chiefs,DST,KC,IND,1.00
Baltimore Ravens,DST,BAL,NE,1.00
Minnesota Vikings,DST,MIN,CIN,0.00
Chicago Bears,DST,CHI,PHI,0.00
Cleveland Browns,DST,CLE,NYJ,0.00
Houston Texans,DST,HOU,DEN,-3.00
