Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Eric Decker,WR,16,DEN,HOU,17,10,59,131,2,35,8,13,0,0,0,0,0,38.10,2013
2,Roddy White,WR,16,ATL,SF,15,12,80,141,1,39,9,12,0,0,0,0,0,35.10,2013
3,Pierre Garcon,WR,16,WAS,DAL,18,11,61,144,1,28,8,13,0,0,0,0,0,34.40,2013
4,Demaryius Thomas,WR,16,DEN,HOU,14,8,57,123,1,36,9,15,0,0,0,0,0,29.30,2013
5,AJ Green,WR,16,CIN,MIN,12,7,58,97,2,29,8,14,0,0,0,0,0,28.70,2013
6,Nate Washington,WR,16,TEN,JAX,8,6,75,117,1,30,15,20,0,0,0,0,0,26.70,2013
7,Jerrel Jernigan,WR,16,NYG,DET,12,6,50,80,1,20,7,13,0,0,0,0,0,20.00,2013
8,Antonio Brown,WR,16,PIT,GB,13,6,46,105,0,36,8,18,0,0,0,1,0,19.50,2013
9,David Nelson,WR,16,NYJ,CLE,5,4,80,33,2,15,7,8,0,0,0,0,0,19.30,2013
10,Anquan Boldin,WR,16,SF,ATL,7,6,86,72,1,22,10,12,0,0,0,0,0,19.20,2013
11,Michael Crabtree,WR,16,SF,ATL,7,5,71,102,0,47,15,20,0,0,0,0,0,18.20,2013
12,Mike Brown,WR,16,JAX,TEN,6,5,83,71,1,24,12,14,0,0,0,0,0,18.10,2013
13,Josh Gordon,WR,16,CLE,NYJ,16,6,38,97,0,24,6,16,1,22,0,0,0,17.90,2013
14,James Jones,WR,16,GB,PIT,12,9,75,84,0,21,7,9,0,0,0,0,0,17.40,2013
15,Dez Bryant,WR,16,DAL,WAS,11,4,36,73,1,31,7,18,0,0,0,0,0,17.30,2013
16,Jarrett Boykin,WR,16,GB,PIT,13,5,39,54,1,21,4,11,0,0,0,0,0,16.40,2013
17,Stedman Bailey,WR,16,LAR,TB,5,3,60,44,0,28,9,15,1,27,1,0,0,16.10,2013
18,Cordarrelle Patterson,WR,16,MIN,CIN,7,3,43,8,0,11,1,3,3,54,1,0,0,15.20,2013
19,Marvin Jones,WR,16,CIN,MIN,7,6,86,85,0,21,12,14,2,6,0,0,0,15.10,2013
20,Griff Whalen,WR,16,IND,KC,8,7,88,80,0,21,10,11,0,0,0,0,0,15.00,2013
21,Vincent Jackson,WR,16,TB,LAR,10,5,50,98,0,30,10,20,0,0,0,0,0,14.80,2013
22,Mohamed Sanu,WR,16,CIN,MIN,6,4,67,35,1,13,6,9,3,12,0,0,0,14.70,2013
23,Julian Edelman,WR,16,NE,BAL,11,7,64,77,0,19,7,11,0,0,0,0,0,14.70,2013
24,Riley Cooper,WR,16,PHI,CHI,3,3,100,53,1,32,18,18,0,0,0,0,0,14.30,2013
25,Brandon Marshall,WR,16,CHI,PHI,9,4,44,36,1,14,4,9,0,0,0,0,0,13.60,2013
26,Alshon Jeffery,WR,16,CHI,PHI,9,6,67,76,0,21,8,13,0,0,0,0,0,13.60,2013
27,Keshawn Martin,WR,16,HOU,DEN,6,4,67,35,1,15,6,9,0,0,0,0,0,13.50,2013
28,Jeremy Kerley,WR,16,NYJ,CLE,11,5,46,70,0,22,6,14,1,8,0,0,0,12.80,2013
29,Terrance Williams,WR,16,DAL,WAS,6,4,67,84,0,51,14,21,0,0,0,0,0,12.40,2013
30,Andre Holmes,WR,16,OAK,LAC,8,5,63,71,0,24,9,14,0,0,0,0,0,12.10,2013
31,Marques Colston,WR,16,NO,CAR,10,5,50,63,0,35,6,13,0,0,0,0,0,11.30,2013
32,Jarius Wright,WR,16,MIN,CIN,2,1,50,36,1,36,18,36,0,0,0,0,0,10.60,2013
33,Keenan Allen,WR,16,LAC,OAK,7,3,43,26,1,18,4,9,0,0,0,1,1,10.60,2013
