,Player,Position,Team,Opponent,Points,PlayerID
0,Geno Smith,QB,NYJ,CLE,27.36,00-0030565
1,Colin Kaepernick,QB,SF,ATL,22.98,00-0027974
2,Matt Ryan,QB,ATL,SF,22.92,00-0026143
3,Ben Roethlisberger,QB,PIT,GB,20.98,00-0022924
4,Nick Foles,QB,PHI,CHI,18.9,00-0029567
5,Chad Henne,QB,JAX,TEN,16.58,00-0026197
6,Tony Romo,QB,DAL,WAS,15.94,00-0021678
7,Jay Cutler,QB,CHI,PHI,15.38,00-0024226
8,Joe Flacco,QB,BAL,NE,14.4,00-0026158
9,Andrew Luck,QB,IND,KC,14.14,00-0029668
10,Drew Brees,QB,NO,CAR,14.14,00-0020531
11,Eli Manning,QB,NYG,DET,13.04,00-0022803
12,Matt Flynn,QB,GB,PIT,12.08,00-0026349
13,Kirk Cousins,QB,WAS,DAL,11.88,00-0029604
14,Tom Brady,QB,NE,BAL,10.88,00-0019596
15,Cam Newton,QB,CAR,NO,10.84,00-0027939
16,Russell Wilson,QB,SEA,ARI,10.52,00-0029263
17,Ryan Fitzpatrick,QB,TEN,JAX,10.34,00-0023682
18,Philip Rivers,QB,LAC,OAK,9.74,00-0022942
19,Matt Schaub,QB,HOU,DEN,9.54,00-0022787
20,Matthew Stafford,QB,DET,NYG,8.78,00-0026498
21,Thaddeus Lewis,QB,BUF,MIA,8.02,
22,Alex Smith,QB,KC,IND,7.82,00-0023436
23,Matt McGloin,QB,OAK,LAC,7.74,00-0030419
24,Jason Campbell,QB,CLE,NYJ,7.22,00-0023460
25,Carson Palmer,QB,ARI,SEA,6.82,00-0021429
26,Matt Cassel,QB,MIN,CIN,6.16,00-0023662
27,Mike Glennon,QB,TB,LAR,5.62,00-0030520
28,Kellen Clemens,QB,LA,TB,5.32,00-0024264
29,Ryan Tannehill,QB,MIA,BUF,3.28,00-0029701
30,Tyrod Taylor,QB,BAL,NE,2.98,00-0028118
31,Josh McCown,QB,CHI,PHI,0.5,00-0021206
32,Josh Johnson,QB,CIN,MIN,0.3,
33,Matt Moore,QB,MIA,BUF,0.12,00-0025708
34,Brock Osweiler,QB,DEN,HOU,0.0,00-0029682
35,Joe Webb,QB,MIN,CIN,0.0,00-0027796
36,Luke McCown,QB,NO,CAR,0.0,00-0022864
37,Michael Vick,QB,PHI,CHI,-0.2,
38,Pierre Garcon,WR,WAS,DAL,34.4,00-0026345
39,Demaryius Thomas,WR,DEN,HOU,29.3,00-0027874
40,AJ Green,WR,CIN,MIN,28.7,00-0027942
41,Nate Washington,WR,TEN,JAX,26.7,00-0023367
42,Jerrel Jernigan,WR,NYG,DET,20.0,00-0028021
43,Antonio Brown,WR,PIT,GB,19.5,00-0027793
44,David Nelson,WR,NYJ,CLE,19.3,00-0027322
45,Anquan Boldin,WR,SF,ATL,19.2,00-0022084
46,Michael Crabtree,WR,SF,ATL,18.2,00-0026986
47,Mike Brown,WR,JAX,TEN,18.1,
48,Josh Gordon,WR,CLE,NYJ,17.9,00-0029664
49,James Jones,WR,GB,PIT,17.4,00-0025465
50,Dez Bryant,WR,DAL,WAS,17.3,00-0027902
51,Jarrett Boykin,WR,GB,PIT,16.4,00-0029051
52,Stedman Bailey,WR,LA,TB,16.1,00-0030532
53,Cordarrelle Patterson,WR,MIN,CIN,15.2,00-0030578
54,Marvin Jones,WR,CIN,MIN,15.1,00-0029293
55,Griff Whalen,WR,IND,KC,15.0,00-0029033
56,Vincent Jackson,WR,TB,LAR,14.8,00-0023496
57,Mohamed Sanu,WR,CIN,MIN,14.7,00-0029632
58,Julian Edelman,WR,NE,BAL,14.7,00-0027150
59,Riley Cooper,WR,PHI,CHI,14.3,00-0027758
60,Brandon Marshall,WR,CHI,PHI,13.6,00-0024334
61,Alshon Jeffery,WR,CHI,PHI,13.6,00-0029137
62,Keshawn Martin,WR,HOU,DEN,13.5,00-0029415
63,Jeremy Kerley,WR,NYJ,CLE,12.8,00-0028091
64,Terrance Williams,WR,DAL,WAS,12.4,00-0030542
65,Andre Holmes,WR,OAK,LAC,12.1,00-0028263
66,Marques Colston,WR,NO,CAR,11.3,00-0024466
67,Jarius Wright,WR,MIN,CIN,10.6,00-0029572
68,Keenan Allen,WR,LAC,OAK,10.6,00-0030279
69,Andre Johnson,WR,HOU,DEN,10.3,00-0022044
70,TY Hilton,WR,IND,KC,10.2,00-0029608
71,Michael Floyd,WR,ARI,SEA,10.1,00-0029638
72,Drew Davis,WR,ATL,SF,10.0,00-0028307
73,Robert Woods,WR,BUF,MIA,10.0,00-0030431
74,Torrey Smith,WR,BAL,NE,9.9,00-0027996
75,Domenik Hixon,WR,CAR,NO,9.8,00-0024345
76,Dwayne Bowe,WR,KC,IND,9.6,00-0025410
77,Harry Douglas,WR,ATL,SF,9.6,00-0026224
78,Eddie Royal,WR,LAC,OAK,9.4,00-0026182
79,Ted Ginn,WR,CAR,NO,9.3,00-0025396
80,Hakeem Nicks,WR,NYG,DET,9.2,00-0027005
81,Marlon Brown,WR,BAL,NE,9.1,00-0030400
82,Emmanuel Sanders,WR,PIT,GB,8.7,00-0027685
83,Kerry Taylor,WR,JAX,TEN,8.5,00-0028606
84,Da'Rick Rogers,WR,IND,KC,8.2,00-0030043
85,DeSean Jackson,WR,PHI,CHI,8.1,00-0026189
86,Jimmy Graham,TE,NO,CAR,18.3,00-0027696
87,Marcedes Lewis,TE,JAX,TEN,15.0,00-0024243
88,Brent Celek,TE,PHI,CHI,13.8,00-0025549
89,Martellus Bennett,TE,CHI,PHI,13.5,00-0026201
90,Jermaine Gresham,TE,CIN,MIN,12.9,00-0027873
91,Ryan Griffin,TE,HOU,DEN,11.6,00-0030108
92,Joseph Fauria,TE,DET,NYG,9.3,00-0029883
93,Brandon Myers,TE,NYG,DET,9.3,00-0027135
94,Ed Dickson,TE,BAL,NE,8.4,00-0027675
95,Matt Spaeth,TE,PIT,GB,8.1,00-0025464
96,Zach Miller,TE,SEA,ARI,8.1,00-0027125
97,Delanie Walker,TE,TEN,JAX,7.5,00-0024389
98,Greg Olsen,TE,CAR,NO,7.5,00-0025418
99,Dennis Pitta,TE,BAL,NE,7.4,00-0027714
100,Antonio Gates,TE,LAC,OAK,7.2,00-0021547
101,Charles Clay,TE,MIA,BUF,7.2,00-0028112
102,Tim Wright,TE,TB,LAR,6.7,
103,Kellen Winslow,TE,NYJ,CLE,6.5,00-0022922
104,Mychal Rivera,TE,OAK,LAC,6.3,00-0030514
105,Cory Harkey,TE,LA,TB,5.2,00-0028958
106,Jacob Tamme,TE,DEN,HOU,5.2,00-0026267
107,Scott Chandler,TE,BUF,MIA,5.1,00-0025516
108,Jeff Cumberland,TE,NYJ,CLE,5.0,00-0027321
109,Jared Cook,TE,LA,TB,4.7,00-0027061
110,Heath Miller,TE,PIT,GB,4.7,00-0023465
111,Benjamin Watson,TE,NO,CAR,4.6,00-0022943
112,Jim Dray,TE,ARI,SEA,4.6,00-0027825
113,Gary Barnidge,TE,CLE,NYJ,4.3,00-0026281
114,Rhett Ellison,TE,MIN,CIN,4.2,00-0029587
115,David Paulson,TE,PIT,GB,4.0,00-0029218
116,Zach Ertz,TE,PHI,CHI,3.7,00-0030061
117,Lee Smith,TE,BUF,MIA,3.4,00-0028097
118,Jason Witten,TE,DAL,WAS,3.3,00-0022127
119,Anthony Fasano,TE,KC,IND,2.9,00-0024268
120,Andrew Quarless,TE,GB,PIT,2.9,00-0027753
121,Coby Fleener,TE,IND,KC,2.8,00-0029697
122,Jake Ballard,TE,ARI,SEA,2.7,00-0027259
123,Logan Paulsen,TE,WAS,DAL,2.7,00-0027215
124,Jeron Mastrud,TE,OAK,LAC,2.2,00-0027445
125,Fred Davis,TE,WAS,DAL,1.9,00-0026188
126,Bear Pascoe,TE,NYG,DET,1.9,00-0026931
127,Michael Hoomanawanui,TE,NE,BAL,1.9,00-0027732
128,Virgil Green,TE,DEN,HOU,1.8,00-0028142
129,Dorin Dickerson,TE,DET,NYG,1.8,00-0027819
130,Tyler Eifert,TE,CIN,MIN,1.6,00-0030549
131,Jack Doyle,TE,IND,KC,1.6,00-0030181
132,Weslye Saunders,TE,IND,KC,1.6,00-0028270
133,John Phillips,TE,LAC,OAK,1.5,00-0027139
134,Jamaal Charles,RB,KC,IND,28.4,00-0026213
135,DeMarco Murray,RB,DAL,WAS,26.1,00-0028009
136,Donald Brown,RB,IND,KC,25.0,00-0027003
137,Eddie Lacy,RB,GB,PIT,23.0,00-0030485
138,Fred Jackson,RB,BUF,MIA,22.8,00-0024204
139,Le'Veon Bell,RB,PIT,GB,21.9,00-0030496
140,Ryan Mathews,RB,LAC,OAK,20.9,00-0027864
141,Bryce Brown,RB,PHI,CHI,20.5,00-0029429
142,Zac Stacy,RB,LA,TB,19.9,00-0030536
143,LeGarrette Blount,RB,NE,BAL,19.6,00-0027325
144,Frank Gore,RB,SF,ATL,17.3,00-0023500
145,Shonn Greene,RB,TEN,JAX,16.1,00-0026899
146,Edwin Baker,RB,CLE,NYJ,15.6,00-0029317
147,Alfred Morris,RB,WAS,DAL,14.8,00-0029141
148,Chris Ivory,RB,NYJ,CLE,13.9,00-0027531
149,DeAngelo Williams,RB,CAR,NO,13.7,00-0024242
150,CJ Spiller,RB,BUF,MIA,13.3,
151,Steven Jackson,RB,ATL,SF,12.9,00-0022736
152,Knowshon Moreno,RB,DEN,HOU,12.2,00-0026988
153,Bilal Powell,RB,NYJ,CLE,12.0,00-0028064
