Player,Position,Team,Opponent,Points
Andre Roberts,WR,ARI,SF,8.10
Brandon LaFell,WR,CAR,DET,8.10
Jason Hill,WR,JAX,CLE,7.90
Tony Gonzalez,TE,ATL,TEN,18.40
Vernon Davis,TE,SF,ARI,17.70
Jason Witten,TE,DAL,WAS,17.50
Charles Clay,TE,MIA,BUF,16.90
Antonio Gates,TE,LAC,CHI,16.30
Brandon Pettigrew,TE,DET,CAR,13.70
Marcedes Lewis,TE,JAX,CLE,13.40
Scott Chandler,TE,BUF,MIA,12.10
Brent Celek,TE,PHI,NYG,12.00
Tony Scheffler,TE,DET,CAR,10.40
Jared Cook,TE,TEN,ATL,10.10
Fred Davis,TE,WAS,DAL,9.90
Kyle Rudolph,TE,MIN,OAK,9.70
Dustin Keller,TE,NYJ,DEN,9.00
Anthony Fasano,TE,MIA,BUF,8.80
Kevin Boss,TE,OAK,MIN,8.70
Tom Crabtree,TE,GB,TB,8.50
Aaron Hernandez,TE,NE,KC,8.40
Jermaine Gresham,TE,CIN,BAL,7.80
Kellen Davis,TE,CHI,LAC,7.40
Visanthe Shiancoe,TE,MIN,OAK,6.20
Martellus Bennett,TE,DAL,WAS,6.10
Leonard Pope,TE,KC,NE,5.60
Greg Olsen,TE,CAR,DET,5.30
Jake O'Connell,TE,KC,NE,5.20
Brandon Myers,TE,OAK,MIN,4.30
Lance Kendricks,TE,LAR,SEA,4.10
Ed Dickson,TE,BAL,CIN,4.10
Jermichael Finley,TE,GB,TB,4.00
Benjamin Watson,TE,CLE,JAX,3.80
Logan Paulsen,TE,WAS,DAL,3.70
Dante Rosario,TE,DEN,NYJ,2.80
Matt Spaeth,TE,CHI,LAC,2.30
Jake Ballard,TE,NYG,PHI,2.30
Will Heller,TE,DET,CAR,2.20
Michael Palmer,TE,ATL,TEN,2.10
Zach Miller,TE,SEA,LAR,2.00
John Phillips,TE,DAL,WAS,1.90
Colin Cochart,TE,CIN,BAL,1.60
Clay Harbor,TE,PHI,NYG,1.60
Luke Stocker,TE,TB,GB,1.10
Stephen Spach,TE,LAR,SEA,0.90
Billy Bajema,TE,LAR,SEA,0.00
Bear Pascoe,TE,NYG,PHI,0.00
Kris Wilson,TE,BAL,CIN,0.00
Dennis Pitta,TE,BAL,CIN,0.00
Zach Potter,TE,JAX,CLE,0.00
Anthony McCoy,TE,SEA,LAR,0.00
Chris Ogbonnaya,RB,CLE,JAX,24.40
Michael Bush,RB,OAK,MIN,22.90
Maurice Jones-Drew,RB,JAX,CLE,21.80
LeGarrette Blount,RB,TB,GB,21.30
Michael Turner,RB,ATL,TEN,19.90
LeSean McCoy,RB,PHI,NYG,17.50
Joe McKnight,RB,NYJ,DEN,17.10
Marshawn Lynch,RB,SEA,LAR,16.90
Jonathan Stewart,RB,CAR,DET,16.90
Reggie Bush,RB,MIA,BUF,16.60
DeMarco Murray,RB,DAL,WAS,16.50
Cedric Benson,RB,CIN,BAL,16.10
James Starks,RB,GB,TB,15.10
Matt Forte,RB,CHI,LAC,12.30
Fred Jackson,RB,BUF,MIA,11.70
BenJarvus Green-Ellis,RB,NE,KC,11.60
DeAngelo Williams,RB,CAR,DET,11.50
Brian Leonard,RB,CIN,BAL,11.30
Frank Gore,RB,SF,ARI,10.40
Justin Forsett,RB,SEA,LAR,10.30
Shane Vereen,RB,NE,KC,9.90
Steven Jackson,RB,LAR,SEA,9.10
Mike Tolbert,FB,LAC,CHI,8.80
Adrian Peterson,RB,MIN,OAK,8.60
Marion Barber,RB,CHI,LAC,8.50
Marcel Reece,FB,OAK,MIN,8.10
Danny Woodhead,RB,NE,KC,7.50
John Kuhn,FB,GB,TB,7.10
Dexter McCluster,RB,KC,NE,6.80
Javon Ringer,RB,TEN,ATL,6.50
Lance Ball,RB,DEN,NYJ,6.40
Brandon Jacobs,RB,NYG,PHI,6.20
Ryan Mathews,RB,LAC,CHI,6.10
Roy Helu,RB,WAS,DAL,5.80
Chris Johnson,RB,TEN,ATL,5.80
Kendall Hunter,RB,SF,ARI,5.20
Daniel Thomas,RB,MIA,BUF,5.00
Thomas Jones,RB,KC,NE,4.80
Maurice Morris,RB,DET,CAR,4.70
Jackie Battle,FB,KC,NE,4.60
Bernard Scott,RB,CIN,BAL,4.00
CJ Spiller,RB,BUF,MIA,4.00
Darrel Young,FB,WAS,DAL,3.70
Toby Gerhart,RB,MIN,OAK,3.50
Chester Taylor,RB,ARI,SF,3.40
DJ Ware,RB,NYG,PHI,3.40
Owen Marecic,FB,CLE,JAX,3.30
Anthony Dixon,RB,SF,ARI,3.20
Stephen Gostkowski,K,NE,KC,0.00
Sebastian Janikowski,K,OAK,MIN,0.00
Dan Bailey,K,DAL,WAS,0.00
Olindo Mare,K,CAR,DET,0.00
Connor Barth,K,TB,GB,0.00
Dave Rayner,K,BUF,MIA,0.00
Nick Novak,K,LAC,CHI,0.00
Robbie Gould,K,CHI,LAC,0.00
Billy Cundiff,K,BAL,CIN,0.00
Nick Folk,K,NYJ,DEN,0.00
Jason Hanson,K,DET,CAR,0.00
Graham Gano,K,WAS,DAL,0.00
Steven Hauschka,K,SEA,LAR,0.00
Mike Nugent,K,CIN,BAL,0.00
Mason Crosby,K,GB,TB,0.00
Rob Bironas,K,TEN,ATL,0.00
Matt Prater,K,DEN,NYJ,0.00
Shayne Graham,K,MIA,BUF,0.00
Alex Henery,K,PHI,NYG,0.00
Lawrence Tynes,K,NYG,PHI,0.00
Josh Scobee,K,JAX,CLE,0.00
Thomas Howard,K,CIN,BAL,0.00
Ryan Succop,K,KC,NE,0.00
Ryan Longwell,K,MIN,OAK,0.00
Phil Dawson,K,CLE,JAX,0.00
Josh Brown,K,LAR,SEA,0.00
Jay Feely,K,ARI,SF,0.00
DJ Smith,K,GB,TB,0.00
Denver Broncos,DST,DEN,NYJ,17.00
San Francisco 49ers,DST,SF,ARI,16.00
Seattle Seahawks,DST,SEA,LAR,15.00
Oakland Raiders,DST,OAK,MIN,15.00
Philadelphia Eagles,DST,PHI,NYG,11.00
Carolina Panthers,DST,CAR,DET,10.00
New York Giants,DST,NYG,PHI,8.00
Los Angeles Rams,DST,LAR,SEA,8.00
Baltimore Ravens,DST,BAL,CIN,8.00
Minnesota Vikings,DST,MIN,OAK,8.00
Dallas Cowboys,DST,DAL,WAS,7.00
New York Jets,DST,NYJ,DEN,7.00
Chicago Bears,DST,CHI,LAC,7.00
Green Bay Packers,DST,GB,TB,6.00
Arizona Cardinals,DST,ARI,SF,6.00
Cleveland Browns,DST,CLE,JAX,5.00
Detroit Lions,DST,DET,CAR,5.00
Jacksonville Jaguars,DST,JAX,CLE,5.00
Atlanta Falcons,DST,ATL,TEN,4.00
Kansas City Chiefs,DST,KC,NE,4.00
Washington Redskins,DST,WAS,DAL,4.00
Cincinnati Bengals,DST,CIN,BAL,2.00
Tennessee Titans,DST,TEN,ATL,2.00
Los Angeles Chargers,DST,LAC,CHI,1.00
Tampa Bay Buccaneers,DST,TB,GB,0.00
Buffalo Bills,DST,BUF,MIA,-1.00
