Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Nate Washington,WR,11,TEN,ATL,9,9,100,115,2,40,13,13,0,0,0,0,0,35.50,2011
2,Jordy Nelson,WR,11,GB,TB,7,6,86,123,2,40,18,21,0,0,0,0,0,33.30,2011
3,Vincent Jackson,WR,11,LAC,CHI,9,7,78,165,1,47,18,24,0,0,0,0,0,32.50,2011
4,Torrey Smith,WR,11,BAL,CIN,7,6,86,165,1,49,24,28,0,0,0,0,0,31.50,2011
5,Victor Cruz,WR,11,NYG,PHI,10,6,60,128,1,47,13,21,0,0,0,0,0,27.80,2011
6,Jabar Gaffney,WR,11,WAS,DAL,10,7,70,115,1,28,12,16,0,0,0,0,0,27.50,2011
7,Jerome Simpson,WR,11,CIN,BAL,13,8,62,152,0,47,12,19,0,0,0,0,0,26.20,2011
8,Roddy White,WR,11,ATL,TEN,14,7,50,147,0,43,11,21,0,0,0,0,0,24.70,2011
9,Michael Crabtree,WR,11,SF,ARI,10,7,70,120,0,38,12,17,0,0,0,0,0,22.00,2011
10,Percy Harvin,WR,11,MIN,OAK,8,6,75,73,1,26,9,12,5,21,0,0,0,21.40,2011
11,Mike Williams,WR,11,TB,GB,11,7,64,83,1,21,8,12,0,0,0,0,0,21.30,2011
12,Nate Burleson,WR,11,DET,CAR,7,7,100,63,1,16,9,9,0,0,0,0,0,19.30,2011
13,Johnny Knox,WR,11,CHI,LAC,5,3,60,97,1,42,19,32,0,0,0,0,0,18.70,2011
14,Riley Cooper,WR,11,PHI,NYG,12,5,42,75,1,23,6,15,0,0,0,0,0,18.50,2011
15,Brandon Lloyd,WR,11,LAR,SEA,14,5,36,67,1,30,5,13,0,0,0,0,0,17.70,2011
16,Steve Smith,WR,11,CAR,DET,10,5,50,41,1,20,4,8,1,5,0,0,0,17.60,2011
17,Kyle Williams,WR,11,SF,ARI,5,5,100,54,1,13,11,11,0,0,0,0,0,16.40,2011
18,Dez Bryant,WR,11,DAL,WAS,8,3,38,68,1,26,9,23,0,0,0,0,0,15.80,2011
19,Dwayne Bowe,WR,11,KC,NE,9,7,78,87,0,28,10,12,0,0,0,0,0,15.70,2011
20,Andre Caldwell,WR,11,CIN,BAL,9,3,33,63,1,49,7,21,0,0,0,0,0,15.30,2011
21,Donte' Stallworth,WR,11,WAS,DAL,6,4,67,51,1,20,9,13,1,-1,0,0,0,15.00,2011
22,DeSean Jackson,WR,11,PHI,NYG,8,6,75,88,0,32,11,15,0,0,0,0,0,14.80,2011
23,Sidney Rice,WR,11,SEA,LAR,3,3,100,35,1,14,12,12,0,0,0,0,0,14.70,2011
24,Calvin Johnson,WR,11,DET,CAR,8,5,63,89,0,30,11,18,0,0,0,0,0,13.90,2011
25,Laurent Robinson,WR,11,DAL,WAS,11,4,36,34,1,10,3,9,0,0,0,0,0,13.40,2011
26,Arrelious Benn,WR,11,TB,GB,6,5,83,75,0,37,13,15,1,9,0,0,0,13.40,2011
27,Steve Breaston,WR,11,KC,NE,8,6,75,73,0,25,9,12,0,0,0,0,0,13.30,2011
28,Larry Fitzgerald,WR,11,ARI,SF,9,3,33,41,1,23,5,14,0,0,0,0,0,13.10,2011
29,Joshua Cribbs,WR,11,CLE,JAX,3,3,100,20,1,13,7,7,1,2,0,0,0,11.20,2011
30,Donald Driver,WR,11,GB,TB,5,4,80,72,0,35,14,18,0,0,0,0,0,11.20,2011
31,Roy Williams,WR,11,CHI,LAC,8,5,63,62,0,15,8,12,0,0,0,0,0,11.20,2011
32,Early Doucet,WR,11,ARI,SF,10,6,60,50,0,16,5,8,0,0,0,0,0,11.00,2011
33,Greg Little,WR,11,CLE,JAX,8,5,63,59,0,22,7,12,0,0,0,0,0,10.90,2011
34,Anquan Boldin,WR,11,BAL,CIN,2,1,50,35,1,35,18,35,0,0,0,0,0,10.50,2011
35,Davone Bess,WR,11,MIA,BUF,3,2,67,25,1,21,8,13,0,0,0,1,0,10.50,2011
36,Earl Bennett,WR,11,CHI,LAC,9,3,33,75,0,34,8,25,0,0,0,0,0,10.50,2011
37,Plaxico Burress,WR,11,NYJ,DEN,9,4,44,64,0,30,7,16,0,0,0,0,0,10.40,2011
38,Hakeem Nicks,WR,11,NYG,PHI,7,3,43,69,0,47,10,23,0,0,0,0,0,9.90,2011
39,Titus Young,WR,11,DET,CAR,3,2,67,14,1,11,5,7,0,0,0,0,0,9.40,2011
40,Harry Douglas,WR,11,ATL,TEN,4,4,100,51,0,21,13,13,0,0,0,0,0,9.10,2011
41,Doug Baldwin,WR,11,SEA,LAR,5,3,60,60,0,35,12,20,0,0,0,0,0,9.00,2011
42,Dezmon Briscoe,WR,11,TB,GB,3,2,67,7,1,5,2,4,0,0,0,0,0,8.70,2011
43,Andrew Hawkins,WR,11,CIN,BAL,8,4,50,47,0,19,6,12,0,0,0,0,0,8.70,2011
44,Steve Smith,WR,11,PHI,NYG,1,1,100,14,1,14,14,14,0,0,0,0,0,8.40,2011
45,Darrius Heyward-Bey,WR,11,OAK,MIN,5,4,80,43,0,20,9,11,0,0,0,0,0,8.30,2011
46,Mike Williams,WR,11,SEA,LAR,5,2,40,62,0,55,12,31,0,0,0,0,0,8.20,2011
47,Chaz Schilens,WR,11,OAK,MIN,2,1,50,11,1,11,6,11,0,0,0,0,0,8.10,2011
48,Brandon LaFell,WR,11,CAR,DET,5,3,60,51,0,22,10,17,0,0,0,0,0,8.10,2011
49,Andre Roberts,WR,11,ARI,SF,9,3,33,51,0,45,6,17,0,0,0,0,0,8.10,2011
50,Jason Hill,WR,11,JAX,CLE,7,3,43,49,0,28,7,16,0,0,0,0,0,7.90,2011
