Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Matthew Stafford,QB,11,DET,CAR,28,36,78,335,9,5,2,122,4,2,1,0,34.60,2011
2,Cam Newton,QB,11,CAR,DET,22,38,58,280,7,1,4,50,7,37,5,2,28.90,2011
3,Aaron Rodgers,QB,11,GB,TB,23,34,68,299,9,3,1,112,5,28,6,0,25.76,2011
4,Rex Grossman,QB,11,WAS,DAL,25,38,66,289,8,2,1,95,3,10,3,1,25.56,2011
5,Jay Cutler,QB,11,CHI,LAC,18,31,58,286,9,2,1,97,5,11,2,1,25.54,2011
6,Tony Romo,QB,11,DAL,WAS,23,37,62,292,8,3,0,114,2,-2,-1,0,23.48,2011
7,Josh Freeman,QB,11,TB,GB,28,38,74,342,9,2,2,97,1,5,5,0,23.18,2011
8,Andy Dalton,QB,11,CIN,BAL,24,45,53,373,8,1,3,61,4,32,8,0,22.12,2011
9,Christian Ponder,QB,11,MIN,OAK,19,33,58,211,6,2,3,59,5,71,14,0,20.54,2011
10,Matt Ryan,QB,11,ATL,TEN,22,32,69,316,10,1,0,111,6,3,1,0,19.94,2011
11,Alex Smith,QB,11,SF,ARI,20,38,53,267,7,2,1,82,7,17,2,0,19.38,2011
12,Matt Moore,QB,11,MIA,BUF,14,20,70,160,8,3,0,133,3,2,1,0,18.60,2011
13,Joe Flacco,QB,11,BAL,CIN,17,27,63,270,10,2,1,105,3,-2,-1,0,17.60,2011
14,Tom Brady,QB,11,NE,KC,15,27,56,234,9,2,0,109,2,10,5,0,17.36,2011
15,Philip Rivers,QB,11,LAC,CHI,21,31,68,280,9,2,2,91,0,0,0,0,17.20,2011
16,Carson Palmer,QB,11,OAK,MIN,17,23,74,164,7,1,0,108,3,5,2,1,17.06,2011
17,Tim Tebow,QB,11,DEN,NYJ,9,20,45,104,5,0,0,61,8,68,9,1,16.96,2011
18,Vince Young,QB,11,PHI,NYG,23,36,64,258,7,2,3,69,6,5,1,0,15.82,2011
19,Jake Locker,QB,11,TEN,ATL,9,19,47,140,7,2,0,107,1,11,11,0,14.70,2011
20,Colt McCoy,QB,11,CLE,JAX,17,24,71,199,8,1,1,92,5,27,5,0,13.66,2011
21,Eli Manning,QB,11,NYG,PHI,18,35,51,264,8,1,1,74,0,0,0,0,12.56,2011
22,Blaine Gabbert,QB,11,JAX,CLE,22,41,54,210,5,0,0,68,2,10,5,0,9.40,2011
23,Mark Sanchez,QB,11,NYJ,DEN,24,40,60,252,6,0,1,68,1,0,0,0,9.08,2011
24,Tarvaris Jackson,QB,11,SEA,LAR,14,24,58,148,6,1,2,56,2,10,5,0,8.92,2011
25,Sam Bradford,QB,11,LAR,SEA,20,40,50,181,5,1,1,61,2,0,0,0,8.24,2011
26,Ryan Fitzpatrick,QB,11,BUF,MIA,20,39,51,209,5,0,2,46,7,16,2,0,7.96,2011
27,Richard Bartel,QB,11,ARI,SF,8,16,50,64,4,1,0,81,1,9,9,0,7.46,2011
28,Tyler Palko,QB,11,KC,NE,25,38,66,236,6,0,3,50,1,-6,-6,0,5.84,2011
29,Matt Hasselbeck,QB,11,TEN,ATL,13,25,52,124,5,0,1,49,1,17,17,0,5.66,2011
30,John Skelton,QB,11,ARI,SF,6,19,32,99,5,0,3,11,0,0,0,0,0.96,2011
31,Mark Brunell,QB,11,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
32,JP Losman,QB,11,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
