Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,Jason Witten,TE,1,DAL,NYG,3,2,67,10,0,7,3,5,0,0,0,0,0,3.00,2012
38,Benjamin Watson,TE,1,CLE,PHI,2,2,100,9,0,6,5,5,0,0,0,0,0,2.90,2012
39,Jeff King,TE,1,ARI,SEA,3,2,67,8,0,5,3,4,0,0,0,0,0,2.80,2012
40,Kyle Adams,TE,1,CHI,IND,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2012
41,James Casey,TE,1,HOU,MIA,2,1,50,17,0,17,9,17,0,0,0,0,0,2.70,2012
42,David Ausberry,TE,1,OAK,LAC,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2012
43,James Hanna,TE,1,DAL,NYG,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2012
44,Mike McNeill,TE,1,LAR,DET,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2012
45,Dominique Jones,TE,1,IND,CHI,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2012
46,Dustin Keller,TE,1,NYJ,BUF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2012
47,John Phillips,TE,1,DAL,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2012
48,Bear Pascoe,TE,1,NYG,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2012
49,Michael Palmer,TE,1,ATL,KC,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2012
50,Joel Dreessen,TE,1,DEN,PIT,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2012
