Player,Position,Team,Opponent,Points
Tony Romo,QB,DAL,NYG,27.48
Aaron Rodgers,QB,GB,SF,26.82
Drew Brees,QB,NO,WAS,26.56
Jay Cutler,QB,CHI,IND,22.92
Michael Vick,QB,PHI,CLE,22.88
Mark Sanchez,QB,NYJ,BUF,21.64
Peyton Manning,QB,DEN,PIT,20.42
Blaine Gabbert,QB,JAX,MIN,20.00
Joe Flacco,QB,BAL,CIN,19.86
Matthew Stafford,QB,DET,LAR,19.50
Matt Cassel,QB,KC,ATL,19.32
Carson Palmer,QB,OAK,LAC,17.88
Alex Smith,QB,SF,GB,17.74
Ryan Fitzpatrick,QB,BUF,NYJ,17.60
Tom Brady,QB,NE,TEN,17.54
Cam Newton,QB,CAR,TB,17.52
Ben Roethlisberger,QB,PIT,DEN,17.20
Andrew Luck,QB,IND,CHI,16.26
Matt Schaub,QB,HOU,MIA,14.44
Philip Rivers,QB,LAC,OAK,13.04
Eli Manning,QB,NYG,DAL,12.52
Jake Locker,QB,TEN,NE,12.26
Sam Bradford,QB,LAR,DET,12.12
Josh Freeman,QB,TB,CAR,10.82
Russell Wilson,QB,SEA,ARI,10.12
Christian Ponder,QB,MIN,JAX,9.90
Andy Dalton,QB,CIN,BAL,7.94
Kevin Kolb,QB,ARI,SEA,6.54
Ryan Tannehill,QB,MIA,HOU,5.36
John Skelton,QB,ARI,SEA,5.16
Brandon Weeden,QB,CLE,PHI,3.22
Tyrod Taylor,QB,BAL,CIN,1.90
Matt Hasselbeck,QB,TEN,NE,1.72
Colin Kaepernick,QB,SF,GB,1.70
Tim Tebow,QB,NYJ,BUF,1.10
Chase Daniel,QB,NO,WAS,0.00
Bruce Gradkowski,QB,CIN,BAL,0.00
Brandon Marshall,WR,CHI,IND,29.90
Andre Johnson,WR,HOU,MIA,28.90
Lance Moore,WR,NO,WAS,27.00
Stephen Hill,WR,NYJ,BUF,25.90
Reggie Wayne,WR,IND,CHI,25.50
Demaryius Thomas,WR,DEN,PIT,25.00
Pierre Garcon,WR,WAS,NO,23.90
Randall Cobb,WR,GB,SF,22.70
Jeremy Maclin,WR,PHI,CLE,22.60
Steve Smith,WR,CAR,TB,20.60
Jeremy Kerley,WR,NYJ,BUF,20.50
Calvin Johnson,WR,DET,LAR,20.10
James Jones,WR,GB,SF,18.10
Andre Roberts,WR,ARI,SEA,17.90
Cecil Shorts,WR,JAX,MIN,17.40
Miles Austin,WR,DAL,NYG,17.30
Alshon Jeffery,WR,CHI,IND,17.00
Malcom Floyd,WR,LAC,OAK,16.60
Anquan Boldin,WR,BAL,CIN,16.60
Andrew Hawkins,WR,CIN,BAL,16.60
Percy Harvin,WR,MIN,JAX,16.40
Brandon LaFell,WR,CAR,TB,15.50
Steve Johnson,WR,BUF,NYJ,15.50
Aldrick Robinson,WR,WAS,NO,15.20
Brandon Gibson,WR,LAR,DET,15.10
Donald Jones,WR,BUF,NYJ,15.10
Randy Moss,WR,SF,GB,14.70
Roddy White,WR,ATL,KC,14.70
Michael Crabtree,WR,SF,GB,14.60
Mike Wallace,WR,PIT,DEN,13.70
Rod Streater,WR,OAK,LAC,13.70
Sidney Rice,WR,SEA,ARI,13.60
Nate Burleson,WR,DET,LAR,13.50
Jordy Nelson,WR,GB,SF,13.40
Nate Washington,WR,TEN,NE,13.30
Donnie Avery,WR,IND,CHI,12.70
Dez Bryant,WR,DAL,NYG,12.50
DeSean Jackson,WR,PHI,CLE,12.20
Danny Amendola,WR,LAR,DET,12.20
AJ Green,WR,CIN,BAL,12.00
Brandon Lloyd,WR,NE,TEN,11.90
Antonio Brown,WR,PIT,DEN,11.80
Victor Cruz,WR,NYG,DAL,11.80
Laurent Robinson,WR,JAX,MIN,11.60
Santonio Holmes,WR,NYJ,BUF,10.80
Eric Decker,WR,DEN,PIT,10.40
Larry Fitzgerald,WR,ARI,SEA,10.30
Marques Colston,WR,NO,WAS,10.10
Dennis Pitta,TE,BAL,CIN,18.30
Rob Gronkowski,TE,NE,TEN,18.00
Jermichael Finley,TE,GB,SF,17.70
Tony Gonzalez,TE,ATL,KC,16.30
Marcedes Lewis,TE,JAX,MIN,16.20
Jacob Tamme,TE,DEN,PIT,15.30
Heath Miller,TE,PIT,DEN,15.00
Coby Fleener,TE,IND,CHI,14.20
Martellus Bennett,TE,NYG,DAL,14.00
Scott Chandler,TE,BUF,NYJ,13.80
Vernon Davis,TE,SF,GB,13.30
Owen Daniels,TE,HOU,MIA,12.70
Brandon Pettigrew,TE,DET,LAR,12.70
Kyle Rudolph,TE,MIN,JAX,11.70
Kevin Boss,TE,KC,ATL,11.60
Greg Olsen,TE,CAR,TB,11.60
Brandon Myers,TE,OAK,LAC,11.50
Clay Harbor,TE,PHI,CLE,10.60
Brent Celek,TE,PHI,CLE,10.50
Jared Cook,TE,TEN,NE,10.40
Antonio Gates,TE,LAC,OAK,8.30
Tony Scheffler,TE,DET,LAR,8.00
Zach Miller,TE,SEA,ARI,7.00
Tony Moeaki,TE,KC,ATL,6.70
Jeff Cumberland,TE,NYJ,BUF,6.30
Todd Heap,TE,ARI,SEA,6.20
Jermaine Gresham,TE,CIN,BAL,6.00
Fred Davis,TE,WAS,NO,5.80
Anthony Fasano,TE,MIA,HOU,4.90
Dallas Clark,TE,TB,CAR,4.30
Ed Dickson,TE,BAL,CIN,4.20
Will Heller,TE,DET,LAR,3.90
Lance Kendricks,TE,LAR,DET,3.60
Logan Paulsen,TE,WAS,NO,3.20
Jason Witten,TE,DAL,NYG,3.00
Benjamin Watson,TE,CLE,PHI,2.90
Jeff King,TE,ARI,SEA,2.80
Kyle Adams,TE,CHI,IND,2.70
James Casey,TE,HOU,MIA,2.70
David Ausberry,TE,OAK,LAC,2.20
Mike McNeill,TE,LAR,DET,2.00
James Hanna,TE,DAL,NYG,2.00
Dominique Jones,TE,IND,CHI,1.80
Dustin Keller,TE,NYJ,BUF,1.70
Joel Dreessen,TE,DEN,PIT,1.60
Michael Palmer,TE,ATL,KC,1.60
John Phillips,TE,DAL,NYG,1.60
Bear Pascoe,TE,NYG,DAL,1.60
Kevin Smith,RB,DET,LAR,25.10
Darren McFadden,RB,OAK,LAC,24.80
Ray Rice,RB,BAL,CIN,24.30
Adrian Peterson,RB,MIN,JAX,21.70
Alfred Morris,RB,WAS,NO,21.60
LeSean McCoy,RB,PHI,CLE,21.60
Frank Gore,RB,SF,GB,21.30
Matt Forte,RB,CHI,IND,21.00
Arian Foster,RB,HOU,MIA,20.50
DeMarco Murray,RB,DAL,NYG,19.00
Reggie Bush,RB,MIA,HOU,17.50
Ahmad Bradshaw,RB,NYG,DAL,17.30
BenJarvus Green-Ellis,RB,CIN,BAL,16.50
Darren Sproles,RB,NO,WAS,16.50
Michael Bush,RB,CHI,IND,16.20
Doug Martin,RB,TB,CAR,15.80
Shonn Greene,RB,NYJ,BUF,15.40
Dexter McCluster,RB,KC,ATL,14.20
Maurice Jones-Drew,RB,JAX,MIN,12.50
Steven Jackson,RB,LAR,DET,12.40
Shaun Draughn,RB,KC,ATL,12.10
Marshawn Lynch,RB,SEA,ARI,11.70
Chris Johnson,RB,TEN,NE,11.10
Donald Brown,RB,IND,CHI,10.80
Jamaal Charles,RB,KC,ATL,8.70
Ronnie Brown,RB,LAC,OAK,8.10
LaRod Stephens-Howling,RB,ARI,SEA,7.80
Willis McGahee,RB,DEN,PIT,7.40
Jonathan Dwyer,RB,PIT,DEN,7.40
Knowshon Moreno,RB,DEN,PIT,7.30
Curtis Brinkley,RB,LAC,OAK,7.00
Joique Bell,RB,DET,LAR,6.10
Erik Lorig,FB,TB,CAR,6.10
LeRon McClain,RB,LAC,OAK,6.00
Marcus Thigpen,RB,MIA,HOU,6.00
Ben Tate,RB,HOU,MIA,5.80
Roy Helu,RB,WAS,NO,5.70
Jacquizz Rodgers,RB,ATL,KC,5.50
Trent Richardson,RB,CLE,PHI,5.40
Peyton Hillis,RB,KC,ATL,5.40
Rashad Jennings,RB,JAX,MIN,5.00
Darius Reynaud,RB,TEN,NE,4.90
Vonta Leach,RB,BAL,CIN,4.80
Isaac Redman,RB,PIT,DEN,4.70
Daniel Thomas,RB,MIA,HOU,4.30
Kendall Hunter,RB,SF,GB,4.10
Marcel Reece,FB,OAK,LAC,4.00
Brandon Jackson,RB,CLE,PHI,4.00
Nate Kaeding,K,LAC,OAK,0.00
Matt Bryant,K,ATL,KC,0.00
David Akers,K,SF,GB,0.00
Justin Tucker,K,BAL,CIN,0.00
Shayne Graham,K,HOU,MIA,0.00
Nick Folk,K,NYJ,BUF,0.00
Greg Zuerlein,K,LAR,DET,0.00
Robbie Gould,K,CHI,IND,0.00
Steven Hauschka,K,SEA,ARI,0.00
Connor Barth,K,TB,CAR,0.00
Phil Dawson,K,CLE,PHI,0.00
Stephen Gostkowski,K,NE,TEN,0.00
DJ Smith,K,GB,SF,0.00
Jason Hanson,K,DET,LAR,0.00
Josh Scobee,K,JAX,MIN,0.00
Thomas Howard,K,CIN,BAL,0.00
Jay Feely,K,ARI,SEA,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Mike Nugent,K,CIN,BAL,0.00
Rob Bironas,K,TEN,NE,0.00
Shaun Suisham,K,PIT,DEN,0.00
Ryan Succop,K,KC,ATL,0.00
Dan Bailey,K,DAL,NYG,0.00
Garrett Hartley,K,NO,WAS,0.00
Lawrence Tynes,K,NYG,DAL,0.00
Matt Prater,K,DEN,PIT,0.00
Alex Henery,K,PHI,CLE,0.00
