,Player,Position,Team,Opponent,Points,PlayerID
115,Ed Dickson,TE,BAL,CIN,4.2,00-0027675
116,Will Heller,TE,DET,LAR,3.9,00-0021756
117,Lance Kendricks,TE,LA,DET,3.6,00-0027985
118,Logan Paulsen,TE,WAS,NO,3.2,00-0027215
119,Jason Witten,TE,DAL,NYG,3.0,00-0022127
120,Benjamin Watson,TE,CLE,PHI,2.9,00-0022943
121,Jeff King,TE,ARI,SEA,2.8,00-0024369
122,Kyle Adams,TE,CHI,IND,2.7,00-0028337
123,James Casey,TE,HOU,MIA,2.7,00-0027109
124,David Ausberry,TE,OAK,LAC,2.2,00-0028179
125,Mike McNeill,TE,LA,DET,2.0,00-0028651
126,James Hanna,TE,DAL,NYG,2.0,00-0029634
127,Dominique Jones,TE,IND,CHI,1.8,00-0028994
128,Dustin Keller,TE,NYJ,BUF,1.7,00-0026170
129,Joel Dreessen,TE,DEN,PIT,1.6,00-0023630
130,Michael Palmer,TE,ATL,KC,1.6,00-0027202
131,John Phillips,TE,DAL,NYG,1.6,00-0027139
132,Bear Pascoe,TE,NYG,DAL,1.6,00-0026931
133,Kevin Smith,RB,DET,LAR,25.1,
134,Darren McFadden,RB,OAK,LAC,24.8,00-0026144
135,Ray Rice,RB,BAL,CIN,24.3,00-0026195
136,Adrian Peterson,RB,MIN,JAX,21.7,00-0025394
137,Alfred Morris,RB,WAS,NO,21.6,00-0029141
138,LeSean McCoy,RB,PHI,CLE,21.6,00-0027029
139,Frank Gore,RB,SF,GB,21.3,00-0023500
140,Matt Forte,RB,CHI,IND,21.0,00-0026184
141,Arian Foster,RB,HOU,MIA,20.5,00-0026796
142,DeMarco Murray,RB,DAL,NYG,19.0,00-0028009
143,Reggie Bush,RB,MIA,HOU,17.5,00-0024217
144,Ahmad Bradshaw,RB,NYG,DAL,17.3,00-0025637
145,BenJarvus Green-Ellis,RB,CIN,BAL,16.5,00-0025860
146,Darren Sproles,RB,NO,WAS,16.5,00-0023564
147,Michael Bush,RB,CHI,IND,16.2,00-0025487
148,Doug Martin,RB,TB,CAR,15.8,00-0029613
149,Shonn Greene,RB,NYJ,BUF,15.4,00-0026899
150,Dexter McCluster,RB,KC,ATL,14.2,00-0027651
151,Maurice Jones-Drew,RB,JAX,MIN,12.5,00-0024275
152,Steven Jackson,RB,LA,DET,12.4,00-0022736
153,Shaun Draughn,RB,KC,ATL,12.1,00-0028202
154,Marshawn Lynch,RB,SEA,ARI,11.7,00-0025399
155,Chris Johnson,RB,TEN,NE,11.1,
156,Donald Brown,RB,IND,CHI,10.8,00-0027003
157,Jamaal Charles,RB,KC,ATL,8.7,00-0026213
158,Ronnie Brown,RB,LAC,OAK,8.1,00-0023437
159,LaRod Stephens-Howling,RB,ARI,SEA,7.8,00-0026956
160,Willis McGahee,RB,DEN,PIT,7.4,00-0022178
161,Jonathan Dwyer,RB,PIT,DEN,7.4,00-0027786
162,Knowshon Moreno,RB,DEN,PIT,7.3,00-0026988
163,Curtis Brinkley,RB,LAC,OAK,7.0,00-0026745
164,Joique Bell,RB,DET,LAR,6.1,00-0027218
165,Erik Lorig,FB,TB,CAR,6.1,00-0027844
166,LeRon McClain,RB,LAC,OAK,6.0,
167,Marcus Thigpen,RB,MIA,HOU,6.0,00-0026577
168,Ben Tate,RB,HOU,MIA,5.8,00-0027890
169,Roy Helu,RB,WAS,NO,5.7,00-0028043
170,Jacquizz Rodgers,RB,ATL,KC,5.5,00-0028083
171,Trent Richardson,RB,CLE,PHI,5.4,00-0029675
172,Peyton Hillis,RB,KC,ATL,5.4,00-0026367
173,Rashad Jennings,RB,JAX,MIN,5.0,00-0027155
174,Darius Reynaud,RB,TEN,NE,4.9,00-0025951
175,Vonta Leach,RB,BAL,CIN,4.8,00-0022397
176,Isaac Redman,RB,PIT,DEN,4.7,00-0026566
177,Daniel Thomas,RB,MIA,HOU,4.3,00-0028000
178,Kendall Hunter,RB,SF,GB,4.1,00-0028053
179,Marcel Reece,FB,OAK,LAC,4.0,00-0026393
180,Brandon Jackson,RB,CLE,PHI,4.0,00-0025450
181,Nate Kaeding,K,LAC,OAK,0.0,00-0022737
182,Matt Bryant,K,ATL,KC,0.0,00-0020578
183,David Akers,K,SF,GB,0.0,00-0000108
184,Justin Tucker,K,BAL,CIN,0.0,00-0029597
185,Shayne Graham,K,HOU,MIA,0.0,00-0019536
186,Nick Folk,K,NYJ,BUF,0.0,00-0025565
187,Greg Zuerlein,K,LA,DET,0.0,00-0029621
188,Robbie Gould,K,CHI,IND,0.0,00-0023252
189,Steven Hauschka,K,SEA,ARI,0.0,
190,Connor Barth,K,TB,CAR,0.0,00-0026138
191,Phil Dawson,K,CLE,PHI,0.0,00-0004091
192,Stephen Gostkowski,K,NE,TEN,0.0,00-0024333
193,DJ Smith,K,GB,SF,0.0,
194,Jason Hanson,K,DET,LAR,0.0,00-0006800
195,Josh Scobee,K,JAX,MIN,0.0,00-0022874
196,Thomas Howard,K,CIN,BAL,0.0,00-0024253
197,Jay Feely,K,ARI,SEA,0.0,00-0019770
198,Sebastian Janikowski,K,OAK,LAC,0.0,00-0019646
199,Mike Nugent,K,CIN,BAL,0.0,00-0023482
200,Rob Bironas,K,TEN,NE,0.0,00-0020962
201,Shaun Suisham,K,PIT,DEN,0.0,00-0023001
202,Ryan Succop,K,KC,ATL,0.0,00-0026968
203,Dan Bailey,K,DAL,NYG,0.0,00-0028660
204,Garrett Hartley,K,NO,WAS,0.0,00-0025824
205,Lawrence Tynes,K,NYG,DAL,0.0,00-0019778
206,Matt Prater,K,DEN,PIT,0.0,00-0023853
207,Alex Henery,K,PHI,CLE,0.0,00-0028058
208,Justin Medlock,K,CAR,TB,0.0,00-0025547
209,Rian Lindell,K,BUF,NYJ,0.0,00-0019310
210,Dan Carpenter,K,MIA,HOU,0.0,00-0026003
211,Adam Vinatieri,K,IND,CHI,0.0,00-0016919
212,Mason Crosby,K,GB,SF,0.0,00-0025580
213,John Potter,K,BUF,NYJ,0.0,00-0029318
214,Baltimore Ravens,DST,BAL,CIN,18.0,
215,New England Patriots,DST,NE,TEN,16.0,
216,Denver Broncos,DST,DEN,PIT,14.0,
217,Houston Texans,DST,HOU,MIA,14.0,
218,Philadelphia Eagles,DST,PHI,CLE,14.0,
219,Chicago Bears,DST,CHI,IND,14.0,
220,Los Angeles Rams,DST,LA,DET,13.0,
221,Tampa Bay Buccaneers,DST,TB,CAR,13.0,
222,Arizona Cardinals,DST,ARI,SEA,10.0,
223,Green Bay Packers,DST,GB,SF,9.0,
224,Atlanta Falcons,DST,ATL,KC,9.0,
225,Los Angeles Chargers,DST,LAC,OAK,8.0,
226,Miami Dolphins,DST,MIA,HOU,7.0,
227,Indianapolis Colts,DST,IND,CHI,6.0,
228,Dallas Cowboys,DST,DAL,NYG,6.0,
229,Seattle Seahawks,DST,SEA,ARI,6.0,
230,Minnesota Vikings,DST,MIN,JAX,6.0,
231,New Orleans Saints,DST,NO,WAS,6.0,
232,San Francisco 49ers,DST,SF,GB,5.0,
233,Detroit Lions,DST,DET,LAR,5.0,
234,Washington Redskins,DST,WAS,NO,5.0,
235,New York Giants,DST,NYG,DAL,4.0,
236,Jacksonville Jaguars,DST,JAX,MIN,4.0,
237,Pittsburgh Steelers,DST,PIT,DEN,4.0,
238,Carolina Panthers,DST,CAR,TB,3.0,
239,Oakland Raiders,DST,OAK,LAC,1.0,
240,Tennessee Titans,DST,TEN,NE,0.0,
241,Cincinnati Bengals,DST,CIN,BAL,-1.0,
242,Buffalo Bills,DST,BUF,NYJ,-2.0,
243,Kansas City Chiefs,DST,KC,ATL,-3.0,
