Rank,Player,Position,Week,Team,Opponent,TFL,Sacks,QBHits,Interceptions,FumRec,Safeties,DefTD,ReturnTD,PtsAllowed,Points,Year
1,Cleveland Browns,DST,1,CLE,PHI,6,2,11,4,1,0,1,0,17,19.00,2012
2,New York Jets,DST,1,NYJ,BUF,3,0,6,3,1,0,1,1,28,19.00,2012
3,Baltimore Ravens,DST,1,BAL,CIN,2,4,6,1,1,0,1,0,13,18.00,2012
4,New England Patriots,DST,1,NE,TEN,5,2,3,1,1,0,1,0,13,16.00,2012
5,Chicago Bears,DST,1,CHI,IND,4,3,5,3,2,0,0,0,21,14.00,2012
6,Denver Broncos,DST,1,DEN,PIT,9,5,10,1,0,0,1,0,19,14.00,2012
7,Houston Texans,DST,1,HOU,MIA,4,2,3,3,1,0,0,0,10,14.00,2012
8,Philadelphia Eagles,DST,1,PHI,CLE,5,2,4,4,0,0,0,0,16,14.00,2012
9,Los Angeles Rams,DST,1,LAR,DET,4,1,3,3,0,0,1,0,27,13.00,2012
10,Tampa Bay Buccaneers,DST,1,TB,CAR,9,3,3,2,0,0,0,0,10,13.00,2012
11,Arizona Cardinals,DST,1,ARI,SEA,3,3,8,1,1,0,0,0,16,10.00,2012
12,Atlanta Falcons,DST,1,ATL,KC,7,3,4,2,1,0,0,0,24,9.00,2012
13,Green Bay Packers,DST,1,GB,SF,3,4,6,0,0,0,0,1,30,9.00,2012
14,Los Angeles Chargers,DST,1,LAC,OAK,8,3,6,0,1,0,0,0,14,8.00,2012
15,Miami Dolphins,DST,1,MIA,HOU,8,2,5,0,0,0,0,1,30,7.00,2012
16,Dallas Cowboys,DST,1,DAL,NYG,5,3,5,0,1,0,0,0,17,6.00,2012
17,Indianapolis Colts,DST,1,IND,CHI,7,2,3,1,0,0,1,0,41,6.00,2012
18,Seattle Seahawks,DST,1,SEA,ARI,1,1,5,1,1,0,0,0,20,6.00,2012
19,Minnesota Vikings,DST,1,MIN,JAX,3,2,7,0,1,0,0,0,23,6.00,2012
20,New Orleans Saints,DST,1,NO,WAS,3,2,5,0,0,0,0,1,40,6.00,2012
21,Detroit Lions,DST,1,DET,LAR,5,4,8,0,0,0,0,0,23,5.00,2012
22,San Francisco 49ers,DST,1,SF,GB,2,3,5,1,0,0,0,0,22,5.00,2012
23,Washington Redskins,DST,1,WAS,NO,3,2,5,2,0,0,0,0,32,5.00,2012
24,Jacksonville Jaguars,DST,1,JAX,MIN,4,2,1,0,1,0,0,0,26,4.00,2012
25,New York Giants,DST,1,NYG,DAL,4,2,2,1,0,0,0,0,24,4.00,2012
26,Pittsburgh Steelers,DST,1,PIT,DEN,2,2,4,0,1,0,0,0,31,4.00,2012
27,Carolina Panthers,DST,1,CAR,TB,4,2,2,0,0,0,0,0,16,3.00,2012
28,Oakland Raiders,DST,1,OAK,LAC,4,1,3,0,0,0,0,0,22,1.00,2012
29,Tennessee Titans,DST,1,TEN,NE,6,1,4,0,0,0,0,0,34,0.00,2012
30,Cincinnati Bengals,DST,1,CIN,BAL,4,3,4,0,0,0,0,0,44,-1.00,2012
31,Buffalo Bills,DST,1,BUF,NYJ,1,0,0,1,0,0,0,0,48,-2.00,2012
32,Kansas City Chiefs,DST,1,KC,ATL,4,1,3,0,0,0,0,0,40,-3.00,2012
