Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Amari Cooper,WR,8,OAK,TB,15,12,80,173,1,34,12,14,0,0,0,0,0,38.30,2016
2,Jamison Crowder,WR,8,WAS,CIN,13,9,69,107,1,33,8,12,0,0,0,0,0,28.70,2016
3,JJ Nelson,WR,8,ARI,CAR,12,8,67,79,2,19,7,10,0,0,0,0,0,27.90,2016
4,Dez Bryant,WR,8,DAL,PHI,14,4,29,113,1,53,8,28,0,0,0,0,0,24.30,2016
5,AJ Green,WR,8,CIN,WAS,18,9,50,121,0,40,7,13,0,0,0,0,0,24.10,2016
6,Jordan Matthews,WR,8,PHI,DAL,15,11,73,65,1,13,4,6,0,0,0,0,0,23.50,2016
7,Mohamed Sanu,WR,8,ATL,GB,10,9,90,84,1,14,8,9,0,0,0,0,0,23.40,2016
8,Allen Hurns,WR,8,JAX,TEN,11,7,64,98,1,31,9,14,0,0,0,0,0,22.80,2016
9,Michael Crabtree,WR,8,OAK,TB,16,8,50,108,0,45,7,14,0,0,0,0,0,21.80,2016
10,Stefon Diggs,WR,8,MIN,CHI,13,8,62,76,1,25,6,10,0,0,0,0,0,21.60,2016
11,Tyreek Hill,WR,8,KC,IND,6,5,83,98,1,49,16,20,1,7,0,0,0,21.50,2016
12,Terrelle Pryor,WR,8,CLE,NYJ,12,6,50,101,0,35,8,17,0,0,0,0,0,21.10,2016
13,Andrew Hawkins,WR,8,CLE,NYJ,9,5,56,31,2,17,3,6,0,0,0,0,0,20.10,2016
14,Kendall Wright,WR,8,TEN,JAX,5,4,80,84,1,36,17,21,1,15,0,0,0,19.90,2016
15,Jordy Nelson,WR,8,GB,ATL,9,4,44,94,1,58,10,24,0,0,0,0,0,19.40,2016
16,Davante Adams,WR,8,GB,ATL,14,12,86,74,0,22,5,6,0,0,0,1,0,19.40,2016
17,Quincy Enunwa,WR,8,NYJ,CLE,11,4,36,93,1,57,9,23,0,0,0,0,0,19.30,2016
18,Chris Hogan,WR,8,NE,BUF,4,4,100,91,1,53,23,23,0,0,0,0,0,19.10,2016
19,Larry Fitzgerald,WR,8,ARI,CAR,11,10,91,74,0,11,7,7,0,0,0,0,0,17.40,2016
20,Alshon Jeffery,WR,8,CHI,MIN,8,4,50,63,1,34,8,16,0,0,0,0,0,16.30,2016
21,Seth Roberts,WR,8,OAK,TB,7,3,43,69,1,41,10,23,0,0,0,0,0,15.90,2016
22,Taylor Gabriel,WR,8,ATL,GB,3,3,100,68,1,47,23,23,0,0,0,0,0,15.80,2016
23,John Brown,WR,8,ARI,CAR,4,4,100,49,1,17,12,12,0,0,0,0,0,14.90,2016
24,Brandin Cooks,WR,8,NO,SEA,6,4,67,44,1,20,7,11,0,0,0,0,0,14.40,2016
25,Donte Moncrief,WR,8,IND,KC,9,4,44,41,1,15,5,10,1,-1,0,0,0,14.00,2016
26,Rishard Matthews,WR,8,TEN,JAX,4,4,100,38,1,16,10,10,0,0,0,0,0,13.80,2016
27,Julian Edelman,WR,8,NE,BUF,8,4,50,37,1,12,5,9,1,0,0,0,0,13.70,2016
28,Travis Benjamin,WR,8,LAC,DEN,9,3,33,44,1,18,5,15,0,0,0,0,0,13.40,2016
