Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jordan Howard,RB,8,CHI,MIN,26,153,6,1,4,4,49,0,0,0,33.20,2016
2,Theo Riddick,RB,8,DET,HOU,11,56,5,0,11,8,77,1,0,0,27.30,2016
3,Jonathan Stewart,RB,8,CAR,ARI,25,95,4,2,2,1,25,0,1,1,24.00,2016
4,Matt Forte,RB,8,NYJ,CLE,25,82,3,2,3,2,16,0,0,0,23.80,2016
5,DeMarco Murray,RB,8,TEN,JAX,21,123,6,1,2,1,5,0,0,0,22.80,2016
6,Melvin Gordon,RB,8,LAC,DEN,23,111,5,0,7,4,44,0,0,0,22.50,2016
7,Devonta Freeman,RB,8,ATL,GB,11,35,3,1,6,4,23,1,0,0,21.80,2016
8,Derrick Henry,RB,8,TEN,JAX,16,60,4,1,5,4,37,0,0,0,19.70,2016
9,Ezekiel Elliott,RB,8,DAL,PHI,22,96,4,0,4,4,52,0,0,0,18.80,2016
10,Mike Gillislee,RB,8,BUF,NE,12,85,7,1,3,3,9,0,0,0,18.40,2016
11,Devontae Booker,RB,8,DEN,LAC,19,54,3,1,6,5,30,0,1,1,18.40,2016
12,David Johnson,RB,8,ARI,CAR,10,24,2,0,9,7,84,0,0,0,17.80,2016
13,Duke Johnson,RB,8,CLE,NYJ,4,29,7,0,8,6,87,0,0,0,17.60,2016
14,Darren Sproles,RB,8,PHI,DAL,15,86,6,0,7,5,17,0,1,0,15.30,2016
15,Bilal Powell,RB,8,NYJ,CLE,6,76,13,1,3,1,3,0,0,0,14.90,2016
16,Jacquizz Rodgers,RB,8,TB,OAK,19,69,4,1,1,1,9,0,0,0,14.80,2016
17,Rob Kelley,RB,8,WAS,CIN,21,87,4,1,2,0,0,0,0,0,14.70,2016
18,Jeremy Hill,RB,8,CIN,WAS,20,76,4,1,1,1,-3,0,0,0,14.30,2016
19,Lamar Miller,RB,8,HOU,DET,17,56,3,1,3,2,7,0,0,0,14.30,2016
20,Isaiah Crowell,RB,8,CLE,NYJ,11,29,3,1,2,2,34,0,0,0,14.30,2016
21,CJ Prosise,RB,8,SEA,NO,4,23,6,0,4,4,80,0,0,0,14.30,2016
22,Frank Gore,RB,8,IND,KC,9,37,4,0,3,2,25,1,0,0,14.20,2016
23,Tim Hightower,RB,8,NO,SEA,26,102,4,0,3,1,0,0,0,0,14.20,2016
24,Giovani Bernard,RB,8,CIN,WAS,11,52,5,1,1,1,14,0,0,0,13.60,2016
25,Latavius Murray,RB,8,OAK,TB,11,48,4,0,7,5,23,0,0,0,12.10,2016
26,Christine Michael,RB,8,SEA,NO,10,40,4,1,2,1,2,0,0,0,11.20,2016
27,LeGarrette Blount,RB,8,NE,BUF,18,43,2,1,0,0,0,0,0,0,10.30,2016
28,Matt Asiata,RB,8,MIN,CHI,14,42,3,0,5,2,36,0,0,0,9.80,2016
29,TJ Yeldon,RB,8,JAX,TEN,3,20,7,0,4,4,36,0,0,0,9.60,2016
30,Chris Thompson,RB,8,WAS,CIN,7,14,2,0,5,5,27,0,0,0,9.10,2016
31,Jamize Olawale,FB,8,OAK,TB,1,-1,-1,0,2,2,69,0,0,0,8.80,2016
32,Ryan Mathews,RB,8,PHI,DAL,4,10,3,1,1,1,1,0,0,0,8.10,2016
33,Charcandrick West,RB,8,KC,IND,14,52,4,0,3,2,8,0,0,0,8.00,2016
34,Jonathan Williams,RB,8,BUF,NE,5,12,2,1,0,0,0,0,0,0,7.20,2016
35,Terron Ward,RB,8,ATL,GB,6,46,8,0,1,1,11,0,0,0,6.70,2016
36,Spencer Ware,RB,8,KC,IND,7,19,3,0,2,2,28,0,0,0,6.70,2016
37,Robert Turbin,RB,8,IND,KC,2,9,5,0,3,3,25,0,0,0,6.40,2016
38,Derek Watt,FB,8,LAC,DEN,0,0,0,0,1,1,53,0,0,0,6.30,2016
39,Juwan Thompson,RB,8,DEN,LAC,1,1,1,1,0,0,0,0,0,0,6.10,2016
40,Jalen Richard,RB,8,OAK,TB,5,34,7,0,2,2,3,0,0,0,5.70,2016
41,James White,RB,8,NE,BUF,2,15,8,0,5,2,14,0,0,0,4.90,2016
42,Jerome Felton,FB,8,BUF,NE,0,0,0,0,3,2,26,0,0,0,4.60,2016
43,Reggie Bush,RB,8,BUF,NE,2,-8,-4,0,3,2,34,0,1,0,4.60,2016
44,Ronnie Hillman,RB,8,MIN,CHI,4,15,4,0,5,2,9,0,0,0,4.40,2016
45,Aaron Ripkowski,FB,8,GB,ATL,6,34,6,0,1,1,-1,0,0,0,4.30,2016
46,Alfred Blue,RB,8,HOU,DET,9,41,5,0,0,0,0,0,0,0,4.10,2016
47,Antone Smith,RB,8,TB,OAK,4,16,4,0,2,1,9,0,1,0,3.50,2016
48,Deandre Washington,RB,8,OAK,TB,5,32,6,0,0,0,0,0,0,0,3.20,2016
49,John Kuhn,FB,8,NO,SEA,0,0,0,0,3,2,12,0,0,0,3.20,2016
50,Knile Davis,RB,8,GB,ATL,3,4,1,0,2,2,4,0,0,0,2.80,2016
