Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Tyler Eifert,TE,8,CIN,WAS,12,9,75,102,1,22,9,11,0,0,0,0,0,28.20,2016
2,Travis Kelce,TE,8,KC,IND,10,7,70,101,1,21,10,14,0,0,0,0,0,26.10,2016
3,Rob Gronkowski,TE,8,NE,BUF,7,5,71,109,1,53,16,22,0,0,0,0,0,24.90,2016
4,Jordan Reed,TE,8,WAS,CIN,13,9,69,99,1,23,8,11,0,0,0,0,0,24.90,2016
5,Zach Miller,TE,8,CHI,MIN,10,7,70,88,0,21,9,13,0,0,0,0,0,15.80,2016
6,CJ Fiedorowicz,TE,8,HOU,DET,7,5,71,43,1,15,6,9,0,0,0,0,0,15.30,2016
7,Eric Ebron,TE,8,DET,HOU,10,7,70,79,0,34,8,11,0,0,0,0,0,14.90,2016
8,Vernon Davis,TE,8,WAS,CIN,5,5,100,93,0,44,19,19,0,0,0,0,0,14.30,2016
9,Antonio Gates,TE,8,LAC,DEN,9,4,44,33,1,12,4,8,0,0,0,0,0,13.30,2016
10,Mychal Rivera,TE,8,OAK,TB,3,3,100,36,1,27,12,12,0,0,0,0,0,12.60,2016
11,Julius Thomas,TE,8,JAX,TEN,6,3,50,28,1,10,5,9,0,0,0,0,0,11.80,2016
12,Delanie Walker,TE,8,TEN,JAX,5,4,80,75,0,47,15,19,1,3,0,0,0,11.80,2016
13,Cameron Brate,TE,8,TB,OAK,5,3,60,22,1,17,4,7,0,0,0,1,0,11.20,2016
14,Jason Witten,TE,8,DAL,PHI,3,2,67,16,1,11,5,8,0,0,0,0,0,9.60,2016
15,Virgil Green,TE,8,DEN,LAC,6,4,67,55,0,31,9,14,0,0,0,0,0,9.50,2016
16,Ben Koyack,TE,8,JAX,TEN,5,5,100,41,0,14,8,8,0,0,0,0,0,9.10,2016
17,Austin Hooper,TE,8,ATL,GB,5,5,100,41,0,17,8,8,0,0,0,0,0,9.10,2016
18,Kyle Rudolph,TE,8,MIN,CHI,6,5,83,31,0,11,5,6,0,0,0,0,0,8.10,2016
19,Coby Fleener,TE,8,NO,SEA,4,4,100,36,0,13,9,9,0,0,0,0,0,7.60,2016
20,Martellus Bennett,TE,8,NE,BUF,5,4,80,35,0,16,7,9,0,0,0,0,0,7.50,2016
21,Gary Barnidge,TE,8,CLE,NYJ,7,3,43,42,0,32,6,14,0,0,0,0,0,7.20,2016
22,Jimmy Graham,TE,8,SEA,NO,5,3,60,34,0,15,7,11,0,0,0,0,0,6.40,2016
23,Ryan Griffin,TE,8,HOU,DET,3,3,100,34,0,23,11,11,0,0,0,0,0,6.40,2016
24,Marcedes Lewis,TE,8,JAX,TEN,6,4,67,23,0,9,4,6,0,0,0,0,0,6.30,2016
25,Jermaine Gresham,TE,8,ARI,CAR,5,3,60,32,0,19,6,11,0,0,0,0,0,6.20,2016
26,Clive Walford,TE,8,OAK,TB,4,3,75,31,0,17,8,10,0,0,0,0,0,6.10,2016
27,Zach Ertz,TE,8,PHI,DAL,4,4,100,19,0,11,5,5,0,0,0,0,0,5.90,2016
28,Jack Doyle,TE,8,IND,KC,3,2,67,36,0,20,12,18,0,0,0,0,0,5.60,2016
29,Erik Swoope,TE,8,IND,KC,3,2,67,30,0,16,10,15,0,0,0,0,0,5.00,2016
30,Demetrius Harris,TE,8,KC,IND,4,3,75,13,0,12,3,4,0,0,0,0,0,4.30,2016
31,Phillip Supernaw,TE,8,TEN,JAX,1,1,100,30,0,30,30,30,0,0,0,0,0,4.00,2016
32,Nick O'Leary,TE,8,BUF,NE,1,1,100,10,0,10,10,10,0,0,0,0,0,4.00,2016
33,Jacob Tamme,TE,8,ATL,GB,2,2,100,19,0,13,10,10,0,0,0,0,0,3.90,2016
34,Stephen Anderson,TE,8,HOU,DET,2,2,100,17,0,10,9,9,0,0,0,0,0,3.70,2016
35,Hunter Henry,TE,8,LAC,DEN,4,2,50,14,0,7,4,7,0,0,0,0,0,3.40,2016
36,Luke Stocker,TE,8,TB,OAK,2,2,100,8,0,10,4,4,0,0,0,0,0,2.80,2016
37,Charles Clay,TE,8,BUF,NE,6,2,33,6,0,4,1,3,0,0,0,0,0,2.60,2016
38,Greg Olsen,TE,8,CAR,ARI,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2016
39,Geoff Swaim,TE,8,DAL,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2016
40,Ben Braunecker,TE,8,CHI,MIN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2016
41,Nick Vannett,TE,8,SEA,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2016
42,Tyler Kroft,TE,8,CIN,WAS,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2016
43,Trey Burton,TE,8,PHI,DAL,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2016
44,Seth DeValve,TE,8,CLE,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2016
