Player,Position,Team,Opponent,Points
Virgil Green,TE,DEN,LAC,9.50
Ben Koyack,TE,JAX,TEN,9.10
Austin Hooper,TE,ATL,GB,9.10
Kyle Rudolph,TE,MIN,CHI,8.10
Coby Fleener,TE,NO,SEA,7.60
Martellus Bennett,TE,NE,BUF,7.50
Gary Barnidge,TE,CLE,NYJ,7.20
Ryan Griffin,TE,HOU,DET,6.40
Jimmy Graham,TE,SEA,NO,6.40
Marcedes Lewis,TE,JAX,TEN,6.30
Jermaine Gresham,TE,ARI,CAR,6.20
Clive Walford,TE,OAK,TB,6.10
Zach Ertz,TE,PHI,DAL,5.90
Jack Doyle,TE,IND,KC,5.60
Erik Swoope,TE,IND,KC,5.00
Demetrius Harris,TE,KC,IND,4.30
Nick O'Leary,TE,BUF,NE,4.00
Phillip Supernaw,TE,TEN,JAX,4.00
Jacob Tamme,TE,ATL,GB,3.90
Stephen Anderson,TE,HOU,DET,3.70
Hunter Henry,TE,LAC,DEN,3.40
Luke Stocker,TE,TB,OAK,2.80
Charles Clay,TE,BUF,NE,2.60
Greg Olsen,TE,CAR,ARI,2.10
Geoff Swaim,TE,DAL,PHI,1.80
Ben Braunecker,TE,CHI,MIN,1.80
Nick Vannett,TE,SEA,NO,1.70
Tyler Kroft,TE,CIN,WAS,1.60
Trey Burton,TE,PHI,DAL,1.60
Logan Paulsen,TE,CHI,MIN,1.50
Seth DeValve,TE,CLE,NYJ,1.50
Brandon Bostick,TE,NYJ,CLE,1.40
Josh Hill,TE,NO,SEA,1.30
Anthony Fasano,TE,TEN,JAX,0.00
Brandon Williams,TE,SEA,NO,0.00
Hakeem Valles,TE,ARI,CAR,0.00
Jonathan Stewart,RB,CAR,ARI,24.00
Matt Forte,RB,NYJ,CLE,23.80
DeMarco Murray,RB,TEN,JAX,22.80
Melvin Gordon,RB,LAC,DEN,22.50
Devonta Freeman,RB,ATL,GB,21.80
Derrick Henry,RB,TEN,JAX,19.70
Ezekiel Elliott,RB,DAL,PHI,18.80
Mike Gillislee,RB,BUF,NE,18.40
Devontae Booker,RB,DEN,LAC,18.40
David Johnson,RB,ARI,CAR,17.80
Duke Johnson,RB,CLE,NYJ,17.60
Darren Sproles,RB,PHI,DAL,15.30
Bilal Powell,RB,NYJ,CLE,14.90
Jacquizz Rodgers,RB,TB,OAK,14.80
Rob Kelley,RB,WAS,CIN,14.70
Jeremy Hill,RB,CIN,WAS,14.30
Lamar Miller,RB,HOU,DET,14.30
Isaiah Crowell,RB,CLE,NYJ,14.30
CJ Prosise,RB,SEA,NO,14.30
Frank Gore,RB,IND,KC,14.20
Tim Hightower,RB,NO,SEA,14.20
Giovani Bernard,RB,CIN,WAS,13.60
Latavius Murray,RB,OAK,TB,12.10
Christine Michael,RB,SEA,NO,11.20
LeGarrette Blount,RB,NE,BUF,10.30
Matt Asiata,RB,MIN,CHI,9.80
TJ Yeldon,RB,JAX,TEN,9.60
Chris Thompson,RB,WAS,CIN,9.10
Jamize Olawale,FB,OAK,TB,8.80
Ryan Mathews,RB,PHI,DAL,8.10
Charcandrick West,RB,KC,IND,8.00
Jonathan Williams,RB,BUF,NE,7.20
Terron Ward,RB,ATL,GB,6.70
Spencer Ware,RB,KC,IND,6.70
Robert Turbin,RB,IND,KC,6.40
Derek Watt,FB,LAC,DEN,6.30
Juwan Thompson,RB,DEN,LAC,6.10
Jalen Richard,RB,OAK,TB,5.70
James White,RB,NE,BUF,4.90
Reggie Bush,RB,BUF,NE,4.60
Jerome Felton,FB,BUF,NE,4.60
Ronnie Hillman,RB,MIN,CHI,4.40
Aaron Ripkowski,FB,GB,ATL,4.30
Alfred Blue,RB,HOU,DET,4.10
Antone Smith,RB,TB,OAK,3.50
Deandre Washington,RB,OAK,TB,3.20
John Kuhn,FB,NO,SEA,3.20
Knile Davis,RB,GB,ATL,2.80
Stephen Gostkowski,K,NE,BUF,0.00
Caleb Sturgis,K,PHI,DAL,0.00
Ryan Succop,K,TEN,JAX,0.00
Cairo Santos,K,KC,IND,0.00
Dan Bailey,K,DAL,PHI,0.00
Dustin Hopkins,K,WAS,CIN,0.00
Brandon McManus,K,DEN,LAC,0.00
Matt Bryant,K,ATL,GB,0.00
Connor Barth,K,CHI,MIN,0.00
Steven Hauschka,K,SEA,NO,0.00
Cody Parkey,K,CLE,NYJ,0.00
Nick Novak,K,HOU,DET,0.00
Matt Prater,K,DET,HOU,0.00
Nick Folk,K,NYJ,CLE,0.00
Mason Crosby,K,GB,ATL,0.00
Sebastian Janikowski,K,OAK,TB,0.00
Dan Carpenter,K,BUF,NE,0.00
Roberto Aguayo,K,TB,OAK,0.00
Blair Walsh,K,MIN,CHI,0.00
Mike Nugent,K,CIN,WAS,0.00
Adam Vinatieri,K,IND,KC,0.00
Jason Myers,K,JAX,TEN,0.00
Chandler Catanzaro,K,ARI,CAR,0.00
Josh Lambo,K,LAC,DEN,0.00
Los Angeles Chargers,DST,LAC,DEN,13.00
Kansas City Chiefs,DST,KC,IND,11.00
Seattle Seahawks,DST,SEA,NO,10.00
Chicago Bears,DST,CHI,MIN,9.00
Washington Redskins,DST,WAS,CIN,7.00
Detroit Lions,DST,DET,HOU,6.00
Dallas Cowboys,DST,DAL,PHI,5.00
Houston Texans,DST,HOU,DET,5.00
New Orleans Saints,DST,NO,SEA,4.00
New York Jets,DST,NYJ,CLE,4.00
Tennessee Titans,DST,TEN,JAX,4.00
Arizona Cardinals,DST,ARI,CAR,3.00
Cincinnati Bengals,DST,CIN,WAS,3.00
Philadelphia Eagles,DST,PHI,DAL,3.00
Tampa Bay Buccaneers,DST,TB,OAK,3.00
New England Patriots,DST,NE,BUF,2.00
Indianapolis Colts,DST,IND,KC,2.00
Oakland Raiders,DST,OAK,TB,2.00
Atlanta Falcons,DST,ATL,GB,2.00
Minnesota Vikings,DST,MIN,CHI,2.00
Green Bay Packers,DST,GB,ATL,1.00
Cleveland Browns,DST,CLE,NYJ,1.00
Buffalo Bills,DST,BUF,NE,1.00
Jacksonville Jaguars,DST,JAX,TEN,-4.00
