Player,Position,Team,Opponent,Points
Matt Cassel,QB,MIN,PHI,33.18
Alex Smith,QB,KC,OAK,32.18
Ryan Tannehill,QB,MIA,NE,27.38
Kirk Cousins,QB,WAS,ATL,27.24
Matt Flynn,QB,GB,DAL,26.66
Drew Brees,QB,NO,LAR,26.52
Tom Brady,QB,NE,MIA,24.56
EJ Manuel,QB,BUF,JAX,23.42
Tony Romo,QB,DAL,GB,23.32
Jay Cutler,QB,CHI,CLE,21.70
Colin Kaepernick,QB,SF,TB,20.32
Andy Dalton,QB,CIN,PIT,19.20
Peyton Manning,QB,DEN,LAC,18.56
Chad Henne,QB,JAX,BUF,17.68
Andrew Luck,QB,IND,HOU,17.10
Russell Wilson,QB,SEA,NYG,16.24
Cam Newton,QB,CAR,NYJ,16.12
Philip Rivers,QB,LAC,DEN,15.54
Matt McGloin,QB,OAK,KC,14.88
Kellen Clemens,QB,LAR,NO,14.82
Jason Campbell,QB,CLE,CHI,14.62
Mike Glennon,QB,TB,SF,14.16
Geno Smith,QB,NYJ,CAR,14.08
Carson Palmer,QB,ARI,TEN,13.14
Matthew Stafford,QB,DET,BAL,11.30
Ben Roethlisberger,QB,PIT,CIN,10.64
Matt Ryan,QB,ATL,WAS,10.30
Joe Flacco,QB,BAL,DET,10.18
Case Keenum,QB,HOU,IND,4.92
Eli Manning,QB,NYG,SEA,1.24
Curtis Painter,QB,NYG,SEA,1.20
Chase Daniel,QB,KC,OAK,1.14
Tarvaris Jackson,QB,SEA,NYG,0.64
Luke McCown,QB,NO,LAR,0.00
Joe Webb,QB,MIN,PHI,0.00
Colt McCoy,QB,SF,TB,-0.30
Julian Edelman,WR,NE,MIA,35.90
Dez Bryant,WR,DAL,GB,35.30
Kendall Wright,WR,TEN,ARI,30.00
Pierre Garcon,WR,WAS,ATL,28.90
Mike Wallace,WR,MIA,NE,26.80
Danny Amendola,WR,NE,MIA,26.10
Andre Caldwell,WR,DEN,LAC,23.90
Antonio Brown,WR,PIT,CIN,23.70
Marques Colston,WR,NO,LAR,23.20
Brandon Marshall,WR,CHI,CLE,21.50
Doug Baldwin,WR,SEA,NYG,19.40
Robert Woods,WR,BUF,JAX,19.20
Santana Moss,WR,WAS,ATL,18.40
AJ Green,WR,CIN,PIT,18.30
Alshon Jeffery,WR,CHI,CLE,17.90
Michael Preston,WR,TEN,ARI,17.70
Jordy Nelson,WR,GB,DAL,17.10
Keenan Allen,WR,LAC,DEN,16.90
Vincent Jackson,WR,TB,SF,16.80
Nate Washington,WR,TEN,ARI,16.20
Cordarrelle Patterson,WR,MIN,PHI,16.00
Andre Holmes,WR,OAK,KC,15.80
Marvin Jones,WR,CIN,PIT,15.80
Calvin Johnson,WR,DET,BAL,15.80
