Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jamaal Charles,RB,15,KC,OAK,8,20,3,1,8,8,195,4,0,0,62.50,2013
2,Eddie Lacy,RB,15,GB,DAL,21,141,7,1,5,4,30,0,0,0,30.10,2013
3,DeMarco Murray,RB,15,DAL,GB,18,134,7,1,7,4,19,0,0,0,28.30,2013
4,Matt Asiata,RB,15,MIN,PHI,30,51,2,3,5,3,15,0,0,0,27.60,2013
5,DeAngelo Williams,RB,15,CAR,NYJ,15,81,5,0,4,3,87,1,0,0,25.80,2013
6,Rashad Jennings,RB,15,OAK,KC,23,91,4,2,3,3,12,0,0,0,25.30,2013
7,Zac Stacy,RB,15,LAR,NO,28,133,5,1,2,1,10,0,0,0,24.30,2013
8,Marshawn Lynch,RB,15,SEA,NYG,16,47,3,1,6,6,73,0,0,0,24.00,2013
9,Ryan Mathews,RB,15,LAC,DEN,29,127,4,1,1,1,1,0,0,0,22.80,2013
10,Jordan Todman,RB,15,JAX,BUF,25,109,4,0,8,4,44,0,0,0,22.30,2013
11,Le'Veon Bell,RB,15,PIT,CIN,24,57,2,1,5,5,50,0,0,0,21.70,2013
12,Rashard Mendenhall,RB,15,ARI,TEN,21,69,3,2,2,1,9,0,0,0,20.80,2013
13,Steven Jackson,RB,15,ATL,WAS,15,38,3,2,6,4,5,0,0,0,20.30,2013
14,Trent Richardson,RB,15,IND,HOU,19,64,3,0,6,4,38,1,1,0,20.20,2013
15,Andre Ellington,RB,15,ARI,TEN,10,71,7,0,5,4,87,0,0,0,19.80,2013
16,Edwin Baker,RB,15,CLE,CHI,8,38,5,1,4,4,46,0,0,0,18.40,2013
17,Reggie Bush,RB,15,DET,BAL,17,86,5,1,4,2,15,0,0,0,18.10,2013
18,Chris Johnson,RB,15,TEN,ARI,13,40,3,0,3,3,51,1,0,0,18.10,2013
19,Matt Forte,RB,15,CHI,CLE,24,127,5,0,3,1,4,0,0,0,17.10,2013
20,LeSean McCoy,RB,15,PHI,MIN,8,38,5,0,7,5,68,0,0,0,15.60,2013
21,Pierre Thomas,RB,15,NO,LAR,8,21,3,0,8,7,62,0,0,0,15.30,2013
22,Darren Sproles,RB,15,NO,LAR,7,24,3,0,10,8,38,0,0,0,14.20,2013
23,Giovani Bernard,RB,15,CIN,PIT,13,33,3,1,4,2,13,0,0,0,12.60,2013
24,Knile Davis,RB,15,KC,OAK,9,34,4,1,2,2,8,0,0,0,12.20,2013
25,Ben Tate,RB,15,HOU,IND,16,72,5,0,6,3,20,0,2,0,12.20,2013
26,Frank Summers,FB,15,BUF,JAX,4,14,4,0,3,3,16,1,0,0,12.00,2013
27,Knowshon Moreno,RB,15,DEN,LAC,8,19,2,0,6,5,36,0,0,0,10.50,2013
28,Michael Bush,RB,15,CHI,CLE,3,44,15,1,0,0,0,0,0,0,10.40,2013
29,Marcus Thigpen,RB,15,MIA,NE,0,0,0,0,2,2,23,1,1,0,10.30,2013
30,Marcel Reece,FB,15,OAK,KC,5,18,4,0,7,2,52,0,0,0,9.88,2013
31,Fred Jackson,RB,15,BUF,JAX,17,80,5,0,2,1,8,0,0,0,9.80,2013
32,Montee Ball,RB,15,DEN,LAC,3,-1,0,0,5,5,49,0,0,0,9.80,2013
33,Alfred Morris,RB,15,WAS,ATL,18,98,5,0,1,1,8,0,2,2,9.60,2013
34,Bilal Powell,RB,15,NYJ,CAR,8,37,5,0,4,4,19,0,0,0,9.60,2013
35,Chris Ogbonnaya,RB,15,CLE,CHI,5,7,1,0,5,5,39,0,0,0,9.60,2013
36,Mike Tolbert,FB,15,CAR,NYJ,12,18,2,1,2,1,7,0,0,0,9.50,2013
37,James Starks,RB,15,GB,DAL,3,12,4,0,1,1,11,1,0,0,9.30,2013
38,Daniel Thomas,RB,15,MIA,NE,5,16,3,0,1,1,2,1,0,0,8.80,2013
39,Frank Gore,RB,15,SF,TB,22,86,4,0,0,0,0,0,0,0,8.60,2013
40,Jacquizz Rodgers,RB,15,ATL,WAS,4,17,4,0,4,4,24,0,0,0,8.10,2013
41,CJ Spiller,RB,15,BUF,JAX,13,67,5,0,2,1,1,0,0,0,7.80,2013
42,Ray Rice,RB,15,BAL,DET,12,56,5,0,4,1,8,0,0,0,7.40,2013
43,Lamar Miller,RB,15,MIA,NE,15,61,4,0,1,1,0,0,0,0,7.10,2013
44,Chris Ivory,RB,15,NYJ,CAR,11,66,6,0,1,0,0,0,0,0,6.60,2013
45,Andre Brown,RB,15,NYG,SEA,11,17,2,0,5,4,9,0,0,0,6.60,2013
46,Bruce Miller,FB,15,SF,TB,0,0,0,0,5,4,26,0,1,0,6.60,2013
47,Mark Ingram,RB,15,NO,LAR,1,5,5,0,2,2,39,0,0,0,6.40,2013
48,LeGarrette Blount,RB,15,NE,MIA,11,47,4,0,1,1,6,0,0,0,6.30,2013
49,Joique Bell,RB,15,DET,BAL,9,24,3,0,2,1,23,0,0,0,5.70,2013
50,Danny Woodhead,RB,15,LAC,DEN,9,29,3,0,1,1,13,0,0,0,5.20,2013
