Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,DeSean Jackson,WR,15,PHI,MIN,16,10,63,195,1,51,12,20,0,0,0,0,0,38.50,2013
2,Greg Jennings,WR,15,MIN,PHI,13,11,85,163,1,57,13,15,0,0,0,0,0,36.30,2013
3,Julian Edelman,WR,15,NE,MIA,19,13,68,139,1,24,7,11,0,0,0,0,0,35.90,2013
4,Dez Bryant,WR,15,DAL,GB,17,11,65,153,1,37,9,14,0,0,0,0,0,35.30,2013
5,Kendall Wright,WR,15,TEN,ARI,20,12,60,150,0,26,8,13,0,0,0,0,0,30.00,2013
6,Pierre Garcon,WR,15,WAS,ATL,10,7,70,129,1,53,13,18,0,0,0,0,0,28.90,2013
7,Mike Wallace,WR,15,MIA,NE,9,6,67,105,1,39,12,18,1,13,0,0,0,26.80,2013
8,Danny Amendola,WR,15,NE,MIA,14,10,71,131,0,30,9,13,0,0,0,0,0,26.10,2013
9,Andre Caldwell,WR,15,DEN,LAC,10,6,60,59,2,15,6,10,0,0,0,0,0,23.90,2013
10,Antonio Brown,WR,15,PIT,CIN,6,5,83,66,1,20,11,13,1,1,0,0,0,23.70,2013
11,Marques Colston,WR,15,NO,LAR,13,8,62,92,1,23,7,12,0,0,0,0,0,23.20,2013
12,Brandon Marshall,WR,15,CHI,CLE,13,6,46,95,1,41,7,16,0,0,0,0,0,21.50,2013
13,Doug Baldwin,WR,15,SEA,NYG,7,6,86,71,1,25,10,12,1,3,0,0,0,19.40,2013
14,Robert Woods,WR,15,BUF,JAX,6,5,83,82,1,20,14,16,0,0,0,0,0,19.20,2013
15,Santana Moss,WR,15,WAS,ATL,9,8,89,64,1,17,7,8,0,0,0,2,2,18.40,2013
16,AJ Green,WR,15,CIN,PIT,18,9,50,93,0,19,5,10,0,0,0,0,0,18.30,2013
17,Alshon Jeffery,WR,15,CHI,CLE,5,5,100,72,1,45,14,14,1,-3,0,0,0,17.90,2013
18,Michael Preston,WR,15,TEN,ARI,5,3,60,27,2,10,5,9,0,0,0,0,0,17.70,2013
19,Jordy Nelson,WR,15,GB,DAL,9,5,56,61,1,21,7,12,0,0,0,0,0,17.10,2013
20,Keenan Allen,WR,15,LAC,DEN,5,2,40,29,2,19,6,15,0,0,0,0,0,16.90,2013
21,Vincent Jackson,WR,15,TB,SF,8,5,63,58,1,16,7,12,0,0,0,0,0,16.80,2013
22,Nate Washington,WR,15,TEN,ARI,9,7,78,92,0,33,10,13,0,0,0,0,0,16.20,2013
23,Cordarrelle Patterson,WR,15,MIN,PHI,6,5,83,35,1,11,6,7,2,15,0,0,0,16.00,2013
24,Andre Holmes,WR,15,OAK,KC,7,4,57,58,1,28,8,15,0,0,0,0,0,15.80,2013
25,Marvin Jones,WR,15,CIN,PIT,9,5,56,48,1,13,5,10,0,0,0,0,0,15.80,2013
26,Calvin Johnson,WR,15,DET,BAL,14,6,43,98,0,37,7,16,0,0,0,0,0,15.80,2013
27,TY Hilton,WR,15,IND,HOU,12,8,67,78,0,41,7,10,0,0,0,0,0,15.80,2013
28,Josh Gordon,WR,15,CLE,CHI,10,3,30,67,1,43,7,22,0,0,0,0,0,15.70,2013
29,Michael Crabtree,WR,15,SF,TB,6,5,83,45,1,14,8,9,0,0,0,0,0,15.50,2013
30,Griff Whalen,WR,15,IND,HOU,5,4,80,45,1,18,9,11,0,0,0,0,0,14.50,2013
31,Jarrett Boykin,WR,15,GB,DAL,6,6,100,83,0,27,14,14,0,0,0,0,0,14.30,2013
32,Jacoby Jones,WR,15,BAL,DET,9,6,67,80,0,27,9,13,0,0,0,0,0,14.00,2013
33,James Jones,WR,15,GB,DAL,7,3,43,49,1,39,7,16,0,0,0,0,0,13.90,2013
34,Aldrick Robinson,WR,15,WAS,ATL,7,4,57,99,0,62,14,25,0,0,0,0,0,13.90,2013
35,Lance Moore,WR,15,NO,LAR,7,6,86,78,0,30,11,13,0,0,0,0,0,13.80,2013
36,Jerrel Jernigan,WR,15,NYG,SEA,8,7,88,67,0,14,8,10,0,0,0,0,0,13.70,2013
37,Jarius Wright,WR,15,MIN,PHI,5,4,80,95,0,42,19,24,0,0,0,0,0,13.50,2013
38,Jason Avant,WR,15,PHI,MIN,5,3,60,40,1,16,8,13,0,0,0,0,0,13.00,2013
39,Earl Bennett,WR,15,CHI,CLE,4,4,100,23,1,8,6,6,0,0,0,0,0,12.30,2013
40,Brian Hartline,WR,15,MIA,NE,8,5,63,70,0,19,9,14,0,0,0,0,0,12.00,2013
41,Rishard Matthews,WR,15,MIA,NE,9,5,56,64,0,24,7,13,0,0,0,0,0,11.40,2013
42,Torrey Smith,WR,15,BAL,DET,12,4,33,69,0,25,6,17,0,0,0,0,0,10.90,2013
