Player,Position,Team,Opponent,Points
Alex Smith,TE,CLE,OAK,9.40
Greg Olsen,TE,CAR,ATL,9.20
Delanie Walker,TE,SF,DET,9.10
Kellen Winslow,TE,TB,NO,9.00
Dustin Keller,TE,NYJ,MIA,7.10
Heath Miller,TE,PIT,JAX,6.70
Benjamin Watson,TE,CLE,OAK,6.50
Jermaine Gresham,TE,CIN,IND,6.30
Tony Gonzalez,TE,ATL,CAR,5.90
Marcedes Lewis,TE,JAX,PIT,4.90
Kellen Davis,TE,CHI,MIN,4.70
Ed Dickson,TE,BAL,HOU,4.00
Kyle Rudolph,TE,MIN,CHI,4.00
Bear Pascoe,TE,NYG,BUF,3.70
Martellus Bennett,TE,DAL,NE,3.30
Owen Daniels,TE,HOU,BAL,3.30
Evan Moore,TE,CLE,OAK,3.20
Jermichael Finley,TE,GB,LAR,3.00
Dennis Pitta,TE,BAL,HOU,2.90
Vernon Davis,TE,SF,DET,2.80
Anthony Fasano,TE,MIA,NYJ,2.30
Will Heller,TE,DET,SF,1.90
Zack Pianalto,TE,TB,NO,1.90
Michael Palmer,TE,ATL,CAR,1.80
Reggie Kelly,TE,ATL,CAR,1.70
John Phillips,TE,DAL,NE,1.70
Jimmy Kleinsasser,TE,MIN,CHI,1.40
Brandon Myers,TE,OAK,CLE,1.30
David Ausberry,TE,OAK,CLE,1.20
Donald Lee,TE,CIN,IND,1.20
Jacob Tamme,TE,IND,CIN,1.10
Chris Cooley,TE,WAS,PHI,0.90
Scott Chandler,TE,BUF,NYG,0.70
Weslye Saunders,TE,PIT,JAX,0.00
Matt Spaeth,TE,CHI,MIN,0.00
DJ Williams,TE,GB,LAR,0.00
Michael Hoomanawanui,TE,LAR,GB,0.00
Michael Turner,RB,ATL,CAR,30.70
Frank Gore,RB,SF,DET,25.60
LeSean McCoy,RB,PHI,WAS,24.90
Ray Rice,RB,BAL,HOU,24.10
Rashard Mendenhall,RB,PIT,JAX,23.60
Matt Forte,RB,CHI,MIN,18.30
Earnest Graham,RB,TB,NO,18.10
Jahvid Best,RB,DET,SF,17.00
Steven Jackson,RB,LAR,GB,16.50
Darren McFadden,RB,OAK,CLE,16.30
Jonathan Stewart,RB,CAR,ATL,16.20
Arian Foster,RB,HOU,BAL,16.10
Darren Sproles,RB,NO,TB,14.20
Cedric Benson,RB,CIN,IND,13.20
Donald Brown,RB,IND,CIN,13.10
Maurice Jones-Drew,RB,JAX,PIT,12.40
Adrian Peterson,RB,MIN,CHI,10.90
Marion Barber,RB,CHI,MIN,10.50
Ovie Mughelli,FB,ATL,CAR,10.00
Mark Ingram,RB,NO,TB,9.80
Reggie Bush,RB,MIA,NYJ,9.80
CJ Spiller,RB,BUF,NYG,8.90
Shonn Greene,RB,NYJ,MIA,8.70
James Starks,RB,GB,LAR,8.60
BenJarvus Green-Ellis,RB,NE,DAL,7.90
LaDainian Tomlinson,RB,NYJ,MIA,7.60
Montario Hardesty,RB,CLE,OAK,7.30
Ryan Grant,RB,GB,LAR,7.20
Daniel Thomas,RB,MIA,NYJ,6.90
Ricky Williams,RB,BAL,HOU,6.80
Brian Leonard,RB,CIN,IND,6.70
DeAngelo Williams,RB,CAR,ATL,5.60
Cadillac Williams,RB,LAR,GB,5.40
Felix Jones,RB,DAL,NE,5.30
Tashard Choice,RB,DAL,NE,5.00
DeMarco Murray,RB,DAL,NE,4.90
Joe McKnight,RB,NYJ,MIA,4.90
Danny Woodhead,RB,NE,DAL,4.90
Michael Bush,RB,OAK,CLE,4.70
Delone Carter,RB,IND,CIN,4.50
Bernard Scott,RB,CIN,IND,4.40
Ben Tate,RB,HOU,BAL,4.10
Maurice Morris,RB,DET,SF,3.80
Roy Helu,RB,WAS,PHI,3.70
Isaac Redman,RB,PIT,JAX,3.40
Kendall Hunter,RB,SF,DET,3.30
Toby Gerhart,RB,MIN,CHI,3.00
Jason Snelling,RB,ATL,CAR,2.90
Connor Barth,K,TB,NO,0.00
David Akers,K,SF,DET,0.00
Dan Bailey,K,DAL,NE,0.00
Mike Nugent,K,CIN,IND,0.00
Lawrence Tynes,K,NYG,BUF,0.00
John Kasay,K,NO,TB,0.00
Stephen Gostkowski,K,NE,DAL,0.00
Alex Henery,K,PHI,WAS,0.00
Matt Bryant,K,ATL,CAR,0.00
Jason Hanson,K,DET,SF,0.00
Josh Scobee,K,JAX,PIT,0.00
Graham Gano,K,WAS,PHI,0.00
Nick Folk,K,NYJ,MIA,0.00
Mason Crosby,K,GB,LAR,0.00
Sebastian Janikowski,K,OAK,CLE,0.00
Rian Lindell,K,BUF,NYG,0.00
Dan Carpenter,K,MIA,NYJ,0.00
Shaun Suisham,K,PIT,JAX,0.00
Olindo Mare,K,CAR,ATL,0.00
Adam Vinatieri,K,IND,CIN,0.00
Phil Dawson,K,CLE,OAK,0.00
Thomas Howard,K,CIN,IND,0.00
Ryan Longwell,K,MIN,CHI,0.00
Josh Brown,K,LAR,GB,0.00
Neil Rackers,K,HOU,BAL,0.00
DJ Smith,K,GB,LAR,0.00
Cincinnati Bengals,DST,CIN,IND,16.00
Philadelphia Eagles,DST,PHI,WAS,14.00
Green Bay Packers,DST,GB,LAR,12.00
Dallas Cowboys,DST,DAL,NE,12.00
Oakland Raiders,DST,OAK,CLE,11.00
Pittsburgh Steelers,DST,PIT,JAX,9.00
Tampa Bay Buccaneers,DST,TB,NO,9.00
Atlanta Falcons,DST,ATL,CAR,9.00
San Francisco 49ers,DST,SF,DET,8.00
Washington Redskins,DST,WAS,PHI,7.00
New England Patriots,DST,NE,DAL,7.00
New York Giants,DST,NYG,BUF,7.00
Detroit Lions,DST,DET,SF,6.00
Miami Dolphins,DST,MIA,NYJ,5.00
Houston Texans,DST,HOU,BAL,5.00
Baltimore Ravens,DST,BAL,HOU,5.00
Jacksonville Jaguars,DST,JAX,PIT,4.00
Cleveland Browns,DST,CLE,OAK,4.00
Los Angeles Rams,DST,LAR,GB,3.00
Buffalo Bills,DST,BUF,NYG,2.00
Carolina Panthers,DST,CAR,ATL,0.00
Indianapolis Colts,DST,IND,CIN,0.00
New Orleans Saints,DST,NO,TB,0.00
Minnesota Vikings,DST,MIN,CHI,-1.00
