,Player,Position,Team,Opponent,Points,PlayerID
117,Jimmy Kleinsasser,TE,MIN,CHI,1.4,00-0009323
118,Brandon Myers,TE,OAK,CLE,1.3,00-0027135
119,David Ausberry,TE,OAK,CLE,1.2,00-0028179
120,Donald Lee,TE,CIN,IND,1.2,00-0021929
121,Jacob Tamme,TE,IND,CIN,1.1,00-0026267
122,Chris Cooley,TE,WAS,PHI,0.9,00-0022738
123,Scott Chandler,TE,BUF,NYG,0.7,00-0025516
124,Weslye Saunders,TE,PIT,JAX,0.0,00-0028270
125,Matt Spaeth,TE,CHI,MIN,0.0,00-0025464
126,DJ Williams,TE,GB,LAR,0.0,
127,Michael Hoomanawanui,TE,LA,GB,0.0,00-0027732
128,Michael Turner,RB,ATL,CAR,30.7,00-0022821
129,Frank Gore,RB,SF,DET,25.6,00-0023500
130,LeSean McCoy,RB,PHI,WAS,24.9,00-0027029
131,Ray Rice,RB,BAL,HOU,24.1,00-0026195
132,Rashard Mendenhall,RB,PIT,JAX,23.6,00-0026163
133,Matt Forte,RB,CHI,MIN,18.3,00-0026184
134,Earnest Graham,RB,TB,NO,18.1,00-0021755
135,Jahvid Best,RB,DET,SF,17.0,00-0027880
136,Steven Jackson,RB,LA,GB,16.5,00-0022736
137,Darren McFadden,RB,OAK,CLE,16.3,00-0026144
138,Jonathan Stewart,RB,CAR,ATL,16.2,00-0026153
139,Arian Foster,RB,HOU,BAL,16.1,00-0026796
140,Darren Sproles,RB,NO,TB,14.2,00-0023564
141,Cedric Benson,RB,CIN,IND,13.2,00-0023439
142,Donald Brown,RB,IND,CIN,13.1,00-0027003
143,Maurice Jones-Drew,RB,JAX,PIT,12.4,00-0024275
144,Adrian Peterson,RB,MIN,CHI,10.9,00-0025394
145,Marion Barber,RB,CHI,MIN,10.5,00-0023544
146,Ovie Mughelli,FB,ATL,CAR,10.0,00-0022143
147,Mark Ingram,RB,NO,TB,9.8,00-0027966
148,Reggie Bush,RB,MIA,NYJ,9.8,00-0024217
149,CJ Spiller,RB,BUF,NYG,8.9,
150,Shonn Greene,RB,NYJ,MIA,8.7,00-0026899
151,James Starks,RB,GB,LAR,8.6,00-0027791
152,BenJarvus Green-Ellis,RB,NE,DAL,7.9,00-0025860
153,LaDainian Tomlinson,RB,NYJ,MIA,7.6,00-0020536
154,Montario Hardesty,RB,CLE,OAK,7.3,00-0027666
155,Ryan Grant,RB,GB,LAR,7.2,
156,Daniel Thomas,RB,MIA,NYJ,6.9,00-0028000
157,Ricky Williams,RB,BAL,HOU,6.8,00-0017915
158,Brian Leonard,RB,CIN,IND,6.7,00-0025439
159,DeAngelo Williams,RB,CAR,ATL,5.6,00-0024242
160,Cadillac Williams,RB,LA,GB,5.4,00-0023440
161,Felix Jones,RB,DAL,NE,5.3,00-0026162
162,Tashard Choice,RB,DAL,NE,5.0,00-0026262
163,DeMarco Murray,RB,DAL,NE,4.9,00-0028009
164,Joe McKnight,RB,NYJ,MIA,4.9,00-0027712
165,Danny Woodhead,RB,NE,DAL,4.9,00-0026019
166,Michael Bush,RB,OAK,CLE,4.7,00-0025487
167,Delone Carter,RB,IND,CIN,4.5,00-0028057
168,Bernard Scott,RB,CIN,IND,4.4,00-0026941
169,Ben Tate,RB,HOU,BAL,4.1,00-0027890
170,Maurice Morris,RB,DET,SF,3.8,00-0021182
171,Roy Helu,RB,WAS,PHI,3.7,00-0028043
172,Isaac Redman,RB,PIT,JAX,3.4,00-0026566
173,Kendall Hunter,RB,SF,DET,3.3,00-0028053
174,Toby Gerhart,RB,MIN,CHI,3.0,00-0027888
175,Jason Snelling,RB,ATL,CAR,2.9,00-0025631
176,Connor Barth,K,TB,NO,0.0,00-0026138
177,David Akers,K,SF,DET,0.0,00-0000108
178,Dan Bailey,K,DAL,NE,0.0,00-0028660
179,Mike Nugent,K,CIN,IND,0.0,00-0023482
180,Lawrence Tynes,K,NYG,BUF,0.0,00-0019778
181,John Kasay,K,NO,TB,0.0,00-0009028
182,Stephen Gostkowski,K,NE,DAL,0.0,00-0024333
183,Alex Henery,K,PHI,WAS,0.0,00-0028058
184,Matt Bryant,K,ATL,CAR,0.0,00-0020578
185,Jason Hanson,K,DET,SF,0.0,00-0006800
186,Josh Scobee,K,JAX,PIT,0.0,00-0022874
187,Graham Gano,K,WAS,PHI,0.0,00-0026858
188,Nick Folk,K,NYJ,MIA,0.0,00-0025565
189,Mason Crosby,K,GB,LAR,0.0,00-0025580
190,Sebastian Janikowski,K,OAK,CLE,0.0,00-0019646
191,Rian Lindell,K,BUF,NYG,0.0,00-0019310
192,Dan Carpenter,K,MIA,NYJ,0.0,00-0026003
193,Shaun Suisham,K,PIT,JAX,0.0,00-0023001
194,Olindo Mare,K,CAR,ATL,0.0,00-0010373
195,Adam Vinatieri,K,IND,CIN,0.0,00-0016919
196,Phil Dawson,K,CLE,OAK,0.0,00-0004091
197,Thomas Howard,K,CIN,IND,0.0,00-0024253
198,Ryan Longwell,K,MIN,CHI,0.0,00-0010072
199,Josh Brown,K,LA,GB,0.0,00-0021940
200,Neil Rackers,K,HOU,BAL,0.0,00-0019676
201,DJ Smith,K,GB,LAR,0.0,
202,Cincinnati Bengals,DST,CIN,IND,16.0,
203,Philadelphia Eagles,DST,PHI,WAS,14.0,
204,Green Bay Packers,DST,GB,LAR,12.0,
205,Dallas Cowboys,DST,DAL,NE,12.0,
206,Oakland Raiders,DST,OAK,CLE,11.0,
207,Pittsburgh Steelers,DST,PIT,JAX,9.0,
208,Tampa Bay Buccaneers,DST,TB,NO,9.0,
209,Atlanta Falcons,DST,ATL,CAR,9.0,
210,San Francisco 49ers,DST,SF,DET,8.0,
211,Washington Redskins,DST,WAS,PHI,7.0,
212,New England Patriots,DST,NE,DAL,7.0,
213,New York Giants,DST,NYG,BUF,7.0,
214,Detroit Lions,DST,DET,SF,6.0,
215,Miami Dolphins,DST,MIA,NYJ,5.0,
216,Houston Texans,DST,HOU,BAL,5.0,
217,Baltimore Ravens,DST,BAL,HOU,5.0,
218,Jacksonville Jaguars,DST,JAX,PIT,4.0,
219,Cleveland Browns,DST,CLE,OAK,4.0,
220,Los Angeles Rams,DST,LA,GB,3.0,
221,Buffalo Bills,DST,BUF,NYG,2.0,
222,Carolina Panthers,DST,CAR,ATL,0.0,
223,Indianapolis Colts,DST,IND,CIN,0.0,
224,New Orleans Saints,DST,NO,TB,0.0,
225,Minnesota Vikings,DST,MIN,CHI,-1.0,
