Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Ahmad Bradshaw,RB,6,NYG,BUF,26,104,4,3,2,2,26,0,0,0,36.00,2011
2,Fred Jackson,RB,6,BUF,NYG,16,121,8,1,6,5,47,0,0,0,30.80,2011
3,Michael Turner,RB,6,ATL,CAR,27,139,5,2,3,1,8,0,0,0,30.70,2011
4,Frank Gore,RB,6,SF,DET,15,141,9,1,5,2,5,0,0,0,25.60,2011
5,LeSean McCoy,RB,6,PHI,WAS,28,126,5,1,4,2,13,0,0,0,24.90,2011
6,Ray Rice,RB,6,BAL,HOU,23,101,4,0,7,5,60,0,0,0,24.10,2011
7,Rashard Mendenhall,RB,6,PIT,JAX,23,146,6,1,0,0,0,0,0,0,23.60,2011
8,Matt Forte,RB,6,CHI,MIN,17,87,5,0,7,6,36,0,0,0,18.30,2011
9,Earnest Graham,RB,6,TB,NO,17,109,6,0,2,2,22,0,0,0,18.10,2011
10,Jahvid Best,RB,6,DET,SF,12,37,3,0,8,6,73,0,0,0,17.00,2011
11,Steven Jackson,RB,6,LAR,GB,18,96,5,0,5,4,29,0,1,0,16.50,2011
12,Darren McFadden,RB,6,OAK,CLE,20,91,5,1,1,1,2,0,0,0,16.30,2011
13,Jonathan Stewart,RB,6,CAR,ATL,7,48,7,1,3,3,24,0,0,0,16.20,2011
14,Arian Foster,RB,6,HOU,BAL,15,49,3,0,11,6,52,0,0,0,16.10,2011
15,Darren Sproles,RB,6,NO,TB,1,16,16,0,11,8,46,0,0,0,14.20,2011
16,Cedric Benson,RB,6,CIN,IND,16,57,4,1,1,1,5,0,0,0,13.20,2011
17,Donald Brown,RB,6,IND,CIN,5,35,7,1,2,2,16,0,0,0,13.10,2011
18,Maurice Jones-Drew,RB,6,JAX,PIT,22,96,4,0,3,2,8,0,0,0,12.40,2011
19,Adrian Peterson,RB,6,MIN,CHI,12,39,3,1,1,1,0,0,0,0,10.90,2011
20,Marion Barber,RB,6,CHI,MIN,11,32,3,1,1,1,3,0,0,0,10.50,2011
21,Ovie Mughelli,FB,6,ATL,CAR,1,0,0,0,2,2,20,1,0,0,10.00,2011
22,Mark Ingram,RB,6,NO,TB,9,22,2,1,1,1,6,0,0,0,9.80,2011
23,Reggie Bush,RB,6,MIA,NYJ,10,71,7,0,2,2,7,0,1,0,9.80,2011
24,CJ Spiller,RB,6,BUF,NYG,0,0,0,0,5,5,39,0,0,0,8.90,2011
25,Shonn Greene,RB,6,NYJ,MIA,21,74,4,0,2,1,3,0,0,0,8.70,2011
26,James Starks,RB,6,GB,LAR,13,49,4,0,2,2,17,0,0,0,8.60,2011
27,BenJarvus Green-Ellis,RB,6,NE,DAL,14,58,4,0,1,1,11,0,0,0,7.90,2011
28,LaDainian Tomlinson,RB,6,NYJ,MIA,7,25,4,0,4,3,21,0,0,0,7.60,2011
29,Montario Hardesty,RB,6,CLE,OAK,11,35,3,0,4,2,18,0,0,0,7.30,2011
30,Ryan Grant,RB,6,GB,LAR,9,25,3,0,2,2,27,0,0,0,7.20,2011
31,Daniel Thomas,RB,6,MIA,NYJ,15,47,3,0,1,1,12,0,1,0,6.90,2011
32,Ricky Williams,RB,6,BAL,HOU,2,8,4,1,1,0,0,0,0,0,6.80,2011
33,Brian Leonard,RB,6,CIN,IND,2,9,5,0,2,2,38,0,0,0,6.70,2011
34,DeAngelo Williams,RB,6,CAR,ATL,12,44,4,0,3,1,2,0,0,0,5.60,2011
35,Cadillac Williams,RB,6,LAR,GB,4,24,6,0,3,2,10,0,0,0,5.40,2011
36,Felix Jones,RB,6,DAL,NE,8,14,2,0,4,2,19,0,0,0,5.30,2011
37,Tashard Choice,RB,6,DAL,NE,5,14,3,0,5,3,16,0,1,1,5.00,2011
38,DeMarco Murray,RB,6,DAL,NE,10,32,3,0,2,1,7,0,0,0,4.90,2011
39,Danny Woodhead,RB,6,NE,DAL,4,7,2,0,3,2,22,0,0,0,4.90,2011
40,Joe McKnight,RB,6,NYJ,MIA,0,0,0,0,2,2,29,0,1,0,4.90,2011
41,Michael Bush,RB,6,OAK,CLE,10,28,3,0,1,1,9,0,0,0,4.70,2011
42,Delone Carter,RB,6,IND,CIN,14,45,3,0,1,0,0,0,0,0,4.50,2011
43,Bernard Scott,RB,6,CIN,IND,11,29,3,0,1,1,5,0,0,0,4.40,2011
44,Ben Tate,RB,6,HOU,BAL,9,41,5,0,1,0,0,0,1,0,4.10,2011
45,Maurice Morris,RB,6,DET,SF,5,20,4,0,1,1,8,0,0,0,3.80,2011
46,Roy Helu,RB,6,WAS,PHI,2,6,3,0,4,2,11,0,0,0,3.70,2011
47,Isaac Redman,RB,6,PIT,JAX,4,22,6,0,1,1,2,0,0,0,3.40,2011
48,Kendall Hunter,RB,6,SF,DET,8,33,4,0,0,0,0,0,0,0,3.30,2011
49,Toby Gerhart,RB,6,MIN,CHI,1,3,3,0,2,2,7,0,0,0,3.00,2011
50,Jason Snelling,RB,6,ATL,CAR,3,12,4,0,1,1,7,0,0,0,2.90,2011
