Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Charles Clay,TE,12,MIA,SEA,6,6,100,84,1,29,14,14,0,0,0,0,0,20.40,2012
2,Dustin Keller,TE,12,NYJ,NE,7,5,71,64,1,22,9,13,0,0,0,0,0,17.40,2012
3,Kyle Rudolph,TE,12,MIN,CHI,9,5,56,55,1,25,6,11,0,0,0,0,0,16.50,2012
4,Jason Witten,TE,12,DAL,WAS,15,9,60,74,0,15,5,8,0,0,0,0,0,16.40,2012
5,Dennis Pitta,TE,12,BAL,LAC,9,6,67,42,1,16,5,7,0,0,0,0,0,16.20,2012
6,Rob Housler,TE,12,ARI,LAR,11,8,73,82,0,28,8,10,0,0,0,0,0,16.20,2012
7,Jacob Tamme,TE,12,DEN,KC,7,4,57,48,1,22,7,12,0,0,0,0,0,14.80,2012
8,Brandon Pettigrew,TE,12,DET,HOU,15,8,53,74,0,24,5,9,0,0,0,1,1,14.40,2012
9,Jermaine Gresham,TE,12,CIN,OAK,4,4,100,41,1,27,10,10,0,0,0,0,0,14.10,2012
10,David Thomas,TE,12,NO,SF,5,4,80,24,1,9,5,6,0,0,0,0,0,12.40,2012
11,Heath Miller,TE,12,PIT,CLE,8,6,75,63,0,19,8,11,0,0,0,0,0,12.30,2012
12,Owen Daniels,TE,12,HOU,DET,8,4,50,20,1,9,3,5,0,0,0,0,0,12.00,2012
13,Tony Gonzalez,TE,12,ATL,TB,5,5,100,62,0,20,12,12,0,0,0,0,0,11.20,2012
14,Delanie Walker,TE,12,SF,NO,3,3,100,81,0,45,27,27,0,0,0,0,0,11.10,2012
15,Lance Kendricks,TE,12,LAR,ARI,2,1,50,37,1,37,19,37,0,0,0,0,0,10.70,2012
16,Tony Scheffler,TE,12,DET,HOU,6,5,83,57,0,14,10,11,0,0,0,0,0,10.70,2012
17,Jared Cook,TE,12,TEN,JAX,8,6,75,47,0,15,6,8,0,0,0,0,0,10.70,2012
18,Dallas Clark,TE,12,TB,ATL,4,4,100,65,0,22,16,16,0,0,0,0,0,10.50,2012
19,Anthony McCoy,TE,12,SEA,MIA,3,2,67,23,1,20,8,12,0,0,0,0,0,10.30,2012
20,Niles Paul,TE,12,WAS,DAL,1,1,100,29,1,29,29,29,0,0,0,0,0,9.90,2012
21,Jeff Cumberland,TE,12,NYJ,NE,4,4,100,58,0,39,15,15,0,0,0,0,0,9.80,2012
22,Marcedes Lewis,TE,12,JAX,TEN,6,4,67,56,0,23,9,14,0,0,0,0,0,9.60,2012
23,Gary Barnidge,TE,12,CAR,PHI,1,1,100,24,1,24,24,24,0,0,0,0,0,9.40,2012
24,Jordan Cameron,TE,12,CLE,PIT,2,2,100,12,1,7,6,6,0,0,0,0,0,9.20,2012
25,Greg Olsen,TE,12,CAR,PHI,5,4,80,50,0,23,10,13,0,0,0,0,0,9.00,2012
26,Brandon Myers,TE,12,OAK,CIN,6,5,83,37,0,12,6,7,0,0,0,0,0,8.70,2012
27,Matt Spaeth,TE,12,CHI,MIN,1,1,100,13,1,13,13,13,0,0,0,0,0,8.30,2012
28,Jermichael Finley,TE,12,GB,NYG,5,3,60,51,0,26,10,17,0,0,0,0,0,8.10,2012
29,James Casey,TE,12,HOU,DET,5,4,80,38,0,15,8,10,0,0,0,0,0,7.80,2012
30,Martellus Bennett,TE,12,NYG,GB,3,3,100,44,0,17,15,15,0,0,0,0,0,7.40,2012
31,Jimmy Graham,TE,12,NO,SF,6,4,67,33,0,12,6,8,0,0,0,0,0,7.30,2012
32,Lee Smith,TE,12,BUF,IND,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2012
33,Dwayne Allen,TE,12,IND,BUF,6,3,50,36,0,24,6,12,0,0,0,0,0,6.60,2012
34,Tony Moeaki,TE,12,KC,DEN,2,2,100,40,0,21,20,20,0,0,0,0,0,6.00,2012
35,Aaron Hernandez,TE,12,NE,NYJ,3,2,67,36,0,28,12,18,0,0,0,0,0,5.60,2012
36,Benjamin Watson,TE,12,CLE,PIT,3,3,100,26,0,13,9,9,0,0,0,0,0,5.60,2012
37,Garrett Graham,TE,12,HOU,DET,5,3,60,17,0,11,3,6,0,0,0,0,0,4.70,2012
38,Scott Chandler,TE,12,BUF,IND,3,2,67,26,0,16,9,13,0,0,0,0,0,4.60,2012
39,Zach Miller,TE,12,SEA,MIA,3,3,100,16,0,8,5,5,0,0,0,0,0,4.60,2012
40,Brent Celek,TE,12,PHI,CAR,3,2,67,19,0,16,6,10,0,0,0,0,0,3.90,2012
41,Daniel Fells,TE,12,NE,NYJ,2,1,50,24,0,24,12,24,0,0,0,0,0,3.40,2012
42,Orson Charles,TE,12,CIN,OAK,2,2,100,14,0,10,7,7,0,0,0,0,0,3.40,2012
43,Antonio Gates,TE,12,LAC,BAL,2,2,100,13,0,11,7,7,0,0,0,0,0,3.30,2012
44,Logan Paulsen,TE,12,WAS,DAL,3,2,67,11,0,8,4,6,0,0,0,0,0,3.10,2012
45,Randy McMichael,TE,12,LAC,BAL,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10,2012
46,Kellen Davis,TE,12,CHI,MIN,4,1,25,15,0,15,4,15,0,0,0,0,0,2.50,2012
47,Matthew Mulligan,TE,12,LAR,ARI,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2012
48,Joel Dreessen,TE,12,DEN,KC,3,2,67,3,0,2,1,2,0,0,0,0,0,2.30,2012
49,Craig Stevens,TE,12,TEN,JAX,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2012
50,Evan Rodriguez,TE,12,CHI,MIN,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
