Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Cam Newton,QB,12,CAR,PHI,18,28,64,306,11,2,0,125,14,52,4,2,40.44,2012
2,Tom Brady,QB,12,NE,NYJ,18,27,67,323,12,3,0,145,3,5,2,1,34.42,2012
3,Tony Romo,QB,12,DAL,WAS,37,62,60,441,7,3,2,84,3,7,2,0,33.34,2012
4,Robert Griffin III,QB,12,WAS,DAL,19,27,70,304,11,4,1,132,7,29,4,0,33.06,2012
5,Matthew Stafford,QB,12,DET,HOU,31,61,51,441,7,2,0,85,2,7,4,0,29.34,2012
6,Eli Manning,QB,12,NYG,GB,16,30,53,249,8,3,0,114,2,12,6,0,23.16,2012
7,Colin Kaepernick,QB,12,SF,NO,16,25,64,231,9,1,1,91,6,27,5,1,20.94,2012
8,Andy Dalton,QB,12,CIN,OAK,16,30,53,210,7,3,0,109,4,5,1,0,20.90,2012
9,Joe Flacco,QB,12,BAL,LAC,30,51,59,355,7,1,0,87,4,-4,-1,0,20.80,2012
10,Russell Wilson,QB,12,SEA,MIA,21,27,78,224,8,2,0,126,5,38,8,0,20.76,2012
11,Drew Brees,QB,12,NO,SF,26,41,63,267,7,3,2,86,2,-2,-1,0,20.48,2012
12,Matt Ryan,QB,12,ATL,TB,26,32,81,353,11,1,1,110,1,13,13,0,20.42,2012
13,Peyton Manning,QB,12,DEN,KC,22,37,60,285,8,2,1,90,1,1,1,0,18.50,2012
14,Matt Schaub,QB,12,HOU,DET,29,48,60,315,7,1,1,78,2,-1,-1,0,18.50,2012
15,Chad Henne,QB,12,JAX,TEN,17,26,65,261,10,2,1,108,2,0,0,0,17.44,2012
16,Mark Sanchez,QB,12,NYJ,NE,26,36,72,301,8,1,1,95,2,2,1,0,17.24,2012
17,Ryan Tannehill,QB,12,MIA,SEA,18,26,69,253,10,1,1,97,4,33,8,0,16.42,2012
18,Sam Bradford,QB,12,LAR,ARI,8,17,47,205,12,2,1,106,2,1,1,0,15.30,2012
19,Andrew Luck,QB,12,IND,BUF,20,37,54,240,7,1,1,72,6,20,3,0,14.60,2012
20,Jake Locker,QB,12,TEN,JAX,23,40,58,261,7,1,2,65,5,21,4,0,14.54,2012
21,Philip Rivers,QB,12,LAC,BAL,23,36,64,228,6,1,0,91,0,0,0,0,13.12,2012
22,Aaron Rodgers,QB,12,GB,NYG,14,25,56,219,9,1,1,82,3,22,7,0,12.96,2012
23,Ryan Lindley,QB,12,ARI,LAR,31,52,60,312,6,0,4,45,1,1,1,0,11.58,2012
24,Jay Cutler,QB,12,CHI,MIN,23,31,74,188,6,1,1,86,3,9,3,0,11.42,2012
25,Ryan Fitzpatrick,QB,12,BUF,IND,17,33,52,180,6,1,1,65,3,12,4,0,11.40,2012
26,Josh Freeman,QB,12,TB,ATL,19,30,63,256,9,0,0,90,0,0,0,0,10.24,2012
27,Brandon Weeden,QB,12,CLE,PIT,17,26,65,158,6,1,1,79,2,8,4,0,10.12,2012
28,Christian Ponder,QB,12,MIN,CHI,22,43,51,159,4,1,1,58,2,6,3,0,8.96,2012
29,Carson Palmer,QB,12,OAK,CIN,19,34,56,146,4,1,1,64,0,0,0,0,7.84,2012
30,Charlie Batch,QB,12,PIT,CLE,20,34,59,199,6,0,3,39,0,0,0,0,4.96,2012
31,Nick Foles,QB,12,PHI,CAR,16,21,76,119,6,0,0,89,1,0,0,0,4.76,2012
32,Brady Quinn,QB,12,KC,DEN,13,25,52,126,5,0,1,50,1,-1,-1,0,3.94,2012
33,Graham Harrell,QB,12,GB,NYG,1,2,50,11,6,0,0,67,0,0,0,0,0.44,2012
34,Colt McCoy,QB,12,CLE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
35,Kellen Clemens,QB,12,LAR,ARI,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2012
36,Chase Daniel,QB,12,NO,SF,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
37,Alex Smith,QB,12,SF,NO,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
38,Ryan Mallett,QB,12,NE,NYJ,0,0,0,0,0,0,0,0,2,-3,-2,0,-0.30,2012
