,Player,Position,Team,Opponent,Points,PlayerID
85,Jason Witten,TE,DAL,WAS,16.4,00-0022127
86,Dennis Pitta,TE,BAL,LAC,16.2,00-0027714
87,Rob Housler,TE,ARI,LAR,16.2,00-0028007
88,Jacob Tamme,TE,DEN,KC,14.8,00-0026267
89,Brandon Pettigrew,TE,DET,HOU,14.4,00-0026996
90,Jermaine Gresham,TE,CIN,OAK,14.1,00-0027873
91,David Thomas,TE,NO,SF,12.4,00-0024301
92,Heath Miller,TE,PIT,CLE,12.3,00-0023465
93,Owen Daniels,TE,HOU,DET,12.0,00-0024313
94,Tony Gonzalez,TE,ATL,TB,11.2,00-0006101
95,Delanie Walker,TE,SF,NO,11.1,00-0024389
96,Lance Kendricks,TE,LA,ARI,10.7,00-0027985
97,Tony Scheffler,TE,DET,HOU,10.7,00-0024276
98,Jared Cook,TE,TEN,JAX,10.7,00-0027061
99,Dallas Clark,TE,TB,ATL,10.5,00-0022165
100,Anthony McCoy,TE,SEA,MIA,10.3,00-0027783
101,Niles Paul,TE,WAS,DAL,9.9,00-0028093
102,Jeff Cumberland,TE,NYJ,NE,9.8,00-0027321
103,Marcedes Lewis,TE,JAX,TEN,9.6,00-0024243
104,Gary Barnidge,TE,CAR,PHI,9.4,00-0026281
105,Jordan Cameron,TE,CLE,PIT,9.2,00-0028040
106,Greg Olsen,TE,CAR,PHI,9.0,00-0025418
107,Brandon Myers,TE,OAK,CIN,8.7,00-0027135
108,Matt Spaeth,TE,CHI,MIN,8.3,00-0025464
109,Jermichael Finley,TE,GB,NYG,8.1,00-0026231
110,James Casey,TE,HOU,DET,7.8,00-0027109
111,Martellus Bennett,TE,NYG,GB,7.4,00-0026201
112,Jimmy Graham,TE,NO,SF,7.3,00-0027696
113,Lee Smith,TE,BUF,IND,7.1,00-0028097
114,Dwayne Allen,TE,IND,BUF,6.6,00-0029689
115,Tony Moeaki,TE,KC,DEN,6.0,00-0027695
116,Aaron Hernandez,TE,NE,NYJ,5.6,00-0027713
117,Benjamin Watson,TE,CLE,PIT,5.6,00-0022943
118,Garrett Graham,TE,HOU,DET,4.7,00-0027718
119,Scott Chandler,TE,BUF,IND,4.6,00-0025516
120,Zach Miller,TE,SEA,MIA,4.6,00-0027125
121,Brent Celek,TE,PHI,CAR,3.9,00-0025549
122,Daniel Fells,TE,NE,NYJ,3.4,00-0023752
123,Orson Charles,TE,CIN,OAK,3.4,00-0029414
124,Antonio Gates,TE,LAC,BAL,3.3,00-0021547
125,Randy McMichael,TE,LAC,BAL,3.1,00-0021236
126,Logan Paulsen,TE,WAS,DAL,3.1,00-0027215
127,Matthew Mulligan,TE,LA,ARI,2.5,00-0026008
128,Kellen Davis,TE,CHI,MIN,2.5,00-0026298
129,Joel Dreessen,TE,DEN,KC,2.3,00-0023630
130,Craig Stevens,TE,TEN,JAX,2.2,00-0026225
131,Evan Rodriguez,TE,CHI,MIN,2.1,00-0029276
132,Ray Rice,RB,BAL,LAC,24.4,00-0026195
133,BenJarvus Green-Ellis,RB,CIN,OAK,23.8,00-0025860
134,Adrian Peterson,RB,MIN,CHI,21.8,00-0025394
135,Shane Vereen,RB,NE,NYJ,21.3,00-0027994
136,Trent Richardson,RB,CLE,PIT,21.2,00-0029675
137,Doug Martin,RB,TB,ATL,20.3,00-0029613
138,Alfred Morris,RB,WAS,DAL,20.3,00-0029141
139,Ahmad Bradshaw,RB,NYG,GB,19.9,00-0025637
140,Michael Bush,RB,CHI,MIN,18.9,00-0025487
141,Frank Gore,RB,SF,NO,18.1,00-0023500
142,Steven Jackson,RB,LA,ARI,16.9,00-0022736
143,Chris Wells,RB,ARI,LAR,16.8,
144,Jacquizz Rodgers,RB,ATL,TB,15.9,00-0028083
145,Stevan Ridley,RB,NE,NYJ,15.7,00-0028011
146,Reggie Bush,RB,MIA,SEA,15.2,00-0024217
147,Felix Jones,RB,DAL,WAS,15.1,00-0026162
148,Knowshon Moreno,RB,DEN,KC,15.1,00-0026988
149,Daniel Thomas,RB,MIA,SEA,14.8,00-0028000
150,Justin Forsett,RB,HOU,DET,14.7,00-0026373
151,Marcel Reece,FB,OAK,CIN,14.3,00-0026393
152,CJ Spiller,RB,BUF,IND,14.3,
153,Mikel Leshoure,RB,DET,HOU,13.9,00-0027995
154,Jamaal Charles,RB,KC,DEN,13.7,00-0026213
155,Darren Sproles,RB,NO,SF,13.5,00-0023564
156,William Powell,RB,ARI,LAR,13.4,00-0028736
157,Bilal Powell,RB,NYJ,NE,13.3,00-0028064
158,Chris Johnson,RB,TEN,JAX,12.9,
159,Andre Brown,RB,NYG,GB,12.4,00-0027094
160,Jeremy Stewart,RB,OAK,CIN,12.3,00-0029441
161,Chris Rainey,RB,PIT,CLE,12.2,00-0029140
162,Michael Turner,RB,ATL,TB,12.0,00-0022821
163,Ryan Mathews,RB,LAC,BAL,11.8,00-0027864
164,Rashad Jennings,RB,JAX,TEN,11.5,00-0027155
165,Joique Bell,RB,DET,HOU,10.7,00-0027218
166,John Kuhn,FB,GB,NYG,9.6,00-0022999
167,Jed Collins,FB,NO,SF,8.9,00-0026072
168,Robert Turbin,RB,SEA,MIA,8.6,00-0029273
169,Dexter McCluster,RB,KC,DEN,8.4,00-0027651
170,Shonn Greene,RB,NYJ,NE,8.0,00-0026899
171,Alex Green,RB,GB,NYG,8.0,00-0028034
172,Ronnie Brown,RB,LAC,BAL,7.9,00-0023437
173,Michael Robinson,RB,SEA,MIA,7.4,00-0024315
174,Marshawn Lynch,RB,SEA,MIA,6.7,00-0025399
175,Bruce Miller,FB,SF,NO,6.7,00-0028149
176,Jason Snelling,RB,ATL,TB,6.3,00-0025631
177,Jalen Parmele,RB,JAX,TEN,6.2,00-0026316
178,Cedric Peerman,RB,CIN,OAK,6.1,00-0026932
179,Leon Washington,RB,SEA,MIA,6.0,00-0024332
180,Mike Nugent,K,CIN,OAK,0.0,00-0023482
181,Connor Barth,K,TB,ATL,0.0,00-0026138
182,Shayne Graham,K,HOU,DET,0.0,00-0019536
183,Justin Tucker,K,BAL,LAC,0.0,00-0029597
184,Alex Henery,K,PHI,CAR,0.0,00-0028058
185,Ryan Succop,K,KC,DEN,0.0,00-0026968
186,Kai Forbath,K,WAS,DAL,0.0,00-0028787
187,Lawrence Tynes,K,NYG,GB,0.0,00-0019778
188,Phil Dawson,K,CLE,PIT,0.0,00-0004091
189,Adam Vinatieri,K,IND,BUF,0.0,00-0016919
190,Robbie Gould,K,CHI,MIN,0.0,00-0023252
191,Jason Hanson,K,DET,HOU,0.0,00-0006800
192,Greg Zuerlein,K,LA,ARI,0.0,00-0029621
193,David Akers,K,SF,NO,0.0,00-0000108
194,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
195,Rian Lindell,K,BUF,IND,0.0,00-0019310
196,Nick Novak,K,LAC,BAL,0.0,00-0023096
197,Sebastian Janikowski,K,OAK,CIN,0.0,00-0019646
198,Graham Gano,K,CAR,PHI,0.0,00-0026858
199,Dan Carpenter,K,MIA,SEA,0.0,00-0026003
200,Josh Scobee,K,JAX,TEN,0.0,00-0022874
201,Matt Bryant,K,ATL,TB,0.0,00-0020578
202,Nick Folk,K,NYJ,NE,0.0,00-0025565
203,Matt Prater,K,DEN,KC,0.0,00-0023853
204,Jay Feely,K,ARI,LAR,0.0,00-0019770
205,Mason Crosby,K,GB,NYG,0.0,00-0025580
206,Blair Walsh,K,MIN,CHI,0.0,00-0029576
207,Steven Hauschka,K,SEA,MIA,0.0,
208,Garrett Hartley,K,NO,SF,0.0,00-0025824
209,Shaun Suisham,K,PIT,CLE,0.0,00-0023001
210,Cleveland Browns,DST,CLE,PIT,21.0,
211,San Francisco 49ers,DST,SF,NO,21.0,
212,Indianapolis Colts,DST,IND,BUF,14.0,
213,Chicago Bears,DST,CHI,MIN,14.0,
214,Pittsburgh Steelers,DST,PIT,CLE,13.0,
215,New York Giants,DST,NYG,GB,13.0,
216,Cincinnati Bengals,DST,CIN,OAK,12.0,
217,Baltimore Ravens,DST,BAL,LAC,10.0,
218,Seattle Seahawks,DST,SEA,MIA,9.0,
219,Tennessee Titans,DST,TEN,JAX,9.0,
220,Buffalo Bills,DST,BUF,IND,9.0,
221,Denver Broncos,DST,DEN,KC,8.0,
222,Carolina Panthers,DST,CAR,PHI,7.0,
223,Washington Redskins,DST,WAS,DAL,7.0,
224,New Orleans Saints,DST,NO,SF,7.0,
225,Jacksonville Jaguars,DST,JAX,TEN,6.0,
226,Los Angeles Chargers,DST,LAC,BAL,6.0,
227,Minnesota Vikings,DST,MIN,CHI,6.0,
228,Tampa Bay Buccaneers,DST,TB,ATL,5.0,
229,Kansas City Chiefs,DST,KC,DEN,5.0,
230,Arizona Cardinals,DST,ARI,LAR,5.0,
231,Houston Texans,DST,HOU,DET,4.0,
232,Detroit Lions,DST,DET,HOU,3.0,
233,Miami Dolphins,DST,MIA,SEA,2.0,
234,Atlanta Falcons,DST,ATL,TB,2.0,
235,Dallas Cowboys,DST,DAL,WAS,1.0,
236,Oakland Raiders,DST,OAK,CIN,1.0,
237,Philadelphia Eagles,DST,PHI,CAR,1.0,
238,New York Jets,DST,NYJ,NE,0.0,
239,Green Bay Packers,DST,GB,NYG,-3.0,
