Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Bryce Brown,RB,12,PHI,CAR,19,178,9,2,5,4,11,0,2,2,35.90,2012
2,Arian Foster,RB,12,HOU,DET,20,102,5,2,5,5,15,0,0,0,31.70,2012
3,Ray Rice,RB,12,BAL,LAC,22,97,4,0,9,8,67,0,0,0,24.40,2012
4,BenJarvus Green-Ellis,RB,12,CIN,OAK,19,129,7,1,1,1,9,0,0,0,23.80,2012
5,Adrian Peterson,RB,12,MIN,CHI,18,108,6,0,7,6,30,0,1,1,21.80,2012
6,Shane Vereen,RB,12,NE,NYJ,10,42,4,0,2,2,91,1,0,0,21.30,2012
7,Trent Richardson,RB,12,CLE,PIT,29,85,3,1,4,4,27,0,0,0,21.20,2012
8,Doug Martin,RB,12,TB,ATL,21,50,2,2,2,2,13,0,0,0,20.30,2012
9,Alfred Morris,RB,12,WAS,DAL,24,113,5,1,0,0,0,0,0,0,20.30,2012
10,Ahmad Bradshaw,RB,12,NYG,GB,10,58,6,1,3,2,61,0,0,0,19.90,2012
11,Michael Bush,RB,12,CHI,MIN,21,60,3,2,1,1,-1,0,0,0,18.90,2012
12,Frank Gore,RB,12,SF,NO,19,83,4,0,3,2,18,1,0,0,18.10,2012
13,Steven Jackson,RB,12,LAR,ARI,24,139,6,0,1,0,0,0,0,0,16.90,2012
14,Chris Wells,RB,12,ARI,LAR,17,48,3,2,0,0,0,0,0,0,16.80,2012
15,Jacquizz Rodgers,RB,12,ATL,TB,10,49,5,1,2,2,30,0,0,0,15.90,2012
16,Stevan Ridley,RB,12,NE,NYJ,21,97,5,1,0,0,0,0,0,0,15.70,2012
17,Reggie Bush,RB,12,MIA,SEA,14,87,6,1,3,1,-5,0,0,0,15.20,2012
18,Felix Jones,RB,12,DAL,WAS,6,14,2,0,4,3,47,1,0,0,15.10,2012
19,Knowshon Moreno,RB,12,DEN,KC,20,85,4,0,4,4,26,0,0,0,15.10,2012
20,Daniel Thomas,RB,12,MIA,SEA,9,60,7,1,1,1,18,0,0,0,14.80,2012
21,Justin Forsett,RB,12,HOU,DET,5,87,17,1,1,0,0,0,0,0,14.70,2012
22,Marcel Reece,FB,12,OAK,CIN,15,74,5,0,8,4,29,0,0,0,14.30,2012
23,CJ Spiller,RB,12,BUF,IND,14,107,8,0,3,1,-4,0,0,0,14.30,2012
24,Mikel Leshoure,RB,12,DET,HOU,12,32,3,1,2,2,27,0,0,0,13.90,2012
25,Jamaal Charles,RB,12,KC,DEN,23,107,5,0,0,0,0,0,1,0,13.70,2012
26,Darren Sproles,RB,12,NO,SF,0,0,0,0,9,7,65,0,0,0,13.50,2012
27,William Powell,RB,12,ARI,LAR,3,11,4,0,9,6,63,0,0,0,13.40,2012
28,Bilal Powell,RB,12,NYJ,NE,12,40,3,1,3,2,13,0,0,0,13.30,2012
29,Chris Johnson,RB,12,TEN,JAX,21,80,4,0,3,2,29,0,1,0,12.90,2012
30,Andre Brown,RB,12,NYG,GB,13,64,5,1,0,0,0,0,0,0,12.40,2012
31,Jeremy Stewart,RB,12,OAK,CIN,7,26,4,0,6,6,37,0,0,0,12.30,2012
32,Chris Rainey,RB,12,PIT,CLE,5,17,3,1,4,4,15,0,2,1,12.20,2012
33,Michael Turner,RB,12,ATL,TB,13,17,1,1,3,3,13,0,0,0,12.00,2012
34,Ryan Mathews,RB,12,LAC,BAL,19,72,4,0,4,3,16,0,0,0,11.80,2012
35,Rashad Jennings,RB,12,JAX,TEN,16,43,3,1,1,1,2,0,0,0,11.50,2012
36,Joique Bell,RB,12,DET,HOU,5,47,9,1,2,0,0,0,0,0,10.70,2012
37,John Kuhn,FB,12,GB,NYG,4,17,4,0,3,3,49,0,0,0,9.60,2012
38,Jed Collins,FB,12,NO,SF,0,0,0,0,2,2,9,1,0,0,8.90,2012
39,Robert Turbin,RB,12,SEA,MIA,2,9,5,0,3,3,47,0,0,0,8.60,2012
40,Dexter McCluster,RB,12,KC,DEN,2,23,12,0,4,4,21,0,0,0,8.40,2012
41,Shonn Greene,RB,12,NYJ,NE,14,71,5,0,1,1,9,0,1,1,8.00,2012
42,Alex Green,RB,12,GB,NYG,10,30,3,0,4,3,20,0,0,0,8.00,2012
43,Ronnie Brown,RB,12,LAC,BAL,2,17,9,0,5,4,22,0,0,0,7.90,2012
44,Michael Robinson,RB,12,SEA,MIA,0,0,0,0,1,1,4,1,0,0,7.40,2012
45,Marshawn Lynch,RB,12,SEA,MIA,19,46,2,0,3,2,1,0,0,0,6.70,2012
46,Bruce Miller,FB,12,SF,NO,0,0,0,0,3,3,37,0,0,0,6.70,2012
47,Jason Snelling,RB,12,ATL,TB,0,0,0,0,3,3,33,0,0,0,6.30,2012
48,Jalen Parmele,RB,12,JAX,TEN,8,45,6,0,1,1,7,0,0,0,6.20,2012
49,Cedric Peerman,RB,12,CIN,OAK,8,61,8,0,0,0,0,0,0,0,6.10,2012
50,Leon Washington,RB,12,SEA,MIA,0,0,0,0,0,0,0,0,0,0,6.00,2012
