Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Greg Olsen,TE,9,CHI,ARI,7,5,71,71,3,33,10,14,0,0,0,0,0,30.10,2009
2,Dallas Clark,TE,9,IND,HOU,16,14,88,119,0,17,7,9,1,4,0,0,0,29.30,2009
3,Vernon Davis,TE,9,SF,TEN,11,10,91,102,0,40,9,10,0,0,0,0,0,23.20,2009
4,Brandon Pettigrew,TE,9,DET,SEA,8,7,88,70,1,18,9,10,0,0,0,0,0,20.00,2009
5,Kellen Winslow,TE,9,TB,GB,5,4,80,57,1,22,11,14,0,0,0,0,0,15.70,2009
6,Tony Gonzalez,TE,9,ATL,WAS,6,5,83,41,1,13,7,8,0,0,0,0,0,15.10,2009
7,Brent Celek,TE,9,PHI,DAL,5,3,60,39,1,20,8,13,0,0,0,0,0,12.90,2009
8,Joey Haynos,TE,9,MIA,NE,5,3,60,29,1,21,6,10,0,0,0,1,0,11.90,2009
9,Antonio Gates,TE,9,LAC,NYG,8,5,63,67,0,29,8,13,0,0,0,0,0,11.70,2009
10,Jason Witten,TE,9,DAL,PHI,8,7,88,43,0,10,5,6,0,0,0,0,0,11.30,2009
11,John Carlson,TE,9,SEA,DET,9,6,67,42,0,15,5,7,0,0,0,0,0,10.20,2009
12,Casey Fitzsimmons,TE,9,DET,SEA,11,6,55,41,0,9,4,7,0,0,0,0,0,10.10,2009
13,Kevin Boss,TE,9,NYG,LAC,3,2,67,17,1,9,6,9,0,0,0,0,0,9.70,2009
14,Ben Patrick,TE,9,ARI,CHI,2,2,100,15,1,9,8,8,0,0,0,0,0,9.50,2009
15,Benjamin Watson,TE,9,NE,MIA,4,4,100,49,0,23,12,12,0,0,0,0,0,8.90,2009
16,Mike Sellers,TE,9,WAS,ATL,3,3,100,56,0,47,19,19,0,0,0,0,0,8.60,2009
17,Anthony Becht,TE,9,ARI,CHI,2,1,50,15,1,15,8,15,0,0,0,0,0,8.50,2009
18,Gary Barnidge,TE,9,CAR,NO,4,3,75,46,0,19,12,15,0,0,0,1,0,7.60,2009
19,Todd Yoder,TE,9,WAS,ATL,1,1,100,3,1,3,3,3,0,0,0,0,0,7.30,2009
20,Kris Wilson,TE,9,LAC,NYG,2,1,50,2,1,2,1,2,0,0,0,0,0,7.20,2009
21,Todd Heap,TE,9,BAL,CIN,4,3,75,28,0,15,7,9,0,0,0,0,0,5.80,2009
22,Jeremy Shockey,TE,9,NO,CAR,5,3,60,26,0,14,5,9,0,0,0,0,0,5.60,2009
23,JP Foschi,TE,9,CIN,BAL,3,2,67,32,0,20,11,16,0,0,0,0,0,5.20,2009
24,Heath Miller,TE,9,PIT,DEN,4,3,75,18,0,14,5,6,0,0,0,0,0,4.80,2009
25,Fred Davis,TE,9,WAS,ATL,4,2,50,26,0,16,7,13,0,0,0,0,0,4.60,2009
26,Bo Scaife,TE,9,TEN,SF,3,2,67,20,0,15,7,10,0,0,0,0,0,4.00,2009
27,Joel Dreessen,TE,9,HOU,IND,3,2,67,15,0,9,5,8,0,0,0,0,0,3.50,2009
28,Anthony Fasano,TE,9,MIA,NE,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2009
29,Daniel Graham,TE,9,DEN,PIT,3,1,33,18,0,18,6,18,0,0,0,0,0,2.80,2009
30,Darcy Johnson,TE,9,NYG,LAC,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2009
31,Delanie Walker,TE,9,SF,TEN,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2009
32,Alex Smith,TE,9,PHI,DAL,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2009
33,Anthony Hill,TE,9,HOU,IND,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2009
34,Deon Butler,TE,9,SEA,DET,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
35,Desmond Clark,TE,9,CHI,ARI,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2009
36,Leonard Pope,TE,9,KC,JAX,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
37,Donald Lee,TE,9,GB,TB,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2009
38,Marcedes Lewis,TE,9,JAX,KC,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2009
39,Tony Scheffler,TE,9,DEN,PIT,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2009
40,Justin Peelle,TE,9,ATL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
41,Keith Zinger,TE,9,ATL,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
42,Kellen Davis,TE,9,CHI,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
43,LJ Smith,TE,9,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
44,Daniel Coats,TE,9,CIN,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
45,Gijon Robinson,TE,9,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
46,Jacob Tamme,TE,9,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
47,Ernest Wilford,TE,9,JAX,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
48,Zach Miller,TE,9,JAX,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
49,Sean Ryan,TE,9,KC,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
50,Chris Baker,TE,9,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
