,Player,Position,Team,Opponent,Points,PlayerID
47,Lance Long,WR,KC,JAX,15.4,00-0025934
48,Santonio Holmes,WR,PIT,DEN,15.3,00-0024240
49,Devin Hester,WR,CHI,ARI,15.1,00-0024272
50,Nate Burleson,WR,SEA,DET,14.5,00-0021999
51,Laveranues Coles,WR,CIN,BAL,14.0,00-0018958
52,Justin Gage,WR,TEN,SF,13.7,00-0021982
53,Reggie Wayne,WR,IND,HOU,13.4,00-0020498
54,Roy Williams,WR,DAL,PHI,12.5,
55,Eddie Royal,WR,DEN,PIT,12.4,00-0026182
56,Greg Camarillo,WR,MIA,NE,12.1,00-0023408
57,Devery Henderson,WR,NO,CAR,12.0,00-0022929
58,Miles Austin,WR,DAL,PHI,11.9,00-0023921
59,Kevin Walter,WR,HOU,IND,11.7,00-0021931
60,Davone Bess,WR,MIA,NE,11.6,00-0026000
61,Bryant Johnson,WR,DET,SEA,11.5,00-0022156
62,Dwayne Bowe,WR,KC,JAX,11.4,00-0025410
63,Jacoby Jones,WR,HOU,IND,11.2,00-0025460
64,Mario Manningham,WR,NYG,LAC,11.2,00-0026235
65,Greg Jennings,WR,GB,TB,11.1,00-0024267
66,Pierre Garcon,WR,IND,HOU,11.0,00-0026345
67,Sammie Stroughter,WR,TB,GB,10.9,00-0026953
68,Chad Johnson,WR,CIN,BAL,10.6,00-0020397
69,Andre Caldwell,WR,CIN,BAL,10.5,00-0026237
70,Steve Smith,WR,CAR,NO,10.4,
71,Santana Moss,WR,WAS,ATL,10.3,00-0020494
72,Patrick Crayton,WR,DAL,PHI,9.4,00-0022766
73,Hakeem Nicks,WR,NYG,LAC,7.8,00-0027005
74,Maurice Stovall,WR,TB,GB,7.6,00-0024305
75,Jeremy Maclin,WR,PHI,DAL,7.4,00-0026995
76,Early Doucet,WR,ARI,CHI,7.1,00-0026221
77,Dwayne Jarrett,WR,CAR,NO,7.0,00-0025432
78,Johnny Knox,WR,CHI,ARI,7.0,00-0026913
79,Vernon Davis,TE,SF,TEN,23.2,00-0024221
80,Brandon Pettigrew,TE,DET,SEA,20.0,00-0026996
81,Kellen Winslow,TE,TB,GB,15.7,00-0022922
82,Tony Gonzalez,TE,ATL,WAS,15.1,00-0006101
83,Brent Celek,TE,PHI,DAL,12.9,00-0025549
84,Joey Haynos,TE,MIA,NE,11.9,00-0026026
85,Antonio Gates,TE,LAC,NYG,11.7,00-0021547
86,Jason Witten,TE,DAL,PHI,11.3,00-0022127
87,John Carlson,TE,SEA,DET,10.2,00-0026178
88,Casey Fitzsimmons,TE,DET,SEA,10.1,00-0021525
89,Kevin Boss,TE,NYG,LAC,9.7,00-0025540
90,Ben Patrick,TE,ARI,CHI,9.5,00-0025602
91,Benjamin Watson,TE,NE,MIA,8.9,00-0022943
92,Mike Sellers,TE,WAS,ATL,8.6,00-0014655
93,Anthony Becht,TE,ARI,CHI,8.5,00-0019457
94,Gary Barnidge,TE,CAR,NO,7.6,00-0026281
95,Todd Yoder,TE,WAS,ATL,7.3,00-0019127
96,Kris Wilson,TE,LAC,NYG,7.2,00-0022714
97,Todd Heap,TE,BAL,CIN,5.8,00-0020516
98,Jeremy Shockey,TE,NO,CAR,5.6,00-0021148
99,JP Foschi,TE,CIN,BAL,5.2,
100,Heath Miller,TE,PIT,DEN,4.8,00-0023465
101,Fred Davis,TE,WAS,ATL,4.6,00-0026188
102,Bo Scaife,TE,TEN,SF,4.0,00-0023612
103,Joel Dreessen,TE,HOU,IND,3.5,00-0023630
104,Anthony Fasano,TE,MIA,NE,3.0,00-0024268
105,Daniel Graham,TE,DEN,PIT,2.8,00-0021154
106,Darcy Johnson,TE,NYG,LAC,2.4,00-0023797
107,Delanie Walker,TE,SF,TEN,2.3,00-0024389
108,Alex Smith,TE,PHI,DAL,2.1,
109,Anthony Hill,TE,HOU,IND,1.9,00-0026908
110,Deon Butler,TE,SEA,DET,1.8,00-0027063
111,Desmond Clark,TE,CHI,ARI,1.7,00-0003035
112,Leonard Pope,TE,KC,JAX,1.5,00-0024287
113,Donald Lee,TE,GB,TB,1.5,00-0021929
114,Tony Scheffler,TE,DEN,PIT,1.3,00-0024276
115,Marcedes Lewis,TE,JAX,KC,1.3,00-0024243
116,Matt Spaeth,TE,PIT,DEN,0.0,00-0025464
117,Jared Cook,TE,TEN,SF,0.0,00-0027061
118,LJ Smith,TE,BAL,CIN,0.0,
119,Daniel Coats,TE,CIN,BAL,0.0,00-0024607
120,Chris Baker,TE,NE,MIA,0.0,
121,Spencer Havner,TE,GB,TB,0.0,00-0023832
122,Darnell Dinkins,TE,NO,CAR,0.0,00-0020550
123,John Phillips,TE,DAL,PHI,0.0,00-0027139
124,Brandon Manumaleuna,TE,LAC,NYG,0.0,00-0020342
125,Alge Crumpler,TE,TEN,SF,0.0,00-0020285
126,Sean Ryan,TE,KC,JAX,0.0,00-0022817
127,DeAngelo Williams,RB,CAR,NO,32.1,00-0024242
128,Frank Gore,RB,SF,TEN,28.8,00-0023500
129,Joseph Addai,RB,IND,HOU,28.2,00-0024245
130,Ray Rice,RB,BAL,CIN,27.5,00-0026195
131,Julius Jones,RB,SEA,DET,23.4,00-0022840
132,Maurice Jones-Drew,RB,JAX,KC,22.4,00-0024275
133,Cedric Benson,RB,CIN,BAL,20.7,00-0023439
134,Rashard Mendenhall,RB,PIT,DEN,20.4,00-0026163
135,Pierre Thomas,RB,NO,CAR,19.1,00-0024813
136,Matt Forte,RB,CHI,ARI,16.7,00-0026184
137,LeSean McCoy,RB,PHI,DAL,16.5,00-0027029
138,Ladell Betts,RB,WAS,ATL,16.3,00-0021184
139,Ryan Grant,RB,GB,TB,15.6,
140,Derrick Ward,RB,TB,GB,14.9,00-0022770
141,Laurence Maroney,RB,NE,MIA,14.2,00-0024236
142,Ryan Moats,RB,HOU,IND,13.3,00-0023512
143,Ronnie Brown,RB,MIA,NE,12.44,00-0023437
144,Reggie Bush,RB,NO,CAR,12.3,00-0024217
145,Steve Slaton,RB,HOU,IND,11.9,00-0026229
146,Justin Forsett,RB,SEA,DET,10.9,00-0026373
147,Rashad Jennings,RB,JAX,KC,10.8,00-0027155
148,Ricky Williams,RB,MIA,NE,10.6,00-0017915
149,Jamaal Charles,RB,KC,JAX,10.5,00-0026213
150,Marion Barber,RB,DAL,PHI,10.0,00-0023544
151,Tim Hightower,RB,ARI,CHI,9.8,00-0026289
152,Kevin Smith,RB,DET,SEA,9.6,
153,Ahmad Bradshaw,RB,NYG,LAC,9.6,00-0025637
154,Tashard Choice,RB,DAL,PHI,9.1,00-0026262
155,Kevin Faulk,RB,NE,MIA,9.0,00-0005091
156,Brandon Jacobs,RB,NYG,LAC,7.8,00-0023545
157,Darren Sproles,RB,LAC,NYG,7.3,00-0023564
158,Justin Griffith,RB,SEA,DET,7.3,00-0022011
159,Chris Wells,RB,ARI,CHI,7.2,
160,Ahman Green,RB,GB,TB,6.5,00-0006305
161,Brian Leonard,RB,CIN,BAL,6.0,00-0025439
162,Aaron Stecker,RB,ATL,WAS,5.8,00-0015601
163,Maurice Morris,RB,DET,SEA,5.7,00-0021182
164,Cadillac Williams,RB,TB,GB,5.6,00-0023440
165,LaDainian Tomlinson,RB,LAC,NYG,5.0,00-0020536
166,Correll Buckhalter,RB,DEN,PIT,4.8,00-0020270
167,LeRon McClain,RB,BAL,CIN,4.6,
168,Jonathan Stewart,RB,CAR,NO,3.8,00-0026153
169,Tyrell Sutton,RB,CAR,NO,3.6,00-0026790
170,Leonard Weaver,FB,PHI,DAL,3.3,00-0023063
171,Kolby Smith,RB,KC,JAX,3.1,00-0025535
172,Aaron Brown,RB,DET,SEA,2.7,
173,Rock Cartwright,RB,WAS,ATL,2.5,00-0021357
174,Adrian Peterson,RB,CHI,ARI,2.3,00-0025394
175,David Akers,K,PHI,DAL,0.0,00-0000108
176,John Carney,K,NO,CAR,0.0,00-0002655
177,Neil Rackers,K,ARI,CHI,0.0,00-0019676
178,Rob Bironas,K,TEN,SF,0.0,00-0020962
179,Joe Nedney,K,SF,TEN,0.0,00-0011970
180,Nick Folk,K,DAL,PHI,0.0,00-0025565
181,Matt Stover,K,IND,HOU,0.0,00-0015784
182,Lawrence Tynes,K,NYG,LAC,0.0,00-0019778
183,Jason Hanson,K,DET,SEA,0.0,00-0006800
184,John Kasay,K,CAR,NO,0.0,00-0009028
185,Kris Brown,K,HOU,IND,0.0,00-0001980
186,Dan Carpenter,K,MIA,NE,0.0,00-0026003
187,Ryan Succop,K,KC,JAX,0.0,00-0026968
188,Jason Elam,K,ATL,WAS,0.0,00-0004811
189,Josh Scobee,K,JAX,KC,0.0,00-0022874
190,Connor Barth,K,TB,GB,0.0,00-0026138
191,Shayne Graham,K,CIN,BAL,0.0,00-0019536
192,Shaun Suisham,K,WAS,ATL,0.0,00-0023001
193,Mason Crosby,K,GB,TB,0.0,00-0025580
194,Jeff Reed,K,PIT,DEN,0.0,00-0020737
195,Matt Prater,K,DEN,PIT,0.0,00-0023853
196,Nate Kaeding,K,LAC,NYG,0.0,00-0022737
197,Robbie Gould,K,CHI,ARI,0.0,00-0023252
198,Steven Hauschka,K,BAL,CIN,0.0,
199,Rhys Lloyd,K,CAR,NO,0.0,00-0023363
200,David Buehler,K,DAL,PHI,0.0,00-0027119
201,Seattle Seahawks,DST,SEA,DET,19.0,
202,Tennessee Titans,DST,TEN,SF,18.0,
203,New Orleans Saints,DST,NO,CAR,15.0,
204,Atlanta Falcons,DST,ATL,WAS,14.0,
205,Denver Broncos,DST,DEN,PIT,13.0,
206,Cincinnati Bengals,DST,CIN,BAL,12.0,
207,Dallas Cowboys,DST,DAL,PHI,8.0,
208,Los Angeles Chargers,DST,LAC,NYG,8.0,
209,Arizona Cardinals,DST,ARI,CHI,8.0,
210,Houston Texans,DST,HOU,IND,7.0,
211,Indianapolis Colts,DST,IND,HOU,7.0,
212,Philadelphia Eagles,DST,PHI,DAL,7.0,
213,New York Giants,DST,NYG,LAC,6.0,
214,Carolina Panthers,DST,CAR,NO,5.0,
215,Washington Redskins,DST,WAS,ATL,5.0,
216,Detroit Lions,DST,DET,SEA,5.0,
217,Miami Dolphins,DST,MIA,NE,4.0,
218,Baltimore Ravens,DST,BAL,CIN,4.0,
219,Jacksonville Jaguars,DST,JAX,KC,3.0,
220,Kansas City Chiefs,DST,KC,JAX,3.0,
221,New England Patriots,DST,NE,MIA,3.0,
222,Green Bay Packers,DST,GB,TB,2.0,
223,San Francisco 49ers,DST,SF,TEN,0.0,
224,Chicago Bears,DST,CHI,ARI,-1.0,
