Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Michael Turner,RB,9,ATL,WAS,18,166,9,2,3,2,14,0,0,0,35.00,2009
2,Chris Johnson,RB,9,TEN,SF,25,135,5,2,4,3,25,0,0,0,34.00,2009
3,DeAngelo Williams,RB,9,CAR,NO,21,149,7,2,5,2,12,0,1,1,32.10,2009
4,Frank Gore,RB,9,SF,TEN,15,83,6,1,9,7,75,0,0,0,28.80,2009
5,Joseph Addai,RB,9,IND,HOU,14,63,5,1,10,5,49,1,0,0,28.20,2009
6,Ray Rice,RB,9,BAL,CIN,12,48,4,1,8,8,87,0,0,0,27.50,2009
7,Julius Jones,RB,9,SEA,DET,16,36,2,1,6,6,78,0,0,0,23.40,2009
8,Maurice Jones-Drew,RB,9,JAX,KC,29,97,3,1,4,3,37,0,0,0,22.40,2009
9,Cedric Benson,RB,9,CIN,BAL,34,117,3,1,1,0,0,0,0,0,20.70,2009
10,Rashard Mendenhall,RB,9,PIT,DEN,22,155,7,0,1,1,9,0,0,0,20.40,2009
11,Pierre Thomas,RB,9,NO,CAR,13,50,4,1,5,5,31,0,0,0,19.10,2009
12,Matt Forte,RB,9,CHI,ARI,5,33,7,0,8,6,74,0,0,0,16.70,2009
13,LeSean McCoy,RB,9,PHI,DAL,13,54,4,0,7,5,61,0,0,0,16.50,2009
14,Ladell Betts,RB,9,WAS,ATL,15,70,5,1,1,1,23,0,0,0,16.30,2009
15,Ryan Grant,RB,9,GB,TB,21,96,5,1,0,0,0,0,0,0,15.60,2009
16,Derrick Ward,RB,9,TB,GB,4,5,1,0,3,3,54,1,0,0,14.90,2009
17,Laurence Maroney,RB,9,NE,MIA,20,82,4,1,0,0,0,0,0,0,14.20,2009
18,Ryan Moats,RB,9,HOU,IND,16,38,2,0,3,3,15,1,1,1,13.30,2009
19,Ronnie Brown,RB,9,MIA,NE,15,48,3,0,3,2,16,0,0,0,12.44,2009
20,Reggie Bush,RB,9,NO,CAR,2,16,8,0,9,7,37,0,0,0,12.30,2009
21,Steve Slaton,RB,9,HOU,IND,6,17,3,1,3,3,12,0,0,0,11.90,2009
22,Justin Forsett,RB,9,SEA,DET,1,14,14,0,8,5,45,0,0,0,10.90,2009
23,Rashad Jennings,RB,9,JAX,KC,2,29,15,1,1,1,9,0,0,0,10.80,2009
24,Ricky Williams,RB,9,MIA,NE,7,33,5,1,1,1,3,0,0,0,10.60,2009
25,Jamaal Charles,RB,9,KC,JAX,6,36,6,0,4,3,19,0,0,0,10.50,2009
26,Marion Barber,RB,9,DAL,PHI,12,50,4,0,4,3,20,0,0,0,10.00,2009
27,Tim Hightower,RB,9,ARI,CHI,15,77,5,0,3,1,11,0,0,0,9.80,2009
28,Kevin Smith,RB,9,DET,SEA,13,67,5,0,3,2,9,0,0,0,9.60,2009
29,Ahmad Bradshaw,RB,9,NYG,LAC,14,39,3,0,4,3,27,0,0,0,9.60,2009
30,Tashard Choice,RB,9,DAL,PHI,3,13,4,1,1,1,8,0,0,0,9.10,2009
31,Kevin Faulk,RB,9,NE,MIA,2,15,8,0,7,4,35,0,0,0,9.00,2009
32,Brandon Jacobs,RB,9,NYG,LAC,11,67,6,0,2,1,1,0,0,0,7.80,2009
33,Darren Sproles,RB,9,LAC,NYG,1,1,1,0,5,5,22,0,0,0,7.30,2009
34,Justin Griffith,RB,9,SEA,DET,0,0,0,0,5,5,33,0,1,1,7.30,2009
35,Chris Wells,RB,9,ARI,CHI,13,72,6,0,0,0,0,0,0,0,7.20,2009
36,Ahman Green,RB,9,GB,TB,6,45,8,0,2,1,10,0,0,0,6.50,2009
37,Brian Leonard,RB,9,CIN,BAL,3,11,4,0,3,3,19,0,0,0,6.00,2009
38,Aaron Stecker,RB,9,ATL,WAS,2,6,3,0,3,3,22,0,0,0,5.80,2009
39,Maurice Morris,RB,9,DET,SEA,4,20,5,0,3,2,17,0,0,0,5.70,2009
40,Cadillac Williams,RB,9,TB,GB,16,56,4,0,3,0,0,0,0,0,5.60,2009
41,LaDainian Tomlinson,RB,9,LAC,NYG,12,22,2,0,2,2,8,0,0,0,5.00,2009
42,Correll Buckhalter,RB,9,DEN,PIT,9,24,3,0,2,2,4,0,0,0,4.80,2009
43,LeRon McClain,RB,9,BAL,CIN,2,2,1,0,2,2,24,0,0,0,4.60,2009
44,Jonathan Stewart,RB,9,CAR,NO,13,24,2,0,1,1,14,0,1,1,3.80,2009
45,Tyrell Sutton,RB,9,CAR,NO,3,15,5,0,1,1,11,0,0,0,3.60,2009
46,Leonard Weaver,FB,9,PHI,DAL,8,33,4,0,0,0,0,0,0,0,3.30,2009
47,Kolby Smith,RB,9,KC,JAX,4,17,4,0,1,1,4,0,0,0,3.10,2009
48,Aaron Brown,RB,9,DET,SEA,4,27,7,0,0,0,0,0,0,0,2.70,2009
49,Rock Cartwright,RB,9,WAS,ATL,7,16,2,0,1,1,-1,0,0,0,2.50,2009
50,Adrian Peterson,RB,9,CHI,ARI,2,23,12,0,0,0,0,0,0,0,2.30,2009
