Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
22,AJ Green,WR,6,CIN,NE,10,6,60,88,0,23,9,15,0,0,0,0,0,14.80,2016
23,Mike Wallace,WR,6,BAL,NYG,9,4,44,97,0,70,11,24,0,0,0,0,0,13.70,2016
24,Pierre Garcon,WR,6,WAS,PHI,11,6,55,77,0,22,7,13,0,0,0,0,0,13.70,2016
25,Jamison Crowder,WR,6,WAS,PHI,4,3,75,52,1,21,13,17,1,-9,0,0,0,13.30,2016
26,Devin Funchess,WR,6,CAR,NO,6,2,33,28,1,17,5,14,0,0,0,0,0,12.80,2016
27,Allen Hurns,WR,6,JAX,CHI,11,5,46,74,0,29,7,15,0,0,0,0,0,12.40,2016
28,Arrelious Benn,WR,6,JAX,CHI,1,1,100,51,1,51,51,51,0,0,0,0,0,12.10,2016
29,Marqise Lee,WR,6,JAX,CHI,6,6,100,61,0,14,10,10,0,0,0,0,0,12.10,2016
30,Darrius Heyward-Bey,WR,6,PIT,MIA,2,0,0,0,0,0,0,0,1,60,1,0,0,12.00,2016
31,Tyler Boyd,WR,6,CIN,NE,5,4,80,79,0,30,16,20,0,0,0,0,0,11.90,2016
32,Cobi Hamilton,WR,6,PIT,MIA,2,2,100,36,1,23,18,18,0,0,0,0,0,11.60,2016
33,Terrance Williams,WR,6,DAL,GB,5,4,80,75,0,42,15,19,0,0,0,0,0,11.50,2016
34,Ricardo Louis,WR,6,CLE,TEN,9,5,56,65,0,42,7,13,0,0,0,0,0,11.50,2016
35,Bennie Fowler,WR,6,DEN,LAC,7,3,43,22,1,10,3,7,0,0,0,0,0,11.20,2016
36,Brian Quick,WR,6,LAR,DET,5,5,100,61,0,19,12,12,0,0,0,0,0,11.10,2016
37,Ted Ginn,WR,6,CAR,NO,8,5,63,54,0,18,7,11,2,6,0,0,0,11.00,2016
38,Larry Fitzgerald,WR,6,ARI,NYJ,9,6,67,49,0,12,5,8,0,0,0,1,0,10.90,2016
39,Jordy Nelson,WR,6,GB,DAL,7,5,71,68,0,25,10,14,0,0,0,1,1,10.80,2016
40,Jordan Matthews,WR,6,PHI,WAS,7,3,43,75,0,54,11,25,0,0,0,0,0,10.50,2016
41,Kamar Aiken,WR,6,BAL,NYG,6,4,67,64,0,22,11,16,0,0,0,0,0,10.40,2016
42,John Brown,WR,6,ARI,NYJ,7,5,71,54,0,13,8,11,0,0,0,0,0,10.40,2016
43,Chester Rogers,WR,6,IND,HOU,4,4,100,63,0,36,16,16,0,0,0,0,0,10.30,2016
44,Michael Floyd,WR,6,ARI,NYJ,2,2,100,22,1,13,11,11,0,0,0,0,0,10.20,2016
45,Justin Hunter,WR,6,BUF,SF,2,1,50,30,1,30,15,30,0,0,0,0,0,10.00,2016
46,Brandon Marshall,WR,6,NYJ,ARI,6,3,50,70,0,36,12,23,0,0,0,0,0,10.00,2016
47,DeSean Jackson,WR,6,WAS,PHI,9,4,44,55,0,35,6,14,0,0,0,0,0,9.50,2016
48,Roger Lewis,WR,6,NYG,BAL,3,1,33,24,1,24,8,24,0,0,0,0,0,9.40,2016
49,Eddie Royal,WR,6,CHI,JAX,6,4,67,54,0,17,9,14,0,0,0,0,0,9.40,2016
50,Andre Roberts,WR,6,DET,LAR,2,2,100,13,1,11,7,7,0,0,0,0,0,9.30,2016
