Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,David Johnson,RB,6,ARI,NYJ,22,111,5,3,6,3,27,0,0,0,37.80,2016
2,LeSean McCoy,RB,6,BUF,SF,19,140,7,3,3,2,2,0,1,0,37.20,2016
3,Jay Ajayi,RB,6,MIA,PIT,25,204,8,2,2,1,3,0,0,0,36.70,2016
4,Lamar Miller,RB,6,HOU,IND,24,149,6,1,4,3,29,1,0,0,35.80,2016
5,Terrance West,RB,6,BAL,NYG,23,87,4,2,6,4,36,0,0,0,28.30,2016
6,Spencer Ware,RB,6,KC,OAK,24,131,6,1,2,2,32,0,0,0,27.30,2016
7,James White,RB,6,NE,CIN,7,19,3,0,9,8,47,2,0,0,26.60,2016
8,Christine Michael,RB,6,SEA,ATL,18,64,4,2,3,3,19,0,1,0,23.30,2016
9,Matt Jones,RB,6,WAS,PHI,16,135,8,1,0,0,0,0,0,0,22.50,2016
10,Ezekiel Elliott,RB,6,DAL,GB,28,157,6,0,4,2,17,0,0,0,22.40,2016
11,Jonathan Stewart,RB,6,CAR,NO,19,85,5,2,1,0,0,0,0,0,20.50,2016
12,Ty Montgomery,RB,6,GB,DAL,3,6,2,0,12,10,98,0,2,1,19.40,2016
13,Le'Veon Bell,RB,6,PIT,MIA,10,53,5,0,7,6,55,0,0,0,18.80,2016
14,Duke Johnson,RB,6,CLE,TEN,4,18,5,1,6,4,56,0,0,0,17.40,2016
15,LeGarrette Blount,RB,6,NE,CIN,13,50,4,1,2,2,20,0,0,0,15.00,2016
16,Frank Gore,RB,6,IND,HOU,22,106,5,0,1,1,2,0,0,0,14.80,2016
17,Todd Gurley,RB,6,LAR,DET,14,58,4,0,4,4,39,0,0,0,13.70,2016
18,Giovani Bernard,RB,6,CIN,NE,15,49,3,0,5,4,45,0,0,0,13.40,2016
19,Jamaal Charles,RB,6,KC,OAK,9,33,4,1,2,2,14,0,0,0,12.70,2016
20,DeMarco Murray,RB,6,TEN,CLE,21,65,3,1,2,0,0,0,0,0,12.50,2016
21,Mike Gillislee,RB,6,BUF,SF,6,60,10,1,0,0,0,0,0,0,12.00,2016
22,Jordan Howard,RB,6,CHI,JAX,15,34,2,1,4,2,6,0,0,0,12.00,2016
23,Chris Ivory,RB,6,JAX,CHI,11,32,3,1,2,2,3,0,1,0,11.50,2016
24,CJ Anderson,RB,6,DEN,LAC,10,37,4,0,5,4,34,0,0,0,11.10,2016
25,Zach Zenner,RB,6,DET,LAR,14,58,4,0,2,2,19,0,0,0,9.70,2016
26,Damien Williams,RB,6,MIA,PIT,6,12,2,1,2,2,5,0,0,0,9.70,2016
27,Chris Thompson,RB,6,WAS,PHI,9,37,4,0,3,3,29,0,0,0,9.60,2016
28,Melvin Gordon,RB,6,LAC,DEN,27,94,4,0,2,0,0,0,0,0,9.40,2016
29,Wendell Smallwood,RB,6,PHI,WAS,4,6,2,0,2,1,14,0,0,0,9.00,2016
30,Alex Collins,RB,6,SEA,ATL,1,2,2,1,1,1,9,0,0,0,8.10,2016
31,Eddie Lacy,RB,6,GB,DAL,17,65,4,0,1,1,6,0,0,0,8.10,2016
32,Mark Ingram,RB,6,NO,CAR,16,51,3,0,3,2,9,0,0,0,8.00,2016
33,Devonta Freeman,RB,6,ATL,SEA,12,40,3,0,5,3,10,0,0,0,8.00,2016
34,Rashad Jennings,RB,6,NYG,BAL,9,15,2,0,4,4,20,0,0,0,7.50,2016
35,Devontae Booker,RB,6,DEN,LAC,5,46,9,0,2,2,7,0,0,0,7.30,2016
36,Travaris Cadet,RB,6,NO,CAR,1,3,3,0,5,4,27,0,0,0,7.00,2016
37,CJ Spiller,RB,6,SEA,ATL,1,-3,-3,0,6,3,38,0,1,0,6.50,2016
38,Kyle Juszczyk,FB,6,BAL,NYG,0,0,0,0,6,4,25,0,0,0,6.50,2016
39,Robert Turbin,RB,6,IND,HOU,3,2,1,0,4,4,22,0,0,0,6.40,2016
40,Ryan Mathews,RB,6,PHI,WAS,9,60,7,0,0,0,0,0,0,0,6.00,2016
41,Rob Kelley,RB,6,WAS,PHI,5,59,12,0,0,0,0,0,0,0,5.90,2016
42,Isaiah Crowell,RB,6,CLE,TEN,9,16,2,0,2,2,20,0,0,0,5.60,2016
43,Carlos Hyde,RB,6,SF,BUF,14,52,4,0,0,0,0,0,0,0,5.20,2016
44,Bilal Powell,RB,6,NYJ,ARI,3,10,3,0,4,3,12,0,0,0,5.20,2016
45,Jeremy Hill,RB,6,CIN,NE,13,38,3,0,1,1,3,0,0,0,5.10,2016
46,Ka'Deem Carey,RB,6,CHI,JAX,9,50,6,0,1,0,0,0,0,0,5.00,2016
47,Deandre Washington,RB,6,OAK,KC,10,49,5,0,1,0,0,0,0,0,4.90,2016
48,Bobby Rainey,RB,6,NYG,BAL,6,13,2,0,3,2,16,0,0,0,4.90,2016
49,Derrick Henry,RB,6,TEN,CLE,2,7,4,0,2,2,20,0,0,0,4.70,2016
50,Paul Perkins,RB,6,NYG,BAL,2,10,5,0,2,2,16,0,0,0,4.60,2016
