Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,Jesse James,TE,6,PIT,MIA,3,2,67,13,0,8,4,7,0,0,0,0,0,3.30,2016
38,Zach Ertz,TE,6,PHI,WAS,3,1,33,22,0,22,7,22,0,0,0,0,0,3.20,2016
39,Delanie Walker,TE,6,TEN,CLE,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2016
40,Mychal Rivera,TE,6,OAK,KC,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60,2016
41,Jermaine Gresham,TE,6,ARI,NYJ,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2016
42,Dion Sims,TE,6,MIA,PIT,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2016
43,Xavier Grimble,TE,6,PIT,MIA,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2016
44,Demetrius Harris,TE,6,KC,OAK,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2016
45,Luke Willson,TE,6,SEA,ATL,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2016
46,Dwayne Allen,TE,6,IND,HOU,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2016
47,Dominique Jones,TE,6,MIA,PIT,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2016
48,Darren Fells,TE,6,ARI,NYJ,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2016
49,Trey Burton,TE,6,PHI,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2016
50,CJ Uzomah,TE,6,CIN,NE,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2016
