,Player,Position,Team,Opponent,Points,PlayerID
119,Stephen Spach,TE,ARI,IND,2.9,00-0023108
120,Marcedes Lewis,TE,JAX,HOU,2.8,00-0024243
121,Travis Beckum,TE,NYG,TB,2.8,00-0027070
122,Tony Gonzalez,TE,ATL,NE,2.6,00-0006101
123,Tony Scheffler,TE,DEN,OAK,2.4,00-0024276
124,Fred Davis,TE,WAS,DET,2.3,00-0026188
125,Ernest Wilford,TE,JAX,HOU,2.3,00-0022901
126,Anthony Becht,TE,ARI,IND,2.1,00-0019457
127,Brad Cottam,TE,KC,PHI,2.1,00-0026216
128,Daniel Coats,TE,CIN,PIT,1.8,00-0024607
129,Deon Butler,TE,SEA,CHI,1.8,00-0027063
130,Robert Royal,TE,CLE,BAL,1.7,00-0021273
131,Matt Spaeth,TE,PIT,CIN,1.7,00-0025464
132,Jerramy Stevens,TE,TB,NYG,1.6,00-0021159
133,John Owens,TE,SEA,CHI,1.6,00-0021255
134,Mike Sellers,TE,WAS,DET,1.4,00-0014655
135,Martellus Bennett,TE,DAL,CAR,1.3,00-0026201
136,Cameron Morrah,TE,SEA,CHI,1.3,00-0026963
137,Tashard Choice,RB,DAL,CAR,23.8,00-0026262
138,Steven Jackson,RB,LA,GB,23.3,00-0022736
139,Julius Jones,RB,SEA,CHI,22.6,00-0022840
140,Willie Parker,RB,PIT,CIN,20.9,00-0022250
141,Fred Taylor,RB,NE,ATL,20.9,00-0016098
142,Ricky Williams,RB,MIA,LAC,18.4,00-0017915
143,Kevin Smith,RB,DET,WAS,17.9,
144,Willis McGahee,RB,BAL,CLE,17.7,00-0022178
145,Ray Rice,RB,BAL,CLE,17.5,00-0026195
146,Matt Forte,RB,CHI,SEA,16.6,00-0026184
147,LeSean McCoy,RB,PHI,KC,16.3,00-0027029
148,Joseph Addai,RB,IND,ARI,16.1,00-0024245
149,Chester Taylor,RB,MIN,SF,15.6,00-0021314
150,Brandon Jacobs,RB,NYG,TB,15.2,00-0023545
151,Cedric Benson,RB,CIN,PIT,15.1,00-0023439
152,Knowshon Moreno,RB,DEN,OAK,15.0,00-0026988
153,Ronnie Brown,RB,MIA,LAC,14.5,00-0023437
154,Steve Slaton,RB,HOU,JAX,14.3,00-0026229
155,John Kuhn,FB,GB,LAR,14.1,00-0022999
156,Fred Jackson,RB,BUF,NO,13.7,00-0024204
157,Jerome Harrison,RB,CLE,BAL,13.5,00-0024359
158,Ahmad Bradshaw,RB,NYG,TB,13.4,00-0025637
159,Correll Buckhalter,RB,DEN,OAK,12.8,00-0020270
160,Felix Jones,RB,DAL,CAR,12.4,00-0026162
161,Donald Brown,RB,IND,ARI,12.2,00-0027003
162,Adrian Peterson,RB,MIN,SF,11.9,00-0025394
163,Chris Johnson,RB,TEN,NYJ,11.5,
164,Ryan Grant,RB,GB,LAR,11.4,
165,Reggie Bush,RB,NO,BUF,11.1,00-0024217
166,Michael Turner,RB,ATL,NE,10.6,00-0022821
167,Rock Cartwright,RB,WAS,DET,10.2,00-0021357
168,Tim Hightower,RB,ARI,IND,10.1,00-0026289
169,Jamaal Charles,RB,KC,PHI,10.0,00-0026213
170,DeAngelo Williams,RB,CAR,DAL,9.4,00-0024242
171,Maurice Morris,RB,DET,WAS,9.2,00-0021182
172,Sammy Morris,RB,NE,ATL,9.2,00-0019484
173,LenDale White,RB,TEN,NYJ,8.7,00-0024260
174,Ladell Betts,RB,WAS,DET,8.5,00-0021184
175,Lynell Hamilton,RB,NO,BUF,8.4,00-0026121
176,Michael Bush,RB,OAK,DEN,8.0,00-0025487
177,Darren Sproles,RB,LAC,MIA,7.5,00-0023564
178,Jason Snelling,RB,ATL,NE,7.4,00-0025631
179,Kevin Faulk,RB,NE,ATL,6.7,00-0005091
180,LeRon McClain,RB,BAL,CLE,6.6,
181,Leon Washington,RB,NYJ,TEN,6.2,00-0024332
182,Clinton Portis,RB,WAS,DET,5.8,00-0021179
183,Darren McFadden,RB,OAK,DEN,5.8,00-0026144
184,Glen Coffee,RB,SF,MIN,5.4,00-0027048
185,Mason Crosby,K,GB,LAR,0.0,00-0025580
186,Ryan Longwell,K,MIN,SF,0.0,00-0010072
187,Nate Kaeding,K,LAC,MIA,0.0,00-0022737
188,Matt Prater,K,DEN,OAK,0.0,00-0023853
189,David Akers,K,PHI,KC,0.0,00-0000108
190,Steven Hauschka,K,BAL,CLE,0.0,
191,John Carney,K,NO,BUF,0.0,00-0002655
192,Josh Scobee,K,JAX,HOU,0.0,00-0022874
193,Jeff Reed,K,PIT,CIN,0.0,00-0020737
194,Thomas Howard,K,OAK,DEN,0.0,00-0024253
195,Nick Folk,K,DAL,CAR,0.0,00-0025565
196,Adam Vinatieri,K,IND,ARI,0.0,00-0016919
197,Josh Brown,K,LA,GB,0.0,00-0021940
198,Jason Hanson,K,DET,WAS,0.0,00-0006800
199,Dan Carpenter,K,MIA,LAC,0.0,00-0026003
200,Kris Brown,K,HOU,JAX,0.0,00-0001980
201,Jay Feely,K,NYJ,TEN,0.0,00-0019770
202,Joe Nedney,K,SF,MIN,0.0,00-0011970
203,Lawrence Tynes,K,NYG,TB,0.0,00-0019778
204,Rob Bironas,K,TEN,NYJ,0.0,00-0020962
205,Robbie Gould,K,CHI,SEA,0.0,00-0023252
206,Jason Elam,K,ATL,NE,0.0,00-0004811
207,Neil Rackers,K,ARI,IND,0.0,00-0019676
208,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
209,Shayne Graham,K,CIN,PIT,0.0,00-0019536
210,Billy Cundiff,K,CLE,BAL,0.0,00-0020972
211,Shaun Suisham,K,WAS,DET,0.0,00-0023001
212,Ryan Succop,K,KC,PHI,0.0,00-0026968
213,John Kasay,K,CAR,DAL,0.0,00-0009028
214,Rian Lindell,K,BUF,NO,0.0,00-0019310
215,David Buehler,K,DAL,CAR,0.0,00-0027119
216,Mike Nugent,K,TB,NYG,0.0,00-0023482
217,Rhys Lloyd,K,CAR,DAL,0.0,00-0023363
218,Denver Broncos,DST,DEN,OAK,16.0,
219,Indianapolis Colts,DST,IND,ARI,14.0,
220,Los Angeles Chargers,DST,LAC,MIA,13.0,
221,New Orleans Saints,DST,NO,BUF,12.0,
222,New York Giants,DST,NYG,TB,12.0,
223,San Francisco 49ers,DST,SF,MIN,12.0,
224,New York Jets,DST,NYJ,TEN,11.0,
225,Cincinnati Bengals,DST,CIN,PIT,10.0,
226,Green Bay Packers,DST,GB,LAR,10.0,
227,Minnesota Vikings,DST,MIN,SF,9.0,
228,Chicago Bears,DST,CHI,SEA,8.0,
229,Tennessee Titans,DST,TEN,NYJ,7.0,
230,Jacksonville Jaguars,DST,JAX,HOU,6.0,
231,Seattle Seahawks,DST,SEA,CHI,6.0,
232,New England Patriots,DST,NE,ATL,6.0,
233,Philadelphia Eagles,DST,PHI,KC,6.0,
234,Miami Dolphins,DST,MIA,LAC,5.0,
235,Detroit Lions,DST,DET,WAS,5.0,
236,Buffalo Bills,DST,BUF,NO,4.0,
237,Washington Redskins,DST,WAS,DET,3.0,
238,Pittsburgh Steelers,DST,PIT,CIN,3.0,
239,Carolina Panthers,DST,CAR,DAL,3.0,
240,Cleveland Browns,DST,CLE,BAL,2.0,
241,Oakland Raiders,DST,OAK,DEN,2.0,
242,Arizona Cardinals,DST,ARI,IND,1.0,
243,Houston Texans,DST,HOU,JAX,1.0,
244,Kansas City Chiefs,DST,KC,PHI,1.0,
245,Atlanta Falcons,DST,ATL,NE,0.0,
246,Tampa Bay Buccaneers,DST,TB,NYG,0.0,
247,Los Angeles Rams,DST,LA,GB,-2.0,
