Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Santana Moss,WR,3,WAS,DET,14,10,71,178,1,57,13,18,0,0,0,0,0,36.80,2009
2,DeSean Jackson,WR,3,PHI,KC,10,6,60,149,1,64,15,25,0,0,0,0,0,29.90,2009
3,Reggie Wayne,WR,3,IND,ARI,9,7,78,126,1,33,14,18,0,0,0,0,0,28.60,2009
4,Jerricho Cotchery,WR,3,NYJ,TEN,12,8,67,108,1,46,9,14,0,0,0,0,0,27.80,2009
5,Derrick Mason,WR,3,BAL,CLE,8,5,63,118,1,72,15,24,0,0,0,0,0,25.80,2009
6,Randy Moss,WR,3,NE,ATL,16,10,63,116,0,21,7,12,0,0,0,0,0,24.60,2009
7,Kevin Walter,WR,3,HOU,JAX,7,7,100,96,1,24,14,14,1,11,0,0,0,23.70,2009
8,Nate Burleson,WR,3,SEA,CHI,12,9,75,109,0,24,9,12,1,2,0,0,0,23.10,2009
9,Donald Driver,WR,3,GB,LAR,7,4,57,95,1,46,14,24,1,13,0,0,0,20.80,2009
10,Anquan Boldin,WR,3,ARI,IND,11,6,55,83,1,18,8,14,0,0,0,0,0,20.30,2009
11,Mike Wallace,WR,3,PIT,CIN,8,7,88,102,0,51,13,15,0,0,0,0,0,20.20,2009
12,Vincent Jackson,WR,3,LAC,MIA,8,5,63,120,0,55,15,24,0,0,0,0,0,20.00,2009
13,Steve Smith,WR,3,NYG,TB,7,7,100,63,1,13,9,9,0,0,0,0,0,19.30,2009
14,Devin Hester,WR,3,CHI,SEA,8,5,63,76,1,36,10,15,0,0,0,0,0,18.60,2009
15,Brandon Marshall,WR,3,DEN,OAK,7,5,71,67,1,23,10,13,1,5,0,0,0,18.20,2009
16,Bryant Johnson,WR,3,DET,WAS,11,4,36,73,1,24,7,18,0,0,0,0,0,17.30,2009
17,Andre Caldwell,WR,3,CIN,PIT,9,6,67,52,1,14,6,9,0,0,0,0,0,17.20,2009
18,Pierre Garcon,WR,3,IND,ARI,5,3,60,64,1,53,13,21,1,17,0,0,0,17.10,2009
19,Steve Breaston,WR,3,ARI,IND,10,7,70,94,0,25,9,13,0,0,0,0,0,16.40,2009
20,Mark Bradley,WR,3,KC,PHI,4,4,100,28,1,13,7,7,1,22,0,0,0,16.04,2009
21,Sidney Rice,WR,3,MIN,SF,7,4,57,56,1,30,8,14,0,0,0,0,0,15.60,2009
22,Greg Jennings,WR,3,GB,LAR,4,2,50,103,0,53,26,52,0,0,0,0,0,15.30,2009
23,Larry Fitzgerald,WR,3,ARI,IND,13,7,54,76,0,17,6,11,0,0,0,0,0,14.60,2009
24,Percy Harvin,WR,3,MIN,SF,9,4,44,51,0,18,6,13,1,-8,0,1,0,14.30,2009
25,Earl Bennett,WR,3,CHI,SEA,4,4,100,80,0,31,20,20,0,0,0,0,0,14.00,2009
26,Davone Bess,WR,3,MIA,LAC,9,7,78,54,0,14,6,8,1,11,0,0,0,13.50,2009
27,Mike Sims-Walker,WR,3,JAX,HOU,10,6,60,81,0,28,8,14,0,0,0,1,1,13.10,2009
28,Michael Jenkins,WR,3,ATL,NE,8,5,63,78,0,26,10,16,0,0,0,0,0,12.80,2009
29,Andre Johnson,WR,3,HOU,JAX,7,4,57,86,0,25,12,22,0,0,0,0,0,12.60,2009
30,Hines Ward,WR,3,PIT,CIN,5,4,80,82,0,41,16,21,0,0,0,0,0,12.20,2009
31,Josh Reed,WR,3,BUF,NO,6,6,100,60,0,18,10,10,0,0,0,0,0,12.00,2009
32,Kelley Washington,WR,3,BAL,CLE,6,5,83,66,0,19,11,13,0,0,0,0,0,11.60,2009
33,Roy Williams,WR,3,DAL,CAR,7,4,57,75,0,26,11,19,0,0,0,0,0,11.50,2009
34,Muhsin Muhammad,WR,3,CAR,DAL,9,6,67,51,0,12,6,9,0,0,0,0,0,11.10,2009
35,Calvin Johnson,WR,3,DET,WAS,7,5,71,49,0,18,7,10,1,9,0,0,0,10.80,2009
36,Marques Colston,WR,3,NO,BUF,7,4,57,67,0,32,10,17,0,0,0,0,0,10.70,2009
37,Nate Washington,WR,3,TEN,NYJ,9,2,22,25,1,16,3,13,0,0,0,0,0,10.50,2009
38,Chad Johnson,WR,3,CIN,PIT,11,5,46,54,0,21,5,11,0,0,0,0,0,10.40,2009
39,Jacoby Jones,WR,3,HOU,JAX,3,2,67,23,1,18,8,12,0,0,0,0,0,10.30,2009
40,Greg Lewis,WR,3,MIN,SF,1,1,100,32,1,32,32,32,0,0,0,0,0,10.20,2009
41,Kenny Britt,WR,3,TEN,NYJ,6,4,67,59,0,27,10,15,0,0,0,0,0,9.90,2009
42,Bernard Berrian,WR,3,MIN,SF,9,4,44,56,0,36,6,14,0,0,0,0,0,9.60,2009
43,Mario Manningham,WR,3,NYG,TB,7,4,57,55,0,20,8,14,0,0,0,0,0,9.50,2009
44,Bobby Wade,WR,3,KC,PHI,4,2,50,13,1,9,3,7,0,0,0,0,0,9.30,2009
45,Sinorice Moss,WR,3,NYG,TB,1,1,100,18,1,18,18,18,0,0,0,0,0,8.80,2009
