Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Maurice Jones-Drew,RB,3,JAX,HOU,23,119,5,3,7,4,28,0,0,0,39.70,2009
2,Pierre Thomas,RB,3,NO,BUF,14,126,9,2,0,0,0,0,0,0,27.60,2009
3,Tashard Choice,RB,3,DAL,CAR,18,82,5,1,7,4,36,0,0,0,23.80,2009
4,Steven Jackson,RB,3,LAR,GB,27,117,4,0,8,5,46,0,1,1,23.30,2009
5,Julius Jones,RB,3,SEA,CHI,19,98,5,0,4,3,38,1,0,0,22.60,2009
6,Willie Parker,RB,3,PIT,CIN,25,93,4,0,2,2,36,1,0,0,20.90,2009
7,Fred Taylor,RB,3,NE,ATL,21,105,5,1,1,1,4,0,0,0,20.90,2009
8,Ricky Williams,RB,3,MIA,LAC,8,55,7,1,5,4,29,0,0,0,18.40,2009
9,Kevin Smith,RB,3,DET,WAS,16,101,6,0,3,3,18,0,0,0,17.90,2009
10,Willis McGahee,RB,3,BAL,CLE,7,67,10,2,1,0,0,0,1,1,17.70,2009
11,Ray Rice,RB,3,BAL,CLE,11,48,4,1,7,4,27,0,0,0,17.50,2009
12,Matt Forte,RB,3,CHI,SEA,21,66,3,0,6,6,40,0,0,0,16.60,2009
13,LeSean McCoy,RB,3,PHI,KC,20,84,4,1,2,1,9,0,0,0,16.30,2009
14,Joseph Addai,RB,3,IND,ARI,13,63,5,0,4,3,8,1,0,0,16.10,2009
15,Chester Taylor,RB,3,MIN,SF,6,16,3,0,8,7,70,0,0,0,15.60,2009
16,Brandon Jacobs,RB,3,NYG,TB,26,92,4,1,2,0,0,0,0,0,15.20,2009
17,Cedric Benson,RB,3,CIN,PIT,16,76,5,1,2,1,5,0,0,0,15.10,2009
18,Knowshon Moreno,RB,3,DEN,OAK,21,90,4,1,0,0,0,0,0,0,15.00,2009
19,Ronnie Brown,RB,3,MIA,LAC,18,75,4,0,3,3,40,0,0,0,14.50,2009
20,Steve Slaton,RB,3,HOU,JAX,12,76,6,0,3,3,37,0,0,0,14.30,2009
21,John Kuhn,FB,3,GB,LAR,1,1,1,1,1,1,10,1,0,0,14.10,2009
22,Fred Jackson,RB,3,BUF,NO,18,71,4,0,5,4,26,0,0,0,13.70,2009
23,Jerome Harrison,RB,3,CLE,BAL,16,52,3,0,7,5,33,0,0,0,13.50,2009
24,Ahmad Bradshaw,RB,3,NYG,TB,14,104,7,0,0,0,0,0,0,0,13.40,2009
25,Correll Buckhalter,RB,3,DEN,OAK,14,108,8,0,1,0,0,0,1,1,12.80,2009
26,Felix Jones,RB,3,DAL,CAR,8,94,12,0,1,1,20,0,0,0,12.40,2009
27,Donald Brown,RB,3,IND,ARI,14,40,3,0,2,1,72,0,0,0,12.20,2009
28,Adrian Peterson,RB,3,MIN,SF,19,85,5,0,2,2,14,0,0,0,11.90,2009
29,Chris Johnson,RB,3,TEN,NYJ,22,97,4,0,4,1,8,0,0,0,11.50,2009
30,Ryan Grant,RB,3,GB,LAR,26,99,4,0,1,1,5,0,0,0,11.40,2009
31,Reggie Bush,RB,3,NO,BUF,13,64,5,0,7,3,17,0,0,0,11.10,2009
32,Michael Turner,RB,3,ATL,NE,15,56,4,1,0,0,0,0,1,1,10.60,2009
33,Rock Cartwright,RB,3,WAS,DET,0,0,0,0,3,3,12,1,0,0,10.20,2009
34,Tim Hightower,RB,3,ARI,IND,9,22,2,0,8,5,39,0,2,1,10.10,2009
35,Jamaal Charles,RB,3,KC,PHI,6,36,6,0,4,3,34,0,0,0,10.00,2009
36,DeAngelo Williams,RB,3,CAR,DAL,11,64,6,0,2,2,10,0,0,0,9.40,2009
37,Maurice Morris,RB,3,DET,WAS,8,10,1,1,1,1,12,0,1,0,9.20,2009
38,Sammy Morris,RB,3,NE,ATL,5,16,3,0,3,3,46,0,0,0,9.20,2009
39,LenDale White,RB,3,TEN,NYJ,7,27,4,1,0,0,0,0,0,0,8.70,2009
40,Ladell Betts,RB,3,WAS,DET,1,2,2,0,4,4,43,0,0,0,8.50,2009
41,Lynell Hamilton,RB,3,NO,BUF,5,24,5,1,0,0,0,0,0,0,8.40,2009
42,Michael Bush,RB,3,OAK,DEN,6,20,3,0,4,4,20,0,0,0,8.00,2009
43,Darren Sproles,RB,3,LAC,MIA,18,41,2,0,5,2,14,0,0,0,7.50,2009
44,Jason Snelling,RB,3,ATL,NE,1,3,3,0,4,3,41,0,0,0,7.40,2009
45,Kevin Faulk,RB,3,NE,ATL,5,25,5,0,4,3,12,0,0,0,6.70,2009
46,LeRon McClain,RB,3,BAL,CLE,2,7,4,0,3,3,29,0,0,0,6.60,2009
47,Leon Washington,RB,3,NYJ,TEN,12,46,4,0,2,1,6,0,0,0,6.20,2009
48,Clinton Portis,RB,3,WAS,DET,12,42,4,0,1,1,6,0,0,0,5.80,2009
49,Darren McFadden,RB,3,OAK,DEN,12,45,4,0,2,2,3,0,3,1,5.80,2009
50,Glen Coffee,RB,3,SF,MIN,25,54,2,0,1,0,0,0,0,0,5.40,2009
