Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Brown,WR,10,PIT,CLE,14,10,71,139,2,56,10,14,0,0,0,0,0,40.90,2015
2,Michael Floyd,WR,10,ARI,SEA,9,7,78,113,2,35,13,16,0,0,0,0,0,33.30,2015
3,Martavis Bryant,WR,10,PIT,CLE,10,6,60,178,1,64,18,30,0,0,0,1,1,31.80,2015
4,Doug Baldwin,WR,10,SEA,ARI,10,7,70,134,1,33,13,19,0,0,0,0,0,29.40,2015
5,Brandin Cooks,WR,10,NO,WAS,8,5,63,98,2,60,12,20,1,11,0,0,0,27.90,2015
6,Larry Fitzgerald,WR,10,ARI,SEA,14,10,71,130,0,22,9,13,0,0,0,0,0,26.00,2015
7,Mike Evans,WR,10,TB,DAL,13,8,62,126,0,26,10,16,0,0,0,0,0,23.60,2015
8,Odell Beckham Jr,WR,10,NYG,NE,12,4,33,104,1,87,9,26,0,0,0,0,0,23.40,2015
9,Travis Benjamin,WR,10,CLE,PIT,11,7,64,113,0,61,10,16,1,-7,0,0,0,20.60,2015
10,Eric Decker,WR,10,NYJ,BUF,11,6,55,85,1,31,8,14,0,0,0,0,0,20.50,2015
11,Dwayne Harris,WR,10,NYG,NE,9,6,67,82,1,30,9,14,0,0,0,0,0,20.20,2015
12,Jarvis Landry,WR,10,MIA,PHI,12,7,58,52,1,18,4,7,1,6,0,0,0,18.80,2015
13,Davante Adams,WR,10,GB,DET,21,10,48,79,0,18,4,8,0,0,0,0,0,17.90,2015
14,Danny Amendola,WR,10,NE,NYG,11,10,91,79,0,12,7,8,0,0,0,0,0,17.90,2015
15,Allen Hurns,WR,10,JAX,BAL,9,5,56,62,1,21,7,12,0,0,0,0,0,17.20,2015
16,DeAndre Hopkins,WR,10,HOU,CIN,11,5,46,57,1,22,5,11,0,0,0,0,0,16.70,2015
17,Allen Robinson,WR,10,JAX,BAL,11,5,46,51,1,16,5,10,0,0,0,0,0,16.10,2015
18,Jamison Crowder,WR,10,WAS,NO,5,4,80,60,1,31,12,15,0,0,0,1,0,16.00,2015
19,Rishard Matthews,WR,10,MIA,PHI,6,5,83,93,0,43,16,19,1,4,0,0,0,14.70,2015
