Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jeremy Langford,RB,10,CHI,LAR,20,73,4,1,9,7,109,1,0,0,40.20,2015
2,Adrian Peterson,RB,10,MIN,OAK,26,203,8,1,3,2,13,0,0,0,32.60,2015
3,Charcandrick West,RB,10,KC,DEN,24,69,3,1,5,3,92,1,0,0,31.10,2015
4,Matt Jones,RB,10,WAS,NO,11,56,5,0,3,3,131,1,0,0,30.70,2015
5,LeSean McCoy,RB,10,BUF,NYJ,19,112,6,0,5,5,47,0,0,0,23.90,2015
6,Lamar Miller,RB,10,MIA,PHI,16,43,3,0,8,6,50,1,0,0,21.30,2015
7,Todd Gurley,RB,10,LAR,CHI,12,45,4,1,3,3,44,0,0,0,17.90,2015
8,DeMarco Murray,RB,10,PHI,MIA,22,61,3,0,8,6,58,0,0,0,17.90,2015
9,Andre Ellington,RB,10,ARI,SEA,5,61,12,1,4,3,27,0,0,0,17.80,2015
10,LeGarrette Blount,RB,10,NE,NYG,19,66,4,1,2,2,11,0,0,0,15.70,2015
11,James Starks,RB,10,GB,DET,15,42,3,0,7,6,54,0,1,0,15.60,2015
12,Jonathan Stewart,RB,10,CAR,TEN,22,91,4,1,0,0,0,0,0,0,15.10,2015
13,Chris Ivory,RB,10,NYJ,BUF,18,99,6,0,3,2,36,0,1,1,14.50,2015
14,Doug Martin,RB,10,TB,DAL,18,63,4,0,4,4,40,0,0,0,14.30,2015
15,Dexter McCluster,RB,10,TEN,CAR,3,25,8,1,5,4,27,0,1,1,14.20,2015
16,Alfred Morris,RB,10,WAS,NO,15,92,6,0,3,3,14,0,0,0,13.60,2015
17,Ronnie Hillman,RB,10,DEN,KC,11,42,4,1,4,2,9,0,0,0,13.10,2015
18,Giovani Bernard,RB,10,CIN,HOU,8,36,5,0,8,5,43,0,0,0,12.90,2015
19,Mark Ingram,RB,10,NO,WAS,5,77,15,0,4,3,21,0,0,0,12.80,2015
20,Latavius Murray,RB,10,OAK,MIN,12,48,4,0,5,5,29,0,0,0,12.70,2015
21,Karlos Williams,RB,10,BUF,NYJ,7,24,3,0,1,1,26,1,0,0,12.00,2015
22,Marshawn Lynch,RB,10,SEA,ARI,8,42,5,1,2,1,8,0,0,0,12.00,2015
23,Ryan Mathews,RB,10,PHI,MIA,7,18,3,1,3,2,22,0,0,0,12.00,2015
24,TJ Yeldon,RB,10,JAX,BAL,18,61,3,0,6,5,6,0,0,0,11.70,2015
25,Justin Forsett,RB,10,BAL,JAX,14,53,4,0,4,4,11,0,0,0,10.40,2015
26,Kyle Juszczyk,FB,10,BAL,JAX,0,0,0,0,5,5,47,0,0,0,9.70,2015
27,Jamize Olawale,FB,10,OAK,MIN,5,24,5,0,3,3,35,0,0,0,8.90,2015
28,Darren McFadden,RB,10,DAL,TB,17,32,2,0,4,3,26,0,0,0,8.80,2015
29,Chris Thompson,RB,10,WAS,NO,2,54,27,0,1,1,23,0,0,0,8.70,2015
30,Darren Sproles,RB,10,PHI,MIA,3,0,0,0,6,5,34,0,0,0,8.40,2015
31,DeAngelo Williams,RB,10,PIT,CLE,17,54,3,0,2,1,15,0,1,0,7.90,2015
32,Rashad Jennings,RB,10,NYG,NE,11,39,4,0,3,2,12,0,1,0,7.10,2015
33,Duke Johnson,RB,10,CLE,PIT,4,10,3,0,4,4,18,0,0,0,6.80,2015
34,Will Tukuafu,FB,10,SEA,ARI,2,2,1,1,0,0,0,0,0,0,6.20,2015
35,Chris Johnson,RB,10,ARI,SEA,25,58,2,0,2,0,0,0,0,0,5.80,2015
36,Theo Riddick,RB,10,DET,GB,3,1,0,0,3,3,25,0,0,0,5.60,2015
37,Jonathan Grimes,RB,10,HOU,CIN,6,33,6,0,1,1,12,0,0,0,5.50,2015
38,Joique Bell,RB,10,DET,GB,14,17,1,0,3,2,18,0,0,0,5.50,2015
39,CJ Spiller,RB,10,NO,WAS,8,24,3,0,2,2,10,0,1,0,5.40,2015
40,Charles Sims,RB,10,TB,DAL,5,18,4,0,5,2,13,0,0,0,5.10,2015
41,Jeremy Hill,RB,10,CIN,HOU,7,15,2,0,3,3,5,0,0,0,5.00,2015
42,Jay Ajayi,RB,10,MIA,PHI,6,48,8,0,0,0,0,0,0,0,4.80,2015
43,Tre Mason,RB,10,LAR,CHI,6,31,5,0,1,1,16,0,1,1,4.70,2015
44,Tim Hightower,RB,10,NO,WAS,11,46,4,0,0,0,0,0,0,0,4.60,2015
45,Ka'Deem Carey,RB,10,CHI,LAR,14,56,4,0,0,0,0,0,1,1,4.60,2015
46,Shane Vereen,RB,10,NYG,NE,4,14,4,0,4,2,12,0,0,0,4.60,2015
47,Matt Asiata,RB,10,MIN,OAK,2,7,4,0,2,2,18,0,0,0,4.50,2015
48,Alfred Blue,RB,10,HOU,CIN,12,22,2,0,1,1,9,0,0,0,4.10,2015
49,Javorius Allen,RB,10,BAL,JAX,5,19,4,0,2,1,4,0,0,0,3.30,2015
50,Ameer Abdullah,RB,10,DET,GB,5,15,3,0,1,1,7,0,0,0,3.20,2015
