Player,Position,Team,Opponent,Points
Joe Flacco,QB,BAL,JAX,26.34
Carson Palmer,QB,ARI,SEA,26.32
Eli Manning,QB,NYG,NE,25.44
Aaron Rodgers,QB,GB,DET,25.12
Jay Cutler,QB,CHI,LAR,24.72
Tom Brady,QB,NE,NYG,23.26
Derek Carr,QB,OAK,MIN,22.28
Johnny Manziel,QB,CLE,PIT,21.58
Cam Newton,QB,CAR,TEN,20.98
Russell Wilson,QB,SEA,ARI,17.80
Blake Bortles,QB,JAX,BAL,17.02
Matthew Stafford,QB,DET,GB,16.78
Ryan Fitzpatrick,QB,NYJ,BUF,16.72
Ryan Tannehill,QB,MIA,PHI,16.48
Alex Smith,QB,KC,DEN,15.46
Jameis Winston,QB,TB,DAL,14.86
Drew Brees,QB,NO,WAS,14.36
Sam Bradford,QB,PHI,MIA,13.44
Teddy Bridgewater,QB,MIN,OAK,11.90
Tyrod Taylor,QB,BUF,NYJ,11.52
Brock Osweiler,QB,DEN,KC,10.64
Andy Dalton,QB,CIN,HOU,9.98
Marcus Mariota,QB,TEN,CAR,8.80
Nick Foles,QB,LAR,CHI,7.00
Matt Cassel,QB,DAL,TB,6.64
TJ Yates,QB,HOU,CIN,6.56
Mark Sanchez,QB,PHI,MIA,5.64
Brian Hoyer,QB,HOU,CIN,5.42
Landry Jones,QB,PIT,CLE,0.92
Colt McCoy,QB,WAS,NO,0.00
Joe Webb,QB,CAR,TEN,0.00
Case Keenum,QB,LAR,CHI,0.00
Peyton Manning,QB,DEN,KC,-2.60
Martavis Bryant,WR,PIT,CLE,31.80
Doug Baldwin,WR,SEA,ARI,29.40
Brandin Cooks,WR,NO,WAS,27.90
Larry Fitzgerald,WR,ARI,SEA,26.00
Mike Evans,WR,TB,DAL,23.60
Odell Beckham Jr,WR,NYG,NE,23.40
Travis Benjamin,WR,CLE,PIT,20.60
Eric Decker,WR,NYJ,BUF,20.50
Dwayne Harris,WR,NYG,NE,20.20
Jarvis Landry,WR,MIA,PHI,18.80
Danny Amendola,WR,NE,NYG,17.90
Davante Adams,WR,GB,DET,17.90
Allen Hurns,WR,JAX,BAL,17.20
DeAndre Hopkins,WR,HOU,CIN,16.70
Allen Robinson,WR,JAX,BAL,16.10
Jamison Crowder,WR,WAS,NO,16.00
Rishard Matthews,WR,MIA,PHI,14.70
Kamar Aiken,WR,BAL,JAX,14.30
Calvin Johnson,WR,DET,GB,14.10
Demaryius Thomas,WR,DEN,KC,14.10
Chris Givens,WR,BAL,JAX,13.70
Brian Hartline,WR,CLE,PIT,13.70
Amari Cooper,WR,OAK,MIN,12.90
Andrew Hawkins,WR,CLE,PIT,12.90
Lance Moore,WR,DET,GB,11.90
Josh Huff,WR,PHI,MIA,11.30
Brandon Marshall,WR,NYJ,BUF,11.30
AJ Green,WR,CIN,HOU,10.70
Andre Holmes,WR,OAK,MIN,10.40
Golden Tate,WR,DET,GB,10.30
Randall Cobb,WR,GB,DET,10.00
Jared Abbrederis,WR,GB,DET,9.70
Michael Crabtree,WR,OAK,MIN,9.50
Dez Bryant,WR,DAL,TB,9.50
Andre Caldwell,WR,DEN,KC,9.30
Julian Edelman,WR,NE,NYG,9.30
Justin Hunter,WR,TEN,CAR,8.70
Brandon LaFell,WR,NE,NYG,8.60
Ted Ginn,WR,CAR,TEN,8.50
Rueben Randle,WR,NYG,NE,8.10
De'Anthony Thomas,WR,KC,DEN,7.70
Stefon Diggs,WR,MIN,OAK,7.60
Marvin Jones,WR,CIN,HOU,7.60
Jaron Brown,WR,ARI,SEA,6.80
Cordarrelle Patterson,WR,MIN,OAK,6.60
DeSean Jackson,WR,WAS,NO,6.40
Nelson Agholor,WR,PHI,MIA,6.20
Wes Welker,WR,LAR,CHI,6.20
Brent Celek,TE,PHI,MIA,20.40
Gary Barnidge,TE,CLE,PIT,18.50
Jordan Reed,TE,WAS,NO,17.90
Justin Perillo,TE,GB,DET,16.80
Greg Olsen,TE,CAR,TEN,16.00
Crockett Gillmore,TE,BAL,JAX,14.20
Richard Rodgers,TE,GB,DET,14.20
Maxx Williams,TE,BAL,JAX,14.00
Zach Ertz,TE,PHI,MIA,13.80
Ed Dickson,TE,CAR,TEN,11.10
Jermaine Gresham,TE,ARI,SEA,10.60
Will Tye,TE,NYG,NE,10.60
Mychal Rivera,TE,OAK,MIN,10.60
Charles Clay,TE,BUF,NYJ,10.20
Clive Walford,TE,OAK,MIN,9.80
Rhett Ellison,TE,MIN,OAK,9.80
Jason Witten,TE,DAL,TB,9.20
Travis Kelce,TE,KC,DEN,8.60
Delanie Walker,TE,TEN,CAR,8.20
Heath Miller,TE,PIT,CLE,8.00
Brandon Pettigrew,TE,DET,GB,7.20
Scott Chandler,TE,NE,NYG,7.10
Jimmy Graham,TE,SEA,ARI,7.10
Eric Ebron,TE,DET,GB,6.80
Ryan Griffin,TE,HOU,CIN,6.60
Nick Boyle,TE,BAL,JAX,6.50
Brandon Myers,TE,TB,DAL,6.50
Tyler Eifert,TE,CIN,HOU,5.60
Jared Cook,TE,LAR,CHI,5.50
Darren Fells,TE,ARI,SEA,5.10
CJ Fiedorowicz,TE,HOU,CIN,5.00
Benjamin Watson,TE,NO,WAS,4.90
Martellus Bennett,TE,CHI,LAR,4.80
Julius Thomas,TE,JAX,BAL,4.30
Vernon Davis,TE,DEN,KC,3.90
Gavin Escobar,TE,DAL,TB,3.20
Anthony Fasano,TE,TEN,CAR,2.90
MyCole Pruitt,TE,MIN,OAK,2.70
Jerome Cunningham,TE,NYG,NE,2.60
Derek Carrier,TE,WAS,NO,2.40
Owen Daniels,TE,DEN,KC,2.40
Marcedes Lewis,TE,JAX,BAL,1.90
Virgil Green,TE,DEN,KC,1.80
Dion Sims,TE,MIA,PHI,1.80
Kyle Rudolph,TE,MIN,OAK,1.70
Ryan Hewitt,TE,CIN,HOU,1.70
Brian Parker,TE,KC,DEN,1.60
Cameron Brate,TE,TB,DAL,1.60
Charcandrick West,RB,KC,DEN,31.10
Matt Jones,RB,WAS,NO,30.70
LeSean McCoy,RB,BUF,NYJ,23.90
Lamar Miller,RB,MIA,PHI,21.30
Todd Gurley,RB,LAR,CHI,17.90
DeMarco Murray,RB,PHI,MIA,17.90
Andre Ellington,RB,ARI,SEA,17.80
LeGarrette Blount,RB,NE,NYG,15.70
James Starks,RB,GB,DET,15.60
Jonathan Stewart,RB,CAR,TEN,15.10
Chris Ivory,RB,NYJ,BUF,14.50
Doug Martin,RB,TB,DAL,14.30
Dexter McCluster,RB,TEN,CAR,14.20
Alfred Morris,RB,WAS,NO,13.60
Ronnie Hillman,RB,DEN,KC,13.10
Giovani Bernard,RB,CIN,HOU,12.90
Mark Ingram,RB,NO,WAS,12.80
Latavius Murray,RB,OAK,MIN,12.70
Karlos Williams,RB,BUF,NYJ,12.00
Marshawn Lynch,RB,SEA,ARI,12.00
Ryan Mathews,RB,PHI,MIA,12.00
TJ Yeldon,RB,JAX,BAL,11.70
Justin Forsett,RB,BAL,JAX,10.40
Kyle Juszczyk,FB,BAL,JAX,9.70
Jamize Olawale,FB,OAK,MIN,8.90
Darren McFadden,RB,DAL,TB,8.80
Chris Thompson,RB,WAS,NO,8.70
Darren Sproles,RB,PHI,MIA,8.40
DeAngelo Williams,RB,PIT,CLE,7.90
Rashad Jennings,RB,NYG,NE,7.10
Duke Johnson,RB,CLE,PIT,6.80
Will Tukuafu,FB,SEA,ARI,6.20
Chris Johnson,RB,ARI,SEA,5.80
Theo Riddick,RB,DET,GB,5.60
Jonathan Grimes,RB,HOU,CIN,5.50
Joique Bell,RB,DET,GB,5.50
CJ Spiller,RB,NO,WAS,5.40
Charles Sims,RB,TB,DAL,5.10
Jeremy Hill,RB,CIN,HOU,5.00
Jay Ajayi,RB,MIA,PHI,4.80
Tre Mason,RB,LAR,CHI,4.70
Tim Hightower,RB,NO,WAS,4.60
Ka'Deem Carey,RB,CHI,LAR,4.60
Shane Vereen,RB,NYG,NE,4.60
Matt Asiata,RB,MIN,OAK,4.50
Alfred Blue,RB,HOU,CIN,4.10
Javorius Allen,RB,BAL,JAX,3.30
Ameer Abdullah,RB,DET,GB,3.20
Josh Brown,K,NYG,NE,0.00
Robbie Gould,K,CHI,LAR,0.00
Chandler Catanzaro,K,ARI,SEA,0.00
Blair Walsh,K,MIN,OAK,0.00
Jason Myers,K,JAX,BAL,0.00
