,Player,Position,Team,Opponent,Points,PlayerID
58,Josh Huff,WR,PHI,MIA,11.3,00-0030990
59,Brandon Marshall,WR,NYJ,BUF,11.3,00-0024334
60,AJ Green,WR,CIN,HOU,10.7,00-0027942
61,Andre Holmes,WR,OAK,MIN,10.4,00-0028263
62,Golden Tate,WR,DET,GB,10.3,00-0027891
63,Randall Cobb,WR,GB,DET,10.0,00-0028002
64,Jared Abbrederis,WR,GB,DET,9.7,00-0031021
65,Michael Crabtree,WR,OAK,MIN,9.5,00-0026986
66,Dez Bryant,WR,DAL,TB,9.5,00-0027902
67,Andre Caldwell,WR,DEN,KC,9.3,00-0026237
68,Julian Edelman,WR,NE,NYG,9.3,00-0027150
69,Justin Hunter,WR,TEN,CAR,8.7,00-0030521
70,Brandon LaFell,WR,NE,NYG,8.6,00-0027681
71,Ted Ginn,WR,CAR,TEN,8.5,00-0025396
72,Rueben Randle,WR,NYG,NE,8.1,00-0029262
73,De'Anthony Thomas,WR,KC,DEN,7.7,00-0031060
74,Stefon Diggs,WR,MIN,OAK,7.6,00-0031588
75,Marvin Jones,WR,CIN,HOU,7.6,00-0029293
76,Jaron Brown,WR,ARI,SEA,6.8,00-0030300
77,Cordarrelle Patterson,WR,MIN,OAK,6.6,00-0030578
78,DeSean Jackson,WR,WAS,NO,6.4,00-0026189
79,Nelson Agholor,WR,PHI,MIA,6.2,00-0031549
80,Wes Welker,WR,LA,CHI,6.2,00-0022427
81,Brent Celek,TE,PHI,MIA,20.4,00-0025549
82,Gary Barnidge,TE,CLE,PIT,18.5,00-0026281
83,Jordan Reed,TE,WAS,NO,17.9,00-0030472
84,Justin Perillo,TE,GB,DET,16.8,00-0030758
85,Greg Olsen,TE,CAR,TEN,16.0,00-0025418
86,Crockett Gillmore,TE,BAL,JAX,14.2,00-0030992
87,Richard Rodgers,TE,GB,DET,14.2,00-0031384
88,Maxx Williams,TE,BAL,JAX,14.0,00-0031558
89,Zach Ertz,TE,PHI,MIA,13.8,00-0030061
90,Ed Dickson,TE,CAR,TEN,11.1,00-0027675
91,Jermaine Gresham,TE,ARI,SEA,10.6,00-0027873
92,Will Tye,TE,NYG,NE,10.6,00-0032004
93,Mychal Rivera,TE,OAK,MIN,10.6,00-0030514
94,Charles Clay,TE,BUF,NYJ,10.2,00-0028112
95,Clive Walford,TE,OAK,MIN,9.8,00-0032256
96,Rhett Ellison,TE,MIN,OAK,9.8,00-0029587
97,Jason Witten,TE,DAL,TB,9.2,00-0022127
98,Travis Kelce,TE,KC,DEN,8.6,00-0030506
99,Delanie Walker,TE,TEN,CAR,8.2,00-0024389
100,Heath Miller,TE,PIT,CLE,8.0,00-0023465
101,Brandon Pettigrew,TE,DET,GB,7.2,00-0026996
102,Scott Chandler,TE,NE,NYG,7.1,00-0025516
103,Jimmy Graham,TE,SEA,ARI,7.1,00-0027696
104,Eric Ebron,TE,DET,GB,6.8,00-0031387
105,Ryan Griffin,TE,HOU,CIN,6.6,00-0030108
106,Nick Boyle,TE,BAL,JAX,6.5,00-0031598
107,Brandon Myers,TE,TB,DAL,6.5,00-0027135
108,Tyler Eifert,TE,CIN,HOU,5.6,00-0030549
109,Jared Cook,TE,LA,CHI,5.5,00-0027061
110,Darren Fells,TE,ARI,SEA,5.1,00-0029738
111,CJ Fiedorowicz,TE,HOU,CIN,5.0,00-0031302
112,Benjamin Watson,TE,NO,WAS,4.9,00-0022943
113,Martellus Bennett,TE,CHI,LAR,4.8,00-0026201
114,Julius Thomas,TE,JAX,BAL,4.3,00-0028067
115,Vernon Davis,TE,DEN,KC,3.9,00-0024221
116,Gavin Escobar,TE,DAL,TB,3.2,00-0030544
117,Anthony Fasano,TE,TEN,CAR,2.9,00-0024268
118,MyCole Pruitt,TE,MIN,OAK,2.7,00-0031585
119,Jerome Cunningham,TE,NYG,NE,2.6,00-0031462
120,Derek Carrier,TE,WAS,NO,2.4,00-0029119
121,Owen Daniels,TE,DEN,KC,2.4,00-0024313
122,Marcedes Lewis,TE,JAX,BAL,1.9,00-0024243
123,Virgil Green,TE,DEN,KC,1.8,00-0028142
124,Dion Sims,TE,MIA,PHI,1.8,00-0030422
125,Kyle Rudolph,TE,MIN,OAK,1.7,00-0027981
126,Ryan Hewitt,TE,CIN,HOU,1.7,00-0030780
127,Brian Parker,TE,KC,DEN,1.6,00-0032089
128,Cameron Brate,TE,TB,DAL,1.6,00-0031273
129,Charcandrick West,RB,KC,DEN,31.1,00-0030668
130,Matt Jones,RB,WAS,NO,30.7,00-0031939
131,LeSean McCoy,RB,BUF,NYJ,23.9,00-0027029
132,Lamar Miller,RB,MIA,PHI,21.3,00-0029615
133,Todd Gurley,RB,LA,CHI,17.9,00-0032241
134,DeMarco Murray,RB,PHI,MIA,17.9,00-0028009
135,Andre Ellington,RB,ARI,SEA,17.8,00-0030287
136,LeGarrette Blount,RB,NE,NYG,15.7,00-0027325
137,James Starks,RB,GB,DET,15.6,00-0027791
138,Jonathan Stewart,RB,CAR,TEN,15.1,00-0026153
139,Chris Ivory,RB,NYJ,BUF,14.5,00-0027531
140,Doug Martin,RB,TB,DAL,14.3,00-0029613
141,Dexter McCluster,RB,TEN,CAR,14.2,00-0027651
142,Alfred Morris,RB,WAS,NO,13.6,00-0029141
143,Ronnie Hillman,RB,DEN,KC,13.1,00-0029683
144,Giovani Bernard,RB,CIN,HOU,12.9,00-0030456
145,Mark Ingram,RB,NO,WAS,12.8,00-0027966
146,Latavius Murray,RB,OAK,MIN,12.7,00-0030513
147,Karlos Williams,RB,BUF,NYJ,12.0,00-0032152
148,Marshawn Lynch,RB,SEA,ARI,12.0,00-0025399
149,Ryan Mathews,RB,PHI,MIA,12.0,00-0027864
150,TJ Yeldon,RB,JAX,BAL,11.7,00-0032209
151,Justin Forsett,RB,BAL,JAX,10.4,00-0026373
152,Kyle Juszczyk,FB,BAL,JAX,9.7,00-0029892
153,Jamize Olawale,FB,OAK,MIN,8.9,00-0029492
154,Darren McFadden,RB,DAL,TB,8.8,00-0026144
155,Chris Thompson,RB,WAS,NO,8.7,00-0030404
156,Darren Sproles,RB,PHI,MIA,8.4,00-0023564
157,DeAngelo Williams,RB,PIT,CLE,7.9,00-0024242
158,Rashad Jennings,RB,NYG,NE,7.1,00-0027155
159,Duke Johnson,RB,CLE,PIT,6.8,00-0032257
160,Will Tukuafu,FB,SEA,ARI,6.2,00-0027905
161,Chris Johnson,RB,ARI,SEA,5.8,
162,Theo Riddick,RB,DET,GB,5.6,00-0030107
163,Jonathan Grimes,RB,HOU,CIN,5.5,00-0029510
164,Joique Bell,RB,DET,GB,5.5,00-0027218
165,CJ Spiller,RB,NO,WAS,5.4,
166,Charles Sims,RB,TB,DAL,5.1,00-0031390
167,Jeremy Hill,RB,CIN,HOU,5.0,00-0031301
168,Jay Ajayi,RB,MIA,PHI,4.8,00-0031590
169,Tre Mason,RB,LA,CHI,4.7,00-0031391
170,Tim Hightower,RB,NO,WAS,4.6,00-0026289
171,Ka'Deem Carey,RB,CHI,LAR,4.6,00-0031057
172,Shane Vereen,RB,NYG,NE,4.6,00-0027994
173,Matt Asiata,RB,MIN,OAK,4.5,00-0028198
174,Alfred Blue,RB,HOU,CIN,4.1,00-0031075
175,Javorius Allen,RB,BAL,JAX,3.3,00-0031577
176,Ameer Abdullah,RB,DET,GB,3.2,00-0032104
177,Josh Brown,K,NYG,NE,0.0,00-0021940
178,Robbie Gould,K,CHI,LAR,0.0,00-0023252
179,Chandler Catanzaro,K,ARI,SEA,0.0,00-0030896
180,Blair Walsh,K,MIN,OAK,0.0,00-0029576
181,Jason Myers,K,JAX,BAL,0.0,00-0031492
182,Stephen Gostkowski,K,NE,NYG,0.0,00-0024333
183,Chris Boswell,K,PIT,CLE,0.0,00-0031136
184,Dan Carpenter,K,BUF,NYJ,0.0,00-0026003
185,Graham Gano,K,CAR,TEN,0.0,00-0026858
186,Andrew Franks,K,MIA,PHI,0.0,00-0031718
187,Matt Prater,K,DET,GB,0.0,00-0023853
188,Dan Bailey,K,DAL,TB,0.0,00-0028660
189,Steven Hauschka,K,SEA,ARI,0.0,
190,Greg Zuerlein,K,LA,CHI,0.0,00-0029621
191,Connor Barth,K,TB,DAL,0.0,00-0026138
192,Mike Nugent,K,CIN,HOU,0.0,00-0023482
193,Randy Bullock,K,NYJ,BUF,0.0,00-0029421
194,Caleb Sturgis,K,PHI,MIA,0.0,00-0030390
195,Ryan Succop,K,TEN,CAR,0.0,00-0026968
196,Mason Crosby,K,GB,DET,0.0,00-0025580
197,Nick Novak,K,HOU,CIN,0.0,00-0023096
198,Travis Coons,K,CLE,PIT,0.0,00-0031112
199,Kai Forbath,K,NO,WAS,0.0,00-0028787
200,Justin Tucker,K,BAL,JAX,0.0,00-0029597
201,Sebastian Janikowski,K,OAK,MIN,0.0,00-0019646
202,Brandon McManus,K,DEN,KC,0.0,00-0029822
203,Jordan Gay,K,BUF,NYJ,0.0,00-0030410
204,Buffalo Bills,DST,BUF,NYJ,16.0,
205,Washington Redskins,DST,WAS,NO,15.0,
206,Minnesota Vikings,DST,MIN,OAK,15.0,
207,Houston Texans,DST,HOU,CIN,15.0,
208,Dallas Cowboys,DST,DAL,TB,14.0,
209,Tampa Bay Buccaneers,DST,TB,DAL,12.0,
210,New England Patriots,DST,NE,NYG,11.0,
211,Seattle Seahawks,DST,SEA,ARI,11.0,
212,Philadelphia Eagles,DST,PHI,MIA,11.0,
213,Jacksonville Jaguars,DST,JAX,BAL,10.0,
214,Carolina Panthers,DST,CAR,TEN,9.0,
215,Cincinnati Bengals,DST,CIN,HOU,9.0,
216,Chicago Bears,DST,CHI,LAR,9.0,
217,Miami Dolphins,DST,MIA,PHI,9.0,
218,New York Giants,DST,NYG,NE,7.0,
219,Baltimore Ravens,DST,BAL,JAX,7.0,
220,Detroit Lions,DST,DET,GB,6.0,
221,Arizona Cardinals,DST,ARI,SEA,6.0,
222,Green Bay Packers,DST,GB,DET,5.0,
223,New York Jets,DST,NYJ,BUF,5.0,
224,Tennessee Titans,DST,TEN,CAR,5.0,
225,Oakland Raiders,DST,OAK,MIN,5.0,
226,Cleveland Browns,DST,CLE,PIT,4.0,
227,Los Angeles Rams,DST,LA,CHI,2.0,
228,Denver Broncos,DST,DEN,KC,1.0,
229,New Orleans Saints,DST,NO,WAS,-1.0,
