,Player,Position,Team,Opponent,Points,PlayerID
59,Anquan Boldin,WR,SF,PIT,18.0,00-0022084
60,Darrius Heyward-Bey,WR,PIT,SF,17.7,00-0026983
61,Aaron Dobson,WR,NE,BUF,15.7,00-0030540
62,Steve Johnson,WR,LAC,CIN,15.5,00-0026364
63,Robert Woods,WR,BUF,NE,15.0,00-0030431
64,Corey Brown,WR,CAR,HOU,14.7,00-0031118
65,Vincent Jackson,WR,TB,NO,14.4,00-0023496
66,Pierre Garcon,WR,WAS,LAR,14.3,00-0026345
67,Ted Ginn,WR,CAR,HOU,14.1,00-0025396
68,Golden Tate,WR,DET,MIN,14.0,00-0027891
69,Malcom Floyd,WR,LAC,CIN,13.5,00-0022414
70,AJ Green,WR,CIN,LAC,13.5,00-0027942
71,Willie Snead,WR,NO,TB,13.4,00-0030663
72,Marvin Jones,WR,CIN,LAC,13.1,00-0029293
73,Kamar Aiken,WR,BAL,OAK,12.9,00-0028497
74,Kenny Britt,WR,LA,WAS,12.4,00-0027006
75,Josh Bellamy,WR,CHI,ARI,11.8,00-0029319
76,Louis Murphy,WR,TB,NO,11.2,00-0027089
77,Eddie Royal,WR,CHI,ARI,11.1,00-0026182
78,Marques Colston,WR,NO,TB,10.9,00-0024466
79,Allen Hurns,WR,JAX,MIA,10.8,00-0030821
80,Brandin Cooks,WR,NO,TB,10.8,00-0031236
81,DeAndre Hopkins,WR,HOU,CAR,10.3,00-0030564
82,Jaron Brown,WR,ARI,CHI,10.0,00-0030300
83,James Jones,WR,GB,SEA,9.9,00-0025465
84,Anthony Fasano,TE,TEN,CLE,19.4,00-0024268
85,Eric Ebron,TE,DET,MIN,15.3,00-0031387
86,Tyler Eifert,TE,CIN,LAC,14.9,00-0030549
87,Jordan Reed,TE,WAS,LAR,14.2,00-0030472
88,Kyle Rudolph,TE,MIN,DET,14.0,00-0027981
89,Richard Rodgers,TE,GB,SEA,13.3,00-0031384
90,Greg Olsen,TE,CAR,HOU,13.0,00-0025418
91,Larry Donnell,TE,NYG,ATL,12.8,00-0028838
92,Jason Witten,TE,DAL,PHI,12.6,00-0022127
93,Jacob Tamme,TE,ATL,NYG,11.7,00-0026267
94,Heath Miller,TE,PIT,SF,11.5,00-0023465
95,Vernon Davis,TE,SF,PIT,11.2,00-0024221
96,Charles Clay,TE,BUF,NE,10.9,00-0028112
97,Jake Stoneburner,TE,MIA,JAX,9.8,00-0030272
98,Travis Kelce,TE,KC,DEN,9.8,00-0030506
99,Jared Cook,TE,LA,WAS,9.7,00-0027061
100,Ladarius Green,TE,LAC,CIN,9.7,00-0029275
101,Virgil Green,TE,DEN,KC,9.2,00-0028142
102,Jordan Cameron,TE,MIA,JAX,9.2,00-0028040
103,Martellus Bennett,TE,CHI,ARI,8.8,00-0026201
104,Chase Coffman,TE,TEN,CLE,8.2,00-0027069
105,Garrett Graham,TE,HOU,CAR,7.7,00-0027718
106,James O'Shaughnessy,TE,KC,DEN,7.4,00-0031951
107,Luke Willson,TE,SEA,GB,5.6,00-0030089
108,Scott Chandler,TE,NE,BUF,5.3,00-0025516
109,Austin Seferian-Jenkins,TE,TB,NO,4.9,00-0031418
110,Owen Daniels,TE,DEN,KC,4.9,00-0024313
111,Zach Ertz,TE,PHI,DAL,4.7,00-0030061
112,Mychal Rivera,TE,OAK,BAL,4.5,00-0030514
113,Zach Miller,TE,CHI,ARI,3.4,00-0027125
114,Benjamin Watson,TE,NO,TB,3.2,00-0022943
115,Garrett Celek,TE,SF,PIT,3.0,00-0028903
116,CJ Fiedorowicz,TE,HOU,CAR,2.9,00-0031302
117,Gary Barnidge,TE,CLE,TEN,2.7,00-0026281
118,Gavin Escobar,TE,DAL,PHI,2.6,00-0030544
119,Michael Williams,TE,NE,BUF,2.5,00-0030110
120,Lance Kendricks,TE,LA,WAS,2.5,00-0027985
121,Craig Stevens,TE,TEN,CLE,2.3,00-0026225
122,Blake Bell,TE,SF,PIT,2.1,00-0032062
123,Jimmy Graham,TE,SEA,GB,2.1,00-0027696
124,Maxx Williams,TE,BAL,OAK,1.8,00-0031558
125,Lee Smith,TE,OAK,BAL,1.6,00-0028097
126,Jermaine Gresham,TE,ARI,CHI,1.5,00-0027873
127,Clive Walford,TE,OAK,BAL,1.4,00-0032256
128,Jerome Cunningham,TE,NYG,ATL,1.3,00-0031462
129,Josh Hill,TE,NO,TB,1.2,00-0030216
130,Matthew Mulligan,TE,BUF,NE,1.2,00-0026008
131,Geoff Swaim,TE,DAL,PHI,1.0,00-0032141
132,Dion Lewis,RB,NE,BUF,24.8,00-0028087
133,Jamaal Charles,RB,KC,DEN,23.7,00-0026213
134,Adrian Peterson,RB,MIN,DET,23.2,00-0025394
135,Giovani Bernard,RB,CIN,LAC,19.9,00-0030456
136,Latavius Murray,RB,OAK,BAL,17.7,00-0030513
137,David Johnson,RB,ARI,CHI,17.5,00-0032187
138,Shane Vereen,RB,NYG,ATL,17.5,00-0027994
139,Dexter McCluster,RB,TEN,CLE,16.4,00-0027651
140,Danny Woodhead,RB,LAC,CIN,16.4,00-0026019
141,Devonta Freeman,RB,ATL,NYG,15.9,00-0031285
142,LeSean McCoy,RB,BUF,NE,14.6,00-0027029
143,Matt Forte,RB,CHI,ARI,14.5,00-0026184
144,Mark Ingram,RB,NO,TB,13.8,00-0027966
145,Lorenzo Taliaferro,RB,BAL,OAK,13.6,00-0031066
146,James Starks,RB,GB,SEA,13.6,00-0027791
147,Isaiah Crowell,RB,CLE,TEN,13.2,00-0030656
148,Justin Forsett,RB,BAL,OAK,12.0,00-0026373
149,Karlos Williams,RB,BUF,NE,11.7,00-0032152
150,TJ Yeldon,RB,JAX,MIA,11.3,00-0032209
151,Damien Williams,RB,MIA,JAX,11.0,00-0030874
152,Melvin Gordon,RB,LAC,CIN,10.8,00-0032144
153,Doug Martin,RB,TB,NO,10.8,00-0029613
154,Jonathan Grimes,RB,HOU,CAR,10.7,00-0029510
155,DeMarco Murray,RB,PHI,DAL,10.5,00-0028009
156,Carlos Hyde,RB,SF,PIT,10.1,00-0031045
157,Bilal Powell,RB,NYJ,IND,9.4,00-0028064
158,Tevin Coleman,RB,ATL,NYG,9.2,00-0032058
159,Alfred Morris,RB,WAS,LAR,9.2,00-0029141
160,Marshawn Lynch,RB,SEA,GB,9.2,00-0025399
161,Lamar Miller,RB,MIA,JAX,9.2,00-0029615
162,Josh Robinson,RB,IND,NYJ,8.9,
163,Fred Jackson,RB,SEA,GB,8.6,00-0024204
164,Theo Riddick,RB,DET,MIN,8.6,00-0030107
165,Lance Dunbar,RB,DAL,PHI,8.3,00-0029004
166,Charles Sims,RB,TB,NO,8.2,00-0031390
167,Jeremy Langford,RB,CHI,ARI,8.1,00-0031569
168,Chris Ivory,RB,NYJ,IND,8.0,00-0027531
169,Ty Montgomery,RB,GB,SEA,7.7,00-0032200
170,Joseph Randle,RB,DAL,PHI,7.5,00-0030388
171,Chris Johnson,RB,ARI,CHI,7.2,
172,Darren McFadden,RB,DAL,PHI,7.2,00-0026144
173,Knile Davis,RB,KC,DEN,6.9,00-0030280
174,Jonathan Stewart,RB,CAR,HOU,6.9,00-0026153
175,Khiry Robinson,RB,NO,TB,6.7,00-0030348
176,Chris Polk,RB,HOU,CAR,6.7,00-0029438
177,Benjamin Cunningham,RB,LA,WAS,6.7,
178,Austin Johnson,FB,NO,TB,6.1,
179,Zach Line,FB,MIN,DET,6.1,00-0029931
180,Mason Crosby,K,GB,SEA,0.0,00-0025580
181,Justin Tucker,K,BAL,OAK,0.0,00-0029597
182,Robbie Gould,K,CHI,ARI,0.0,00-0023252
183,Jason Myers,K,JAX,MIA,0.0,00-0031492
184,Sebastian Janikowski,K,OAK,BAL,0.0,00-0019646
185,Brandon McManus,K,DEN,KC,0.0,00-0029822
186,Andrew Franks,K,MIA,JAX,0.0,00-0031718
187,Dan Bailey,K,DAL,PHI,0.0,00-0028660
188,Blair Walsh,K,MIN,DET,0.0,00-0029576
189,Josh Brown,K,NYG,ATL,0.0,00-0021940
190,Nick Folk,K,NYJ,IND,0.0,00-0025565
191,Josh Lambo,K,LAC,CIN,0.0,00-0032087
192,Steven Hauschka,K,SEA,GB,0.0,
193,Cairo Santos,K,KC,DEN,0.0,00-0031203
194,Matt Bryant,K,ATL,NYG,0.0,00-0020578
195,Greg Zuerlein,K,LA,WAS,0.0,00-0029621
196,Mike Nugent,K,CIN,LAC,0.0,00-0023482
197,Chandler Catanzaro,K,ARI,CHI,0.0,00-0030896
198,Dustin Hopkins,K,WAS,LAR,0.0,00-0030098
199,Graham Gano,K,CAR,HOU,0.0,00-0026858
200,Randy Bullock,K,HOU,CAR,0.0,00-0029421
201,Travis Coons,K,CLE,TEN,0.0,00-0031112
202,Cody Parkey,K,PHI,DAL,0.0,00-0030850
203,Matt Prater,K,DET,MIN,0.0,00-0023853
204,Phil Dawson,K,SF,PIT,0.0,00-0004091
205,Josh Scobee,K,PIT,SF,0.0,00-0022874
206,Ryan Succop,K,TEN,CLE,0.0,00-0026968
207,Dan Carpenter,K,BUF,NE,0.0,00-0026003
208,Adam Vinatieri,K,IND,NYJ,0.0,00-0016919
209,Zach Hocker,K,NO,TB,0.0,00-0031092
210,Jordan Gay,K,BUF,NE,0.0,00-0030410
211,Arizona Cardinals,DST,ARI,CHI,18.0,
212,Dallas Cowboys,DST,DAL,PHI,17.0,
213,Cincinnati Bengals,DST,CIN,LAC,14.0,
214,New York Jets,DST,NYJ,IND,14.0,
215,New England Patriots,DST,NE,BUF,13.0,
216,Tampa Bay Buccaneers,DST,TB,NO,13.0,
217,Los Angeles Chargers,DST,LAC,CIN,12.0,
218,Kansas City Chiefs,DST,KC,DEN,11.0,
219,Washington Redskins,DST,WAS,LAR,9.0,
220,Pittsburgh Steelers,DST,PIT,SF,8.0,
221,Houston Texans,DST,HOU,CAR,8.0,
222,Philadelphia Eagles,DST,PHI,DAL,8.0,
223,Minnesota Vikings,DST,MIN,DET,8.0,
224,Green Bay Packers,DST,GB,SEA,7.0,
225,New Orleans Saints,DST,NO,TB,7.0,
226,Atlanta Falcons,DST,ATL,NYG,5.0,
227,Indianapolis Colts,DST,IND,NYJ,4.0,
228,Carolina Panthers,DST,CAR,HOU,4.0,
229,Seattle Seahawks,DST,SEA,GB,4.0,
230,Los Angeles Rams,DST,LA,WAS,4.0,
231,Miami Dolphins,DST,MIA,JAX,4.0,
232,Jacksonville Jaguars,DST,JAX,MIA,3.0,
233,Detroit Lions,DST,DET,MIN,3.0,
234,Oakland Raiders,DST,OAK,BAL,3.0,
235,Buffalo Bills,DST,BUF,NE,2.0,
236,New York Giants,DST,NYG,ATL,2.0,
237,Tennessee Titans,DST,TEN,CLE,1.0,
238,Chicago Bears,DST,CHI,ARI,0.0,
239,Baltimore Ravens,DST,BAL,OAK,-1.0,
240,San Francisco 49ers,DST,SF,PIT,-4.0,
