Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
39,Marvin Jones,WR,2,CIN,LAC,5,2,40,48,1,45,10,24,1,3,0,0,0,13.10,2015
40,Kamar Aiken,WR,2,BAL,OAK,7,5,71,89,0,38,13,18,0,0,0,1,1,12.90,2015
41,Kenny Britt,WR,2,LAR,WAS,4,2,50,44,1,40,11,22,0,0,0,0,0,12.40,2015
42,Josh Bellamy,WR,2,CHI,ARI,2,1,50,48,1,48,24,48,0,0,0,0,0,11.80,2015
43,Louis Murphy,WR,2,TB,NO,4,3,75,82,0,54,21,27,0,0,0,0,0,11.20,2015
44,Eddie Royal,WR,2,CHI,ARI,8,7,88,41,0,15,5,6,0,0,0,0,0,11.10,2015
45,Marques Colston,WR,2,NO,TB,5,4,80,69,0,24,14,17,0,0,0,0,0,10.90,2015
46,Allen Hurns,WR,2,JAX,MIA,4,4,100,68,0,24,17,17,0,0,0,0,0,10.80,2015
47,Brandin Cooks,WR,2,NO,TB,7,5,71,62,0,21,9,12,1,-4,0,0,0,10.80,2015
48,DeAndre Hopkins,WR,2,HOU,CAR,11,5,46,53,0,16,5,11,0,0,0,0,0,10.30,2015
49,Jaron Brown,WR,2,ARI,CHI,3,2,67,20,1,14,7,10,0,0,0,0,0,10.00,2015
50,James Jones,WR,2,GB,SEA,3,1,33,29,1,29,10,29,0,0,0,0,0,9.90,2015
