Player,Position,Team,Opponent,Points
Danny Woodhead,RB,NE,BUF,22.10
Frank Gore,RB,SF,LAR,20.50
Andre Brown,RB,NYG,CIN,20.40
Jamaal Charles,RB,KC,PIT,19.00
Felix Jones,RB,DAL,PHI,18.30
Marcel Reece,FB,OAK,BAL,17.40
CJ Spiller,RB,BUF,NE,17.10
Ray Rice,RB,BAL,OAK,16.80
Stevan Ridley,RB,NE,BUF,15.80
Chris Ivory,RB,NO,ATL,15.50
Doug Martin,RB,TB,LAC,14.90
LeSean McCoy,RB,PHI,DAL,14.20
Ryan Mathews,RB,LAC,TB,12.60
Willis McGahee,RB,DEN,CAR,11.90
Joique Bell,RB,DET,MIN,11.80
Daniel Thomas,RB,MIA,TEN,10.50
Jacquizz Rodgers,RB,ATL,NO,10.20
Ronnie Hillman,RB,DEN,CAR,9.30
Ahmad Bradshaw,RB,NYG,CIN,9.10
Vick Ballard,RB,IND,JAX,7.90
BenJarvus Green-Ellis,RB,CIN,NYG,7.80
Stanley Havili,FB,PHI,DAL,7.40
Jonathan Stewart,RB,CAR,DEN,7.40
Shonn Greene,RB,NYJ,SEA,7.30
Jonathan Dwyer,RB,PIT,KC,7.00
Daryl Richardson,RB,LAR,SF,6.80
Mark Ingram,RB,NO,ATL,6.70
Mike Tolbert,FB,CAR,DEN,6.00
Mikel Leshoure,RB,DET,MIN,5.80
Matt Forte,RB,CHI,HOU,5.60
Ronnie Brown,RB,LAC,TB,5.40
Lawrence Vickers,FB,DAL,PHI,4.90
Isaac Redman,RB,PIT,KC,4.90
Lamar Miller,RB,MIA,TEN,4.50
Donald Brown,RB,IND,JAX,4.20
Peyton Hillis,RB,KC,PIT,4.20
Cedric Peerman,RB,CIN,NYG,4.00
Dexter McCluster,RB,KC,PIT,3.80
Jalen Parmele,RB,JAX,IND,3.60
Travaris Cadet,RB,NO,ATL,3.60
Toby Gerhart,RB,MIN,DET,3.50
DeAngelo Williams,RB,CAR,DEN,3.30
Kendall Hunter,RB,SF,LAR,3.30
Jason Snelling,RB,ATL,NO,3.20
Justin Tucker,K,BAL,OAK,0.00
Stephen Gostkowski,K,NE,BUF,0.00
Matt Prater,K,DEN,CAR,0.00
Shaun Suisham,K,PIT,KC,0.00
Connor Barth,K,TB,LAC,0.00
Matt Bryant,K,ATL,NO,0.00
Adam Vinatieri,K,IND,JAX,0.00
Sebastian Janikowski,K,OAK,BAL,0.00
Robbie Gould,K,CHI,HOU,0.00
Dan Bailey,K,DAL,PHI,0.00
Mike Nugent,K,CIN,NYG,0.00
Garrett Hartley,K,NO,ATL,0.00
Ryan Succop,K,KC,PIT,0.00
Lawrence Tynes,K,NYG,CIN,0.00
Rian Lindell,K,BUF,NE,0.00
Shayne Graham,K,HOU,CHI,0.00
Greg Zuerlein,K,LAR,SF,0.00
David Akers,K,SF,LAR,0.00
Jason Hanson,K,DET,MIN,0.00
Nick Novak,K,LAC,TB,0.00
Alex Henery,K,PHI,DAL,0.00
Steven Hauschka,K,SEA,NYJ,0.00
Josh Scobee,K,JAX,IND,0.00
Dan Carpenter,K,MIA,TEN,0.00
Justin Medlock,K,CAR,DEN,0.00
Nick Folk,K,NYJ,SEA,0.00
Tennessee Titans,DST,TEN,MIA,23.00
Indianapolis Colts,DST,IND,JAX,20.00
Tampa Bay Buccaneers,DST,TB,LAC,20.00
Baltimore Ravens,DST,BAL,OAK,16.00
Cincinnati Bengals,DST,CIN,NYG,16.00
Seattle Seahawks,DST,SEA,NYJ,16.00
Houston Texans,DST,HOU,CHI,15.00
New York Jets,DST,NYJ,SEA,13.00
Chicago Bears,DST,CHI,HOU,9.00
New England Patriots,DST,NE,BUF,8.00
Pittsburgh Steelers,DST,PIT,KC,8.00
Minnesota Vikings,DST,MIN,DET,6.00
Jacksonville Jaguars,DST,JAX,IND,6.00
Los Angeles Rams,DST,LAR,SF,5.00
Carolina Panthers,DST,CAR,DEN,4.00
San Francisco 49ers,DST,SF,LAR,4.00
Kansas City Chiefs,DST,KC,PIT,4.00
Philadelphia Eagles,DST,PHI,DAL,3.00
New Orleans Saints,DST,NO,ATL,3.00
Atlanta Falcons,DST,ATL,NO,2.00
Detroit Lions,DST,DET,MIN,1.00
New York Giants,DST,NYG,CIN,1.00
Miami Dolphins,DST,MIA,TEN,0.00
Los Angeles Chargers,DST,LAC,TB,0.00
Oakland Raiders,DST,OAK,BAL,-2.00
Buffalo Bills,DST,BUF,NE,-3.00
