Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Calvin Johnson,WR,10,DET,MIN,13,12,92,207,1,50,16,17,0,0,0,1,1,40.70,2012
2,Danario Alexander,WR,10,LAC,TB,7,5,71,134,1,80,19,27,0,0,0,0,0,27.40,2012
3,Cecil Shorts,WR,10,JAX,IND,13,6,46,105,1,52,8,18,0,0,0,0,0,25.50,2012
4,Demaryius Thomas,WR,10,DEN,CAR,11,9,82,135,0,46,12,15,0,0,0,0,0,25.50,2012
5,Danny Amendola,WR,10,LAR,SF,12,11,92,102,0,16,9,9,0,0,0,0,0,24.20,2012
6,Jeremy Maclin,WR,10,PHI,DAL,12,8,67,93,1,44,8,12,0,0,0,0,0,23.30,2012
7,Brandon Marshall,WR,10,CHI,HOU,13,8,62,107,0,45,8,13,0,0,0,0,0,21.70,2012
8,AJ Green,WR,10,CIN,NYG,10,7,70,85,1,56,9,12,0,0,0,0,0,21.50,2012
9,Roddy White,WR,10,ATL,NO,13,7,54,114,0,49,9,16,0,0,0,0,0,21.40,2012
10,Torrey Smith,WR,10,BAL,OAK,6,2,33,67,2,47,11,34,0,0,0,0,0,20.70,2012
11,Sidney Rice,WR,10,SEA,NYJ,7,2,29,54,2,31,8,27,0,0,0,0,0,19.40,2012
12,Donald Jones,WR,10,BUF,NE,10,6,60,74,1,22,7,12,0,0,0,0,0,19.40,2012
13,Denarius Moore,WR,10,OAK,BAL,8,4,50,90,1,38,11,23,0,0,0,0,0,19.00,2012
14,Darrius Heyward-Bey,WR,10,OAK,BAL,8,5,63,82,1,55,10,16,1,-4,0,0,0,18.80,2012
15,Malcom Floyd,WR,10,LAC,TB,7,6,86,63,1,22,9,11,0,0,0,0,0,18.30,2012
16,Golden Tate,WR,10,SEA,NYJ,2,2,100,51,1,38,26,26,0,0,0,0,0,18.02,2012
17,Michael Crabtree,WR,10,SF,LAR,6,5,83,70,1,19,12,14,0,0,0,0,0,18.00,2012
