,Player,Position,Team,Opponent,Points,PlayerID
49,Malcom Floyd,WR,LAC,TB,18.3,00-0022414
50,Golden Tate,WR,SEA,NYJ,18.02,00-0027891
51,Michael Crabtree,WR,SF,LAR,18.0,00-0026986
52,Dez Bryant,WR,DAL,PHI,17.7,00-0027902
53,Reggie Wayne,WR,IND,JAX,17.6,00-0020498
54,Hakeem Nicks,WR,NYG,CIN,16.5,00-0027005
55,Lance Moore,WR,NO,ATL,16.1,00-0023310
56,Brian Hartline,WR,MIA,TEN,15.9,00-0027077
57,Jarius Wright,WR,MIN,DET,15.8,00-0029572
58,Laurent Robinson,WR,JAX,IND,15.7,00-0025462
59,Brandon Stokley,WR,DEN,CAR,15.4,00-0015754
60,Mohamed Sanu,WR,CIN,NYG,15.0,00-0029632
61,Steve Johnson,WR,BUF,NE,14.6,00-0026364
62,Jacoby Jones,WR,BAL,OAK,14.0,00-0025460
63,Titus Young,WR,DET,MIN,13.5,00-0027982
64,Wes Welker,WR,NE,BUF,13.4,00-0022427
65,Micheal Spurlock,WR,JAX,IND,12.1,00-0023968
66,Marques Colston,WR,NO,ATL,11.6,00-0024466
67,Julio Jones,WR,ATL,NO,11.5,00-0027944
68,DeSean Jackson,WR,PHI,DAL,11.2,00-0026189
69,Vincent Jackson,WR,TB,LAC,10.9,00-0023496
70,Brian Quick,WR,LA,SF,10.6,00-0029640
71,Andrew Hawkins,WR,CIN,NYG,10.6,00-0027918
72,Austin Pettis,WR,LA,SF,10.5,00-0028016
73,Donnie Avery,WR,IND,JAX,10.5,00-0026173
74,Riley Cooper,WR,PHI,DAL,10.4,00-0027758
75,Mike Wallace,WR,PIT,KC,10.4,00-0026901
76,Tiquan Underwood,WR,TB,LAC,10.2,00-0027156
77,Jeremy Kerley,WR,NYJ,SEA,10.2,00-0028091
78,Trindon Holliday,WR,DEN,CAR,9.7,00-0027606
79,Dwayne Bowe,WR,KC,PIT,9.5,00-0025410
80,Brandon Lloyd,WR,NE,BUF,9.5,00-0022097
81,Davone Bess,WR,MIA,TEN,9.3,00-0026000
82,Harry Douglas,WR,ATL,NO,8.9,00-0026224
83,Mike Williams,WR,TB,LAC,8.4,00-0033536
84,Kendall Wright,WR,TEN,MIA,7.9,00-0029708
85,Greg Olsen,TE,CAR,DEN,34.2,00-0025418
86,Kyle Rudolph,TE,MIN,DET,19.4,00-0027981
87,Dennis Pitta,TE,BAL,OAK,17.7,00-0027714
88,Scott Chandler,TE,BUF,NE,17.5,00-0025516
89,Antonio Gates,TE,LAC,TB,15.7,00-0021547
90,Jason Witten,TE,DAL,PHI,12.7,00-0022127
91,Brandon Pettigrew,TE,DET,MIN,12.2,00-0026996
92,Rob Gronkowski,TE,NE,BUF,12.1,00-0027656
93,Brandon Myers,TE,OAK,BAL,10.7,00-0027135
94,Jermaine Gresham,TE,CIN,NYG,10.5,00-0027873
95,Tony Moeaki,TE,KC,PIT,9.8,00-0027695
96,Jared Cook,TE,TEN,MIA,9.6,00-0027061
97,Heath Miller,TE,PIT,KC,8.7,00-0023465
98,Zach Miller,TE,SEA,NYJ,8.7,00-0027125
99,Ed Dickson,TE,BAL,OAK,7.9,00-0027675
100,Lance Kendricks,TE,LA,SF,7.8,00-0027985
101,Dustin Keller,TE,NYJ,SEA,7.7,00-0026170
102,Martellus Bennett,TE,NYG,CIN,7.7,00-0026201
103,Dallas Clark,TE,TB,LAC,7.3,00-0022165
104,Vernon Davis,TE,SF,LAR,7.0,00-0024221
105,Marcedes Lewis,TE,JAX,IND,6.6,00-0024243
106,Brent Celek,TE,PHI,DAL,6.1,00-0025549
107,Clay Harbor,TE,PHI,DAL,5.5,00-0027725
108,Joel Dreessen,TE,DEN,CAR,5.1,00-0023630
109,Dwayne Allen,TE,IND,JAX,5.1,00-0029689
110,Garrett Graham,TE,HOU,CHI,4.5,00-0027718
111,David Paulson,TE,PIT,KC,3.5,00-0029218
112,David Ausberry,TE,OAK,BAL,3.5,00-0028179
113,Matt Spaeth,TE,CHI,HOU,3.4,00-0025464
114,Orson Charles,TE,CIN,NYG,2.9,00-0029414
115,Charles Clay,TE,MIA,TEN,2.5,00-0028112
116,Luke Stocker,TE,TB,LAC,2.1,00-0028042
117,John Carlson,TE,MIN,DET,2.1,00-0026178
118,Dante Rosario,TE,LAC,TB,2.1,00-0025542
119,Gary Barnidge,TE,CAR,DEN,1.8,00-0026281
120,Craig Stevens,TE,TEN,MIA,1.7,00-0026225
121,Kyle Adams,TE,CHI,HOU,1.7,00-0028337
122,Jacob Tamme,TE,DEN,CAR,1.6,00-0026267
123,Lee Smith,TE,BUF,NE,1.5,00-0028097
124,Michael Palmer,TE,ATL,NO,1.5,00-0027202
125,Anthony Fasano,TE,MIA,TEN,1.4,00-0024268
126,Randy McMichael,TE,LAC,TB,1.0,00-0021236
127,Kellen Davis,TE,CHI,HOU,0.6,00-0026298
128,Virgil Green,TE,DEN,CAR,0.0,00-0028142
129,Rhett Ellison,TE,MIN,DET,0.0,00-0029587
130,Will Heller,TE,DET,MIN,0.0,00-0021756
131,David Thomas,TE,NO,ATL,0.0,00-0024301
132,Richard Gordon,TE,OAK,BAL,0.0,00-0028119
133,Arian Foster,RB,HOU,CHI,25.7,00-0026796
134,Marshawn Lynch,RB,SEA,NYJ,24.1,00-0025399
135,Steven Jackson,RB,LA,SF,23.7,00-0022736
136,Chris Johnson,RB,TEN,MIA,23.4,
137,Danny Woodhead,RB,NE,BUF,22.1,00-0026019
138,Frank Gore,RB,SF,LAR,20.5,00-0023500
139,Andre Brown,RB,NYG,CIN,20.4,00-0027094
140,Jamaal Charles,RB,KC,PIT,19.0,00-0026213
141,Felix Jones,RB,DAL,PHI,18.3,00-0026162
142,Marcel Reece,FB,OAK,BAL,17.4,00-0026393
143,CJ Spiller,RB,BUF,NE,17.1,
144,Ray Rice,RB,BAL,OAK,16.8,00-0026195
145,Stevan Ridley,RB,NE,BUF,15.8,00-0028011
146,Chris Ivory,RB,NO,ATL,15.5,00-0027531
147,Doug Martin,RB,TB,LAC,14.9,00-0029613
148,LeSean McCoy,RB,PHI,DAL,14.2,00-0027029
149,Ryan Mathews,RB,LAC,TB,12.6,00-0027864
150,Willis McGahee,RB,DEN,CAR,11.9,00-0022178
151,Joique Bell,RB,DET,MIN,11.8,00-0027218
152,Daniel Thomas,RB,MIA,TEN,10.5,00-0028000
153,Jacquizz Rodgers,RB,ATL,NO,10.2,00-0028083
154,Ronnie Hillman,RB,DEN,CAR,9.3,00-0029683
155,Ahmad Bradshaw,RB,NYG,CIN,9.1,00-0025637
156,Vick Ballard,RB,IND,JAX,7.9,00-0029547
157,BenJarvus Green-Ellis,RB,CIN,NYG,7.8,00-0025860
158,Stanley Havili,FB,PHI,DAL,7.4,00-0028178
159,Jonathan Stewart,RB,CAR,DEN,7.4,00-0026153
160,Shonn Greene,RB,NYJ,SEA,7.3,00-0026899
161,Jonathan Dwyer,RB,PIT,KC,7.0,00-0027786
162,Daryl Richardson,RB,LA,SF,6.8,00-0029612
163,Mark Ingram,RB,NO,ATL,6.7,00-0027966
164,Mike Tolbert,FB,CAR,DEN,6.0,00-0026069
165,Mikel Leshoure,RB,DET,MIN,5.8,00-0027995
166,Matt Forte,RB,CHI,HOU,5.6,00-0026184
167,Ronnie Brown,RB,LAC,TB,5.4,00-0023437
168,Lawrence Vickers,FB,DAL,PHI,4.9,00-0024394
169,Isaac Redman,RB,PIT,KC,4.9,00-0026566
170,Lamar Miller,RB,MIA,TEN,4.5,00-0029615
171,Donald Brown,RB,IND,JAX,4.2,00-0027003
172,Peyton Hillis,RB,KC,PIT,4.2,00-0026367
173,Cedric Peerman,RB,CIN,NYG,4.0,00-0026932
174,Dexter McCluster,RB,KC,PIT,3.8,00-0027651
175,Jalen Parmele,RB,JAX,IND,3.6,00-0026316
176,Travaris Cadet,RB,NO,ATL,3.6,00-0029205
177,Toby Gerhart,RB,MIN,DET,3.5,00-0027888
178,DeAngelo Williams,RB,CAR,DEN,3.3,00-0024242
179,Kendall Hunter,RB,SF,LAR,3.3,00-0028053
180,Jason Snelling,RB,ATL,NO,3.2,00-0025631
181,Justin Tucker,K,BAL,OAK,0.0,00-0029597
182,Stephen Gostkowski,K,NE,BUF,0.0,00-0024333
183,Matt Prater,K,DEN,CAR,0.0,00-0023853
184,Shaun Suisham,K,PIT,KC,0.0,00-0023001
185,Connor Barth,K,TB,LAC,0.0,00-0026138
186,Matt Bryant,K,ATL,NO,0.0,00-0020578
187,Adam Vinatieri,K,IND,JAX,0.0,00-0016919
188,Sebastian Janikowski,K,OAK,BAL,0.0,00-0019646
189,Robbie Gould,K,CHI,HOU,0.0,00-0023252
190,Dan Bailey,K,DAL,PHI,0.0,00-0028660
191,Mike Nugent,K,CIN,NYG,0.0,00-0023482
192,Garrett Hartley,K,NO,ATL,0.0,00-0025824
193,Ryan Succop,K,KC,PIT,0.0,00-0026968
194,Lawrence Tynes,K,NYG,CIN,0.0,00-0019778
195,Rian Lindell,K,BUF,NE,0.0,00-0019310
196,Shayne Graham,K,HOU,CHI,0.0,00-0019536
197,Greg Zuerlein,K,LA,SF,0.0,00-0029621
198,David Akers,K,SF,LAR,0.0,00-0000108
199,Jason Hanson,K,DET,MIN,0.0,00-0006800
200,Nick Novak,K,LAC,TB,0.0,00-0023096
201,Alex Henery,K,PHI,DAL,0.0,00-0028058
202,Steven Hauschka,K,SEA,NYJ,0.0,
203,Josh Scobee,K,JAX,IND,0.0,00-0022874
204,Dan Carpenter,K,MIA,TEN,0.0,00-0026003
205,Justin Medlock,K,CAR,DEN,0.0,00-0025547
206,Nick Folk,K,NYJ,SEA,0.0,00-0025565
207,Tennessee Titans,DST,TEN,MIA,23.0,
208,Indianapolis Colts,DST,IND,JAX,20.0,
209,Tampa Bay Buccaneers,DST,TB,LAC,20.0,
210,Baltimore Ravens,DST,BAL,OAK,16.0,
211,Cincinnati Bengals,DST,CIN,NYG,16.0,
212,Seattle Seahawks,DST,SEA,NYJ,16.0,
213,Houston Texans,DST,HOU,CHI,15.0,
214,New York Jets,DST,NYJ,SEA,13.0,
215,Chicago Bears,DST,CHI,HOU,9.0,
216,New England Patriots,DST,NE,BUF,8.0,
217,Pittsburgh Steelers,DST,PIT,KC,8.0,
218,Minnesota Vikings,DST,MIN,DET,6.0,
219,Jacksonville Jaguars,DST,JAX,IND,6.0,
220,Los Angeles Rams,DST,LA,SF,5.0,
221,Carolina Panthers,DST,CAR,DEN,4.0,
222,San Francisco 49ers,DST,SF,LAR,4.0,
223,Kansas City Chiefs,DST,KC,PIT,4.0,
224,Philadelphia Eagles,DST,PHI,DAL,3.0,
225,New Orleans Saints,DST,NO,ATL,3.0,
226,Atlanta Falcons,DST,ATL,NO,2.0,
227,Detroit Lions,DST,DET,MIN,1.0,
228,New York Giants,DST,NYG,CIN,1.0,
229,Miami Dolphins,DST,MIA,TEN,0.0,
230,Los Angeles Chargers,DST,LAC,TB,0.0,
231,Oakland Raiders,DST,OAK,BAL,-2.0,
232,Buffalo Bills,DST,BUF,NE,-3.0,
