Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Tony Gonzalez,TE,10,ATL,NO,15,11,73,122,2,19,8,11,0,0,0,0,0,38.20,2012
2,Jimmy Graham,TE,10,NO,ATL,8,7,88,146,2,46,18,21,0,0,0,0,0,36.60,2012
3,Greg Olsen,TE,10,CAR,DEN,10,9,90,102,2,26,10,11,0,0,0,0,0,34.20,2012
4,Kyle Rudolph,TE,10,MIN,DET,9,7,78,64,1,20,7,9,0,0,0,0,0,19.40,2012
5,Dennis Pitta,TE,10,BAL,OAK,5,5,100,67,1,26,13,13,0,0,0,0,0,17.70,2012
6,Scott Chandler,TE,10,BUF,NE,8,5,63,65,1,23,8,13,0,0,0,0,0,17.50,2012
7,Antonio Gates,TE,10,LAC,TB,5,4,80,57,1,33,11,14,0,0,0,0,0,15.70,2012
8,Jason Witten,TE,10,DAL,PHI,10,8,80,47,0,15,5,6,0,0,0,0,0,12.70,2012
9,Brandon Pettigrew,TE,10,DET,MIN,9,3,33,32,1,16,4,11,0,0,0,0,0,12.20,2012
10,Rob Gronkowski,TE,10,NE,BUF,4,3,75,31,1,24,8,10,0,0,0,0,0,12.10,2012
11,Brandon Myers,TE,10,OAK,BAL,7,5,71,57,0,21,8,11,0,0,0,0,0,10.70,2012
12,Jermaine Gresham,TE,10,CIN,NYG,4,3,75,15,1,10,4,5,0,0,0,0,0,10.50,2012
13,Tony Moeaki,TE,10,KC,PIT,6,3,50,68,0,38,11,23,0,0,0,0,0,9.80,2012
14,Jared Cook,TE,10,TEN,MIA,3,1,33,26,1,26,9,26,0,0,0,0,0,9.60,2012
15,Heath Miller,TE,10,PIT,KC,4,4,100,47,0,20,12,12,0,0,0,0,0,8.70,2012
16,Zach Miller,TE,10,SEA,NYJ,6,5,83,37,0,11,6,7,0,0,0,0,0,8.70,2012
17,Ed Dickson,TE,10,BAL,OAK,2,2,100,59,0,40,30,30,0,0,0,0,0,7.90,2012
18,Lance Kendricks,TE,10,LAR,SF,6,3,50,48,0,19,8,16,0,0,0,0,0,7.80,2012
19,Dustin Keller,TE,10,NYJ,SEA,5,3,60,47,0,32,9,16,0,0,0,0,0,7.70,2012
20,Martellus Bennett,TE,10,NYG,CIN,9,4,44,37,0,13,4,9,0,0,0,0,0,7.70,2012
21,Dallas Clark,TE,10,TB,LAC,1,1,100,3,1,3,3,3,0,0,0,0,0,7.30,2012
22,Vernon Davis,TE,10,SF,LAR,5,4,80,30,0,17,6,8,0,0,0,0,0,7.00,2012
23,Marcedes Lewis,TE,10,JAX,IND,4,3,75,36,0,17,9,12,0,0,0,0,0,6.60,2012
24,Brent Celek,TE,10,PHI,DAL,3,3,100,31,0,17,10,10,0,0,0,0,0,6.10,2012
25,Clay Harbor,TE,10,PHI,DAL,3,3,100,25,0,10,8,8,0,0,0,0,0,5.50,2012
26,Dwayne Allen,TE,10,IND,JAX,2,2,100,31,0,27,16,16,0,0,0,0,0,5.10,2012
27,Joel Dreessen,TE,10,DEN,CAR,3,2,67,31,0,22,10,16,0,0,0,0,0,5.10,2012
28,Garrett Graham,TE,10,HOU,CHI,4,3,75,15,0,11,4,5,0,0,0,0,0,4.50,2012
29,David Ausberry,TE,10,OAK,BAL,2,2,100,15,0,20,8,8,0,0,0,0,0,3.50,2012
30,David Paulson,TE,10,PIT,KC,2,2,100,15,0,9,8,8,0,0,0,1,0,3.50,2012
31,Matt Spaeth,TE,10,CHI,HOU,3,3,100,4,0,5,1,1,0,0,0,0,0,3.40,2012
32,Orson Charles,TE,10,CIN,NYG,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2012
33,Charles Clay,TE,10,MIA,TEN,4,1,25,15,0,15,4,15,0,0,0,0,0,2.50,2012
34,John Carlson,TE,10,MIN,DET,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
35,Dante Rosario,TE,10,LAC,TB,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2012
36,Luke Stocker,TE,10,TB,LAC,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
37,Gary Barnidge,TE,10,CAR,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2012
38,Craig Stevens,TE,10,TEN,MIA,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2012
39,Kyle Adams,TE,10,CHI,HOU,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2012
40,Jacob Tamme,TE,10,DEN,CAR,4,1,25,6,0,6,2,6,0,0,0,0,0,1.60,2012
41,Lee Smith,TE,10,BUF,NE,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2012
42,Michael Palmer,TE,10,ATL,NO,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2012
43,Anthony Fasano,TE,10,MIA,TEN,3,1,33,4,0,4,1,4,0,0,0,0,0,1.40,2012
44,Randy McMichael,TE,10,LAC,TB,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2012
45,Kellen Davis,TE,10,CHI,HOU,5,1,20,6,0,6,1,6,0,0,0,1,1,0.60,2012
46,Weslye Saunders,TE,10,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
