,Player,Position,Team,Opponent,Points,PlayerID
127,Ryan Taylor,TE,GB,TEN,2.1,
128,Tony Gonzalez,TE,ATL,DET,1.9,00-0006101
129,Ed Dickson,TE,BAL,NYG,1.9,00-0027675
130,Daniel Fells,TE,NE,JAX,1.8,00-0023752
131,James Hanna,TE,DAL,NO,1.8,00-0029634
132,Chris Cooley,TE,WAS,PHI,1.8,00-0022738
133,Taylor Thompson,TE,TEN,GB,1.8,00-0029590
134,Craig Stevens,TE,TEN,GB,1.7,00-0026225
135,James Casey,TE,HOU,MIN,1.6,00-0027109
136,Logan Paulsen,TE,WAS,PHI,1.6,00-0027215
137,Ray Rice,RB,BAL,NYG,30.8,00-0026195
138,Marshawn Lynch,RB,SEA,SF,30.0,00-0025399
139,Darren Sproles,RB,NO,DAL,25.2,00-0023564
140,Ryan Grant,RB,GB,TEN,24.4,
141,CJ Spiller,RB,BUF,MIA,24.3,
142,Shonn Greene,RB,NYJ,LAC,22.0,00-0026899
143,LeSean McCoy,RB,PHI,WAS,21.2,00-0027029
144,Pierre Thomas,RB,NO,DAL,20.7,00-0024813
145,Doug Martin,RB,TB,LAR,18.9,00-0029613
146,Alfred Morris,RB,WAS,PHI,17.8,00-0029141
147,Knowshon Moreno,RB,DEN,CLE,17.7,00-0026988
148,Joique Bell,RB,DET,ATL,17.3,00-0027218
149,Matt Forte,RB,CHI,ARI,16.5,00-0026184
150,Montell Owens,FB,JAX,NE,15.9,00-0024103
151,Bernard Pierce,RB,BAL,NYG,15.3,00-0029264
152,Steven Jackson,RB,LA,TB,14.7,00-0022736
153,Mikel Leshoure,RB,DET,ATL,14.6,00-0027995
154,Peyton Hillis,RB,KC,IND,13.1,00-0026367
155,Mark Ingram,RB,NO,DAL,13.0,00-0027966
156,Danny Woodhead,RB,NE,JAX,12.5,00-0026019
157,DeMarco Murray,RB,DAL,NO,12.1,00-0028009
158,Toby Gerhart,RB,MIN,HOU,10.6,00-0027888
159,Adrian Peterson,RB,MIN,HOU,10.0,00-0025394
160,Trent Richardson,RB,CLE,DEN,9.8,00-0029675
161,Michael Turner,RB,ATL,DET,9.7,00-0022821
162,DuJuan Harris,RB,GB,TEN,8.9,00-0028409
163,Stevan Ridley,RB,NE,JAX,8.4,00-0028011
164,Robert Turbin,RB,SEA,SF,7.8,00-0029273
165,Darren McFadden,RB,OAK,CAR,7.8,00-0026144
166,David Wilson,RB,NYG,BAL,7.7,00-0029251
167,Dion Lewis,RB,PHI,WAS,7.7,00-0028087
168,Bilal Powell,RB,NYJ,LAC,7.4,00-0028064
169,Lamar Miller,RB,MIA,BUF,7.3,00-0029615
170,Dexter McCluster,RB,KC,IND,7.0,00-0027651
171,Vick Ballard,RB,IND,KC,6.9,00-0029547
172,DeAngelo Williams,RB,CAR,OAK,6.8,00-0024242
173,Jacob Hester,RB,DEN,CLE,6.6,00-0026209
174,Jackie Battle,FB,LAC,NYJ,6.4,00-0025701
175,Chris Johnson,RB,TEN,GB,6.1,
176,Ronnie Brown,RB,LAC,NYJ,5.9,00-0023437
177,William Powell,RB,ARI,CHI,5.8,00-0028736
178,Marcel Reece,FB,OAK,CAR,5.8,00-0026393
179,Ahmad Bradshaw,RB,NYG,BAL,5.7,00-0025637
180,Rashard Mendenhall,RB,PIT,CIN,5.0,00-0026163
181,LaMichael James,RB,SF,SEA,4.9,00-0029260
182,Isaac Redman,RB,PIT,CIN,4.6,00-0026566
183,Mewelde Moore,RB,IND,KC,4.2,00-0022217
184,Jonathan Dwyer,RB,PIT,CIN,3.9,00-0027786
185,Mason Crosby,K,GB,TEN,0.0,00-0025580
186,Stephen Gostkowski,K,NE,JAX,0.0,00-0024333
187,Nick Novak,K,LAC,NYJ,0.0,00-0023096
188,Josh Scobee,K,JAX,NE,0.0,00-0022874
189,Matt Prater,K,DEN,CLE,0.0,00-0023853
190,Garrett Hartley,K,NO,DAL,0.0,00-0025824
191,Jason Hanson,K,DET,ATL,0.0,00-0006800
192,David Akers,K,SF,SEA,0.0,00-0000108
193,Kai Forbath,K,WAS,PHI,0.0,00-0028787
194,Phil Dawson,K,CLE,DEN,0.0,00-0004091
195,Alex Henery,K,PHI,WAS,0.0,00-0028058
196,Shayne Graham,K,HOU,MIN,0.0,00-0019536
197,Adam Vinatieri,K,IND,KC,0.0,00-0016919
198,Connor Barth,K,TB,LAR,0.0,00-0026138
199,Graham Gano,K,CAR,OAK,0.0,00-0026858
200,Josh Brown,K,CIN,PIT,0.0,00-0021940
201,Matt Bryant,K,ATL,DET,0.0,00-0020578
202,Dan Bailey,K,DAL,NO,0.0,00-0028660
203,Ryan Succop,K,KC,IND,0.0,00-0026968
204,Jay Feely,K,ARI,CHI,0.0,00-0019770
205,Sebastian Janikowski,K,OAK,CAR,0.0,00-0019646
206,Nate Kaeding,K,MIA,BUF,0.0,00-0022737
207,Steven Hauschka,K,SEA,SF,0.0,
208,Nick Folk,K,NYJ,LAC,0.0,00-0025565
209,Shaun Suisham,K,PIT,CIN,0.0,00-0023001
210,Greg Zuerlein,K,LA,TB,0.0,00-0029621
211,Olindo Mare,K,CHI,ARI,0.0,00-0010373
212,Rian Lindell,K,BUF,MIA,0.0,00-0019310
213,Lawrence Tynes,K,NYG,BAL,0.0,00-0019778
214,Rob Bironas,K,TEN,GB,0.0,00-0020962
215,Los Angeles Chargers,DST,LAC,NYJ,22.0,
216,Cincinnati Bengals,DST,CIN,PIT,20.0,
217,Indianapolis Colts,DST,IND,KC,17.0,
218,Seattle Seahawks,DST,SEA,SF,17.0,
219,Pittsburgh Steelers,DST,PIT,CIN,16.0,
220,Minnesota Vikings,DST,MIN,HOU,15.0,
221,Green Bay Packers,DST,GB,TEN,15.0,
222,Miami Dolphins,DST,MIA,BUF,14.0,
223,Denver Broncos,DST,DEN,CLE,12.0,
224,Arizona Cardinals,DST,ARI,CHI,12.0,
225,Carolina Panthers,DST,CAR,OAK,10.0,
226,Washington Redskins,DST,WAS,PHI,10.0,
227,New England Patriots,DST,NE,JAX,8.0,
228,Jacksonville Jaguars,DST,JAX,NE,7.0,
229,Oakland Raiders,DST,OAK,CAR,7.0,
230,Atlanta Falcons,DST,ATL,DET,7.0,
231,Tampa Bay Buccaneers,DST,TB,LAR,4.0,
232,New York Jets,DST,NYJ,LAC,4.0,
233,Baltimore Ravens,DST,BAL,NYG,4.0,
234,Kansas City Chiefs,DST,KC,IND,4.0,
235,Buffalo Bills,DST,BUF,MIA,4.0,
236,New Orleans Saints,DST,NO,DAL,3.0,
237,Houston Texans,DST,HOU,MIN,3.0,
238,Philadelphia Eagles,DST,PHI,WAS,3.0,
239,Detroit Lions,DST,DET,ATL,2.0,
240,Cleveland Browns,DST,CLE,DEN,1.0,
241,New York Giants,DST,NYG,BAL,-1.0,
242,Dallas Cowboys,DST,DAL,NO,-1.0,
243,San Francisco 49ers,DST,SF,SEA,-1.0,
244,Tennessee Titans,DST,TEN,GB,-3.0,
